"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20164","03504281",23,0,"1",.,"A"
"20164","03504301",23,0,"1",.,"A"
"20164","03504341",25,0,"1",.,"A"
"20164","03504381",38,0,"1",.,"A"
"20164","03504401",47,0,"1",.,"A"
"20164","03504421",7,0,"1",.,"A"
"20164","03504443",11,0,"1",.,"A"
"20164","03504451",32,0,"1",.,"A"
"20164","03504461",53,0,"1",.,"A"
"20164","03504481",16,0,"1",.,"A"
"20164","03504501",18,0,"1",.,"A"
"20164","03504521",56,0,"1",.,"A"
"20164","03504561",20,0,"1",.,"A"
"20164","03504571",10,0,"1",.,"A"
"20164","03504581",22,0,"1",.,"A"
"20164","03504611",4,0,"1",.,"A"
"20164","03504621",26,0,"1",.,"A"
"20164","03504644",28,0,"1",.,"A"
"20164","03504661",10,0,"1",.,"A"
"20164","03504681",18,0,"1",.,"A"
"20164","03504711",24,0,"1",.,"A"
"20164","03504741",10,0,"1",.,"A"
"20164","03504751",38,0,"1",.,"A"
"20164","03504761",24,0,"1",.,"A"
"20164","03504814",3,0,"1",.,"A"
"20164","03504821",34,0,"1",.,"A"
"20164","03504831",23,0,"1",20,"D"
"20164","03504841",44,0,"1",.,"A"
"20164","03504851",22,0,"1",.,"A"
"20164","03504871",23,0,"1",.,"A"
"20164","03504884",9,0,"1",.,"A"
"20164","03504891",10,0,"1",.,"A"
"20164","03504921",11,0,"1",.,"A"
"20164","03504931",11,0,"1",.,"A"
"20164","03504941",17,0,"1",15,"D"
"20164","03504971",14,0,"1",.,"A"
"20164","03505011",17,0,"1",.,"A"
"20164","03505021",16,0,"1",.,"A"
"20164","03505051",39,0,"1",.,"A"
"20164","03505061",40,0,"1",.,"A"
"20164","03505071",30,0,"1",.,"A"
"20164","03505081",35,0,"1",.,"A"
"20164","03505101",39,0,"1",.,"A"
"20164","03505111",13,0,"1",.,"A"
"20164","03505123",11,0,"1",.,"A"
"20164","03505141",52,0,"1",.,"A"
"20164","03505161",30,0,"1",.,"A"
"20164","03505171",68,0,"1",.,"A"
"20164","03505201",58,0,"1",.,"A"
"20164","03505211",20,0,"1",.,"A"
"20164","03505221",21,0,"1",.,"A"
"20164","03505281",17,0,"1",.,"A"
"20164","03505291",21,0,"1",.,"A"
"20164","03505302",18,0,"1",.,"A"
"20164","03505311",56,0,"1",.,"A"
"20164","03505321",17,0,"1",.,"A"
"20164","03505341",10,0,"1",.,"A"
"20164","03505361",20,0,"1",.,"A"
"20164","03505391",32,0,"1",.,"A"
"20164","03505401",21,0,"1",.,"A"
"20164","03505441",17,0,"1",.,"A"
"20164","03505451",15,0,"1",.,"A"
"20164","03505461",55,0,"1",.,"A"
"20164","03505491",40,0,"1",.,"A"
"20164","03505511",36,0,"1",.,"A"
"20164","03505521",47,0,"1",.,"A"
"20164","03505541",32,0,"1",.,"A"
"20164","03505571",12,0,"1",.,"A"
"20164","03505584",16,0,"1",.,"A"
"20164","03505601",38,0,"1",.,"A"
"20164","03505641",28,0,"1",.,"A"
"20164","03505651",34,0,"1",.,"A"
"20164","03505661",18,0,"1",.,"A"
"20164","03505681",28,0,"1",.,"A"
"20164","03505701",35,0,"1",.,"A"
"20164","03505741",53,0,"1",.,"A"
"20164","03505751",30,0,"1",.,"A"
"20164","03505761",71,0,"1",.,"A"
"20164","03505781",22,0,"1",.,"A"
"20164","03505791",11,0,"1",.,"A"
"20164","03505811",31,0,"1",.,"A"
"20164","03505821",31,0,"1",.,"A"
"20164","03505841",9,0,"1",.,"A"
"20164","03505851",56,0,"1",.,"A"
"20164","03505871",38,0,"1",.,"A"
"20164","03505881",26,0,"1",120,"D"
"20164","03505891",24,0,"1",.,"A"
"20164","03505901",37,0,"1",.,"A"
"20164","03505911",20,0,"1",.,"A"
"20164","03505921",30,0,"1",.,"A"
"20164","03505971",27,0,"1",.,"A"
"20164","03505981",9,0,"1",.,"A"
"20164","03505991",25,0,"1",.,"A"
"20164","03506013",6,0,"1",.,"A"
"20164","03506031",41,0,"1",.,"A"
"20164","03506044",3,0,"1",.,"A"
"20164","03506061",12,0,"1",.,"A"
"20164","03506071",23,0,"1",60,"D"
"20164","03506082",7,0,"1",.,"A"
"20164","03506091",35,0,"1",.,"A"
"20164","03506101",45,0,"1",.,"A"
"20164","03506111",33,0,"1",.,"A"
"20164","03506141",30,0,"1",.,"A"
"20164","03506171",29,0,"1",.,"A"
"20164","03506191",30,0,"1",.,"A"
"20164","03506211",49,0,"1",.,"A"
"20164","03506221",18,0,"1",.,"A"
"20164","03506251",16,0,"1",.,"A"
"20164","03506281",22,0,"1",.,"A"
"20164","03506291",36,0,"1",.,"A"
"20164","03506301",28,0,"1",.,"A"
"20164","03506351",42,0,"1",.,"A"
"20164","03506401",14,0,"1",.,"A"
"20164","03506421",24,0,"1",.,"A"
"20164","03506444",12,0,"1",.,"A"
"20164","03506451",37,0,"1",.,"A"
"20164","03506471",32,0,"1",.,"A"
"20164","03506484",14,0,"1",.,"A"
"20164","03506491",10,0,"1",.,"A"
"20164","03506513",16,0,"1",.,"A"
"20164","03506524",14,0,"1",.,"A"
"20164","03506531",32,0,"1",.,"A"
"20164","03506551",22,0,"1",.,"A"
"20164","03506571",4,0,"1",.,"A"
"20164","03506601",14,0,"1",.,"A"
"20164","03506611",38,0,"1",.,"A"
"20164","03506621",23,0,"1",.,"A"
"20164","03506631",29,0,"1",.,"A"
"20164","03506651",44,0,"1",.,"A"
"20164","03506661",25,0,"1",.,"A"
"20164","03506671",17,0,"1",.,"A"
"20164","03506701",24,0,"1",.,"A"
"20164","03506751",40,0,"1",.,"A"
"20164","03506771",24,0,"1",25,"D"
"20164","03506781",38,0,"1",.,"A"
"20164","03506831",22,0,"1",.,"A"
"20164","03506843",23,0,"1",.,"A"
"20164","03506851",8,0,"1",.,"A"
"20164","03506871",35,0,"1",.,"A"
"20164","03506891",18,0,"1",.,"A"
"20164","03506931",13,0,"1",.,"A"
"20164","03506941",49,0,"1",.,"A"
"20164","03506951",21,0,"1",.,"A"
"20164","03506971",21,0,"1",.,"A"
"20164","03506981",21,0,"1",.,"A"
"20164","03506991",14,0,"1",.,"A"
"20164","03507001",36,0,"1",.,"A"
"20164","03507021",54,0,"1",.,"A"
"20164","03507031",28,0,"1",.,"A"
"20164","03507051",30,0,"1",.,"A"
"20164","03507061",33,0,"1",.,"A"
"20164","03507081",24,0,"1",.,"A"
"20164","03507091",26,0,"1",.,"A"
"20164","03507111",29,0,"1",.,"A"
"20164","03507131",29,0,"1",105,"D"
"20164","03507141",24,0,"1",.,"A"
"20164","03507161",27,0,"1",.,"A"
"20164","03507171",22,0,"1",.,"A"
"20164","03507193",31,0,"1",.,"A"
"20164","03507221",10,0,"1",.,"A"
"20164","03507251",30,0,"1",.,"A"
"20164","03507271",15,0,"1",.,"A"
"20164","03507281",21,0,"1",.,"A"
"20164","03507291",76,0,"1",.,"A"
"20164","03507301",45,0,"1",.,"A"
"20164","03507311",60,0,"1",.,"A"
"20164","03507321",22,0,"1",.,"A"
"20164","03507341",32,0,"1",.,"A"
"20164","03507351",46,0,"1",.,"A"
"20164","03507361",38,0,"1",.,"A"
"20164","03507391",43,0,"1",.,"A"
"20164","03507411",5,0,"1",.,"A"
"20164","03507444",10,0,"1",.,"A"
"20164","03507451",13,0,"1",.,"A"
"20164","03507461",25,0,"1",.,"A"
"20164","03507471",12,0,"1",.,"A"
"20164","03507501",35,0,"1",.,"A"
"20164","03507511",10,0,"1",.,"A"
"20164","03507521",55,0,"1",.,"A"
"20164","03507543",18,0,"1",180,"D"
"20164","03507551",9,0,"1",.,"A"
"20164","03507561",24,0,"1",.,"A"
"20164","03507584",25,0,"1",.,"A"
"20164","03507591",58,0,"1",.,"A"
"20164","03507601",39,0,"1",.,"A"
"20164","03507611",28,0,"1",.,"A"
"20164","03507631",25,0,"1",.,"A"
"20164","03507641",11,0,"1",300,"D"
"20164","03507661",49,0,"1",.,"A"
"20164","03507701",29,0,"1",.,"A"
"20164","03507741",37,0,"1",.,"A"
"20164","03507761",21,0,"1",.,"A"
"20164","03507791",21,0,"1",.,"A"
"20164","03507801",16,0,"1",.,"A"
"20164","03507861",48,0,"1",.,"A"
"20164","03507871",14,0,"1",.,"A"
"20164","03507881",24,0,"1",.,"A"
"20164","03507901",41,0,"1",.,"A"
"20164","03507911",22,0,"1",.,"A"
"20164","03507941",33,0,"1",.,"A"
"20164","03507971",65,0,"1",.,"A"
"20164","03507991",21,0,"1",.,"A"
"20164","03508003",11,0,"1",.,"A"
"20164","03508031",20,0,"1",.,"A"
"20164","03508041",37,0,"1",.,"A"
"20164","03508061",20,0,"1",.,"A"
"20164","03508071",38,0,"1",.,"A"
"20164","03508081",21,0,"1",.,"A"
"20164","03508111",25,0,"1",.,"A"
"20164","03508121",16,0,"1",.,"A"
"20164","03508131",23,0,"1",.,"A"
"20164","03508151",14,0,"1",.,"A"
"20164","03508171",12,0,"1",.,"A"
"20164","03508181",15,0,"1",.,"A"
"20164","03508201",28,0,"1",.,"A"
"20164","03508211",12,0,"1",70,"D"
"20164","03508221",11,0,"1",.,"A"
"20164","03508251",5,0,"1",.,"A"
"20164","03508261",31,0,"1",.,"A"
"20164","03508272",33,0,"1",.,"A"
"20164","03508291",19,0,"1",.,"A"
"20164","03508301",13,0,"1",.,"A"
"20164","03508331",32,0,"1",.,"A"
"20164","03508342",19,0,"1",.,"A"
"20164","03508351",7,0,"1",.,"A"
"20164","03508361",15,0,"1",.,"A"
"20164","03508371",16,0,"1",.,"A"
"20164","03508381",24,0,"1",.,"A"
"20164","03508391",39,0,"1",.,"A"
"20164","03508411",27,0,"1",.,"A"
"20164","03508431",25,0,"1",.,"A"
"20164","03508451",15,0,"1",.,"A"
"20164","03508471",37,0,"1",.,"A"
"20164","03508501",25,0,"1",.,"A"
"20164","03508521",31,0,"1",.,"A"
"20164","03508531",25,0,"1",.,"A"
"20164","03508551",12,0,"1",.,"A"
"20164","03508571",40,0,"1",.,"A"
"20164","03508581",33,0,"1",.,"A"
"20164","03508591",16,0,"1",.,"A"
"20164","03508601",12,0,"1",.,"A"
"20164","03508611",58,0,"1",.,"A"
"20164","03508631",15,0,"1",.,"A"
"20164","03508641",21,0,"1",.,"A"
"20164","03508661",25,0,"1",.,"A"
"20164","03508671",42,0,"1",.,"A"
"20164","03508691",52,0,"1",.,"A"
"20164","03508701",44,0,"1",.,"A"
"20164","03508711",24,0,"1",.,"A"
"20164","03508731",13,0,"1",.,"A"
"20164","03508751",11,0,"1",10,"D"
"20164","03508771",13,0,"1",.,"A"
"20164","03508791",22,0,"1",.,"A"
"20164","03508801",12,0,"1",.,"A"
"20164","03508851",24,0,"1",.,"A"
"20164","03508871",27,0,"1",.,"A"
"20164","03508881",14,0,"1",.,"A"
"20164","03508891",48,0,"1",.,"A"
"20164","03508911",73,0,"1",.,"A"
"20164","03508921",21,0,"1",.,"A"
"20164","03508931",71,0,"1",.,"A"
"20164","03508961",8,0,"1",0,"D"
"20164","03508971",12,0,"1",.,"A"
"20164","03508991",42,0,"1",.,"A"
"20164","03509021",29,0,"1",.,"A"
"20164","03509061",37,0,"1",.,"A"
"20164","03509071",6,0,"1",.,"A"
"20164","03509081",16,0,"1",.,"A"
"20164","03509101",47,0,"1",.,"A"
"20164","03509111",13,0,"1",.,"A"
"20164","03509121",30,0,"1",.,"A"
"20164","03509133",64,0,"1",.,"A"
"20164","03509151",18,0,"1",.,"A"
"20164","03509161",33,0,"1",.,"A"
"20164","03509171",15,0,"1",.,"A"
"20164","03509181",12,0,"1",.,"A"
"20164","03509191",18,0,"1",.,"A"
"20164","03509214",28,0,"1",.,"A"
"20164","03509231",14,0,"1",.,"A"
"20164","03509261",17,0,"1",.,"A"
"20164","03509301",56,0,"1",.,"A"
"20164","03509321",19,0,"1",.,"A"
"20164","03509331",21,0,"1",30,"D"
"20164","03509341",44,0,"1",.,"A"
"20164","03509391",30,0,"1",.,"A"
"20164","03509404",26,0,"1",.,"A"
"20164","03509421",54,0,"1",.,"A"
"20164","03509431",11,0,"1",.,"A"
"20164","03509441",31,0,"1",.,"A"
"20164","03509451",22,0,"1",.,"A"
"20164","03509461",36,0,"1",.,"A"
"20164","03509471",36,0,"1",.,"A"
"20164","03509501",47,0,"1",.,"A"
"20164","03509511",30,0,"1",.,"A"
"20164","03509521",21,0,"1",.,"A"
"20164","03509581",41,0,"1",.,"A"
"20164","03509591",30,0,"1",.,"A"
"20164","03509624",17,0,"1",.,"A"
"20164","03509641",32,0,"1",.,"A"
"20164","03509651",17,0,"1",.,"A"
"20164","03509661",15,0,"1",.,"A"
"20164","03509671",12,0,"1",.,"A"
"20164","03509683",34,0,"1",.,"A"
"20164","03509711",18,0,"1",.,"A"
"20164","03509721",10,0,"1",90,"D"
"20164","03509731",44,0,"1",.,"A"
"20164","03509743",28,0,"1",.,"A"
"20164","03509751",7,0,"1",.,"A"
"20164","03509761",22,0,"1",.,"A"
"20164","03509771",9,0,"1",30,"D"
"20164","03509801",37,0,"1",.,"A"
"20164","03509831",18,0,"1",.,"A"
"20164","03509861",22,0,"1",.,"A"
"20164","03509871",30,0,"1",.,"A"
"20164","03509891",46,0,"1",.,"A"
"20164","03509911",29,0,"1",.,"A"
"20164","03509921",36,0,"1",.,"A"
"20164","03509941",33,0,"1",.,"A"
"20164","03509951",25,0,"1",30,"D"
"20164","03509971",39,0,"1",.,"A"
"20164","03510001",22,0,"1",.,"A"
"20164","03510041",33,0,"1",.,"A"
"20164","03510061",20,0,"1",.,"A"
"20164","03510071",23,0,"1",20,"D"
"20164","03510081",6,0,"1",.,"A"
"20164","03510094",14,0,"1",.,"A"
"20164","03510101",43,0,"1",.,"A"
"20164","03510111",25,0,"1",.,"A"
"20164","03510121",32,0,"1",.,"A"
"20164","03510141",15,0,"1",.,"A"
"20164","03510191",49,0,"1",.,"A"
"20164","03510231",49,0,"1",.,"A"
"20164","03510241",23,0,"1",.,"A"
"20164","03510261",30,0,"1",.,"A"
"20164","03510281",39,0,"1",.,"A"
"20164","03510301",58,0,"1",.,"A"
"20164","03510341",15,0,"1",.,"A"
"20164","03510361",13,0,"1",.,"A"
"20164","03510381",31,0,"1",.,"A"
"20164","03510391",17,0,"1",.,"A"
"20164","03510411",29,0,"1",.,"A"
"20164","03510421",10,0,"1",40,"D"
"20164","03510441",24,0,"1",.,"A"
"20164","03510471",15,0,"1",.,"A"
"20164","03510481",33,0,"1",.,"A"
"20164","03510521",15,0,"1",42,"D"
"20164","03510531",39,0,"1",.,"A"
"20164","03510561",33,0,"1",.,"A"
"20164","03510601",60,0,"1",.,"A"
"20164","03510621",23,0,"1",.,"A"
"20164","03510631",18,0,"1",60,"D"
"20164","03510641",12,0,"1",.,"A"
"20164","03510661",27,0,"1",.,"A"
"20164","03510671",39,0,"1",.,"A"
"20164","03510681",11,0,"1",.,"A"
"20164","03510691",10,0,"1",.,"A"
"20164","03510701",7,0,"1",.,"A"
"20164","03510711",15,0,"1",.,"A"
"20164","03510731",9,0,"1",.,"A"
"20164","03510751",48,0,"1",.,"A"
"20164","03510771",22,0,"1",.,"A"
"20164","03510801",26,0,"1",.,"A"
"20164","03510811",22,0,"1",.,"A"
"20164","03510821",21,0,"1",.,"A"
"20164","03510831",19,0,"1",.,"A"
"20164","03510841",14,0,"1",.,"A"
"20164","03510881",31,0,"1",.,"A"
"20164","03510891",29,0,"1",.,"A"
"20164","03510901",27,0,"1",.,"A"
"20164","03510971",13,0,"1",.,"A"
"20164","03510981",31,0,"1",.,"A"
"20164","03510991",14,0,"1",.,"A"
"20164","03511001",35,0,"1",.,"A"
"20164","03511021",21,0,"1",.,"A"
"20164","03511031",14,0,"1",.,"A"
"20164","03511061",39,0,"1",.,"A"
"20164","03511071",29,0,"1",.,"A"
"20164","03511081",22,0,"1",.,"A"
"20164","03511111",22,0,"1",.,"A"
"20164","03511121",21,0,"1",.,"A"
"20164","03511134",6,0,"1",.,"A"
"20164","03511171",27,0,"1",.,"A"
"20164","03511211",25,0,"1",.,"A"
"20164","03511231",21,0,"1",.,"A"
"20164","03511241",24,0,"1",.,"A"
"20164","03511261",14,0,"1",.,"A"
"20164","03511291",15,0,"1",.,"A"
"20164","03511311",28,0,"1",.,"A"
"20164","03511351",35,0,"1",.,"A"
"20164","03511361",12,0,"1",.,"A"
"20164","03511381",55,0,"1",.,"A"
"20164","03511401",18,0,"1",.,"A"
"20164","03511411",22,0,"1",.,"A"
"20164","03511451",36,0,"1",.,"A"
"20164","03511461",23,0,"1",.,"A"
"20164","03511481",20,0,"1",.,"A"
"20164","03511501",22,0,"1",.,"A"
"20164","03511521",29,0,"1",.,"A"
"20164","03511531",18,0,"1",.,"A"
"20164","03511541",31,0,"1",.,"A"
"20164","03511551",28,0,"1",.,"A"
"20164","03511561",20,0,"1",.,"A"
"20164","03511571",8,0,"1",.,"A"
"20164","03511601",14,0,"1",135,"D"
"20164","03511611",52,0,"1",.,"A"
"20164","03511621",29,0,"1",.,"A"
"20164","03511631",26,0,"1",.,"A"
"20164","03511651",12,0,"1",.,"A"
"20164","03511661",19,0,"1",.,"A"
"20164","03511671",27,0,"1",.,"A"
"20164","03511681",36,0,"1",.,"A"
"20164","03511701",18,0,"1",.,"A"
"20164","03511721",17,0,"1",.,"A"
"20164","03511731",16,0,"1",.,"A"
"20164","03511741",14,0,"1",.,"A"
"20164","03511771",28,0,"1",.,"A"
"20164","03511781",51,0,"1",.,"A"
"20164","03511801",47,0,"1",.,"A"
"20164","03511831",19,0,"1",.,"A"
"20164","03511841",25,0,"1",.,"A"
"20164","03511901",14,0,"1",.,"A"
"20164","03511911",25,0,"1",.,"A"
"20164","03511921",21,0,"1",.,"A"
"20164","03511931",13,0,"1",.,"A"
"20164","03511941",4,0,"1",.,"A"
"20164","03511951",14,0,"1",.,"A"
"20164","03511961",19,0,"1",.,"A"
"20164","03511971",34,0,"1",.,"A"
"20164","03511991",22,0,"1",.,"A"
"20164","03512011",6,0,"1",.,"A"
"20164","03512041",22,0,"1",.,"A"
"20164","03512051",11,0,"1",0,"D"
"20164","03512091",24,0,"1",.,"A"
"20164","03512101",34,0,"1",.,"A"
"20164","03512131",33,0,"1",10,"D"
"20164","03512161",19,0,"1",.,"A"
"20164","03512191",15,0,"1",.,"A"
"20164","03512201",33,0,"1",.,"A"
"20164","03512221",36,0,"1",.,"A"
"20164","03512242",24,0,"1",.,"A"
"20164","03512251",28,0,"1",.,"A"
"20164","03512271",25,0,"1",.,"A"
"20164","03512281",27,0,"1",.,"A"
"20164","03512291",24,0,"1",.,"A"
"20164","03512321",14,0,"1",.,"A"
"20164","03512331",50,0,"1",.,"A"
"20164","03512341",20,0,"1",.,"A"
"20164","03512361",16,0,"1",.,"A"
"20164","03512381",31,0,"1",.,"A"
"20164","03512401",22,0,"1",.,"A"
"20164","03512411",26,0,"1",.,"A"
"20164","03512431",28,0,"1",.,"A"
"20164","03512441",42,0,"1",.,"A"
"20164","03512451",32,0,"1",.,"A"
"20164","03512461",47,0,"1",.,"A"
"20164","03512481",5,0,"1",.,"A"
"20164","03512491",19,0,"1",.,"A"
"20164","03512501",21,0,"1",.,"A"
"20164","03512511",26,0,"1",.,"A"
"20164","03512521",21,0,"1",.,"A"
"20164","03512531",33,0,"1",.,"A"
"20164","03512571",12,0,"1",.,"A"
"20164","03512621",40,0,"1",.,"A"
"20164","03512651",22,0,"1",.,"A"
"20164","03512671",19,0,"1",.,"A"
"20164","03512701",66,0,"1",.,"A"
"20164","03512721",7,0,"1",.,"A"
"20164","03512771",13,0,"1",90,"D"
"20164","03512781",12,0,"1",.,"A"
"20164","03512801",24,0,"1",.,"A"
"20164","03512811",18,0,"1",.,"A"
"20164","03512821",39,0,"1",.,"A"
"20164","03512831",28,0,"1",.,"A"
"20164","03512841",48,0,"1",.,"A"
"20164","03512881",27,0,"1",.,"A"
"20164","03512891",43,0,"1",.,"A"
"20164","03512911",20,0,"1",.,"A"
"20164","03512921",27,0,"1",.,"A"
"20164","03512931",27,0,"1",.,"A"
"20164","03512951",31,0,"1",.,"A"
"20164","03512961",48,0,"1",99,"D"
"20164","03513004",21,0,"1",.,"A"
"20164","03513021",23,0,"1",.,"A"
"20164","03513031",38,0,"1",.,"A"
"20164","03513041",18,0,"1",.,"A"
"20164","03513051",11,0,"1",.,"A"
"20164","03513061",52,0,"1",.,"A"
"20164","03513071",17,0,"1",.,"A"
"20164","03513091",23,0,"1",.,"A"
"20164","03513104",10,0,"1",.,"A"
"20164","03513121",18,0,"1",.,"A"
"20164","03513131",33,0,"1",.,"A"
"20164","03513141",35,0,"1",.,"A"
"20164","03513151",18,0,"1",.,"A"
"20164","03513161",32,0,"1",.,"A"
"20164","03513181",13,0,"1",.,"A"
"20164","03513201",20,0,"1",.,"A"
"20164","03513211",4,0,"1",0,"D"
"20164","03513221",24,0,"1",.,"A"
"20164","03513231",27,0,"1",62,"F"
"20164","03513241",20,0,"1",.,"A"
"20164","03513261",15,0,"1",.,"A"
"20164","03513331",13,0,"1",.,"A"
"20164","03513361",30,0,"1",.,"A"
"20164","03513371",25,0,"1",.,"A"
"20164","03513381",26,0,"1",.,"A"
"20164","03513401",10,0,"1",.,"A"
"20164","03513412",43,0,"1",.,"A"
"20164","03513501",39,0,"1",.,"A"
"20164","03513511",21,0,"1",.,"A"
"20164","03513531",21,0,"1",.,"A"
"20164","03513541",5,0,"1",.,"A"
"20164","03513561",29,0,"1",.,"A"
"20164","03513571",33,0,"1",.,"A"
"20164","03513581",15,0,"1",.,"A"
"20164","03513591",15,0,"1",.,"A"
"20164","03513624",9,0,"1",.,"A"
"20164","03513651",46,0,"1",.,"A"
"20164","03523871",71,0,"1",40,"D"
"20164","03523881",20,0,"1",.,"A"
"20164","03523911",45,0,"1",.,"A"
"20164","03523921",37,0,"1",.,"A"
"20164","03523931",15,0,"1",.,"A"
"20164","03523951",25,0,"1",.,"A"
"20164","03523961",27,0,"1",.,"A"
"20164","03523991",34,0,"1",.,"A"
"20164","03524021",11,0,"1",.,"A"
"20164","03524041",15,0,"1",.,"A"
"20164","03524051",56,0,"1",.,"A"
"20164","03524082",21,0,"1",.,"A"
"20164","03524101",49,0,"1",.,"A"
"20164","03524111",45,0,"1",.,"A"
"20164","03524121",15,0,"1",.,"A"
"20164","03524131",19,0,"1",0,"D"
"20164","03524141",23,0,"1",.,"A"
"20164","03524174",19,0,"1",20,"D"
"20164","03524181",11,0,"1",.,"A"
"20164","03524191",31,0,"1",.,"A"
"20164","03524221",13,0,"1",.,"A"
"20164","03524241",16,0,"1",.,"A"
"20164","03524251",44,0,"1",.,"A"
"20164","03524301",17,0,"1",.,"A"
"20164","03524321",22,0,"1",.,"A"
"20164","03524331",21,0,"1",.,"A"
"20164","03524341",17,0,"1",.,"A"
"20164","03524381",19,0,"1",.,"A"
"20164","03524391",50,0,"1",.,"A"
"20164","03524404",21,0,"1",80,"D"
"20164","03524411",31,0,"1",.,"A"
"20164","03524421",15,0,"1",.,"A"
"20164","03524431",46,0,"1",.,"A"
"20164","03524441",46,0,"1",.,"A"
"20164","03524461",15,0,"1",.,"A"
"20164","03524473",5,0,"1",.,"A"
"20164","03524481",21,0,"1",.,"A"
"20164","03524491",36,0,"1",.,"A"
"20164","03524501",27,0,"1",.,"A"
"20164","03524511",20,0,"1",.,"A"
"20164","03524531",57,0,"1",.,"A"
"20164","03524541",36,0,"1",.,"A"
"20164","03524571",31,0,"1",.,"A"
"20164","03524581",16,0,"1",.,"A"
"20164","03524591",9,0,"1",.,"A"
"20164","03524614",15,0,"1",.,"A"
"20164","03524621",37,0,"1",.,"A"
"20164","03524641",43,0,"1",60,"D"
"20164","03524651",20,0,"1",.,"A"
"20164","03524661",29,0,"1",.,"A"
"20164","03524701",11,0,"1",.,"A"
"20164","03524713",20,0,"1",.,"A"
"20164","03524721",13,0,"1",.,"A"
"20164","03524731",40,0,"1",.,"A"
"20164","03524751",10,0,"1",.,"A"
"20164","03524771",59,0,"1",.,"A"
"20164","03524781",25,0,"1",.,"A"
"20164","03524791",29,0,"1",.,"A"
"20164","03524811",22,0,"1",.,"A"
"20164","03524891",28,0,"1",.,"A"
"20164","03524921",13,0,"1",.,"A"
"20164","03524931",34,0,"1",.,"A"
"20164","03524951",18,0,"1",.,"A"
"20164","03524961",35,0,"1",.,"A"
"20164","03524991",20,0,"1",.,"A"
"20164","03525001",40,0,"1",.,"A"
"20164","03525014",52,0,"1",.,"A"
"20164","03525041",23,0,"1",.,"A"
"20164","03525051",34,0,"1",.,"A"
"20164","03525061",14,0,"1",.,"A"
"20164","03525091",21,0,"1",.,"A"
"20164","03525101",11,0,"1",.,"A"
"20164","03525111",21,0,"1",.,"A"
"20164","03525134",11,0,"1",.,"A"
"20164","03525141",16,0,"1",.,"A"
"20164","03525171",31,0,"1",.,"A"
"20164","03525181",52,0,"1",.,"A"
"20164","03525191",23,0,"1",30,"D"
"20164","03525211",21,0,"1",.,"A"
"20164","03525231",14,0,"1",.,"A"
"20164","03525241",19,0,"1",.,"A"
"20164","03525281",28,0,"1",.,"A"
"20164","03525311",23,0,"1",.,"A"
"20164","03525331",24,0,"1",.,"A"
"20164","03525341",24,0,"1",.,"A"
"20164","03525351",13,0,"1",300,"D"
"20164","03525381",9,0,"1",.,"A"
"20164","03525401",17,0,"1",.,"A"
"20164","03525411",10,0,"1",.,"A"
"20164","03525421",20,0,"1",.,"A"
"20164","03525461",13,0,"1",.,"A"
"20164","03525481",32,0,"1",.,"A"
"20164","03525491",24,0,"1",.,"A"
"20164","03525501",12,0,"1",.,"A"
"20164","03525511",18,0,"1",.,"A"
"20164","03525541",23,0,"1",.,"A"
"20164","03525551",36,0,"1",.,"A"
"20164","03525581",22,0,"1",.,"A"
"20164","03525591",13,0,"1",.,"A"
"20164","03525601",15,0,"1",0,"D"
"20164","03525641",35,0,"1",.,"A"
"20164","03525661",29,0,"1",.,"A"
"20164","03525671",20,0,"1",.,"A"
"20164","03525701",7,0,"1",.,"A"
"20164","03525711",30,0,"1",.,"A"
"20164","03525721",23,0,"1",.,"A"
"20164","03525741",17,0,"1",.,"A"
"20164","03525781",35,0,"1",.,"A"
"20164","03525821",30,0,"1",.,"A"
"20164","03525834",45,0,"1",.,"A"
"20164","03525841",17,0,"1",.,"A"
"20164","03525851",27,0,"1",.,"A"
"20164","03525881",22,0,"1",.,"A"
"20164","03525891",17,0,"1",.,"A"
"20164","03525921",24,0,"1",.,"A"
"20164","03525931",45,0,"1",.,"A"
"20164","03525941",30,0,"1",.,"A"
"20164","03525951",15,0,"1",.,"A"
"20164","03525961",31,0,"1",.,"A"
"20164","03525991",16,0,"1",.,"A"
"20164","03526004",31,0,"1",.,"A"
"20164","03526011",27,0,"1",.,"A"
"20164","03526031",7,0,"1",.,"A"
"20164","03526041",34,0,"1",.,"A"
"20164","03526081",26,0,"1",.,"A"
"20164","03526091",31,0,"1",.,"A"
"20164","03526101",13,0,"1",.,"A"
"20164","03526162",31,0,"1",.,"A"
"20164","03526181",63,0,"1",.,"A"
"20164","03526211",24,0,"1",.,"A"
"20164","03526221",52,0,"1",.,"A"
"20164","03526241",12,0,"1",.,"A"
"20164","03526271",34,0,"1",.,"A"
"20164","03526301",24,0,"1",.,"A"
"20164","03526311",23,0,"1",.,"A"
"20164","03526321",10,0,"1",.,"A"
"20164","03526331",19,0,"1",.,"A"
"20164","03526341",19,0,"1",.,"A"
"20164","03526362",41,0,"1",.,"A"
"20164","03526391",27,0,"1",.,"A"
"20164","03526421",44,0,"1",.,"A"
"20164","03526431",9,0,"1",.,"A"
"20164","03526441",25,0,"1",20,"D"
"20164","03526451",31,0,"1",.,"A"
"20164","03526483",31,0,"1",.,"A"
"20164","03526491",28,0,"1",.,"A"
