"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","JMKPURQV","JMKP_RQV","JNONFDQV","JNON_DQV","JOTHSTQV","JOTH_TQV","JDINEOQV","JDIN_OQV","JALOUTQV","JALO_TQV","JMLPAYQV","JMLP_YQV","JSCHMLQV","JSCH_LQV","JMKGRCQV","JMKG_CQV","JALHOMQV","JALH_MQV","CIGARETX","CIGA_ETX","JCIGARQV","JCIG_RQV","JOTBACQV","JOTB_CQV","OTHTBACX","OTHT_ACX"
"20171","03547442",30,0,"1",260,"D",65,"D",.,"A",195,"D",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547452",39,0,"1",1950,"D",260,"D",260,"D",650,"D",0,"D",.,"A",.,"A",1690,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547512",14,0,"1",975,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",845,"D",0,"D",50,"D",650,"D",.,"A",.,"A"
"20171","03547532",21,0,"1",1170,"D",195,"D",260,"D",195,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547542",14,0,"1",650,"D",65,"D",.,"A",260,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547552",27,0,"1",780,"D",130,"D",.,"A",104,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547572",36,0,"1",1515,"F",.,"A",.,"A",65,"D",0,"D",.,"A",.,"A",1239,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547582",7,0,"1",1040,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547632",38,0,"1",2925,"D",325,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547662",10,0,"1",2600,"D",975,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",70,"D",910,"D",.,"A",.,"A"
"20171","03547692",15,0,"1",260,"D",65,"D",65,"D",130,"D",30,"D",.,"A",.,"A",195,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547702",33,0,"1",2795,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",2665,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547712",42,0,"1",3900,"D",390,"D",.,"A",390,"D",0,"D",.,"A",.,"A",3510,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547722",25,0,"1",1300,"D",260,"D",.,"A",2600,"D",150,"D",.,"A",.,"A",1040,"D",0,"D",22,"D",286,"D",.,"A",.,"A"
"20171","03547742",60,0,"1",6071,"D",520,"D",.,"A",117,"D",0,"D",.,"A",.,"A",5551,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547752",35,0,"1",1300,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547772",21,0,"1",650,"D",260,"D",.,"A",780,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547782",46,0,"1",2600,"D",650,"D",.,"A",3900,"D",900,"D",.,"A",258,"F",1950,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547802",21,0,"1",2600,"D",130,"D",.,"A",130,"D",60,"D",.,"A",.,"A",2470,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547812",49,0,"1",3250,"D",650,"D",.,"A",195,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547862",36,0,"1",780,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",715,"D",45,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547872",37,0,"1",975,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",845,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547882",24,0,"1",845,"D",130,"D",.,"A",520,"D",60,"D",.,"A",.,"A",715,"D",75,"D",45,"D",585,"D",.,"A",.,"A"
"20171","03547932",63,0,"1",1430,"D",0,"D",130,"D",845,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547952",32,0,"1",650,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",520,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03547962",11,0,"1",1515,"F",.,"A",.,"A",752,"F",162,"F",.,"A",.,"A",1239,"F",153,"F",.,"C",570,"F",.,"A",.,"A"
"20171","03547982",51,0,"1",2275,"D",260,"D",.,"A",520,"D",0,"D",.,"A",60,"D",2015,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548002",25,0,"1",2990,"D",1105,"D",.,"A",1430,"D",0,"D",.,"A",.,"A",1885,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548022",46,0,"1",1885,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548032",36,0,"1",1950,"D",455,"D",.,"A",650,"D",60,"D",.,"A",.,"A",1495,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548042",21,0,"1",1300,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",30,"D",390,"D",.,"A",.,"A"
"20171","03548072",17,0,"1",1625,"D",325,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548092",20,0,"1",390,"D",65,"D",.,"A",650,"D",60,"D",.,"A",.,"A",325,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548112",52,0,"1",910,"D",130,"D",156,"D",325,"D",0,"D",.,"A",.,"A",780,"D",0,"D",30,"D",390,"D",.,"A",.,"A"
"20171","03548122",53,0,"1",2600,"D",325,"D",.,"A",975,"D",36,"D",.,"A",75,"D",2275,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548132",50,0,"1",780,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",650,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548152",27,0,"1",1300,"D",130,"D",.,"A",650,"D",72,"D",.,"A",.,"A",1170,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548212",34,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548222",31,0,"1",1300,"D",390,"D",.,"A",520,"D",300,"D",.,"A",.,"A",910,"D",480,"D",90,"D",1170,"D",.,"A",.,"A"
"20171","03548252",25,0,"1",650,"D",0,"D",.,"A",325,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548262",21,0,"1",1300,"D",182,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1118,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548292",20,0,"1",1560,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548304",20,0,"1",520,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548322",23,0,"1",1235,"D",130,"D",.,"A",1950,"D",300,"D",.,"A",.,"A",1105,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548342",54,0,"1",4550,"D",650,"D",.,"A",325,"D",120,"D",.,"A",258,"F",3900,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548352",40,0,"1",1625,"D",390,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",50,"D",650,"D",.,"A",.,"A"
"20171","03548372",13,0,"1",325,"D",240,"F",.,"A",536,"F",0,"D",.,"A",.,"A",777,"F",150,"D",17,"D",221,"D",.,"A",.,"A"
"20171","03548392",38,0,"1",4550,"D",1300,"D",.,"A",780,"D",60,"D",.,"A",.,"A",3250,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548422",30,0,"1",2600,"D",520,"D",.,"A",780,"D",0,"D",.,"A",.,"A",2080,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548432",32,0,"1",3900,"D",520,"D",.,"A",1950,"D",450,"D",.,"A",.,"A",3380,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548452",23,0,"1",1300,"D",325,"D",.,"A",1300,"D",600,"D",.,"A",.,"A",975,"D",600,"D",.,"A",.,"A",390,"D",30,"D"
"20171","03548462",76,0,"1",3250,"D",650,"D",.,"A",1690,"D",0,"D",.,"A",.,"A",2600,"D",0,"D",21,"D",273,"D",.,"A",.,"A"
"20171","03548472",29,0,"1",1950,"D",650,"D",.,"A",494,"D",0,"D",.,"A",.,"A",1300,"D",150,"D",50,"D",650,"D",.,"A",.,"A"
"20171","03548492",61,0,"1",1105,"D",195,"D",.,"A",650,"D",600,"D",.,"A",.,"A",910,"D",660,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548502",19,0,"1",975,"D",65,"D",.,"A",650,"D",0,"D",.,"A",.,"A",910,"D",0,"D",13,"D",169,"D",.,"A",.,"A"
"20171","03548522",36,0,"1",1560,"D",520,"D",.,"A",0,"D",60,"D",.,"A",.,"A",1040,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548562",57,0,"1",1625,"D",0,"D",975,"D",910,"D",0,"D",.,"A",440,"D",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548572",33,0,"1",1625,"D",325,"D",.,"A",520,"D",0,"D",.,"A",165,"D",1300,"D",15,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548582",16,0,"1",325,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548642",10,0,"1",1300,"D",325,"D",.,"A",0,"D",0,"D",.,"A",.,"A",975,"D",0,"D",32,"D",416,"D",.,"A",.,"A"
"20171","03548652",12,0,"1",325,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",325,"D",0,"D",3,"D",39,"D",.,"A",.,"A"
"20171","03548662",46,0,"1",2600,"D",975,"D",.,"A",2600,"D",0,"D",.,"A",210,"D",1625,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548733",49,0,"1",910,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548742",30,0,"1",910,"D",195,"D",.,"A",325,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548752",26,0,"1",2600,"D",650,"D",.,"A",975,"D",75,"D",.,"A",.,"A",1950,"D",75,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548762",32,0,"1",1950,"D",520,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1430,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548782",17,0,"1",1300,"D",455,"D",390,"D",195,"D",6,"D",.,"A",.,"A",845,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548812",30,0,"1",1300,"D",260,"D",130,"D",520,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548872",16,0,"1",390,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",130,"D",10,"D"
"20171","03548882",38,0,"1",1040,"D",260,"D",65,"D",260,"D",6,"D",.,"A",.,"A",780,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548892",34,0,"1",1300,"D",0,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548902",21,0,"1",4225,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",4225,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548922",35,0,"1",780,"D",91,"D",.,"A",325,"D",0,"D",.,"A",.,"A",689,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548932",20,0,"1",780,"D",130,"D",.,"A",650,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548952",22,0,"1",2600,"D",260,"D",.,"A",910,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548972",32,0,"1",780,"D",156,"D",.,"A",780,"D",0,"D",600,"F",.,"A",624,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03548982",51,0,"1",1170,"D",780,"D",1170,"D",1300,"D",0,"D",1785,"D",.,"A",390,"D",360,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549022",21,0,"1",1625,"D",325,"D",.,"A",0,"D",0,"D",.,"A",216,"D",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549052",51,0,"1",2600,"D",780,"D",.,"A",650,"D",0,"D",.,"A",72,"D",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549112",35,0,"1",455,"D",65,"D",.,"A",325,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549122",13,0,"1",1300,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1040,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549162",28,0,"1",2210,"D",260,"D",.,"A",65,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549192",25,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549202",20,0,"1",2600,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549212",29,0,"1",1300,"D",0,"D",.,"A",650,"D",150,"D",.,"A",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549232",21,0,"1",1495,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1495,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549252",55,0,"1",5200,"D",1300,"D",.,"A",0,"D",0,"D",.,"A",.,"A",3900,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549272",27,0,"1",1690,"D",390,"D",520,"D",0,"D",0,"D",.,"A",.,"A",1300,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549282",39,0,"1",1170,"D",325,"D",.,"A",260,"D",0,"D",.,"A",.,"A",845,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03549292",28,0,"1",975,"D",65,"D",455,"D",520,"D",0,"D",.,"A",.,"A",910,"D",0,"D",35,"D",455,"D",.,"A",.,"A"
"20171","03549312",40,0,"1",2080,"D",260,"D",130,"D",390,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549332",8,0,"1",910,"D",329,"F",.,"A",0,"D",0,"D",.,"A",.,"A",1596,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549382",34,0,"1",3250,"D",520,"D",520,"D",585,"D",0,"D",.,"A",.,"A",2730,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549402",20,0,"1",455,"D",390,"D",.,"A",195,"D",0,"D",.,"A",.,"A",65,"D",0,"D",40,"D",520,"D",.,"A",.,"A"
"20171","03549422",44,0,"1",1950,"D",390,"D",.,"A",1625,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549432",16,0,"1",2600,"D",260,"D",.,"A",0,"D",0,"D",.,"A",.,"A",2340,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549452",29,0,"1",1300,"D",325,"D",.,"A",182,"D",0,"D",.,"A",.,"A",975,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20171","03549462",28,0,"1",1560,"D",260,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549472",9,0,"1",0,"D",.,"A",.,"A",195,"D",0,"D",.,"A",.,"A",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549482",25,0,"1",260,"D",186,"F",.,"A",0,"D",0,"D",.,"A",.,"A",622,"F",0,"D",.,"C",326,"F",.,"A",.,"A"
"20171","03549522",35,0,"1",1040,"D",130,"D",.,"A",195,"D",0,"D",.,"A",26,"D",910,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549562",11,0,"1",1950,"D",260,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549572",42,0,"1",975,"D",195,"D",.,"A",390,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549582",25,0,"1",260,"D",206,"F",.,"A",0,"D",0,"D",.,"A",.,"A",748,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549592",49,0,"1",975,"D",195,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",780,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549602",12,0,"1",1950,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1560,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549642",55,0,"1",1404,"D",429,"D",.,"A",390,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549652",23,0,"1",507,"D",78,"D",.,"A",0,"D",0,"D",.,"A",.,"A",429,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549712",34,0,"1",2275,"D",975,"D",.,"A",520,"D",300,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549732",20,0,"1",3900,"D",650,"D",.,"A",1300,"D",300,"D",.,"A",.,"A",3250,"D",150,"D",.,"B",378,"F",.,"A",.,"A"
"20171","03549752",43,0,"1",1885,"D",260,"D",.,"A",1300,"D",0,"D",.,"A",.,"A",1625,"D",600,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549772",18,0,"1",1300,"D",260,"D",.,"A",325,"D",0,"D",.,"A",.,"A",1040,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549782",22,0,"1",1040,"D",195,"D",.,"A",499,"F",0,"D",.,"A",.,"A",845,"D",0,"D",6,"D",78,"D",.,"A",.,"A"
"20171","03549802",23,0,"1",780,"D",130,"D",.,"A",1300,"D",135,"D",.,"A",.,"A",650,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549813",25,0,"1",1950,"D",195,"D",.,"A",260,"D",0,"D",.,"A",.,"A",1755,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549833",31,0,"1",1625,"D",650,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",975,"D",300,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549842",42,0,"1",780,"D",260,"D",.,"A",260,"D",60,"D",.,"A",.,"A",520,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549852",30,0,"1",1040,"D",260,"D",.,"A",195,"D",0,"D",.,"A",180,"D",780,"D",105,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549862",13,0,"1",780,"D",130,"D",.,"A",0,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549922",62,0,"1",1625,"D",390,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1235,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549932",37,0,"1",975,"D",156,"D",.,"A",156,"D",0,"D",.,"A",.,"A",819,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549952",18,0,"1",780,"D",206,"F",.,"A",0,"D",0,"D",.,"A",.,"A",748,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03549972",40,0,"1",2600,"D",329,"F",.,"A",975,"D",0,"D",.,"A",.,"A",1265,"F",113,"F",.,"A",.,"A",.,"A",.,"A"
"20171","03550022",34,0,"1",1170,"D",195,"D",.,"A",195,"D",0,"D",.,"A",.,"A",975,"D",240,"D",18,"D",234,"D",195,"D",15,"D"
"20171","03550042",48,0,"1",520,"D",130,"D",.,"A",390,"D",0,"D",.,"A",.,"A",390,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550052",18,0,"1",650,"D",78,"D",.,"A",195,"D",0,"D",.,"A",.,"A",572,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550062",25,0,"1",1950,"D",130,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550072",68,0,"1",1625,"D",325,"D",975,"D",325,"D",30,"D",.,"A",.,"A",1300,"D",150,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550082",19,0,"1",910,"D",195,"D",.,"A",169,"D",0,"D",.,"A",.,"A",715,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550102",18,0,"1",520,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550152",76,0,"1",975,"D",325,"D",.,"A",520,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550162",48,0,"1",2600,"D",650,"D",.,"A",1040,"D",105,"D",.,"A",120,"D",1950,"D",90,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550202",28,0,"1",1950,"D",260,"D",.,"A",390,"D",225,"D",.,"A",.,"A",1690,"D",120,"D",30,"D",390,"D",.,"A",.,"A"
"20171","03550212",46,0,"1",1950,"D",0,"D",.,"A",0,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550232",31,0,"1",520,"D",65,"D",.,"A",130,"D",0,"D",.,"A",.,"A",455,"D",0,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03550252",22,0,"1",390,"D",0,"D",.,"A",390,"D",0,"D",.,"A",.,"A",390,"D",0,"D",15,"D",195,"D",182,"D",14,"D"
"20171","03550362",28,0,"1",650,"D",13,"D",.,"A",325,"D",0,"D",.,"A",.,"A",637,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550382",15,0,"1",1950,"D",0,"D",.,"A",668,"F",0,"D",.,"A",60,"D",1950,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550392",15,0,"1",2600,"D",130,"D",.,"A",260,"D",0,"D",.,"A",.,"A",2470,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550432",39,0,"1",975,"D",455,"D",195,"D",0,"D",0,"D",.,"A",.,"A",520,"D",21,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550442",21,0,"1",1950,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",1300,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550462",53,0,"1",520,"D",91,"D",.,"A",390,"D",0,"D",.,"A",.,"A",429,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550472",26,0,"1",3250,"D",455,"D",.,"A",520,"D",0,"D",.,"A",240,"D",2795,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550502",28,0,"1",520,"D",65,"D",.,"A",1950,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550524",31,0,"1",1625,"D",650,"D",130,"D",195,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550532",71,0,"1",2548,"D",260,"D",.,"A",338,"D",30,"D",.,"A",.,"A",2288,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550542",46,0,"1",1885,"D",585,"D",650,"D",260,"D",90,"D",.,"A",.,"A",1300,"D",120,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550552",35,0,"1",1950,"D",130,"D",.,"A",1170,"D",0,"D",.,"A",.,"A",1820,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550562",25,0,"1",1300,"D",460,"F",.,"A",1039,"F",0,"D",.,"A",.,"A",2044,"F",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550572",58,0,"1",1950,"D",260,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1690,"D",30,"D",.,"A",.,"A",13,"D",1,"D"
"20171","03550582",24,0,"1",650,"D",260,"D",.,"A",130,"D",0,"D",.,"A",.,"A",390,"D",60,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550593",26,0,"1",650,"D",650,"D",.,"A",650,"D",0,"D",.,"A",.,"A",0,"D",6,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550612",16,0,"1",286,"D",13,"D",.,"A",13,"D",0,"D",.,"A",.,"A",273,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550632",18,0,"1",650,"D",65,"D",.,"A",0,"D",0,"D",.,"A",.,"A",585,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550672",37,0,"1",3900,"D",650,"D",.,"A",2600,"D",0,"D",.,"A",.,"A",3250,"D",0,"D",75,"D",975,"D",.,"A",.,"A"
"20171","03550682",51,0,"1",1508,"D",130,"D",.,"A",195,"D",0,"D",.,"A",.,"A",1378,"D",30,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550722",30,0,"1",780,"D",130,"D",.,"A",975,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550732",16,0,"1",715,"D",65,"D",.,"A",65,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550762",20,0,"1",520,"D",65,"D",.,"A",780,"D",0,"D",.,"A",.,"A",455,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550772",53,0,"1",650,"D",0,"D",130,"D",1820,"D",0,"D",.,"A",.,"A",650,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550812",40,0,"1",1950,"D",650,"D",650,"D",520,"D",600,"D",.,"A",.,"A",1300,"D",300,"D",20,"D",260,"D",.,"A",.,"A"
"20171","03550822",44,0,"1",1950,"D",0,"D",.,"A",520,"D",0,"D",.,"A",.,"A",1950,"D",0,"D",10,"D",130,"D",.,"A",.,"A"
"20171","03550832",36,0,"1",1300,"D",325,"D",.,"A",325,"D",0,"D",.,"A",.,"A",975,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550852",50,0,"1",1950,"D",260,"D",.,"A",975,"D",0,"D",.,"A",.,"A",1690,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550892",64,0,"1",1430,"D",494,"D",.,"A",195,"D",0,"D",.,"A",.,"A",936,"D",114,"D",.,"A",.,"A",.,"A",.,"A"
"20171","03550902",13,0,"1",1300,"D",195,"D",.,"A",130,"D",0,"D",.,"A",.,"A",1105,"D",0,"D",.,"A",.,"A",.,"A",.,"A"
