"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20163","03342163",16,2,"1",.,"A",27,"E","110","D"
"20163","03342193",30,0,"1",1,"D",.,"H",,"A"
"20163","03342193",30,1,"1",.,"A",47,"E","100","D"
"20163","03342193",30,2,"1",.,"A",10,"E","110","D"
"20163","03342193",30,3,"1",.,"A",17,"E","120","D"
"20163","03342193",30,4,"1",.,"A",1,"E","140","D"
"20163","03342193",30,5,"1",.,"A",288,"E","150","D"
"20163","03342193",30,6,"1",.,"A",8,"E","160","D"
"20163","03342193",30,7,"1",.,"A",29,"E","190","D"
"20163","03342343",36,0,"1",2,"D",.,"H",,"A"
"20163","03342343",36,1,"1",.,"A",54,"E","100","D"
"20163","03342343",36,2,"1",.,"A",12,"E","110","D"
"20163","03342343",36,3,"1",.,"A",25,"E","120","D"
"20163","03342343",36,4,"1",.,"A",135,"E","130","D"
"20163","03342343",36,5,"1",.,"A",1,"E","140","D"
"20163","03342343",36,6,"1",.,"A",335,"E","150","D"
"20163","03342343",36,7,"1",.,"A",9,"E","160","D"
"20163","03342343",36,8,"1",.,"A",29,"E","190","D"
"20163","03342473",40,0,"1",1,"D",.,"H",,"A"
"20163","03342473",40,1,"1",.,"A",69,"E","100","D"
"20163","03342473",40,2,"1",.,"A",16,"E","110","D"
"20163","03342473",40,3,"1",.,"A",31,"E","120","D"
"20163","03342473",40,4,"1",.,"A",7,"E","140","D"
"20163","03342473",40,5,"1",.,"A",145,"E","150","D"
"20163","03342473",40,6,"1",.,"A",4,"E","160","D"
"20163","03342473",40,7,"1",.,"A",1,"E","170","D"
"20163","03342473",40,8,"1",.,"A",27,"E","190","D"
"20163","03342773",31,0,"1",1,"D",.,"H",,"A"
"20163","03342773",31,1,"1",.,"A",30,"E","100","D"
"20163","03342773",31,2,"1",.,"A",6,"E","110","D"
"20163","03342773",31,3,"1",.,"A",13,"E","200","D"
"20163","03342773",31,4,"1",.,"A",9,"E","210","D"
"20163","03342773",31,5,"1",.,"A",2,"E","220","D"
"20163","03342823",14,0,"1",1,"D",.,"H",,"A"
"20163","03342823",14,1,"1",.,"A",2,"E","120","D"
"20163","03342823",14,2,"1",.,"A",17,"E","150","D"
"20163","03342823",14,3,"1",.,"A",1,"E","190","D"
"20163","03342863",21,0,"1",1,"D",.,"H",,"A"
"20163","03342863",21,1,"1",.,"A",9,"E","100","D"
"20163","03342863",21,2,"1",.,"A",17,"E","120","D"
"20163","03342863",21,3,"1",.,"A",33,"E","150","D"
"20163","03342863",21,4,"1",.,"A",1,"E","160","D"
"20163","03342953",22,0,"1",1,"D",.,"H",,"A"
"20163","03342953",22,1,"1",.,"A",25,"E","100","D"
"20163","03342953",22,2,"1",.,"A",15,"E","110","D"
"20163","03343233",51,0,"1",1,"D",.,"H",,"A"
"20163","03343233",51,1,"1",.,"A",86,"E","100","D"
"20163","03343233",51,2,"1",.,"A",17,"E","110","D"
"20163","03343233",51,3,"1",.,"A",29,"E","120","D"
"20163","03343233",51,4,"1",.,"A",2,"E","140","D"
"20163","03343233",51,5,"1",.,"A",488,"E","150","D"
"20163","03343233",51,6,"1",.,"A",13,"E","160","D"
"20163","03343233",51,7,"1",.,"A",42,"E","190","D"
"20163","03343233",51,8,"1",.,"A",53,"E","200","D"
"20163","03343233",51,9,"1",.,"A",60,"E","210","D"
"20163","03343233",51,10,"1",.,"A",10,"E","220","D"
"20163","03343903",27,0,"1",2,"D",.,"H",,"A"
"20163","03343903",27,1,"1",.,"A",92,"E","100","D"
"20163","03343903",27,2,"1",.,"A",21,"E","110","D"
"20163","03343903",27,3,"1",.,"A",80,"E","120","D"
"20163","03343903",27,4,"1",.,"A",339,"E","130","D"
"20163","03343903",27,5,"1",.,"A",3,"E","140","D"
"20163","03343903",27,6,"1",.,"A",408,"E","150","D"
"20163","03343903",27,7,"1",.,"A",14,"E","160","D"
"20163","03343903",27,8,"1",.,"A",8,"E","170","D"
"20163","03343903",27,9,"1",.,"A",35,"E","190","D"
"20163","03344263",48,0,"1",1,"D",.,"H",,"A"
"20163","03344263",48,1,"1",.,"A",81,"E","100","D"
"20163","03344263",48,2,"1",.,"A",19,"E","110","D"
"20163","03345733",52,0,"1",2,"D",.,"H",,"A"
"20163","03345733",52,1,"1",.,"A",28,"E","100","D"
"20163","03345733",52,2,"1",.,"A",8,"E","110","D"
"20163","03345733",52,3,"1",.,"A",4,"E","200","D"
"20163","03346073",55,0,"1",8,"D",.,"H",,"A"
"20163","03346073",55,1,"1",.,"A",66,"E","200","D"
"20163","03346073",55,2,"1",.,"A",226,"E","210","D"
"20163","03346073",55,3,"1",.,"A",28,"E","220","D"
"20163","03346583",9,0,"1",1,"D",.,"H",,"A"
"20163","03346583",9,1,"1",.,"A",196,"E","100","D"
"20163","03346583",9,2,"1",.,"A",47,"E","110","D"
"20163","03346583",9,3,"1",.,"A",93,"E","120","D"
"20163","03346583",9,4,"1",.,"A",22,"E","140","D"
"20163","03346583",9,5,"1",.,"A",426,"E","150","D"
"20163","03346583",9,6,"1",.,"A",12,"E","160","D"
"20163","03346583",9,7,"1",.,"A",3,"E","170","D"
"20163","03346583",9,8,"1",.,"A",81,"E","190","D"
"20163","03346683",15,0,"1",1,"D",.,"H",,"A"
"20163","03346683",15,1,"1",.,"A",82,"E","100","D"
"20163","03346683",15,2,"1",.,"A",37,"E","110","D"
"20163","03346683",15,3,"1",.,"A",28,"E","120","D"
"20163","03346683",15,4,"1",.,"A",3,"E","140","D"
"20163","03346683",15,5,"1",.,"A",493,"E","150","D"
"20163","03346683",15,6,"1",.,"A",62,"E","160","D"
"20163","03346683",15,7,"1",.,"A",563,"E","180","D"
"20163","03346683",15,8,"1",.,"A",32,"E","190","D"
"20163","03348223",26,0,"1",1,"D",.,"H",,"A"
"20163","03348223",26,1,"1",.,"A",264,"E","100","D"
"20163","03348223",26,2,"1",.,"A",123,"E","110","D"
"20163","03348223",26,3,"1",.,"A",95,"E","120","D"
"20163","03348223",26,4,"1",.,"A",690,"E","130","D"
"20163","03348223",26,5,"1",.,"A",10,"E","140","D"
"20163","03348223",26,6,"1",.,"A",1634,"E","150","D"
"20163","03348223",26,7,"1",.,"A",207,"E","160","D"
"20163","03348223",26,8,"1",.,"A",1869,"E","180","D"
"20163","03348223",26,9,"1",.,"A",108,"E","190","D"
"20163","03349153",28,0,"1",2,"D",.,"H",,"A"
"20163","03349153",28,1,"1",.,"A",3,"E","120","D"
"20163","03349153",28,2,"1",.,"A",21,"E","150","D"
"20163","03349153",28,3,"1",.,"A",1,"E","190","D"
"20163","03349723",14,0,"1",10,"D",.,"H",,"A"
"20163","03349723",14,1,"1",.,"A",123,"E","100","D"
"20163","03349723",14,2,"1",.,"A",27,"E","110","D"
"20163","03351093",44,0,"1",1,"D",.,"H",,"A"
"20163","03351093",44,1,"1",.,"A",72,"E","100","D"
"20163","03351093",44,2,"1",.,"A",17,"E","110","D"
"20163","03351093",44,3,"1",.,"A",35,"E","120","D"
"20163","03351093",44,4,"1",.,"A",8,"E","140","D"
"20163","03351093",44,5,"1",.,"A",167,"E","150","D"
"20163","03351093",44,6,"1",.,"A",4,"E","160","D"
"20163","03351093",44,7,"1",.,"A",1,"E","170","D"
"20163","03351093",44,8,"1",.,"A",30,"E","190","D"
"20163","03351093",44,9,"1",.,"A",50,"E","200","D"
"20163","03351093",44,10,"1",.,"A",73,"E","210","D"
"20163","03351093",44,11,"1",.,"A",43,"E","220","D"
"20163","03351653",66,0,"1",1,"D",.,"H",,"A"
"20163","03351653",66,1,"1",.,"A",53,"E","100","D"
"20163","03351653",66,2,"1",.,"A",12,"E","110","D"
"20163","03351653",66,3,"1",.,"A",20,"E","120","D"
"20163","03351653",66,4,"1",.,"A",1,"E","140","D"
"20163","03351653",66,5,"1",.,"A",328,"E","150","D"
"20163","03351653",66,6,"1",.,"A",9,"E","160","D"
"20163","03351653",66,7,"1",.,"A",5,"E","170","D"
"20163","03351653",66,8,"1",.,"A",28,"E","190","D"
"20163","03351653",66,9,"1",.,"A",35,"E","200","D"
"20163","03351653",66,10,"1",.,"A",40,"E","210","D"
"20163","03351653",66,11,"1",.,"A",7,"E","220","D"
"20163","03353403",39,0,"1",1,"D",.,"H",,"A"
"20163","03353403",39,1,"1",.,"A",256,"E","100","D"
"20163","03353403",39,2,"1",.,"A",56,"E","110","D"
"20163","03353403",39,3,"1",.,"A",93,"E","120","D"
"20163","03353403",39,4,"1",.,"A",620,"E","130","D"
"20163","03353403",39,5,"1",.,"A",8,"E","140","D"
"20163","03353403",39,6,"1",.,"A",1537,"E","150","D"
"20163","03353403",39,7,"1",.,"A",43,"E","160","D"
"20163","03353403",39,8,"1",.,"A",3,"E","170","D"
"20163","03353403",39,9,"1",.,"A",134,"E","190","D"
"20163","03355053",15,0,"1",1,"D",.,"H",,"A"
"20163","03355053",15,1,"1",.,"A",32,"E","100","D"
"20163","03355053",15,2,"1",.,"A",7,"E","110","D"
"20163","03355053",15,3,"1",.,"A",26,"E","120","D"
"20163","03355053",15,4,"1",.,"A",118,"E","130","D"
"20163","03355053",15,5,"1",.,"A",5,"E","140","D"
"20163","03355053",15,6,"1",.,"A",142,"E","150","D"
"20163","03355053",15,7,"1",.,"A",5,"E","160","D"
"20163","03355053",15,8,"1",.,"A",3,"E","170","D"
"20163","03355053",15,9,"1",.,"A",12,"E","190","D"
"20163","03387672",26,0,"1",1,"D",.,"H",,"A"
"20163","03387672",26,1,"1",.,"A",61,"E","100","D"
"20163","03387672",26,2,"1",.,"A",13,"E","110","D"
"20163","03387672",26,3,"1",.,"A",22,"E","120","D"
"20163","03387672",26,4,"1",.,"A",2,"E","140","D"
"20163","03387672",26,5,"1",.,"A",361,"E","150","D"
"20163","03387672",26,6,"1",.,"A",10,"E","160","D"
"20163","03387672",26,7,"1",.,"A",31,"E","190","D"
"20163","03387902",43,0,"1",1,"D",.,"H",,"A"
"20163","03387902",43,1,"1",.,"A",69,"E","120","D"
"20163","03387902",43,2,"1",.,"A",3,"E","140","D"
"20163","03387902",43,3,"1",.,"A",376,"E","150","D"
"20163","03387902",43,4,"1",.,"A",13,"E","160","D"
"20163","03387902",43,5,"1",.,"A",7,"E","170","D"
"20163","03387902",43,6,"1",.,"A",32,"E","190","D"
"20163","03388212",14,0,"1",2,"D",.,"H",,"A"
"20163","03388212",14,1,"1",.,"A",39,"E","100","D"
"20163","03388212",14,2,"1",.,"A",11,"E","110","D"
"20163","03388222",20,0,"1",1,"D",.,"H",,"A"
"20163","03388222",20,1,"1",.,"A",80,"E","100","D"
"20163","03388222",20,2,"1",.,"A",23,"E","110","D"
"20163","03388222",20,3,"1",.,"A",97,"E","130","D"
"20163","03388472",20,0,"1",1,"D",.,"H",,"A"
"20163","03388472",20,1,"1",.,"A",20,"E","100","D"
"20163","03388472",20,2,"1",.,"A",3,"E","110","D"
"20163","03388472",20,3,"1",.,"A",12,"E","120","D"
"20163","03388472",20,4,"1",.,"A",67,"E","150","D"
"20163","03388472",20,5,"1",.,"A",2,"E","160","D"
"20163","03388472",20,6,"1",.,"A",1,"E","170","D"
"20163","03388472",20,7,"1",.,"A",5,"E","190","D"
"20163","03388892",51,0,"1",1,"D",.,"H",,"A"
"20163","03388892",51,1,"1",.,"A",19,"E","100","D"
"20163","03388892",51,2,"1",.,"A",3,"E","110","D"
"20163","03388892",51,3,"1",.,"A",7,"E","120","D"
"20163","03388892",51,4,"1",.,"A",1,"E","140","D"
"20163","03388892",51,5,"1",.,"A",32,"E","150","D"
"20163","03388892",51,6,"1",.,"A",6,"E","190","D"
"20163","03388892",51,7,"1",.,"A",10,"E","200","D"
"20163","03388892",51,8,"1",.,"A",14,"E","210","D"
"20163","03388892",51,9,"1",.,"A",8,"E","220","D"
"20163","03389742",19,0,"1",1,"D",.,"H",,"A"
"20163","03389742",19,1,"1",.,"A",87,"E","100","D"
"20163","03389742",19,2,"1",.,"A",135,"E","120","D"
"20163","03389742",19,3,"1",.,"A",307,"E","150","D"
"20163","03389742",19,4,"1",.,"A",14,"E","160","D"
"20163","03389742",19,5,"1",.,"A",7,"E","170","D"
"20163","03389752",44,0,"1",2,"D",.,"H",,"A"
"20163","03389752",44,1,"1",.,"A",13,"E","200","D"
"20163","03389752",44,2,"1",.,"A",17,"E","210","D"
"20163","03389752",44,3,"1",.,"A",10,"E","220","D"
"20163","03390122",29,0,"1",2,"D",.,"H",,"A"
"20163","03390122",29,1,"1",.,"A",125,"E","130","D"
"20163","03390212",34,0,"1",5,"D",.,"H",,"A"
"20163","03390212",34,1,"1",.,"A",87,"G","100","D"
"20163","03390212",34,2,"1",.,"A",135,"G","120","D"
"20163","03390212",34,3,"1",.,"A",307,"G","150","D"
"20163","03390212",34,4,"1",.,"A",14,"G","160","D"
"20163","03390212",34,5,"1",.,"A",7,"G","170","D"
"20163","03390222",22,0,"1",5,"D",.,"H",,"A"
"20163","03390222",22,1,"1",.,"A",34,"E","100","D"
"20163","03390222",22,2,"1",.,"A",51,"E","120","D"
"20163","03390222",22,3,"1",.,"A",117,"E","150","D"
"20163","03390222",22,4,"1",.,"A",5,"E","160","D"
"20163","03390222",22,5,"1",.,"A",3,"E","170","D"
"20163","03390602",29,0,"1",1,"D",.,"H",,"A"
"20163","03390602",29,1,"1",.,"A",51,"E","100","D"
"20163","03390602",29,2,"1",.,"A",24,"E","110","D"
"20163","03390602",29,3,"1",.,"A",19,"E","120","D"
"20163","03390602",29,4,"1",.,"A",138,"E","130","D"
"20163","03390602",29,5,"1",.,"A",2,"E","140","D"
"20163","03390602",29,6,"1",.,"A",331,"E","150","D"
"20163","03390602",29,7,"1",.,"A",41,"E","160","D"
"20163","03390602",29,8,"1",.,"A",373,"E","180","D"
"20163","03390602",29,9,"1",.,"A",21,"E","190","D"
"20163","03390782",20,0,"1",1,"D",.,"H",,"A"
"20163","03390782",20,1,"1",.,"A",30,"E","100","D"
"20163","03390782",20,2,"1",.,"A",12,"E","110","D"
"20163","03390782",20,3,"1",.,"A",10,"E","120","D"
"20163","03390782",20,4,"1",.,"A",1,"E","140","D"
"20163","03390782",20,5,"1",.,"A",170,"E","150","D"
"20163","03390782",20,6,"1",.,"A",21,"E","160","D"
"20163","03390782",20,7,"1",.,"A",195,"E","180","D"
"20163","03390782",20,8,"1",.,"A",11,"E","190","D"
"20163","03391382",27,0,"1",1,"D",.,"H",,"A"
"20163","03391382",27,1,"1",.,"A",182,"E","100","D"
"20163","03391382",27,2,"1",.,"A",41,"E","110","D"
"20163","03391382",27,3,"1",.,"A",72,"E","120","D"
"20163","03391382",27,4,"1",.,"A",451,"E","130","D"
"20163","03391382",27,5,"1",.,"A",6,"E","140","D"
"20163","03391382",27,6,"1",.,"A",1118,"E","150","D"
"20163","03391382",27,7,"1",.,"A",31,"E","160","D"
"20163","03391382",27,8,"1",.,"A",2,"E","170","D"
"20163","03391382",27,9,"1",.,"A",97,"E","190","D"
"20163","03391682",12,0,"1",1,"D",.,"H",,"A"
"20163","03391682",12,1,"1",.,"A",82,"E","100","D"
"20163","03391682",12,2,"1",.,"A",18,"E","110","D"
"20163","03391862",18,0,"1",1,"D",.,"H",,"A"
"20163","03391862",18,1,"1",.,"A",69,"E","100","D"
"20163","03391862",18,2,"1",.,"A",111,"E","120","D"
"20163","03391862",18,3,"1",.,"A",109,"E","130","D"
"20163","03391862",18,4,"1",.,"A",251,"E","150","D"
"20163","03391862",18,5,"1",.,"A",14,"E","160","D"
"20163","03391862",18,6,"1",.,"A",6,"E","170","D"
"20163","03391892",43,0,"1",1,"D",.,"H",,"A"
"20163","03391892",43,1,"1",.,"A",4,"E","120","D"
"20163","03391892",43,2,"1",.,"A",86,"E","150","D"
"20163","03391892",43,3,"1",.,"A",10,"E","160","D"
"20163","03391892",43,4,"1",.,"A",95,"E","180","D"
"20163","03391892",43,5,"1",.,"A",5,"E","190","D"
"20163","03392002",31,0,"1",1,"D",.,"H",,"A"
"20163","03392002",31,1,"1",.,"A",77,"E","100","D"
"20163","03392002",31,2,"1",.,"A",37,"E","110","D"
"20163","03392002",31,3,"1",.,"A",32,"E","120","D"
"20163","03392002",31,4,"1",.,"A",207,"E","130","D"
"20163","03392002",31,5,"1",.,"A",3,"E","140","D"
"20163","03392002",31,6,"1",.,"A",490,"E","150","D"
"20163","03392002",31,7,"1",.,"A",62,"E","160","D"
"20163","03392002",31,8,"1",.,"A",560,"E","180","D"
"20163","03392002",31,9,"1",.,"A",32,"E","190","D"
"20163","03392382",39,0,"1",1,"D",.,"H",,"A"
"20163","03392382",39,1,"1",.,"A",82,"E","100","D"
"20163","03392382",39,2,"1",.,"A",18,"E","110","D"
"20163","03392622",22,0,"1",10,"D",.,"H",,"A"
"20163","03392622",22,1,"1",.,"A",176,"E","100","D"
"20163","03392622",22,2,"1",.,"A",39,"E","110","D"
"20163","03392622",22,3,"1",.,"A",66,"E","120","D"
"20163","03392622",22,4,"1",.,"A",6,"E","140","D"
"20163","03392622",22,5,"1",.,"A",1087,"E","150","D"
"20163","03392622",22,6,"1",.,"A",30,"E","160","D"
"20163","03392622",22,7,"1",.,"A",2,"E","170","D"
"20163","03392622",22,8,"1",.,"A",94,"E","190","D"
"20163","03393012",58,0,"1",1,"D",.,"H",,"A"
"20163","03393012",58,1,"1",.,"A",8,"E","120","D"
"20163","03393012",58,2,"1",.,"A",149,"E","150","D"
"20163","03393012",58,3,"1",.,"A",18,"E","160","D"
"20163","03393012",58,4,"1",.,"A",166,"E","180","D"
"20163","03393012",58,5,"1",.,"A",9,"E","190","D"
"20163","03393422",18,0,"1",1,"D",.,"H",,"A"
"20163","03393422",18,1,"1",.,"A",506,"E","100","D"
"20163","03393422",18,2,"1",.,"A",817,"E","120","D"
"20163","03393422",18,3,"1",.,"A",799,"E","130","D"
"20163","03393422",18,4,"1",.,"A",1844,"E","150","D"
"20163","03393422",18,5,"1",.,"A",87,"E","160","D"
"20163","03393422",18,6,"1",.,"A",47,"E","170","D"
"20163","03394292",69,0,"1",1,"D",.,"H",,"A"
"20163","03394292",69,1,"1",.,"A",116,"E","100","D"
"20163","03394292",69,2,"1",.,"A",25,"E","110","D"
"20163","03394292",69,3,"1",.,"A",282,"E","130","D"
"20163","03394292",69,4,"1",.,"A",76,"E","200","D"
"20163","03394292",69,5,"1",.,"A",86,"E","210","D"
"20163","03394292",69,6,"1",.,"A",15,"E","220","D"
"20163","03395502",23,0,"1",1,"D",.,"H",,"A"
"20163","03395502",23,1,"1",.,"A",47,"E","200","D"
"20163","03395502",23,2,"1",.,"A",32,"E","210","D"
"20163","03395502",23,3,"1",.,"A",11,"E","220","D"
"20163","03395602",40,0,"1",1,"D",.,"H",,"A"
"20163","03395602",40,1,"1",.,"A",91,"E","100","D"
"20163","03395602",40,2,"1",.,"A",20,"E","110","D"
"20163","03395602",40,3,"1",.,"A",38,"E","120","D"
"20163","03395602",40,4,"1",.,"A",225,"E","130","D"
"20163","03395602",40,5,"1",.,"A",3,"E","140","D"
"20163","03395602",40,6,"1",.,"A",559,"E","150","D"
"20163","03395602",40,7,"1",.,"A",15,"E","160","D"
"20163","03395602",40,8,"1",.,"A",1,"E","170","D"
"20163","03395602",40,9,"1",.,"A",48,"E","190","D"
"20163","03396983",17,0,"1",2,"D",.,"H",,"A"
"20163","03396983",17,1,"1",.,"A",87,"E","200","D"
"20163","03396983",17,2,"1",.,"A",97,"E","210","D"
"20163","03396983",17,3,"1",.,"A",16,"E","220","D"
"20163","03397222",30,0,"1",1,"D",.,"H",,"A"
"20163","03397222",30,1,"1",.,"A",51,"E","100","D"
"20163","03397222",30,2,"1",.,"A",12,"E","110","D"
"20163","03397222",30,3,"1",.,"A",24,"E","120","D"
"20163","03397222",30,4,"1",.,"A",6,"E","140","D"
"20163","03397222",30,5,"1",.,"A",114,"E","150","D"
"20163","03397222",30,6,"1",.,"A",3,"E","160","D"
"20163","03397222",30,7,"1",.,"A",26,"E","190","D"
"20163","03397222",30,8,"1",.,"A",36,"E","200","D"
"20163","03397222",30,9,"1",.,"A",52,"E","210","D"
"20163","03397222",30,10,"1",.,"A",31,"E","220","D"
"20163","03407882",27,0,"1",1,"D",.,"H",,"A"
"20163","03407882",27,1,"1",.,"A",338,"E","100","D"
"20163","03407882",27,2,"1",.,"A",162,"E","110","D"
"20163","03409552",15,0,"1",1,"D",.,"H",,"A"
"20163","03409552",15,1,"1",.,"A",117,"E","100","D"
"20163","03409552",15,2,"1",.,"A",33,"E","110","D"
"20163","03409552",15,3,"1",.,"A",32,"E","120","D"
"20163","03409552",15,4,"1",.,"A",142,"E","130","D"
"20163","03409552",15,5,"1",.,"A",96,"E","150","D"
"20163","03409592",39,0,"1",1,"D",.,"H",,"A"
"20163","03409592",39,1,"1",.,"A",25,"E","200","D"
"20163","03409592",39,2,"1",.,"A",30,"E","210","D"
"20163","03409592",39,3,"1",.,"A",5,"E","220","D"
"20163","03410302",48,0,"1",1,"D",.,"H",,"A"
"20163","03410302",48,1,"1",.,"A",51,"E","100","D"
"20163","03410302",48,2,"1",.,"A",24,"E","110","D"
"20163","03410302",48,3,"1",.,"A",24,"E","120","D"
"20163","03410302",48,4,"1",.,"A",138,"E","130","D"
"20163","03410302",48,5,"1",.,"A",2,"E","140","D"
"20163","03410302",48,6,"1",.,"A",326,"E","150","D"
"20163","03410302",48,7,"1",.,"A",41,"E","160","D"
"20163","03410302",48,8,"1",.,"A",373,"E","180","D"
"20163","03410302",48,9,"1",.,"A",21,"E","190","D"
"20163","03410422",40,0,"1",1,"D",.,"H",,"A"
"20163","03410422",40,1,"1",.,"A",77,"E","100","D"
"20163","03410422",40,2,"1",.,"A",36,"E","110","D"
"20163","03410422",40,3,"1",.,"A",28,"E","120","D"
"20163","03410422",40,4,"1",.,"A",205,"E","130","D"
"20163","03410422",40,5,"1",.,"A",3,"E","140","D"
"20163","03410422",40,6,"1",.,"A",487,"E","150","D"
"20163","03410422",40,7,"1",.,"A",61,"E","160","D"
"20163","03410422",40,8,"1",.,"A",557,"E","180","D"
"20163","03410422",40,9,"1",.,"A",32,"E","190","D"
"20163","03410422",40,10,"1",.,"A",32,"E","200","D"
"20163","03410422",40,11,"1",.,"A",94,"E","210","D"
"20163","03410422",40,12,"1",.,"A",11,"E","220","D"
"20163","03410992",65,0,"1",1,"D",.,"H",,"A"
"20163","03410992",65,1,"1",.,"A",74,"E","100","D"
"20163","03410992",65,2,"1",.,"A",16,"E","110","D"
"20163","03410992",65,3,"1",.,"A",68,"E","120","D"
"20163","03410992",65,4,"1",.,"A",2,"E","140","D"
"20163","03410992",65,5,"1",.,"A",326,"E","150","D"
"20163","03410992",65,6,"1",.,"A",11,"E","160","D"
"20163","03410992",65,7,"1",.,"A",6,"E","170","D"
"20163","03410992",65,8,"1",.,"A",28,"E","190","D"
"20163","03410992",65,9,"1",.,"A",37,"E","200","D"
"20163","03410992",65,10,"1",.,"A",25,"E","210","D"
"20163","03410992",65,11,"1",.,"A",7,"E","220","D"
"20163","03411632",51,0,"1",1,"D",.,"H",,"A"
"20163","03411632",51,1,"1",.,"A",34,"E","100","D"
"20163","03411632",51,2,"1",.,"A",16,"E","110","D"
"20163","03411932",11,0,"1",1,"D",.,"H",,"A"
"20163","03411932",11,1,"1",.,"A",297,"E","100","D"
"20163","03411932",11,2,"1",.,"A",71,"E","110","D"
"20163","03411932",11,3,"1",.,"A",140,"E","120","D"
"20163","03411932",11,4,"1",.,"A",667,"E","130","D"
"20163","03411932",11,5,"1",.,"A",34,"E","140","D"
"20163","03411932",11,6,"1",.,"A",646,"E","150","D"
"20163","03411932",11,7,"1",.,"A",18,"E","160","D"
"20163","03411932",11,8,"1",.,"A",4,"E","170","D"
"20163","03411932",11,9,"1",.,"A",123,"E","190","D"
"20163","03412152",24,0,"1",1,"D",.,"H",,"A"
"20163","03412152",24,1,"1",.,"A",21,"E","100","D"
"20163","03412152",24,2,"1",.,"A",4,"E","110","D"
"20163","03413302",54,0,"1",1,"D",.,"H",,"A"
"20163","03413302",54,1,"1",.,"A",216,"E","200","D"
"20163","03413302",54,2,"1",.,"A",242,"E","210","D"
"20163","03413302",54,3,"1",.,"A",42,"E","220","D"
"20163","03413522",50,0,"1",1,"D",.,"H",,"A"
"20163","03413522",50,1,"1",.,"A",120,"E","130","D"
"20163","03414032",11,0,"1",1,"D",.,"H",,"A"
"20163","03414032",11,1,"1",.,"A",6,"E","120","D"
"20163","03414032",11,2,"1",.,"A",19,"E","150","D"
"20163","03414132",43,0,"1",4,"D",.,"H",,"A"
"20163","03414132",43,1,"1",.,"A",297,"E","100","D"
"20163","03414132",43,2,"1",.,"A",71,"E","110","D"
"20163","03414132",43,3,"1",.,"A",140,"E","120","D"
"20163","03414132",43,4,"1",.,"A",667,"E","130","D"
"20163","03414132",43,5,"1",.,"A",34,"E","140","D"
"20163","03414132",43,6,"1",.,"A",646,"E","150","D"
"20163","03414132",43,7,"1",.,"A",18,"E","160","D"
"20163","03414132",43,8,"1",.,"A",4,"E","170","D"
"20163","03414132",43,9,"1",.,"A",123,"E","190","D"
"20163","03414932",49,0,"1",2,"D",.,"H",,"A"
"20163","03414932",49,1,"1",.,"A",214,"E","200","D"
"20163","03414932",49,2,"1",.,"A",244,"E","210","D"
"20163","03414932",49,3,"1",.,"A",42,"E","220","D"
"20163","03415522",27,0,"1",1,"D",.,"H",,"A"
"20163","03415522",27,1,"1",.,"A",18,"E","100","D"
"20163","03415522",27,2,"1",.,"A",12,"E","110","D"
"20163","03415592",17,0,"1",2,"D",.,"H",,"A"
"20163","03415592",17,1,"1",.,"A",145,"E","120","D"
"20163","03415592",17,2,"1",.,"A",332,"E","150","D"
"20163","03415592",17,3,"1",.,"A",15,"E","160","D"
"20163","03415592",17,4,"1",.,"A",8,"E","170","D"
"20163","03417112",36,0,"1",1,"D",.,"H",,"A"
"20163","03417112",36,1,"1",.,"A",60,"E","100","D"
"20163","03417112",36,2,"1",.,"A",12,"E","110","D"
"20163","03417112",36,3,"1",.,"A",45,"E","120","D"
"20163","03417112",36,4,"1",.,"A",203,"E","130","D"
"20163","03417112",36,5,"1",.,"A",2,"E","140","D"
"20163","03417112",36,6,"1",.,"A",244,"E","150","D"
"20163","03417112",36,7,"1",.,"A",8,"E","160","D"
"20163","03417112",36,8,"1",.,"A",5,"E","170","D"
"20163","03417112",36,9,"1",.,"A",21,"E","190","D"
"20163","03417142",29,0,"1",1,"D",.,"H",,"A"
"20163","03417142",29,1,"1",.,"A",278,"E","100","D"
"20163","03417142",29,2,"1",.,"A",63,"E","110","D"
"20163","03417142",29,3,"1",.,"A",231,"E","120","D"
"20163","03417142",29,4,"1",.,"A",1017,"E","130","D"
"20163","03417142",29,5,"1",.,"A",11,"E","140","D"
"20163","03417142",29,6,"1",.,"A",1224,"E","150","D"
"20163","03417142",29,7,"1",.,"A",43,"E","160","D"
"20163","03417142",29,8,"1",.,"A",26,"E","170","D"
"20163","03417142",29,9,"1",.,"A",107,"E","190","D"
"20163","03417192",95,0,"1",2,"D",.,"H",,"A"
"20163","03417192",95,1,"1",.,"A",77,"E","100","D"
"20163","03417192",95,2,"1",.,"A",51,"E","110","D"
"20163","03417192",95,3,"1",.,"A",65,"E","200","D"
"20163","03417192",95,4,"1",.,"A",100,"E","210","D"
"20163","03417192",95,5,"1",.,"A",107,"E","220","D"
"20163","03418532",16,0,"1",1,"D",.,"H",,"A"
"20163","03418532",16,1,"1",.,"A",9,"E","200","D"
"20163","03418532",16,2,"1",.,"A",16,"E","210","D"
"20163","03418532",16,3,"1",.,"A",15,"E","220","D"
"20163","03422992",17,0,"1",1,"D",.,"H",,"A"
"20163","03422992",17,1,"1",.,"A",137,"E","100","D"
