"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20162","03272823",30,0,"1","100","D","1","D","02","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03273273",24,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03273593",35,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03273593",36,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03273593",37,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03273593",38,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03273593",39,0,"1","100","D","5","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03275003",20,0,"1","110","D",,"C","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03275723",27,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03275743",17,0,"1","100","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03275773",39,0,"1","160","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03275833",28,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03276043",20,0,"1","200","D","1","D","03","D",7000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03276343",21,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03276373",27,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03276634",16,0,"1","110","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03276833",27,0,"1","110","D","4","D","02","D",.,"A",7000,"F",.,"A","2","D",.,"A","02","D"
"20162","03277573",11,0,"1","100","D","1","D","02","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03277593",36,0,"1","110","D","1","D","04","D",2000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03277633",31,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03278213",47,0,"1","170","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03278643",43,0,"1","100","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03278643",44,0,"1","100","D","4","D","04","D",.,"A",4200,"D",.,"A","2","D",.,"A","05","D"
"20162","03278903",16,0,"1","110","D","4","D","02","D",.,"A",3600,"F",.,"A","2","D",.,"A","01","D"
"20162","03278943",28,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03279023",55,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03279093",16,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03279293",50,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03279703",38,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03280343",16,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03280973",25,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03292343",48,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03292903",41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03293153",16,0,"1","100","D","1","D","03","D",600,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03293883",43,0,"2","110","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03294553",36,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03294613",20,0,"1","100","D","1","D","04","D",1300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03294823",27,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03294823",28,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03295103",43,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03295103",44,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","07","D"
"20162","03295493",51,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03296803",20,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03296813",39,0,"1","140","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03296853",34,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03297293",30,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03297543",18,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03297643",79,0,"1","200","D","1","D","04","D",600,"D",.,"A",.,"A","2","D",.,"A","11","D"
"20162","03298133",10,0,"1","110","D","1","D","04","D",200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03298253",24,0,"2","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03299443",37,0,"2","110","D","1","D","03","D",32000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03299773",32,0,"1","110","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03299933",30,0,"1","120","D","1","D","03","D",65000,"D",.,"A",.,"A","1","D",25000,"D","04","D"
"20162","03300133",12,0,"1","110","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03300923",41,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03301013",34,0,"1","120","D","1","D","04","D",65000,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03301503",46,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",6000,"D","01","D"
"20162","03302083",28,0,"1","100","D","4","D","03","D",.,"A",23755,"D",.,"A","2","D",.,"A","01","D"
"20162","03302833",20,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03303013",10,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03303033",62,0,"1","100","D","1","D","04","D",1100,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03324302",30,0,"1","100","D","1","D","03","D",400,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03324332",43,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03324562",7,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03324812",21,0,"1","100","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03325492",31,0,"1","100","D","1","D","01","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03325492",32,0,"1","150","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03326092",12,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03326872",25,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03327122",49,0,"1","100","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03327282",27,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03328972",13,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03328994",24,0,"1","100","D","1","D","02","D",200,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03329492",21,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03329512",5,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03330132",13,0,"1","100","D","4","D","02","D",.,"A",85000,"F",.,"A","2","D",.,"A","01","D"
"20162","03330162",20,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03330212",38,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03330302",26,0,"1","200","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03331512",45,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03331512",46,0,"1","110","D","1","D","01","D",4000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03331522",61,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03332352",37,0,"1","100","D","1","D","03","D",2500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03332522",13,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",13200,"F","03","D"
"20162","03332562",24,0,"1","100","D","1","D","02","D",4400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03332612",27,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03332622",18,0,"1","100","D","1","D","02","D",100,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03332692",38,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03332692",39,0,"1","200","D","6","D","01","D",.,"A",.,"A",.,"A",,"C",.,"A","05","D"
"20162","03332932",16,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03333292",25,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03333542",30,0,"1","110","D","1","D","03","D",22500,"D",.,"A",.,"A","1","D",8000,"D","02","D"
"20162","03334572",14,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03334822",31,0,"1","160","D","6","D","02","D",.,"A",.,"A",.,"A",,"C",.,"A","04","D"
"20162","03334962",39,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03335512",21,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03335682",14,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03335732",39,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03335842",11,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03335932",22,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03336192",48,0,"1","150","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03336982",28,0,"1","100","D","1","D","02","D",4000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03337132",28,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03337782",29,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",4500,"D","02","D"
"20162","03338152",40,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03338232",50,0,"1","110","D","1","D","02","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03338422",50,0,"1","110","D","4","D","02","D",.,"A",4200,"D",.,"A","2","D",.,"A","06","D"
"20162","03338732",23,0,"1","110","D","4","D","02","D",.,"A",19000,"D",.,"A","2","D",.,"A","02","D"
"20162","03338922",29,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03339612",36,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03339812",24,0,"1","100","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03339832",12,0,"1","100","D","1","D","04","D",1200,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03340042",64,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03340092",25,0,"1","110","D","1","D","03","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03340222",17,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03340262",29,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03340282",43,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03340632",29,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",3800,"D","02","D"
"20162","03341072",21,0,"1","100","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03341212",73,0,"1","100","D","1","D","02","D",41,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20162","03341212",74,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","14","D"
"20162","03341392",17,0,"1","110","D","1","D","04","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03341482",18,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03341482",19,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03341622",18,0,"1","100","D","4","D","03","D",.,"A",.,"A",21100,"D","1","D",.,"A","01","D"
"20162","03341842",52,0,"1","110","D","1","D","03","D",900,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03342492",20,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03342722",20,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03342902",43,0,"1","100","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03343022",27,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03343082",28,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03343152",30,0,"1","100","D","4","D","03","D",.,"A",5500,"D",.,"A","1","D",3000,"D","01","D"
"20162","03343152",31,0,"1","110","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03343502",38,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03343502",39,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03343852",27,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03343992",21,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03344082",21,0,"1","170","D","1","D","04","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03344152",21,0,"1","110","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03344902",9,0,"1","110","D","1","D","04","D",22500,"F",.,"A",.,"A","1","D",8000,"F","01","D"
"20162","03345022",26,0,"2","100","D","1","D","02","D",200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03346242",30,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03346242",31,0,"1","180","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03346293",14,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",350,"F","02","D"
"20162","03346572",31,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03347584",26,0,"1","110","D","1","D","03","D",5000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03347682",9,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03347822",41,0,"1","110","D","1","D","03","D",4800,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03348222",24,0,"1","110","D","4","D","04","D",.,"A",.,"A",4600,"F","2","D",.,"A","02","D"
"20162","03349142",34,0,"1","150","D","1","D","05","D",2200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03349262",26,0,"1","150","D","1","D","04","D",5500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03349262",27,0,"1","150","D","1","D","05","D",5500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03349332",9,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03349822",31,0,"1","100","D","1","D","04","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03350192",13,0,"1","100","D","1","D","04","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03350742",25,0,"1","110","D","1","D","05","D",1400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03351612",43,0,"1","130","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03351652",68,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",58000,"D","02","D"
"20162","03351692",31,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03351792",23,0,"1","100","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03352032",18,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03352702",25,0,"1","100","D","1","D","04","D",3000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03352702",26,0,"1","100","D","4","D","05","D",.,"A",1400,"D",.,"A","2","D",.,"A","03","D"
"20162","03354352",20,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",18000,"D","01","D"
"20162","03354572",40,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03354832",28,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03355382",62,0,"1","200","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03355382",63,0,"1","200","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","08","D"
"20162","03355382",64,0,"1","110","D","1","D","04","D",2000,"D",.,"A",.,"A","2","D",.,"A","09","D"
"20162","03355382",65,0,"1","100","D","1","D","05","D",15000,"D",.,"A",.,"A","2","D",.,"A","10","D"
"20162","03355822",28,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03388891",28,0,"1","100","D","4","D","02","D",.,"A",13200,"D",.,"A","1","D",13200,"D","03","D"
"20162","03389891",6,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03390221",11,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03390571",24,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03392431",23,0,"1","120","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03394521",40,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03395121",20,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03395121",21,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03395154",16,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03396161",28,0,"1","100","D","4","D","02","D",.,"A",3600,"D",.,"A","1","D",3600,"D","02","D"
"20162","03408441",21,0,"1","110","D","1","D","03","D",1600,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03408491",15,0,"1","100","D","4","D","02","D",.,"A",13200,"F",.,"A","1","D",13200,"F","04","D"
"20162","03409221",15,0,"1","170","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03409361",43,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03409831",25,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03409891",11,0,"1","100","D","4","D","02","D",.,"A",1500,"D",.,"A","2","D",.,"A","02","D"
"20162","03412741",14,0,"1","100","D","4","D","04","D",.,"A",2000,"D",.,"A","2","D",.,"A","03","D"
"20162","03414051",14,0,"1","110","D","1","D","04","D",3000,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03414131",23,0,"1","100","D","1","D","04","D",300,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03415982",35,0,"1","100","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03419871",14,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03419881",16,0,"1","110","D","5","D","04","D",.,"A",38000,"D",.,"A","1","D",691,"D","03","D"
"20162","03420521",10,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03420921",36,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",616,"D","01","D"
"20162","03422181",21,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03422181",22,0,"1","180","D","1","D","04","D",50,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03422284",16,0,"1","100","D","1","D","05","D",200,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03425551",66,0,"1","100","D","4","D","04","D",.,"A",85000,"D",.,"A","2","D",.,"A","06","D"
"20162","03426801",56,0,"1","110","D","1","D","03","D",1400,"D",.,"A",.,"A","2","D",.,"A","09","D"
"20162","03427201",19,0,"1","110","D","1","D","04","D",4000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03248934",35,0,"1","100","D","4","D","05","D",.,"A",5500,"D",.,"A","2","D",.,"A","03","D"
"20163","03249194",37,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03249514",37,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",4000,"D","02","D"
"20163","03249514",38,0,"1","110","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20163","03249754",45,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03249754",46,0,"1","110","D","1","D","05","D",1500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03250384",39,0,"1","100","D","1","D","06","D",400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03250504",24,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03251484",46,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03251804",11,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03252394",45,0,"1","100","D","1","D","05","D",11000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03252394",46,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03252844",14,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03252864",20,0,"2","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03253064",17,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03254524",33,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20163","03254894",44,0,"2","100","D","1","D","04","D",3300,"D",.,"A",.,"A","1","D",3450,"D","03","D"
"20163","03254944",28,0,"1","110","D","4","D","04","D",.,"A",9000,"D",.,"A","2","D",.,"A","01","D"
"20163","03254964",30,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03255204",33,0,"1","150","D","1","D","06","D",3600,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03255214",37,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03255234",34,0,"1","150","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03255284",31,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03255544",21,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03255554",23,0,"1","110","D","4","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03255574",15,0,"1","100","D","1","D","05","D",3500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03256014",12,0,"1","100","D","1","D","04","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03256074",33,0,"1","100","D","3","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03257104",22,0,"1","110","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03257114",19,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03257114",20,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20163","03257174",28,0,"1","100","D","2","D","06","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20163","03257184",11,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20163","03257534",23,0,"1","100","D","1","D","05","D",90,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03258854",22,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03259044",9,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03259594",14,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03259774",30,0,"1","110","D","2","D","06","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03270254",15,0,"1","100","D","6","D","06","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20163","03270654",51,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03270744",34,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20163","03270944",25,0,"1","110","D","1","D","05","D",9500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20163","03271114",24,0,"1","110","D","1","D","05","D",5000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20163","03271134",34,0,"1","100","D","2","D","07","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
