"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPMOA","VOPMOA_","VOPEXPX","VOPEXPX_","VOPRMBXA","VOPR_BXA","QVOPEQPX","QVOP_QPX","VOPSERVY","VOPS_RVY","VOPLABOR","VOPL_BOR","VOPREIMB","VOPR_IMB","VPSRVY1","VPSRVY1_","VPSRVY2","VPSRVY2_","VPSRVY3","VPSRVY3_","VPSRVY4","VPSRVY4_","VPSRVY5","VPSRVY5_","VPSRVY6","VPSRVY6_","VPSRVY7","VPSRVY7_","VPSRVY8","VPSRVY8_","VPSRVY9","VPSRVY9_"
"20162","03258693",46,0,"1","01","D",100,"D",.,"A",100,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258693",47,0,"1","02","D",1200,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","380","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258693",47,1,"1","02","D",.,"B",.,"A",510,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258693",47,2,"1","02","D",.,"B",.,"A",690,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258713",57,0,"1","03","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258713",58,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258723",14,0,"1","02","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258753",37,0,"1","01","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258783",33,0,"2","01","D",44,"D",.,"A",44,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258793",23,0,"1","02","D",15,"D",.,"A",15,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258853",37,0,"1","03","D",230,"D",.,"A",230,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258893",21,0,"2","01","D",68,"D",.,"A",68,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258923",41,0,"1","03","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",51,0,"1","03","D",1400,"D",.,"A",1400,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",52,0,"2","01","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",53,0,"2","01","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",54,0,"2","01","D",120,"D",.,"A",120,"D","360","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",55,0,"2","01","D",10,"D",.,"A",10,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258943",56,0,"2","01","D",10,"D",.,"A",10,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258983",35,0,"1","02","D",80,"D",.,"A",80,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03258983",36,0,"1","03","D",400,"D",.,"A",400,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259093",50,0,"1","02","D",130,"D",.,"A",130,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259093",51,0,"1","02","D",43,"D",.,"A",43,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259093",52,0,"1","02","D",228,"D",.,"A",228,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259103",22,0,"1","01","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259153",57,0,"1","03","D",105,"D",.,"A",105,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259243",39,0,"1","02","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259243",40,0,"1","02","D",40,"D",.,"A",40,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259243",41,0,"1","03","D",20,"D",.,"A",20,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259283",41,0,"1","01","D",160,"D",.,"A",160,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259283",42,0,"1","01","D",850,"D",.,"A",850,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259294",33,0,"1","02","D",2970,"D",.,"A",2970,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259294",34,0,"1","02","D",3481,"D",.,"A",3481,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259294",35,0,"1","02","D",10,"D",.,"A",10,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259294",36,0,"2","01","D",81,"D",.,"A",81,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259303",16,0,"1","02","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259303",17,0,"1","02","D",200,"D",.,"A",200,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259303",18,0,"1","02","D",100,"D",.,"A",100,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259313",49,0,"2","01","D",484,"D",.,"A",484,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259333",27,0,"1","01","D",52,"D",.,"A",52,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259373",20,0,"1","02","D",90,"D",.,"A",90,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259403",36,0,"1","02","D",28,"D",.,"A",28,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259403",37,0,"2","01","D",12,"D",.,"A",12,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259413",89,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259413",90,0,"1","02","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259413",91,0,"1","03","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259413",92,0,"2","01","D",21,"D",.,"A",21,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259463",31,0,"1","02","D",36,"D",.,"A",36,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259463",32,0,"1","02","D",160,"D",.,"A",160,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259473",46,0,"1","02","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259473",47,0,"1","01","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259473",48,0,"1","01","D",140,"D",.,"A",140,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259483",71,0,"1","01","D",16,"D",.,"A",16,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259483",72,0,"1","02","D",36,"D",.,"A",36,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259483",73,0,"2","01","D",9,"D",.,"A",9,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259493",27,0,"1","02","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259623",17,0,"2","01","D",38,"D",.,"A",38,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259653",38,0,"1","02","D",300,"D",.,"A",300,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259653",39,0,"1","03","D",30,"D",.,"A",30,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259793",21,0,"1","02","D",74,"D",.,"A",74,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259813",29,0,"1","01","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259813",30,0,"1","01","D",8,"D",.,"A",8,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03259813",31,0,"1","03","D",8,"D",.,"A",8,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270113",44,0,"1","04","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270113",45,0,"1","02","D",430,"D",.,"A",430,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270273",38,0,"1","04","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270333",25,0,"1","04","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270393",29,0,"1","02","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270393",30,0,"1","03","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270393",31,0,"1","02","D",200,"D",.,"A",200,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270403",46,0,"1","02","D",400,"D",.,"A",400,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270443",36,0,"1","04","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270443",37,0,"1","04","D",130,"D",.,"A",130,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270453",26,0,"1","04","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270483",71,0,"1","04","D",170,"D",.,"A",170,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270543",28,0,"1","04","D",160,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270543",28,1,"1","04","D",.,"B",.,"A",26,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270543",28,2,"1","04","D",.,"B",.,"A",134,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270563",52,0,"1","02","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270563",53,0,"1","04","D",50,"D",.,"A",50,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270643",40,0,"1","03","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270653",56,0,"1","03","D",275,"D",.,"A",.,"H","500","D","1","D","2","D","150","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270653",56,1,"1","03","D",.,"B",.,"A",229,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270653",56,2,"1","03","D",.,"B",.,"A",46,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270663",36,0,"1","02","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270663",37,0,"1","02","D",400,"D",.,"A",400,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270663",38,0,"1","02","D",3500,"D",.,"A",3500,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270713",40,0,"1","03","D",290,"D",.,"A",290,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270713",41,0,"1","03","D",788,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","330","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270713",41,1,"1","03","D",.,"B",.,"A",349,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270713",41,2,"1","03","D",.,"B",.,"A",439,"E","330","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270784",9,0,"1","04","D",250,"D",.,"A",250,"D","320","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270803",24,0,"1","04","D",200,"D",.,"A",200,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270893",18,0,"1","04","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270923",27,0,"1","04","D",59,"D",.,"A",59,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03270973",53,0,"1","04","D",134,"D",.,"A",134,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271023",43,0,"1","03","D",135,"D",.,"A",135,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271023",44,0,"1","04","D",69,"D",.,"A",69,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271053",41,0,"1","04","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271053",42,0,"2","02","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",13,0,"1","04","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",14,0,"1","04","D",131,"D",.,"A",131,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",15,0,"1","04","D",100,"D",.,"A",100,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",16,0,"2","02","D",32,"D",.,"A",32,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",17,0,"2","02","D",155,"D",.,"A",155,"D","380","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",18,0,"2","02","D",34,"D",.,"A",34,"D","330","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271203",19,0,"2","02","D",20,"D",.,"A",20,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271283",30,0,"1","02","D",27,"D",.,"A",27,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271313",28,0,"1","03","D",375,"D",.,"A",375,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271324",28,0,"1","04","D",2,"D",.,"A",2,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271324",29,0,"1","03","D",1,"D",.,"A",1,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271333",31,0,"1","02","D",.,"C",.,"A",65,"F","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271373",30,0,"1","02","D",500,"D",.,"A",500,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271373",31,0,"1","02","D",500,"D",.,"A",500,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271393",41,0,"1","02","D",100,"D",.,"A",100,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271403",126,0,"1","04","D",129,"D",.,"A",129,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271433",34,0,"1","02","D",14,"D",.,"A",14,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271433",35,0,"1","03","D",28,"D",.,"A",28,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271433",36,0,"1","04","D",28,"D",.,"A",28,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271453",32,0,"2","02","D",7,"D",.,"A",7,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271493",12,0,"1","04","D",15,"D",.,"A",15,"D","150","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271503",28,0,"1","02","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271503",29,0,"1","02","D",1250,"D",.,"A",1250,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271513",39,0,"1","04","D",38,"D",.,"A",38,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271513",40,0,"1","04","D",120,"D",.,"A",120,"D","160","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271543",46,0,"1","04","D",23,"D",.,"A",23,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271543",47,0,"1","04","D",750,"D",.,"A",750,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271543",48,0,"1","04","D",250,"D",.,"A",250,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271563",15,0,"2","02","D",245,"D",.,"A",245,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271643",45,0,"1","02","D",180,"D",.,"A",180,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271663",22,0,"1","03","D",48,"D",.,"A",48,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271743",33,0,"1","04","D",116,"D",.,"A",116,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271773",14,0,"1","03","D",80,"D",.,"A",80,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271783",32,0,"1","02","D",100,"D",.,"A",100,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271793",26,0,"1","04","D",69,"D",.,"A",69,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271833",19,0,"1","04","D",3000,"D",.,"A",3000,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271853",44,0,"1","02","D",720,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271853",44,1,"1","02","D",.,"B",.,"A",375,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271853",44,2,"1","02","D",.,"B",.,"A",345,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271933",35,0,"2","02","D",28,"D",.,"A",28,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271953",34,0,"1","03","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03271983",29,0,"1","02","D",17,"D",.,"A",17,"D","150","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272013",29,0,"1","02","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272013",30,0,"1","04","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272043",32,0,"1","04","D",1609,"D",.,"A",.,"H","500","D","1","F","2","D","160","D","140","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272043",32,1,"1","04","D",.,"B",.,"A",1609,"E","160","D","1","F",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272083",21,0,"1","04","D",65,"D",.,"A",65,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272083",22,0,"1","03","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272183",34,0,"1","04","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272213",16,0,"1","02","D",700,"D",.,"A",700,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272213",17,0,"1","03","D",450,"D",.,"A",450,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272273",34,0,"1","03","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272273",35,0,"1","03","D",169,"D",.,"A",169,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272323",37,0,"1","04","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272343",46,0,"1","04","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272343",47,0,"1","04","D",26,"D",.,"A",26,"D","150","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272343",48,0,"1","03","D",85,"D",.,"A",85,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272343",49,0,"1","02","D",93,"D",.,"A",93,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272343",50,0,"1","03","D",65,"D",.,"A",65,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272363",28,0,"1","04","D",60,"D",.,"A",60,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272363",29,0,"1","02","D",23,"D",.,"A",23,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272363",30,0,"1","03","D",23,"D",.,"A",23,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272363",31,0,"1","04","D",23,"D",.,"A",23,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20162","03272393",23,0,"2","02","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
