"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20164","03499372",13,0,"5","01","D","105","D","2014","D",.,"A",36,"D","07","D",347,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",347,"D",347,"D",347,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","FOR"
"20164","03499602",6,0,"1","01","D","105","D","2016","D",.,"A",39,"D","03","D",535,"D","3","D",.,"A",9000,"D",.,"A",.,"A",,"A",535,"D",535,"D",535,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","HON"
"20164","03499962",24,0,"5","01","D","105","D","2016","D",.,"A",36,"D","03","D",178,"D","3","D",.,"A",1500,"D",.,"A",.,"A",,"A",178,"D",178,"D",178,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","TOY"
"20164","03500122",21,0,"5","01","D","105","D","2016","D",.,"A",39,"D","11","D",374,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",374,"D",374,"D",374,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","MAZ"
"20164","03500182",6,0,"5","01","D","105","D",,"C",.,"A",1,"D","01","F",.,"C","8","D",.,"A",.,"A",.,"A",.,"A",,"A",201,"F",201,"F",201,"F",.,"A",.,"A",.,"A",.,"A",.,"A","A",,"A","2016","F",
"20164","03500312",10,0,"5","01","D","105","D","2016","D",.,"A",36,"D","06","D",480,"D","3","D",.,"A",.,"A",1200,"D",.,"A",,"A",480,"D",480,"D",480,"D",.,"A",.,"A",.,"A",1200,"D",.,"A","D",,"A","2016","D","TOY"
"20164","03500592",8,0,"5","01","D","105","D","2016","D",.,"A",72,"D","08","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"F",350,"F",350,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","F","HON"
"20164","03500832",23,0,"5","01","D","105","D","2013","D",0.5,"D",.,"C","11","F",200,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","MIN"
"20164","03501402",10,0,"5","01","D","105","D","2015","D",.,"A",42,"D","11","D",501,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",501,"D",501,"D",501,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","KIA"
"20164","03501582",14,0,"5","01","D","105","D","2014","D",.,"A",36,"D","02","D",265,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",265,"D",265,"D",265,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2015","D","MRB"
"20164","03501592",25,0,"5","01","D","105","D","2014","D",.,"A",36,"D","06","D",649,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",649,"D",649,"D",649,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","BMW"
"20164","03501712",10,0,"5","01","D","105","D","2006","D",.,"A",60,"D","05","D",225,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",225,"D",225,"D",225,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2012","D","BMW"
"20164","03501972",12,0,"5","01","D","105","D","2015","D",.,"A",36,"D","04","D",282,"D","3","D",.,"A",.,"A",2400,"D",.,"A",,"A",282,"D",282,"D",282,"D",.,"A",.,"A",.,"A",2400,"D",.,"A","D",,"A","2015","D","SUB"
"20164","03502072",19,0,"5","01","D","105","D","2015","D",.,"A",36,"D","09","D",478,"D","3","D",.,"A",.,"A",5000,"D",.,"A",,"A",478,"D",478,"D",478,"D",.,"A",.,"A",.,"A",5000,"D",.,"A","D",,"A","2015","D","JEE"
"20164","03502442",27,0,"5","01","D","105","D","2015","D",.,"A",36,"D","05","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20164","03503521",27,0,"1","01","D","105","D","2016","D",.,"A",39,"D","09","D",597,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",597,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BUI"
"20164","03503621",20,0,"1","01","D","105","D","2015","D",.,"A",36,"D","09","D",239,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",239,"D",239,"D",239,"D",10,"D",10,"D",10,"D",.,"A",.,"A","D",,"A","2015","D","NIS"
"20164","03503631",9,0,"1","01","D","105","D","2003","D",.,"A",.,"C","10","F",330,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",330,"D",330,"D",330,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","MAZ"
"20164","03503651",4,0,"1","01","D","105","D","2015","D",.,"A",36,"D","04","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",250,"D",250,"D",250,"D",.,"A",.,"A","D",,"A","2015","D","TOY"
"20164","03504171",18,0,"1","01","D","105","D","2015","D",.,"A",36,"D","08","D",338,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",338,"D",338,"D",338,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","MAZ"
"20164","03505141",22,0,"1","01","D","105","D","2013","D",.,"A",27,"D","08","D",.,"C","3","D",.,"A",.,"A",2500,"D",.,"A",,"A",310,"F",310,"F",310,"F",.,"A",.,"A",.,"A",2500,"D",.,"A","D",,"A","2013","D","MRB"
"20164","03505311",30,0,"1","01","D","105","D","2014","D",.,"A",48,"D","02","D",225,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",225,"D",225,"D",225,"D",9,"D",9,"D",9,"D",1000,"D",.,"A","D",,"A","2014","D","VOK"
"20164","03507161",14,0,"1","01","D","105","D","2014","D",.,"A",24,"D","11","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","NIS"
"20164","03507301",25,0,"1","01","D","105","D","2015","D",.,"A",48,"D","03","D",520,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",520,"D",520,"D",520,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","KIA"
"20164","03507301",26,0,"1","02","D","105","D","2016","D",.,"A",24,"D","07","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","MRB"
"20164","03508691",17,0,"1","01","D","105","D","2015","D",.,"A",36,"D","06","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20164","03509971",15,0,"1","01","D","105","D","2015","D",.,"A",39,"D","08","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20164","03510071",10,0,"1","01","D","105","D","2015","D",.,"A",48,"D","03","D",350,"D","3","D",.,"A",500,"D",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20164","03511121",9,0,"1","01","D","105","D","2013","D",.,"A",36,"D","10","D",300,"D","3","D",.,"A",2000,"D",700,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",700,"D",.,"A","D",,"A","2013","D","HON"
"20164","03511171",9,0,"1","01","D","105","D","2016","D",.,"A",39,"D","05","D",617,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",617,"D",617,"D",617,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","GMC"
"20164","03511611",23,0,"1","01","D","105","D","2016","D",.,"A",36,"D","09","D",100,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",100,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","VOK"
"20164","03511801",25,0,"1","01","D","105","D","2015","D",.,"A",39,"D","06","D",320,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","NIS"
"20164","03511801",26,0,"1","02","D","105","D","2016","D",.,"A",39,"D","02","D",150,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","NIS"
"20164","03511961",10,0,"1","01","D","105","D","2015","D",.,"A",24,"D","07","D",310,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",310,"D",310,"D",310,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20164","03511961",11,0,"1","02","D","105","D","2015","D",.,"A",39,"D","06","D",360,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",360,"D",360,"D",360,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20164","03512831",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","D",483,"D","3","D",.,"A",.,"A",700,"D",.,"A",,"A",483,"D",483,"D",483,"D",.,"A",.,"A",.,"A",700,"D",.,"A","D",,"A","2014","D","SUB"
"20164","03512831",13,0,"1","02","D","105","D","2015","D",.,"A",36,"D","04","D",386,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",386,"D",386,"D",386,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2015","D","HON"
"20164","03512921",16,0,"1","01","D","105","D",,"C",.,"A",12,"D","07","F",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",336,"F",336,"F",336,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","F","NIS"
"20164","03513361",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","11","F",340,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",340,"D",340,"D",340,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","HON"
"20164","03513361",13,0,"1","02","D","105","D","2016","D",.,"A",36,"D","11","D",180,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","NIS"
"20164","03524571",16,0,"1","01","D","105","D","2014","D",.,"A",56,"D","10","D",556,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",556,"D",556,"D",556,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2014","D","TOY"
"20164","03525231",7,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",600,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",600,"D",600,"D",600,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20164","03525481",17,0,"1","01","D","105","D","2016","D",.,"A",36,"D","06","D",259,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",259,"D",259,"D",259,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2016","D","CHE"
"20164","03525961",10,0,"1","01","D","105","D","2015","D",0.05,"D",36,"D","01","D",489,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",489,"D",489,"D",489,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","MRB"
"20164","03526011",11,0,"1","01","D","105","D","2013","D",.,"A",36,"D","07","D",270,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",270,"D",270,"D",270,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2013","D","NIS"
"20164","03526181",38,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",201,"D","3","D",.,"A",2500,"D",3000,"D",.,"A",,"A",201,"D",201,"D",201,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2014","D","NIS"
"20164","03526521",18,0,"1","01","D","105","D","2011","D",.,"A",36,"D","04","D",392,"D","3","D",.,"A",2500,"D",.,"A",.,"A",,"A",392,"D",392,"D",392,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2013","D","FOR"
"20164","03526601",25,0,"1","01","D","105","D","2016","D",.,"A",36,"D","10","D",419,"D","3","D",.,"A",11900,"D",1500,"D",.,"A",,"A",.,"A",.,"A",419,"D",.,"A",.,"A",100,"D",1500,"D",.,"A","D",,"A","2016","D","VOK"
"20164","03526951",21,0,"1","01","D","105","D","2014","D",.,"A",60,"D","10","D",400,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","DOD"
"20164","03527011",6,0,"1","01","D","105","D","2014","D",.,"A",60,"D","11","D",450,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",450,"D",450,"D",450,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","ACU"
"20164","03527873",25,0,"1","01","D","105","D","2016","D",.,"A",36,"D","10","D",236,"D","3","D",.,"A",.,"A",3000,"D",.,"A",,"A",.,"A",.,"A",236,"D",.,"A",.,"A",.,"A",3000,"D",.,"A","D",,"A","2016","D","TOY"
"20164","03528101",14,0,"1","01","D","105","D","2015","D",.,"A",36,"D","09","D",399,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","LEX"
"20164","03528351",11,0,"1","01","D","105","D","2014","D",.,"A",36,"D","09","D",308,"D","3","D",.,"A",9000,"D",1100,"D",.,"A",,"A",308,"D",308,"D",308,"D",.,"A",.,"A",.,"A",1100,"D",.,"A","D",,"A","2014","D","GMC"
"20164","03529071",11,0,"1","01","D","105","D","2016","D",.,"A",24,"D","02","D",236,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",236,"D",236,"D",236,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BUI"
"20164","03529921",9,0,"1","01","D","105","D","2015","D",.,"A",24,"D","01","D",297,"D","3","D",.,"A",2000,"D",2000,"D",.,"A",,"A",297,"D",297,"D",297,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2016","D","BUI"
"20164","03530181",12,0,"1","01","D","105","D","2016","D",.,"A",24,"D","04","D",139,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",139,"D",139,"D",139,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","BUI"
"20164","03530271",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","05","D",300,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",1000,"D",.,"A","D",,"A","2014","D","BUI"
"20164","03530821",15,0,"1","01","D","105","D","2015","D",.,"A",36,"D","09","D",230,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",230,"D",230,"D",230,"D",20,"D",20,"D",20,"D",.,"A",.,"A","D",,"A","2015","D","FOR"
"20164","03531311",20,0,"1","01","D","105","D","2015","D",.,"A",36,"D","01","D",466,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",466,"D",466,"D",466,"D",30,"D",30,"D",30,"D",4000,"D",.,"A","D",,"A","2015","D","HON"
"20164","03531571",18,0,"1","01","D","105","D","2015","D",.,"A",36,"D","07","D",420,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",420,"D",420,"D",420,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","GMC"
"20164","03531691",10,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",.,"A",.,"A",.,"A","08","D",200,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D","2017","D","2015","D","TOY"
"20164","03531804",3,0,"1","01","D","105","D","2010","D",.,"A",60,"D","10","D",630,"D","3","D",.,"A",.,"A",1000,"D",.,"A",,"A",630,"D",630,"D",630,"D",160,"D",160,"D",160,"D",1000,"D",.,"A","D",,"A","2014","D","FOR"
"20164","03531991",10,0,"1","01","D","105","D","2016","D",.,"A",36,"D","08","D",650,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",650,"D",650,"D",650,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","AUD"
"20164","03532041",9,0,"1","01","D","105","D","2007","D",.,"A",60,"D","06","D",307,"D","3","D",.,"A",.,"A",.,"A",.,"A","08","D",307,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D","2012","D","2007","D","RAM"
"20164","03532061",20,0,"1","01","D","105","D","2016","D",.,"A",36,"D","04","D",299,"D","3","D",.,"A",10000,"D",.,"A",.,"A",,"A",299,"D",299,"D",299,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","HON"
"20164","03532221",9,0,"1","01","D","105","D","2015","D",.,"A",24,"D","04","D",267,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",267,"D",267,"D",267,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20164","03532321",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",499,"D","3","D",.,"A",8000,"D",.,"A",.,"A",,"A",499,"D",499,"D",499,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","DOD"
"20164","03532661",13,0,"1","01","D","105","D","2016","D",.,"A",.,"C","04","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","FOR"
"20164","03532661",14,0,"1","02","D","105","D","2016","D",.,"A",.,"C","11","D",350,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",350,"D",350,"D",350,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","VOK"
"20164","03532941",21,0,"1","01","D","105","D","2016","D",.,"A",36,"D","03","D",406,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",406,"D",406,"D",406,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","FOR"
"20164","03533011",18,0,"1","01","D","105","D","2016","D",.,"A",36,"D","12","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","TOY"
"20164","03533091",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","06","D",423,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",423,"D",423,"D",423,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2014","D","LIN"
"20164","03533481",12,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",236,"F",236,"F",236,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","FOR"
"20164","03533531",5,0,"1","01","D","105","D","2016","D",.,"A",36,"D","03","D",200,"D","3","D",.,"A",.,"A",2000,"D",.,"A",,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2016","D","HON"
"20164","03533931",23,0,"1","01","D","105","D","2016","D",.,"A",36,"D","07","D",415,"D","3","D",.,"A",.,"A",800,"D",.,"A",,"A",415,"D",415,"D",415,"D",.,"A",.,"A",.,"A",800,"D",.,"A","D",,"A","2016","D","ACU"
"20164","03534131",14,0,"1","01","D","105","D","2015","D",.,"A",36,"D","11","D",245,"D","3","D",.,"A",.,"A",1100,"D",.,"A",,"A",245,"D",245,"D",245,"D",.,"A",.,"A",.,"A",1100,"D",.,"A","D",,"A","2014","D","HON"
"20164","03545531",12,0,"1","01","D","105","D","2017","D",.,"A",36,"D","09","D",322,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",322,"D",322,"D",322,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","KIA"
"20164","03546051",11,0,"1","01","D","105","D","2014","D",.,"A",36,"D","03","F",250,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","FOR"
"20164","03546221",26,0,"1","01","D","105","D","2015","D",.,"A",48,"D","08","D",320,"D","3","D",.,"A",1000,"D",6000,"D",.,"A",,"A",320,"D",320,"D",320,"D",.,"A",.,"A",.,"A",6000,"D",.,"A","D",,"A","2015","D","HON"
"20164","03547281",22,0,"1","01","D","105","D","2016","D",.,"A",36,"D","05","D",210,"D","3","D",.,"A",.,"A",600,"D",.,"A",,"A",210,"D",210,"D",210,"D",.,"A",.,"A",.,"A",600,"D",.,"A","D",,"A","2016","D","FOR"
"20164","03547311",13,0,"1","01","D","105","D","2016","D",.,"A",39,"D","01","D",258,"D","3","D",.,"A",.,"C",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2017","D","CHE"
"20164","03547751",15,0,"1","01","D","105","D","2016","D",.,"A",36,"D","09","D",440,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",440,"D",440,"D",440,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","TOY"
"20164","03547951",6,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",399,"D","3","D",.,"A",6000,"D",.,"A",.,"A",,"A",399,"D",399,"D",399,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20164","03548361",6,0,"1","01","D","105","D","2014","D",.,"A",36,"D","12","D",474,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",474,"D",474,"D",474,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2013","D","HON"
"20164","03548891",10,0,"1","01","D","105","D","2016","D",.,"A",.,"C","07","D",398,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",398,"D",398,"D",398,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","TOY"
"20164","03548971",16,0,"1","01","D","105","D","2004","D",.,"A",24,"D","09","D",402,"D","3","D",.,"A",.,"A",1501,"D",.,"A",,"A",402,"D",402,"D",402,"D",.,"A",.,"A",.,"A",1501,"D",.,"A","D",,"A","2015","D","PON"
"20164","03549231",6,0,"1","01","D","105","D","2015","D",.,"A",60,"D","10","D",433,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",433,"D",433,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2016","D","NIS"
"20164","03549311",13,0,"1","01","D","105","D","2016","D",.,"A",36,"D","09","D",311,"D","3","D",.,"A",7500,"D",.,"A",.,"A",,"A",311,"D",311,"D",311,"D",31,"D",31,"D",31,"D",.,"A",.,"A","D",,"A","2016","D","TOY"
"20164","03549421",12,0,"1","01","D","105","D","2014","D",.,"A",36,"D","04","D",271,"D","3","D",.,"A",.,"A",4000,"D",.,"A",,"A",271,"D",271,"D",271,"D",.,"A",.,"A",.,"A",4000,"D",.,"A","D",,"A","2014","D","FOR"
"20164","03549661",13,0,"1","01","D","105","D","2014","D",.,"A",36,"D","06","D",234,"D","3","D",.,"A",4500,"D",.,"A",.,"A",,"A",234,"D",234,"D",234,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","FOR"
"20164","03549832",13,0,"1","01","D","105","D","2015","D",.,"A",24,"D","01","D",640,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",640,"D",640,"D",640,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","TOY"
"20164","03549841",14,0,"1","01","D","105","D","2014","D",.,"A",36,"D","08","D",161,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",161,"D",161,"D",161,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","TOY"
"20164","03550151",19,0,"1","01","D","105","D","2015","D",.,"A",36,"D","04","D",295,"D","3","D",.,"A",.,"A",1800,"D",.,"A",,"A",295,"D",295,"D",295,"D",30,"D",30,"D",30,"D",1800,"D",.,"A","D",,"A","2015","D","CHE"
"20164","03551161",11,0,"1","01","D","105","D","2015","D",.,"A",36,"D","10","D",375,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",375,"D",375,"D",375,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","CHE"
"20164","03551871",19,0,"1","01","D","105","D","2016","D",.,"A",36,"D","07","D",279,"D","3","D",.,"A",.,"A",2200,"D",.,"A",,"A",279,"D",279,"D",279,"D",.,"A",.,"A",.,"A",2200,"D",.,"A","D",,"A","2016","D","SUB"
"20164","03551871",20,0,"1","02","D","105","D","2015","D",.,"A",36,"D","08","D",306,"D","3","D",.,"A",5000,"D",2000,"D",.,"A",,"A",306,"D",306,"D",306,"D",.,"A",.,"A",.,"A",2000,"D",.,"A","D",,"A","2015","D","HON"
"20164","03552051",14,0,"1","01","D","105","D","2017","D",.,"A",24,"D","10","D",493,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2017","D","GMC"
"20164","03552093",21,0,"1","01","D","105","D","2015","D",.,"A",36,"D","02","D",421,"D","3","D",.,"A",.,"A",1500,"D",.,"A",,"A",421,"D",421,"D",421,"D",.,"A",.,"A",.,"A",1500,"D",.,"A","D",,"A","2015","D","HON"
"20164","03552314",10,0,"1","01","D","105","D","2014","D",.,"A",36,"D","07","D",430,"D","3","D",.,"A",.,"A",500,"D",.,"A",,"A",430,"D",430,"D",430,"D",.,"A",.,"A",.,"A",500,"D",.,"A","D",,"A","2014","D","NIS"
"20164","03552314",11,0,"1","02","D","105","D","2014","D",.,"A",36,"D","08","D",250,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2014","D","NIS"
"20164","03552331",16,0,"1","01","D","105","D","2015","D",.,"A",36,"D","06","D",150,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HYU"
"20164","03553151",19,0,"1","01","D","105","D","2015","D",.,"A",36,"D","03","D",560,"D","3","D",.,"A",.,"A",.,"A",.,"A",,"A",560,"D",560,"D",560,"D",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","HON"
"20164","03553411",7,0,"1","01","D","105","D","2016","D",0.95,"D",.,"C","10","D",.,"C","3","D",.,"A",.,"A",.,"A",.,"A",,"A",300,"F",300,"F",300,"F",.,"A",.,"A",.,"A",.,"A",.,"A","D",,"A","2015","D","BMW"
