"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_","CLAPURCH"
"20171","03426804",8,3,"1","200","D","02","D",9,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426814",4,0,"1","270","D","12","D",.,"H","1","D","2","D","130","D","120","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426814",4,1,"1","120","D","12","D",182,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426814",5,0,"1","150","D","02","D",212,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426814",6,0,"2","280","D","12","D",34,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426824",1,0,"1","200","D","02","D",53,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426824",2,0,"1","230","D","02","D",1,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426834",2,0,"1","100","D","01","D",156,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426834",3,0,"1","280","D","01","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426834",3,200,"1","280","D","01","D",145,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426834",3,400,"1","280","D","01","D",115,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",2,0,"1","900","D","12","D",.,"H","2","F","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",2,1,"1","100","D","12","D",96,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",2,2,"1","145","D","12","D",50,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",2,3,"1","210","D","12","D",24,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",2,4,"1","230","D","12","D",48,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426844",3,0,"1","310","D","13","D",20,"F","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426854",1,0,"2","275","D","12","D",.,"H","1","D","1","D","145","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426854",1,1,"2","145","D","12","D",144,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426854",1,2,"2","150","D","12","D",72,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426884",1,0,"1","145","D","01","D",294,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426884",2,0,"1","150","D","02","D",129,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,0,"1","900","D","12","D",.,"H",,"B","2","D","150","D","170","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,101,"1","145","D","12","D",49,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,102,"1","150","D","12","D",52,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,103,"1","280","D","12","D",66,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,201,"1","145","D","12","D",33,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,202,"1","150","D","12","D",41,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,203,"1","170","D","12","D",31,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,204,"1","200","D","12","D",16,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",3,205,"1","280","D","12","D",34,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,0,"1","900","D","02","D",.,"H",,"B","2","D","150","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,101,"1","145","D","02","D",15,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,102,"1","150","D","02","D",13,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,103,"1","200","D","02","D",6,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,104,"1","210","D","02","D",4,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,201,"1","145","D","02","D",12,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,202,"1","150","D","02","D",17,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426904",4,203,"1","200","D","02","D",5,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",2,0,"1","100","D","12","D",25,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",3,0,"1","145","D","12","D",100,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",4,0,"1","150","D","12","D",20,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",5,0,"1","280","D","12","D",50,"D","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",6,0,"1","330","D","12","D",.,"H","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",6,1,"1","200","D","12","D",20,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426914",6,2,"1","310","D","12","D",10,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426934",1,0,"1","310","D","13","D",60,"D","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",2,0,"1","270","D","01","D",.,"H","2","D","2","D","145","D","200","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",2,1,"1","145","D","01","D",34,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",2,2,"1","200","D","01","D",15,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",2,3,"1","150","D","01","D",16,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",3,0,"2","150","D","12","D",45,"D","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426944",4,0,"2","100","D","12","D",75,"D","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",2,0,"1","145","D","12","D",40,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",3,0,"1","210","D","12","D",15,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",4,0,"1","145","D","12","D",45,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",5,0,"1","145","D","12","D",40,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",6,0,"1","210","D","12","D",15,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",7,0,"1","220","D","12","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426954",8,0,"1","230","D","12","D",30,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",1,0,"1","170","D","12","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",2,0,"1","170","D","01","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",3,0,"1","170","D","02","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",4,0,"1","275","D","12","D",.,"H","3","D","1","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",4,1,"1","150","D","12","D",184,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",4,2,"1","145","D","12","D",306,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",5,0,"1","145","D","01","D",100,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",6,0,"1","280","D","12","D",106,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",7,0,"1","280","D","02","D",86,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03426984",8,0,"1","280","D","02","D",205,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427024",2,0,"1","145","D","02","D",54,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",1,0,"1","270","D","02","D",.,"H",,"B","2","D","145","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",1,101,"1","145","D","02","D",43,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",1,102,"1","100","D","02","D",40,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",1,201,"1","145","D","02","D",29,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",1,202,"1","100","D","02","D",48,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427034",2,0,"1","280","D","02","D",44,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,0,"1","900","D","12","D",.,"H",,"B","2","D","150","D","100","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,101,"1","150","D","12","D",38,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,102,"1","100","D","12","D",17,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,103,"1","280","D","12","D",35,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,104,"1","145","D","12","D",19,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,401,"1","150","D","12","D",44,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,402,"1","100","D","12","D",58,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,403,"1","280","D","12","D",63,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",4,404,"1","145","D","12","D",76,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",5,0,"2","275","D","12","D",.,"H","1","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",5,1,"2","150","D","12","D",39,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",5,2,"2","145","D","12","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427074",6,0,"2","280","D","12","D",25,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427104",2,0,"2","145","D","12","D",60,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427104",3,0,"2","150","D","12","D",55,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427124",8,0,"1","100","D","01","D",150,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427124",9,0,"1","130","D","02","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427124",10,0,"1","150","D","12","D",200,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427124",11,0,"1","230","D","12","D",175,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427124",12,0,"1","280","D","02","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427144",2,0,"1","100","D","01","D",60,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427144",3,0,"1","145","D","12","D",50,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427164",1,0,"1","280","D","01","D",.,"H",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427164",1,100,"1","280","D","01","D",129,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427164",1,200,"1","280","D","01","D",121,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427194",3,0,"1","900","D","01","D",.,"H","2","F","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427194",3,1,"1","150","D","01","D",1232,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427194",3,2,"1","280","D","01","D",1461,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427194",3,3,"1","145","D","01","D",1307,"E","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427204",2,0,"1","275","D","01","D",.,"H","1","D","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427204",2,1,"1","150","D","01","D",33,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427204",2,2,"1","145","D","01","D",77,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427244",1,0,"2","150","D","12","D",54,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",1,0,"1","150","D","02","D",40,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",2,0,"2","100","D","12","D",30,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",3,0,"2","145","D","12","D",12,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",4,0,"2","150","D","12","D",24,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",5,0,"2","170","D","12","D",18,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427264",6,0,"2","210","D","12","D",8,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,0,"1","270","D","12","D",.,"H",,"B","2","D","150","D","145","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,201,"1","150","D","12","D",41,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,202,"1","145","D","12","D",21,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,203,"1","100","D","12","D",24,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,301,"1","100","D","12","D",145,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",1,401,"1","100","D","12","D",69,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",2,0,"1","900","D","02","D",.,"H","3","D","2","D","330","D","310","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",2,1,"1","200","D","02","D",13,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427284",2,2,"1","310","D","02","D",87,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427304",1,0,"1","145","D","12","D",12,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427304",2,0,"1","220","D","12","D",15,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427354",1,0,"1","145","D","02","D",100,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427354",2,0,"1","150","D","02","D",35,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427354",3,0,"1","170","D","02","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",2,0,"1","270","D","12","D",.,"H","2","D","2","D","100","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",2,1,"1","100","D","12","D",106,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",2,2,"1","145","D","12","D",113,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",3,0,"1","145","D","01","D",164,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",4,0,"1","380","D","02","D",33,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",5,0,"1","900","D","02","D",.,"H",,"B","2","D","145","D","370","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",5,1,"1","110","D","02","D",26,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",5,2,"1","150","D","02","D",13,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",5,3,"1","200","D","02","D",5,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",6,0,"1","230","D","02","D",33,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427364",7,0,"1","230","D","02","D",96,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",5,0,"1","200","D","02","D",21,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",6,0,"1","145","D","02","D",32,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",7,0,"1","380","D","12","D",160,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",8,0,"2","220","D","12","D",30,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",9,0,"2","145","D","12","D",43,"D","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427384",10,0,"2","280","D","12","D",9,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427394",1,0,"2","145","D","12","D",135,"D","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427394",2,0,"2","240","D","12","D",63,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",1,0,"1","900","D","01","D",.,"H","3","D","2","D","150","D","200","D","210","D","280","D","145","D",,"A",,"A",,"A",,"A",
"20171","03427404",1,1,"1","150","D","01","D",52,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",1,2,"1","200","D","01","D",7,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",1,3,"1","210","D","01","D",23,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",1,4,"1","280","D","01","D",27,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",1,5,"1","145","D","01","D",41,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427404",2,0,"1","900","D","01","D",.,"H","4","D","2","D","150","D","200","D","210","D","280","D","145","D",,"A",,"A",,"A",,"A",
"20171","03427404",2,1,"1","145","D","01","D",150,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427414",1,0,"1","100","D","12","D",40,"D","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427414",2,0,"1","100","D","12","D",53,"D","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427414",3,0,"1","100","D","12","D",47,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,0,"1","900","D","12","D",.,"H",,"B","2","D","150","D","280","D","200","D","210","D","220","D","230","D","145","D",,"A",,"A",
"20171","03427434",2,101,"1","150","D","12","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,102,"1","280","D","12","D",30,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,103,"1","210","D","12","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,104,"1","220","D","12","D",20,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,105,"1","230","D","12","D",6,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,106,"1","145","D","12","D",27,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,201,"1","150","D","12","D",24,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,202,"1","280","D","12","D",19,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,203,"1","200","D","12","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,204,"1","210","D","12","D",1,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,205,"1","220","D","12","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,206,"1","230","D","12","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",2,207,"1","145","D","12","D",18,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,0,"1","900","D","01","D",.,"H",,"B","2","D","150","D","280","D","200","D","210","D","220","D","230","D","145","D",,"A",,"A",
"20171","03427434",3,101,"1","150","D","01","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,102,"1","280","D","01","D",29,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,103,"1","210","D","01","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,104,"1","220","D","01","D",20,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,105,"1","230","D","01","D",6,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,106,"1","145","D","01","D",27,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,201,"1","150","D","01","D",25,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,202,"1","280","D","01","D",16,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,203,"1","200","D","01","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,204,"1","210","D","01","D",1,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,205,"1","220","D","01","D",13,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
"20171","03427434",3,206,"1","230","D","01","D",8,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
