"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_","IMPNUM"
"03005572","01","2015","900030","2",2473.8333,,"4"
"03005572","01","2015","900030","2",2792.8333,,"5"
"03005572","02","2015","900030","2",2455.8333,,"1"
"03005572","02","2015","900030","2",2299.8333,,"2"
"03005572","02","2015","900030","2",2644.8333,,"3"
"03005572","02","2015","900030","2",2473.8333,,"4"
"03005572","02","2015","900030","2",2792.8333,,"5"
"03005572","12","2014","980000","2",2455.8333,,"1"
"03005572","12","2014","980000","2",2299.8333,,"2"
"03005572","12","2014","980000","2",2644.8333,,"3"
"03005572","12","2014","980000","2",2473.8333,,"4"
"03005572","12","2014","980000","2",2792.8333,,"5"
"03005572","01","2015","980000","2",2455.8333,,"1"
"03005572","01","2015","980000","2",2299.8333,,"2"
"03005572","01","2015","980000","2",2644.8333,,"3"
"03005572","01","2015","980000","2",2473.8333,,"4"
"03005572","01","2015","980000","2",2792.8333,,"5"
"03005572","02","2015","980000","2",2455.8333,,"1"
"03005572","02","2015","980000","2",2299.8333,,"2"
"03005572","02","2015","980000","2",2644.8333,,"3"
"03005572","02","2015","980000","2",2473.8333,,"4"
"03005572","02","2015","980000","2",2792.8333,,"5"
"03005572","12","2014","980071","2",2455.8333,,"1"
"03005572","12","2014","980071","2",2299.8333,,"2"
"03005572","12","2014","980071","2",2644.8333,,"3"
"03005572","12","2014","980071","2",2473.8333,,"4"
"03005572","12","2014","980071","2",2792.8333,,"5"
"03005572","01","2015","980071","2",2455.8333,,"1"
"03005572","01","2015","980071","2",2299.8333,,"2"
"03005572","01","2015","980071","2",2644.8333,,"3"
"03005572","01","2015","980071","2",2473.8333,,"4"
"03005572","01","2015","980071","2",2792.8333,,"5"
"03005572","02","2015","980071","2",2455.8333,,"1"
"03005572","02","2015","980071","2",2299.8333,,"2"
"03005572","02","2015","980071","2",2644.8333,,"3"
"03005572","02","2015","980071","2",2473.8333,,"4"
"03005572","02","2015","980071","2",2792.8333,,"5"
"03005592","12","2014","800940","2",994.5,,"1"
"03005592","12","2014","800940","2",994.5,,"2"
"03005592","12","2014","800940","2",994.5,,"3"
"03005592","12","2014","800940","2",994.5,,"4"
"03005592","12","2014","800940","2",994.5,,"5"
"03005592","01","2015","800940","2",994.5,,"1"
"03005592","01","2015","800940","2",994.5,,"2"
"03005592","01","2015","800940","2",994.5,,"3"
"03005592","01","2015","800940","2",994.5,,"4"
"03005592","01","2015","800940","2",994.5,,"5"
"03005592","02","2015","800940","2",994.5,,"1"
"03005592","02","2015","800940","2",994.5,,"2"
"03005592","02","2015","800940","2",994.5,,"3"
"03005592","02","2015","800940","2",994.5,,"4"
"03005592","02","2015","800940","2",994.5,,"5"
"03005592","12","2014","900000","2",13000,,"1"
"03005592","12","2014","900000","2",13000,,"2"
"03005592","12","2014","900000","2",13000,,"3"
"03005592","12","2014","900000","2",13000,,"4"
"03005592","12","2014","900000","2",13000,,"5"
"03005592","01","2015","900000","2",13000,,"1"
"03005592","01","2015","900000","2",13000,,"2"
"03005592","01","2015","900000","2",13000,,"3"
"03005592","01","2015","900000","2",13000,,"4"
"03005592","01","2015","900000","2",13000,,"5"
"03005592","02","2015","900000","2",13000,,"1"
"03005592","02","2015","900000","2",13000,,"2"
"03005592","02","2015","900000","2",13000,,"3"
"03005592","02","2015","900000","2",13000,,"4"
"03005592","02","2015","900000","2",13000,,"5"
"03005592","12","2014","900180","2",2.0833,,"1"
"03005592","12","2014","900180","2",2.0833,,"2"
"03005592","12","2014","900180","2",2.0833,,"3"
"03005592","12","2014","900180","2",2.0833,,"4"
"03005592","12","2014","900180","2",2.0833,,"5"
"03005592","01","2015","900180","2",2.0833,,"1"
"03005592","01","2015","900180","2",2.0833,,"2"
"03005592","01","2015","900180","2",2.0833,,"3"
"03005592","01","2015","900180","2",2.0833,,"4"
"03005592","01","2015","900180","2",2.0833,,"5"
"03005592","02","2015","900180","2",2.0833,,"1"
"03005592","02","2015","900180","2",2.0833,,"2"
"03005592","02","2015","900180","2",2.0833,,"3"
"03005592","02","2015","900180","2",2.0833,,"4"
"03005592","02","2015","900180","2",2.0833,,"5"
"03005592","12","2014","980000","2",13002.0833,,"1"
"03005592","12","2014","980000","2",13002.0833,,"2"
"03005592","12","2014","980000","2",13002.0833,,"3"
"03005592","12","2014","980000","2",13002.0833,,"4"
"03005592","12","2014","980000","2",13002.0833,,"5"
"03005592","01","2015","980000","2",13002.0833,,"1"
"03005592","01","2015","980000","2",13002.0833,,"2"
"03005592","01","2015","980000","2",13002.0833,,"3"
"03005592","01","2015","980000","2",13002.0833,,"4"
"03005592","01","2015","980000","2",13002.0833,,"5"
"03005592","02","2015","980000","2",13002.0833,,"1"
"03005592","02","2015","980000","2",13002.0833,,"2"
"03005592","02","2015","980000","2",13002.0833,,"3"
"03005592","02","2015","980000","2",13002.0833,,"4"
"03005592","02","2015","980000","2",13002.0833,,"5"
"03005592","12","2014","980071","2",10066.6667,,"1"
"03005592","12","2014","980071","2",10066.6667,,"2"
"03005592","12","2014","980071","2",10066.6667,,"3"
"03005592","12","2014","980071","2",10066.6667,,"4"
"03005592","12","2014","980071","2",10066.6667,,"5"
"03005592","01","2015","980071","2",10066.6667,,"1"
"03005592","01","2015","980071","2",10066.6667,,"2"
"03005592","01","2015","980071","2",10066.6667,,"3"
"03005592","01","2015","980071","2",10066.6667,,"4"
"03005592","01","2015","980071","2",10066.6667,,"5"
"03005592","02","2015","980071","2",10066.6667,,"1"
"03005592","02","2015","980071","2",10066.6667,,"2"
"03005592","02","2015","980071","2",10066.6667,,"3"
"03005592","02","2015","980071","2",10066.6667,,"4"
"03005592","02","2015","980071","2",10066.6667,,"5"
"03005612","12","2014","800940","2",347.5,,"1"
"03005612","12","2014","800940","2",347.5,,"2"
"03005612","12","2014","800940","2",347.5,,"3"
"03005612","12","2014","800940","2",347.5,,"4"
"03005612","12","2014","800940","2",347.5,,"5"
"03005612","01","2015","800940","2",347.5,,"1"
"03005612","01","2015","800940","2",347.5,,"2"
"03005612","01","2015","800940","2",347.5,,"3"
"03005612","01","2015","800940","2",347.5,,"4"
"03005612","01","2015","800940","2",347.5,,"5"
"03005612","02","2015","800940","2",347.5,,"1"
"03005612","02","2015","800940","2",347.5,,"2"
"03005612","02","2015","800940","2",347.5,,"3"
"03005612","02","2015","800940","2",347.5,,"4"
"03005612","02","2015","800940","2",347.5,,"5"
"03005612","12","2014","900000","2",4541.6667,,"1"
"03005612","12","2014","900000","2",4541.6667,,"2"
"03005612","12","2014","900000","2",4541.6667,,"3"
"03005612","12","2014","900000","2",4541.6667,,"4"
"03005612","12","2014","900000","2",4541.6667,,"5"
"03005612","01","2015","900000","2",4541.6667,,"1"
"03005612","01","2015","900000","2",4541.6667,,"2"
"03005612","01","2015","900000","2",4541.6667,,"3"
"03005612","01","2015","900000","2",4541.6667,,"4"
"03005612","01","2015","900000","2",4541.6667,,"5"
"03005612","02","2015","900000","2",4541.6667,,"1"
"03005612","02","2015","900000","2",4541.6667,,"2"
"03005612","02","2015","900000","2",4541.6667,,"3"
"03005612","02","2015","900000","2",4541.6667,,"4"
"03005612","02","2015","900000","2",4541.6667,,"5"
"03005612","12","2014","980000","2",4541.6667,,"1"
"03005612","12","2014","980000","2",4541.6667,,"2"
"03005612","12","2014","980000","2",4541.6667,,"3"
"03005612","12","2014","980000","2",4541.6667,,"4"
"03005612","12","2014","980000","2",4541.6667,,"5"
"03005612","01","2015","980000","2",4541.6667,,"1"
"03005612","01","2015","980000","2",4541.6667,,"2"
"03005612","01","2015","980000","2",4541.6667,,"3"
"03005612","01","2015","980000","2",4541.6667,,"4"
"03005612","01","2015","980000","2",4541.6667,,"5"
"03005612","02","2015","980000","2",4541.6667,,"1"
"03005612","02","2015","980000","2",4541.6667,,"2"
"03005612","02","2015","980000","2",4541.6667,,"3"
"03005612","02","2015","980000","2",4541.6667,,"4"
"03005612","02","2015","980000","2",4541.6667,,"5"
"03005612","12","2014","980071","2",4306.5,,"1"
"03005612","12","2014","980071","2",4306.5,,"2"
"03005612","12","2014","980071","2",4306.5,,"3"
"03005612","12","2014","980071","2",4306.5,,"4"
"03005612","12","2014","980071","2",4306.5,,"5"
"03005612","01","2015","980071","2",4306.5,,"1"
"03005612","01","2015","980071","2",4306.5,,"2"
"03005612","01","2015","980071","2",4306.5,,"3"
"03005612","01","2015","980071","2",4306.5,,"4"
"03005612","01","2015","980071","2",4306.5,,"5"
"03005612","02","2015","980071","2",4306.5,,"1"
"03005612","02","2015","980071","2",4306.5,,"2"
"03005612","02","2015","980071","2",4306.5,,"3"
"03005612","02","2015","980071","2",4306.5,,"4"
"03005612","02","2015","980071","2",4306.5,,"5"
"03005622","12","2014","800940","2",325.1667,,"1"
"03005622","12","2014","800940","2",325.1667,,"2"
"03005622","12","2014","800940","2",325.1667,,"3"
"03005622","12","2014","800940","2",325.1667,,"4"
"03005622","12","2014","800940","2",325.1667,,"5"
"03005622","01","2015","800940","2",325.1667,,"1"
"03005622","01","2015","800940","2",325.1667,,"2"
"03005622","01","2015","800940","2",325.1667,,"3"
"03005622","01","2015","800940","2",325.1667,,"4"
"03005622","01","2015","800940","2",325.1667,,"5"
"03005622","02","2015","800940","2",325.1667,,"1"
"03005622","02","2015","800940","2",325.1667,,"2"
"03005622","02","2015","800940","2",325.1667,,"3"
"03005622","02","2015","800940","2",325.1667,,"4"
"03005622","02","2015","800940","2",325.1667,,"5"
"03005622","12","2014","900000","2",4250,,"1"
"03005622","12","2014","900000","2",4250,,"2"
"03005622","12","2014","900000","2",4250,,"3"
"03005622","12","2014","900000","2",4250,,"4"
"03005622","12","2014","900000","2",4250,,"5"
"03005622","01","2015","900000","2",4250,,"1"
"03005622","01","2015","900000","2",4250,,"2"
"03005622","01","2015","900000","2",4250,,"3"
"03005622","01","2015","900000","2",4250,,"4"
"03005622","01","2015","900000","2",4250,,"5"
"03005622","02","2015","900000","2",4250,,"1"
"03005622","02","2015","900000","2",4250,,"2"
"03005622","02","2015","900000","2",4250,,"3"
"03005622","02","2015","900000","2",4250,,"4"
"03005622","02","2015","900000","2",4250,,"5"
"03005622","12","2014","980000","2",4250,,"1"
"03005622","12","2014","980000","2",4250,,"2"
"03005622","12","2014","980000","2",4250,,"3"
"03005622","12","2014","980000","2",4250,,"4"
"03005622","12","2014","980000","2",4250,,"5"
"03005622","01","2015","980000","2",4250,,"1"
"03005622","01","2015","980000","2",4250,,"2"
"03005622","01","2015","980000","2",4250,,"3"
"03005622","01","2015","980000","2",4250,,"4"
"03005622","01","2015","980000","2",4250,,"5"
"03005622","02","2015","980000","2",4250,,"1"
"03005622","02","2015","980000","2",4250,,"2"
"03005622","02","2015","980000","2",4250,,"3"
"03005622","02","2015","980000","2",4250,,"4"
"03005622","02","2015","980000","2",4250,,"5"
"03005622","12","2014","980071","2",4091.6667,,"1"
"03005622","12","2014","980071","2",4091.6667,,"2"
"03005622","12","2014","980071","2",4091.6667,,"3"
"03005622","12","2014","980071","2",4091.6667,,"4"
"03005622","12","2014","980071","2",4091.6667,,"5"
"03005622","01","2015","980071","2",4091.6667,,"1"
"03005622","01","2015","980071","2",4091.6667,,"2"
"03005622","01","2015","980071","2",4091.6667,,"3"
"03005622","01","2015","980071","2",4091.6667,,"4"
"03005622","01","2015","980071","2",4091.6667,,"5"
"03005622","02","2015","980071","2",4091.6667,,"1"
"03005622","02","2015","980071","2",4091.6667,,"2"
"03005622","02","2015","980071","2",4091.6667,,"3"
"03005622","02","2015","980071","2",4091.6667,,"4"
"03005622","02","2015","980071","2",4091.6667,,"5"
"03005672","12","2014","900030","2",993.9167,,"1"
"03005672","12","2014","900030","2",1469.9167,,"2"
"03005672","12","2014","900030","2",1327.9167,,"3"
"03005672","12","2014","900030","2",1637.9167,,"4"
"03005672","12","2014","900030","2",695.9167,,"5"
"03005672","01","2015","900030","2",993.9167,,"1"
"03005672","01","2015","900030","2",1469.9167,,"2"
"03005672","01","2015","900030","2",1327.9167,,"3"
"03005672","01","2015","900030","2",1637.9167,,"4"
"03005672","01","2015","900030","2",695.9167,,"5"
"03005672","02","2015","900030","2",993.9167,,"1"
"03005672","02","2015","900030","2",1469.9167,,"2"
"03005672","02","2015","900030","2",1327.9167,,"3"
"03005672","02","2015","900030","2",1637.9167,,"4"
"03005672","02","2015","900030","2",695.9167,,"5"
"03005672","12","2014","980000","2",993.9167,,"1"
"03005672","12","2014","980000","2",1469.9167,,"2"
"03005672","12","2014","980000","2",1327.9167,,"3"
"03005672","12","2014","980000","2",1637.9167,,"4"
"03005672","12","2014","980000","2",695.9167,,"5"
"03005672","01","2015","980000","2",993.9167,,"1"
"03005672","01","2015","980000","2",1469.9167,,"2"
"03005672","01","2015","980000","2",1327.9167,,"3"
"03005672","01","2015","980000","2",1637.9167,,"4"
"03005672","01","2015","980000","2",695.9167,,"5"
"03005672","02","2015","980000","2",993.9167,,"1"
"03005672","02","2015","980000","2",1469.9167,,"2"
"03005672","02","2015","980000","2",1327.9167,,"3"
"03005672","02","2015","980000","2",1637.9167,,"4"
"03005672","02","2015","980000","2",695.9167,,"5"
"03005672","12","2014","980071","2",993.9167,,"1"
"03005672","12","2014","980071","2",1469.9167,,"2"
"03005672","12","2014","980071","2",1327.9167,,"3"
"03005672","12","2014","980071","2",1637.9167,,"4"
"03005672","12","2014","980071","2",695.9167,,"5"
"03005672","01","2015","980071","2",993.9167,,"1"
"03005672","01","2015","980071","2",1469.9167,,"2"
"03005672","01","2015","980071","2",1327.9167,,"3"
"03005672","01","2015","980071","2",1637.9167,,"4"
"03005672","01","2015","980071","2",695.9167,,"5"
"03005672","02","2015","980071","2",993.9167,,"1"
"03005672","02","2015","980071","2",1469.9167,,"2"
"03005672","02","2015","980071","2",1327.9167,,"3"
"03005672","02","2015","980071","2",1637.9167,,"4"
"03005672","02","2015","980071","2",695.9167,,"5"
"03005712","12","2014","800940","2",318.75,,"1"
"03005712","12","2014","800940","2",318.75,,"2"
"03005712","12","2014","800940","2",318.75,,"3"
"03005712","12","2014","800940","2",318.75,,"4"
"03005712","12","2014","800940","2",318.75,,"5"
"03005712","01","2015","800940","2",318.75,,"1"
"03005712","01","2015","800940","2",318.75,,"2"
"03005712","01","2015","800940","2",318.75,,"3"
"03005712","01","2015","800940","2",318.75,,"4"
"03005712","01","2015","800940","2",318.75,,"5"
"03005712","02","2015","800940","2",318.75,,"1"
"03005712","02","2015","800940","2",318.75,,"2"
"03005712","02","2015","800940","2",318.75,,"3"
"03005712","02","2015","800940","2",318.75,,"4"
"03005712","02","2015","800940","2",318.75,,"5"
"03005712","12","2014","900000","2",4166.6667,,"1"
"03005712","12","2014","900000","2",4166.6667,,"2"
"03005712","12","2014","900000","2",4166.6667,,"3"
"03005712","12","2014","900000","2",4166.6667,,"4"
"03005712","12","2014","900000","2",4166.6667,,"5"
"03005712","01","2015","900000","2",4166.6667,,"1"
"03005712","01","2015","900000","2",4166.6667,,"2"
"03005712","01","2015","900000","2",4166.6667,,"3"
"03005712","01","2015","900000","2",4166.6667,,"4"
"03005712","01","2015","900000","2",4166.6667,,"5"
"03005712","02","2015","900000","2",4166.6667,,"1"
"03005712","02","2015","900000","2",4166.6667,,"2"
"03005712","02","2015","900000","2",4166.6667,,"3"
"03005712","02","2015","900000","2",4166.6667,,"4"
"03005712","02","2015","900000","2",4166.6667,,"5"
"03005712","12","2014","980000","2",4166.6667,,"1"
"03005712","12","2014","980000","2",4166.6667,,"2"
"03005712","12","2014","980000","2",4166.6667,,"3"
"03005712","12","2014","980000","2",4166.6667,,"4"
"03005712","12","2014","980000","2",4166.6667,,"5"
"03005712","01","2015","980000","2",4166.6667,,"1"
"03005712","01","2015","980000","2",4166.6667,,"2"
"03005712","01","2015","980000","2",4166.6667,,"3"
"03005712","01","2015","980000","2",4166.6667,,"4"
"03005712","01","2015","980000","2",4166.6667,,"5"
"03005712","02","2015","980000","2",4166.6667,,"1"
"03005712","02","2015","980000","2",4166.6667,,"2"
"03005712","02","2015","980000","2",4166.6667,,"3"
"03005712","02","2015","980000","2",4166.6667,,"4"
"03005712","02","2015","980000","2",4166.6667,,"5"
"03005712","12","2014","980071","2",3535.25,,"1"
"03005712","12","2014","980071","2",3535.25,,"2"
"03005712","12","2014","980071","2",3535.25,,"3"
"03005712","12","2014","980071","2",3535.25,,"4"
"03005712","12","2014","980071","2",3535.25,,"5"
"03005712","01","2015","980071","2",3535.25,,"1"
"03005712","01","2015","980071","2",3535.25,,"2"
"03005712","01","2015","980071","2",3535.25,,"3"
"03005712","01","2015","980071","2",3535.25,,"4"
"03005712","01","2015","980071","2",3535.25,,"5"
"03005712","02","2015","980071","2",3535.25,,"1"
"03005712","02","2015","980071","2",3535.25,,"2"
"03005712","02","2015","980071","2",3535.25,,"3"
"03005712","02","2015","980071","2",3535.25,,"4"
"03005712","02","2015","980071","2",3535.25,,"5"
"03005742","12","2014","800940","2",5.0833,,"1"
"03005742","12","2014","800940","2",30.6667,,"2"
"03005742","12","2014","800940","2",19.9167,,"3"
"03005742","12","2014","800940","2",18.5833,,"4"
"03005742","12","2014","800940","2",16.5833,,"5"
"03005742","01","2015","800940","2",5.0833,,"1"
"03005742","01","2015","800940","2",30.6667,,"2"
"03005742","01","2015","800940","2",19.9167,,"3"
"03005742","01","2015","800940","2",18.5833,,"4"
"03005742","01","2015","800940","2",16.5833,,"5"
"03005742","02","2015","800940","2",5.0833,,"1"
"03005742","02","2015","800940","2",30.6667,,"2"
"03005742","02","2015","800940","2",19.9167,,"3"
"03005742","02","2015","800940","2",18.5833,,"4"
"03005742","02","2015","800940","2",16.5833,,"5"
"03005742","12","2014","900000","2",66.75,,"1"
"03005742","12","2014","900000","2",400.6667,,"2"
"03005742","12","2014","900000","2",259.9167,,"3"
"03005742","12","2014","900000","2",242.9167,,"4"
"03005742","12","2014","900000","2",217.1667,,"5"
"03005742","01","2015","900000","2",66.75,,"1"
"03005742","01","2015","900000","2",400.6667,,"2"
"03005742","01","2015","900000","2",259.9167,,"3"
"03005742","01","2015","900000","2",242.9167,,"4"
"03005742","01","2015","900000","2",217.1667,,"5"
"03005742","02","2015","900000","2",66.75,,"1"
"03005742","02","2015","900000","2",400.6667,,"2"
"03005742","02","2015","900000","2",259.9167,,"3"
"03005742","02","2015","900000","2",242.9167,,"4"
"03005742","02","2015","900000","2",217.1667,,"5"
"03005742","12","2014","900030","2",1512.9167,,"1"
"03005742","12","2014","900030","2",1176.9167,,"2"
"03005742","12","2014","900030","2",1320.9167,,"3"
"03005742","12","2014","900030","2",1804.9167,,"4"
"03005742","12","2014","900030","2",1304.9167,,"5"
"03005742","01","2015","900030","2",1512.9167,,"1"
"03005742","01","2015","900030","2",1176.9167,,"2"
"03005742","01","2015","900030","2",1320.9167,,"3"
"03005742","01","2015","900030","2",1804.9167,,"4"
"03005742","01","2015","900030","2",1304.9167,,"5"
"03005742","02","2015","900030","2",1512.9167,,"1"
"03005742","02","2015","900030","2",1176.9167,,"2"
"03005742","02","2015","900030","2",1320.9167,,"3"
"03005742","02","2015","900030","2",1804.9167,,"4"
"03005742","02","2015","900030","2",1304.9167,,"5"
"03005742","12","2014","980000","2",1579.6667,,"1"
"03005742","12","2014","980000","2",1577.5833,,"2"
"03005742","12","2014","980000","2",1580.8333,,"3"
"03005742","12","2014","980000","2",2047.8333,,"4"
"03005742","12","2014","980000","2",1522.0833,,"5"
"03005742","01","2015","980000","2",1579.6667,,"1"
"03005742","01","2015","980000","2",1577.5833,,"2"
"03005742","01","2015","980000","2",1580.8333,,"3"
"03005742","01","2015","980000","2",2047.8333,,"4"
"03005742","01","2015","980000","2",1522.0833,,"5"
"03005742","02","2015","980000","2",1579.6667,,"1"
"03005742","02","2015","980000","2",1577.5833,,"2"
"03005742","02","2015","980000","2",1580.8333,,"3"
"03005742","02","2015","980000","2",2047.8333,,"4"
"03005742","02","2015","980000","2",1522.0833,,"5"
"03005742","12","2014","980071","2",1579.6667,,"1"
"03005742","12","2014","980071","2",1577.5833,,"2"
"03005742","12","2014","980071","2",1580.8333,,"3"
"03005742","12","2014","980071","2",2047.8333,,"4"
"03005742","12","2014","980071","2",1522.0833,,"5"
"03005742","01","2015","980071","2",1579.6667,,"1"
"03005742","01","2015","980071","2",1577.5833,,"2"
"03005742","01","2015","980071","2",1580.8333,,"3"
"03005742","01","2015","980071","2",2047.8333,,"4"
"03005742","01","2015","980071","2",1522.0833,,"5"
"03005742","02","2015","980071","2",1579.6667,,"1"
"03005742","02","2015","980071","2",1577.5833,,"2"
"03005742","02","2015","980071","2",1580.8333,,"3"
"03005742","02","2015","980071","2",2047.8333,,"4"
"03005742","02","2015","980071","2",1522.0833,,"5"
"03005762","12","2014","900030","2",918.8333,,"1"
"03005762","12","2014","900030","2",918.8333,,"2"
"03005762","12","2014","900030","2",918.8333,,"3"
"03005762","12","2014","900030","2",918.8333,,"4"
"03005762","12","2014","900030","2",918.8333,,"5"
"03005762","01","2015","900030","2",918.8333,,"1"
"03005762","01","2015","900030","2",918.8333,,"2"
"03005762","01","2015","900030","2",918.8333,,"3"
"03005762","01","2015","900030","2",918.8333,,"4"
"03005762","01","2015","900030","2",918.8333,,"5"
"03005762","02","2015","900030","2",918.8333,,"1"
"03005762","02","2015","900030","2",918.8333,,"2"
"03005762","02","2015","900030","2",918.8333,,"3"
"03005762","02","2015","900030","2",918.8333,,"4"
"03005762","02","2015","900030","2",918.8333,,"5"
"03005762","12","2014","900140","2",358.3333,,"1"
"03005762","12","2014","900140","2",358.3333,,"2"
"03005762","12","2014","900140","2",358.3333,,"3"
"03005762","12","2014","900140","2",358.3333,,"4"
"03005762","12","2014","900140","2",358.3333,,"5"
"03005762","01","2015","900140","2",358.3333,,"1"
"03005762","01","2015","900140","2",358.3333,,"2"
"03005762","01","2015","900140","2",358.3333,,"3"
"03005762","01","2015","900140","2",358.3333,,"4"
"03005762","01","2015","900140","2",358.3333,,"5"
"03005762","02","2015","900140","2",358.3333,,"1"
"03005762","02","2015","900140","2",358.3333,,"2"
"03005762","02","2015","900140","2",358.3333,,"3"
"03005762","02","2015","900140","2",358.3333,,"4"
"03005762","02","2015","900140","2",358.3333,,"5"
"03005762","12","2014","900170","2",1050,,"1"
"03005762","12","2014","900170","2",1050,,"2"
"03005762","12","2014","900170","2",1050,,"3"
"03005762","12","2014","900170","2",1050,,"4"
"03005762","12","2014","900170","2",1050,,"5"
"03005762","01","2015","900170","2",1050,,"1"
"03005762","01","2015","900170","2",1050,,"2"
"03005762","01","2015","900170","2",1050,,"3"
"03005762","01","2015","900170","2",1050,,"4"
"03005762","01","2015","900170","2",1050,,"5"
"03005762","02","2015","900170","2",1050,,"1"
"03005762","02","2015","900170","2",1050,,"2"
"03005762","02","2015","900170","2",1050,,"3"
"03005762","02","2015","900170","2",1050,,"4"
"03005762","02","2015","900170","2",1050,,"5"
"03005762","12","2014","900180","2",250,,"1"
"03005762","12","2014","900180","2",250,,"2"
"03005762","12","2014","900180","2",250,,"3"
"03005762","12","2014","900180","2",250,,"4"
"03005762","12","2014","900180","2",250,,"5"
"03005762","01","2015","900180","2",250,,"1"
"03005762","01","2015","900180","2",250,,"2"
"03005762","01","2015","900180","2",250,,"3"
"03005762","01","2015","900180","2",250,,"4"
"03005762","01","2015","900180","2",250,,"5"
"03005762","02","2015","900180","2",250,,"1"
"03005762","02","2015","900180","2",250,,"2"
"03005762","02","2015","900180","2",250,,"3"
"03005762","02","2015","900180","2",250,,"4"
"03005762","02","2015","900180","2",250,,"5"
"03005762","12","2014","980000","2",2577.1667,,"1"
"03005762","12","2014","980000","2",2577.1667,,"2"
"03005762","12","2014","980000","2",2577.1667,,"3"
"03005762","12","2014","980000","2",2577.1667,,"4"
"03005762","12","2014","980000","2",2577.1667,,"5"
"03005762","01","2015","980000","2",2577.1667,,"1"
"03005762","01","2015","980000","2",2577.1667,,"2"
"03005762","01","2015","980000","2",2577.1667,,"3"
"03005762","01","2015","980000","2",2577.1667,,"4"
"03005762","01","2015","980000","2",2577.1667,,"5"
"03005762","02","2015","980000","2",2577.1667,,"1"
"03005762","02","2015","980000","2",2577.1667,,"2"
"03005762","02","2015","980000","2",2577.1667,,"3"
"03005762","02","2015","980000","2",2577.1667,,"4"
"03005762","02","2015","980000","2",2577.1667,,"5"
"03005762","12","2014","980071","2",2577.1667,,"1"
"03005762","12","2014","980071","2",2577.1667,,"2"
"03005762","12","2014","980071","2",2577.1667,,"3"
"03005762","12","2014","980071","2",2577.1667,,"4"
"03005762","12","2014","980071","2",2577.1667,,"5"
"03005762","01","2015","980071","2",2577.1667,,"1"
"03005762","01","2015","980071","2",2577.1667,,"2"
"03005762","01","2015","980071","2",2577.1667,,"3"
"03005762","01","2015","980071","2",2577.1667,,"4"
"03005762","01","2015","980071","2",2577.1667,,"5"
"03005762","02","2015","980071","2",2577.1667,,"1"
"03005762","02","2015","980071","2",2577.1667,,"2"
"03005762","02","2015","980071","2",2577.1667,,"3"
"03005762","02","2015","980071","2",2577.1667,,"4"
"03005762","02","2015","980071","2",2577.1667,,"5"
"03005842","12","2014","800940","2",14,,"1"
"03005842","12","2014","800940","2",26.9167,,"2"
"03005842","12","2014","800940","2",6.75,,"3"
"03005842","12","2014","800940","2",17.75,,"4"
"03005842","12","2014","800940","2",3.4167,,"5"
"03005842","01","2015","800940","2",14,,"1"
"03005842","01","2015","800940","2",26.9167,,"2"
"03005842","01","2015","800940","2",6.75,,"3"
"03005842","01","2015","800940","2",17.75,,"4"
"03005842","01","2015","800940","2",3.4167,,"5"
"03005842","02","2015","800940","2",14,,"1"
"03005842","02","2015","800940","2",26.9167,,"2"
"03005842","02","2015","800940","2",6.75,,"3"
"03005842","02","2015","800940","2",17.75,,"4"
"03005842","02","2015","800940","2",3.4167,,"5"
"03005842","12","2014","900000","2",183.3333,,"1"
"03005842","12","2014","900000","2",352.25,,"2"
"03005842","12","2014","900000","2",88.6667,,"3"
"03005842","12","2014","900000","2",232.4167,,"4"
"03005842","12","2014","900000","2",45,,"5"
"03005842","01","2015","900000","2",183.3333,,"1"
"03005842","01","2015","900000","2",352.25,,"2"
"03005842","01","2015","900000","2",88.6667,,"3"
"03005842","01","2015","900000","2",232.4167,,"4"
"03005842","01","2015","900000","2",45,,"5"
"03005842","02","2015","900000","2",183.3333,,"1"
"03005842","02","2015","900000","2",352.25,,"2"
"03005842","02","2015","900000","2",88.6667,,"3"
"03005842","02","2015","900000","2",232.4167,,"4"
"03005842","02","2015","900000","2",45,,"5"
"03005842","12","2014","900120","2",304.5,,"1"
"03005842","12","2014","900120","2",301.3333,,"2"
"03005842","12","2014","900120","2",5.3333,,"3"
"03005842","12","2014","900120","2",745,,"4"
"03005842","12","2014","900120","2",2.3333,,"5"
"03005842","01","2015","900120","2",304.5,,"1"
"03005842","01","2015","900120","2",301.3333,,"2"
"03005842","01","2015","900120","2",5.3333,,"3"
"03005842","01","2015","900120","2",745,,"4"
"03005842","01","2015","900120","2",2.3333,,"5"
"03005842","02","2015","900120","2",304.5,,"1"
"03005842","02","2015","900120","2",301.3333,,"2"
"03005842","02","2015","900120","2",5.3333,,"3"
"03005842","02","2015","900120","2",745,,"4"
"03005842","02","2015","900120","2",2.3333,,"5"
"03005842","12","2014","900150","2",1240,,"1"
"03005842","12","2014","900150","2",1240,,"2"
"03005842","12","2014","900150","2",1240,,"3"
"03005842","12","2014","900150","2",1240,,"4"
"03005842","12","2014","900150","2",1240,,"5"
"03005842","01","2015","900150","2",1240,,"1"
"03005842","01","2015","900150","2",1240,,"2"
"03005842","01","2015","900150","2",1240,,"3"
"03005842","01","2015","900150","2",1240,,"4"
"03005842","01","2015","900150","2",1240,,"5"
"03005842","02","2015","900150","2",1240,,"1"
"03005842","02","2015","900150","2",1240,,"2"
