"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FURNPURY","FURN_URY","FURNMO","FURNMO_","FURNGFTC","FURN_FTC","FURNPURX","FURN_URX","FRNPRY1","FRNPRY1_","FRNPRY2","FRNPRY2_","FRNPRY3","FRNPRY3_","FRNPRY4","FRNPRY4_","FRNPRY5","FRNPRY5_","FRNPRY6","FRNPRY6_","FRNPRY7","FRNPRY7_","FRNPRY8","FRNPRY8_","FRNPRY9","FRNPRY9_"
"20141",2718413,7,0,"1","171","D","12","D","1","D",217,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718413,8,0,"1","214","D","10","D","1","D",174,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718443,9,0,"1","215","D","10","D","1","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718473,8,0,"1","200","D","12","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718493,3,0,"1","206","D","10","D","1","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718523,8,0,"1","141","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718523,9,0,"1","201","D","12","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718573,20,0,"1","181","D","12","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718603,6,0,"1","173","D","12","D","1","D",2700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718703,16,0,"1","141","D","11","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718703,17,0,"1","173","D","10","D","1","D",550,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718703,18,0,"1","196","D","12","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718703,19,0,"1","200","D","12","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718703,20,0,"1","205","D","11","D","1","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718713,6,0,"1","196","D","10","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718763,10,0,"1","107","D","12","D","1","D",53,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718763,11,0,"1","200","D","12","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718903,11,0,"1","214","D","10","D","1","D",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718963,15,0,"1","180","D","12","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718963,16,0,"1","181","D","12","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718963,17,0,"1","200","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718963,18,0,"1","201","D","12","D","1","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718963,19,0,"1","215","D","11","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718983,7,0,"2","201","D","10","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2718983,8,0,"2","200","D","10","D","1","D",136,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719003,10,0,"1","173","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719003,11,0,"1","200","D","12","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719003,12,0,"1","214","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719093,12,0,"2","200","D","10","D","1","D",94,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719103,24,0,"1","200","D","11","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719103,25,0,"1","201","D","11","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719223,14,0,"1","214","D","10","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719223,15,0,"2","101","D","10","D","1","D",460,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719223,16,0,"2","102","D","10","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719223,17,0,"2","102","D","10","D","1","D",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719223,18,0,"2","171","D","10","D","1","D",199,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719323,18,0,"1","141","D","12","D","1","D",145,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719323,19,0,"1","192","D","12","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719323,20,0,"1","206","D","12","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719343,5,0,"1","100","D","12","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719343,6,0,"1","192","D","12","D","1","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719373,5,0,"1","200","D","11","D","1","D",52,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,33,0,"1","107","D","11","D","1","D",232,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,34,0,"1","107","D","12","D","1","D",231,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,35,0,"1","107","D","12","D","1","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,36,0,"1","110","D","11","D","1","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,37,0,"1","107","D","12","D","1","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,38,0,"1","173","D","12","D","1","D",51,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719413,39,0,"1","196","D","12","D","1","D",403,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719423,5,0,"1","200","D","12","D","1","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,11,0,"1","160","D","12","D","1","D",.,"H","102","D","106","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,11,1,"1","100","D","12","D","1","D",1898,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,11,2,"1","101","D","12","D","1","D",542,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,11,3,"1","102","D","12","D","1","D",216,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,11,4,"1","107","D","12","D","1","D",544,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719483,12,0,"1","200","D","12","D","1","D",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719523,8,0,"2","212","D","10","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719593,3,0,"2","200","D","10","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719623,11,0,"2","173","D","10","D","1","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719623,12,0,"2","200","D","10","D","1","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719644,22,0,"1","141","D","11","D","2","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719644,23,0,"1","173","D","12","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719644,24,0,"1","180","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719644,25,0,"1","200","D","11","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719653,28,0,"1","200","D","10","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719653,29,0,"1","212","D","12","D","1","D",650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719733,4,0,"1","110","D","12","D","1","D",889,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719733,5,0,"2","110","D","10","D","1","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719733,6,0,"2","106","D","10","D","1","D",.,"H","101","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719733,6,1,"2","101","D","10","D","1","D",178,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719733,6,2,"2","100","D","10","D","1","D",622,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719743,8,0,"2","173","D","10","D","1","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719743,9,0,"2","201","D","10","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719793,5,0,"1","171","D","11","D","1","D",146,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719793,6,0,"1","200","D","12","D","1","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719803,10,0,"1","199","D","11","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719803,11,0,"1","200","D","12","D","1","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719813,7,0,"1","120","D","10","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719873,25,0,"1","120","D","12","D","1","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719873,26,0,"1","141","D","12","D","1","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719923,11,0,"1","173","D","12","D","1","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2719933,6,0,"1","200","D","12","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720063,10,0,"1","173","D","11","D","1","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720103,24,0,"1","107","D","11","D","1","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720103,25,0,"1","173","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720103,26,0,"1","201","D","10","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720103,27,0,"1","206","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720113,17,0,"1","173","D","12","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720213,16,0,"1","120","D","11","D","1","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720213,17,0,"1","130","D","12","D","1","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720213,18,0,"1","130","D","12","D","1","D",137,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720213,19,0,"1","200","D","11","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720283,5,0,"1","107","D","10","D","1","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720283,6,0,"1","200","D","10","D","1","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720293,6,0,"1","120","D","12","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720313,1,0,"1","100","D","12","D","1","D",1,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720313,2,0,"1","200","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720313,3,0,"1","200","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720313,4,0,"1","201","D","12","D","1","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720473,8,0,"1","199","D","12","D","2","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720473,9,0,"1","200","D","12","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720553,11,0,"1","212","D","11","D","1","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720553,12,0,"1","200","D","11","D","2","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720783,3,0,"1","110","D","11","D","1","D",950,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720783,4,0,"2","212","D","10","D","1","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720803,6,0,"1","200","D","11","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720873,6,0,"1","181","D","10","D","1","D",105,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720883,5,0,"1","121","D","12","D","1","D",158,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720913,5,0,"2","121","D","10","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720913,6,0,"2","200","D","10","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2720973,3,0,"1","205","D","12","D","1","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,8,0,"1","160","D","11","D","1","D",.,"H","101","D","107","D","106","D","100","D",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,8,1,"1","100","D","11","D","1","D",1593,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,8,2,"1","101","D","11","D","1","D",994,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,8,3,"1","102","D","11","D","1","D",1117,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,8,4,"1","107","D","11","D","1","D",496,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721003,9,0,"1","171","D","11","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721043,9,0,"1","199","D","12","D","1","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721043,10,0,"1","200","D","11","D","1","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721113,2,0,"1","107","D","12","D","1","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721263,3,0,"1","101","D","10","D","1","D",324,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721273,10,0,"1","200","D","12","D","1","D",52,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721273,11,0,"1","212","D","12","D","1","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721363,14,0,"1","200","D","11","D","1","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721363,15,0,"1","200","D","12","D","2","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721383,17,0,"2","173","D","10","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721423,6,0,"1","200","D","10","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721453,2,0,"1","101","D","11","D","1","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721603,6,0,"1","181","D","10","D","1","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721723,6,0,"1","121","D","11","D","1","D",159,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721723,7,0,"1","100","D","11","D","1","D",742,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721723,8,0,"1","212","D","11","D","1","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721723,9,0,"1","214","D","11","D","1","D",64,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721723,10,0,"1","214","D","11","D","1","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721773,1,0,"1","201","D","11","D","1","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721823,6,0,"1","199","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721843,9,0,"1","192","D","11","D","1","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721883,6,0,"2","214","D","10","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2721983,8,0,"1","215","D","12","D","1","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722023,8,0,"1","173","D","11","D","1","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722023,9,0,"2","171","D","10","D","1","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722093,7,0,"1","173","D","12","D","2","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722093,8,0,"1","199","D","12","D","2","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722093,9,0,"1","201","D","10","D","1","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722123,3,0,"1","100","D","10","D","1","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722143,11,0,"2","173","D","10","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722163,10,0,"1","101","D","12","D","1","D",670,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722243,4,0,"1","173","D","12","D","1","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722273,19,0,"1","199","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722293,1,0,"1","220","D","12","D","1","D",.,"H","206","D","214","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722293,1,1,"1","206","D","12","D","1","D",6,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722293,1,2,"1","214","D","12","D","1","D",64,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722323,10,0,"1","101","D","10","D","1","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722323,11,0,"1","171","D","10","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722323,12,0,"1","199","D","10","D","1","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722323,13,0,"1","214","D","11","D","1","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722383,7,0,"1","201","D","11","D","1","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722403,23,0,"1","121","D","12","D","1","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722403,24,0,"1","141","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722403,25,0,"1","171","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722403,26,0,"1","181","D","12","D","2","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722403,27,0,"1","196","D","12","D","2","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,11,0,"1","160","D","11","D","1","D",.,"H","107","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,11,1,"1","107","D","11","D","1","D",255,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,11,2,"1","110","D","11","D","1","D",445,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,12,0,"1","140","D","10","D","1","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,13,0,"1","173","D","11","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,14,0,"1","200","D","11","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722413,15,0,"1","201","D","11","D","1","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722453,11,0,"1","110","D","12","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722453,12,0,"1","173","D","12","D","2","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722453,13,0,"1","205","D","11","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722473,11,0,"1","131","D","11","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722503,11,0,"1","200","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722543,27,0,"1","199","D","12","D","2","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722543,28,0,"1","214","D","10","D","2","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722543,29,0,"1","206","D","12","D","2","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722653,6,0,"1","171","D","11","D","1","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722653,7,0,"1","200","D","10","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722805,10,0,"1","199","D","12","D","2","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722805,11,0,"1","200","D","11","D","1","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722823,15,0,"1","173","D","12","D","1","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722823,16,0,"1","199","D","12","D","2","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722823,17,0,"1","200","D","10","D","1","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722823,18,0,"1","212","D","10","D","1","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722883,6,0,"1","201","D","11","D","1","D",29,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722983,14,0,"1","171","D","12","D","1","D",42,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722983,15,0,"1","173","D","12","D","1","D",106,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722983,16,0,"1","206","D","12","D","1","D",19,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2722993,18,0,"1","199","D","12","D","1","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723013,4,0,"1","107","D","10","D","1","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723013,5,0,"1","199","D","12","D","2","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723103,9,0,"2","107","D","10","D","1","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723163,4,0,"2","141","D","10","D","2","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723173,7,0,"2","201","D","10","D","1","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723173,8,0,"2","206","D","10","D","1","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723173,9,0,"2","212","D","10","D","1","D",59,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723213,9,0,"1","110","D","11","D","1","D",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2723213,10,0,"1","101","D","11","D","1","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
