QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYA,CLOTHYA_,CLOTHMOA,CLOT_MOA,CLOTHXA,CLOTHXA_,AGE_SEXA,AGE__EXA,CLOGFTA,CLOGFTA_,CLOTHA1,CLOTHA1_,CLOTHA2,CLOTHA2_,CLOTHA3,CLOTHA3_,CLOTHA4,CLOTHA4_,CLOTHA5,CLOTHA5_,CLOTHA6,CLOTHA6_,CLOTHA7,CLOTHA7_,CLOTHA8,CLOTHA8_,CLOTHA9,CLAPURCH,CLOTHA9_,AGESEX1,AGESEX1_,AGESEX2,AGESEX2_,AGESEX3,AGESEX3_,AGESEX4,AGESEX4_,AGESEX5,AGESEX5_,AGESEX6,AGESEX6_
20174,03567484,4,0,1,145,D,09,D,27,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,5,0,1,200,D,09,D,65,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,6,0,1,270,D,09,D,,H,,A,2,D,230,D,150,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,6,1,1,230,D,09,D,19,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,6,2,1,150,D,09,D,36,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,7,0,1,280,D,09,D,54,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,8,0,1,280,D,09,D,54,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,9,0,2,145,D,07,D,102,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567484,10,0,2,150,D,07,D,5,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567524,4,0,1,280,D,09,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03567524,4,100,1,280,D,09,D,45,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567524,4,200,1,280,D,09,D,105,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,2,0,1,275,D,07,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567534,2,1,1,150,D,07,D,112,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567534,2,2,1,145,D,07,D,138,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567534,3,0,1,270,D,08,D,,H,,A,2,D,150,D,200,D,210,D,220,D,170,D,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,3,1,1,150,D,08,D,50,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,3,2,1,200,D,08,D,47,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,3,3,1,210,D,08,D,90,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,3,4,1,170,D,08,D,63,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567534,4,0,1,270,D,09,D,,H,,A,2,D,100,D,145,D,150,D,220,D,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567534,4,1,1,145,D,09,D,139,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567534,4,2,1,150,D,09,D,111,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567544,3,0,1,900,D,09,D,,H,,A,2,D,145,D,170,D,180,D,200,D,220,D,280,D,150,D,,A,,,A,3,D,4,D,,A,,A,,A,,A
20174,03567544,3,301,1,145,D,09,D,147,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03567544,3,302,1,280,D,09,D,47,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03567544,3,303,1,150,D,09,D,14,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03567544,3,401,1,170,D,09,D,85,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03567544,3,402,1,220,D,09,D,36,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03567544,3,403,1,280,D,09,D,71,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03567544,4,0,1,270,D,09,D,,H,,A,2,D,110,D,120,D,145,D,170,D,180,D,200,D,150,D,,A,,,A,1,D,2,D,,A,,A,,A,,A
20174,03567544,4,101,1,120,D,09,D,59,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567544,4,102,1,145,D,09,D,12,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567544,4,103,1,150,D,09,D,20,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567544,4,201,1,110,D,09,D,28,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,4,202,1,120,D,09,D,83,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,4,203,1,145,D,09,D,16,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,4,204,1,170,D,09,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,4,205,1,200,D,09,D,9,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,4,206,1,150,D,09,D,43,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,5,0,1,280,D,09,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,2,D,3,D,4,D,,A,,A
20174,03567544,5,100,1,280,D,09,D,35,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567544,5,200,1,280,D,09,D,81,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567544,5,300,1,280,D,09,D,34,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03567544,5,400,1,280,D,09,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03567594,1,0,1,275,D,07,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,1,1,1,150,D,07,D,171,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,1,2,1,145,D,07,D,129,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,2,0,1,275,D,07,D,,H,,A,1,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,2,1,1,145,D,07,D,43,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,2,2,1,150,D,07,D,57,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,3,0,1,280,D,07,D,200,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567594,4,0,1,280,D,07,D,100,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567664,3,0,1,280,D,08,D,45,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567664,4,0,2,280,D,07,D,64,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567674,1,0,1,150,D,09,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,1,D,,A,,A,,A,,A
20174,03567674,1,100,1,150,D,09,D,37,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567674,1,200,1,150,D,09,D,83,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567674,2,0,1,310,D,08,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03567674,3,0,1,310,D,13,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03567674,4,0,1,310,D,13,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03567674,5,0,1,310,D,13,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03567674,6,0,2,310,D,07,D,50,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03567704,2,0,1,145,D,09,D,70,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567704,3,0,1,150,D,09,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567704,4,0,1,150,D,09,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567704,5,0,1,145,D,09,D,162,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567744,2,0,1,145,D,09,D,130,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567744,3,0,1,150,D,09,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567824,2,0,2,275,D,07,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567824,2,1,2,150,D,07,D,28,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567824,2,2,2,145,D,07,D,62,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567864,2,0,1,280,D,07,D,120,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567884,7,0,1,200,D,09,D,13,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03567884,8,0,1,380,D,09,D,140,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03567894,3,0,1,270,D,08,D,,H,,A,2,D,210,D,200,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03567894,3,1,1,200,D,08,D,35,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568004,3,0,1,170,D,09,D,,H,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,5,D,,A,,A,,A,,A
20174,03568004,3,400,1,170,D,09,D,24,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568004,3,500,1,170,D,09,D,26,E,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03568004,4,0,1,170,D,09,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568004,5,0,1,210,D,09,D,10,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568004,6,0,1,220,D,08,D,20,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568004,7,0,1,310,D,13,D,25,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568004,8,0,2,145,D,07,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568004,9,0,2,275,D,07,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568004,9,1,2,150,D,07,D,38,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568004,9,2,2,145,D,07,D,37,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568024,2,0,1,145,D,08,D,130,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568034,4,0,1,270,D,09,D,,H,,A,2,D,170,D,100,D,150,D,210,D,145,D,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568034,4,1,1,100,D,09,D,66,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568034,4,2,1,150,D,09,D,263,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568034,4,3,1,210,D,09,D,27,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568034,4,4,1,145,D,09,D,144,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568084,3,0,1,150,D,08,D,85,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568084,4,0,1,230,D,08,D,64,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568084,5,0,1,280,D,09,D,212,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568114,7,0,1,270,D,08,D,,H,,A,2,D,150,D,180,D,200,D,145,D,,A,,A,,A,,A,,,A,2,D,1,D,4,D,,A,,A,,A
20174,03568114,7,101,1,150,D,08,D,37,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568114,7,102,1,200,D,08,D,5,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568114,7,103,1,145,D,08,D,54,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568114,7,201,1,150,D,08,D,19,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568114,7,202,1,180,D,08,D,118,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568114,7,203,1,200,D,08,D,59,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568114,7,204,1,145,D,08,D,24,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568114,7,401,1,150,D,08,D,45,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568114,7,402,1,145,D,08,D,39,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568114,8,0,1,280,D,08,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,1,D,,A,,A,,A,,A
20174,03568114,8,100,1,280,D,08,D,30,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568114,8,200,1,280,D,08,D,70,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568194,6,0,2,380,D,07,D,106,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03568264,1,0,1,900,D,08,D,,H,,A,2,D,100,D,145,D,170,D,180,D,200,D,250,D,280,D,150,D,,,A,4,D,,A,,A,,A,,A,,A
20174,03568264,1,1,1,170,D,08,D,542,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568264,1,2,1,280,D,08,D,458,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568324,1,0,1,270,D,09,D,,H,,A,2,D,145,D,230,D,150,D,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568324,1,1,1,145,D,09,D,113,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568324,1,2,1,230,D,09,D,50,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568324,1,3,1,150,D,09,D,137,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568324,2,0,1,370,D,09,D,54,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03568334,2,0,1,310,D,13,D,60,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,5,D,,A,,A,,A,,A,,A
20174,03568404,2,0,1,200,D,09,D,8,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568424,5,0,2,150,D,07,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568424,6,0,2,145,D,07,D,25,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568464,1,0,1,150,D,09,D,160,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568464,2,0,1,275,D,09,D,,H,,A,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568464,2,1,1,145,D,09,D,18,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568464,2,2,1,150,D,09,D,142,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568474,1,0,1,145,D,08,D,30,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568484,3,0,1,275,D,08,D,,H,,A,2,D,150,D,145,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568484,3,1,1,150,D,08,D,45,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568484,3,2,1,145,D,08,D,36,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568484,4,0,1,270,D,09,D,,H,,A,2,D,150,D,170,D,145,D,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568484,4,1,1,150,D,09,D,52,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568484,4,2,1,170,D,09,D,14,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568484,4,3,1,145,D,09,D,93,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568564,1,0,1,150,D,08,D,8,D,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,4,D,,A,,A,,A,,A,,A
20174,03568574,2,0,1,275,D,07,D,,H,,A,2,D,145,D,150,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,2,1,1,145,D,07,D,23,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,2,2,1,150,D,07,D,17,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,3,0,1,900,D,08,D,,H,,A,2,D,370,D,145,D,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,3,1,1,145,D,08,D,60,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,4,0,1,900,D,08,D,,H,,A,2,D,900,D,370,D,,A,,A,,A,,A,,A,,A,,,A,,A,,A,,A,,A,,A,,A
20174,03568574,4,1,1,110,D,08,D,163,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,4,2,1,150,D,08,D,114,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568574,4,3,1,200,D,08,D,73,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568584,4,0,1,145,D,07,D,250,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568584,5,0,1,150,D,09,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568584,6,0,2,230,D,07,D,60,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568584,7,0,2,280,D,07,D,165,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568624,1,0,1,145,D,08,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A,1,D,2,D,,A,,A,,A,,A
20174,03568624,1,100,1,145,D,08,D,65,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568624,1,200,1,145,D,08,D,147,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568624,2,0,1,150,D,08,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A,1,D,2,D,,A,,A,,A,,A
20174,03568624,2,100,1,150,D,08,D,65,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568624,2,200,1,150,D,08,D,147,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568624,3,0,1,150,D,08,D,,H,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,2,A,1,D,2,D,,A,,A,,A,,A
20174,03568624,3,100,1,150,D,08,D,48,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568624,3,200,1,150,D,08,D,111,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568624,4,0,1,170,D,08,D,212,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568644,2,0,1,145,D,09,D,9,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,F,,A,,A,,A,,A,,A
20174,03568644,3,0,1,150,D,09,D,27,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,3,D,,A,,A,,A,,A,,A
20174,03568644,4,0,1,270,D,09,D,,H,,A,2,D,210,D,200,D,,A,,A,,A,,A,,A,,A,,,A,2,F,,A,,A,,A,,A,,A
20174,03568644,4,1,1,110,D,09,D,15,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,F,,A,,A,,A,,A,,A
20174,03568644,4,2,1,150,D,09,D,10,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,F,,A,,A,,A,,A,,A
20174,03568644,4,3,1,200,D,09,D,7,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,F,,A,,A,,A,,A,,A
20174,03568684,1,0,1,145,D,08,D,150,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568684,2,0,1,150,D,08,D,100,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568684,3,0,1,230,D,08,D,40,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568684,4,0,1,280,D,08,D,140,D,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,2,D,,A,,A,,A,,A,,A
20174,03568714,3,0,1,270,D,07,D,,H,,A,2,D,150,D,200,D,145,D,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
20174,03568714,3,1,1,150,D,07,D,59,E,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A,1,D,,A,,A,,A,,A,,A
