"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"03408073",1,"2015","2014",2,0.153,0.153,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",8000,"D",0,"D",0,"D",167,"D",10762,"D",0,"D",0,"D",630,"D",359,"D",0,"D",0,"D",7832,"D",-3200,0,-3200,-3200,0,0,1224,1224,8167,8167,0,0,0,0,0,0,0,0,3200,3200,8167,8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408073",3,"2015","2014",0,0.153,0.153,"1",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",6400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-490,0,-489.6,-489.6,0,0,979.2,979.2,6400,6400,0,0,0,0,0,0,0,0,489.6,489.6,6400,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408093",1,"2015","2014",0,0.153,0.153,"2",0.15,0.15,"36","D",0.0301,0.0309,0,"D",0,"D",56207,"D",0,"D",-6500,"D",1350,"D",5780,"D",0,"D",0,"D",3200,"D",275,"D",0,"D",0,"D",0,"D",4393,961,4443,4383,1014.06,950.13,8599.67,8599.67,55970,55970,51057.01,51057.01,0,0,0,0,0,0,0,0,55970,55970,0,0,4443,4383,4443,4383,0,0,0,0,0,0,0,0,0,0,0
"03408103",1,"2015","2014",5,0.153,0.153,"2",0.1,0.1,"47","D",0.0575,0.0575,0,"D",0,"D",58000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",16000,"D",0,"D",160,"D",0,"D",5,"D",0,"D",-3251,2358,-3205,-3260,2358.18,2358.18,8874,8874,58000,58000,58000.01,58000.01,1795,1740,3205,3260,0,0,0,0,58000,58000,0,0,1795,1740,1795,1740,6000,6000,0,0,0,0,0,0,0,0,0
"03408113",1,"2015","2014",1,0.153,0.153,"2",0.1489,0.1489,"05","D",0.06,0.06,0,"D",0,"D",70000,"D",13551,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",12,"D",0,"D",1,"D",21320,"D",5007,927,5038.59,5001.09,954.42,921.8,12783.3,12783.3,83551,83551,83551.01,83551.01,1000,1000,0,0,0,0,0,0,62231,62231,0,0,6038.59,6001.09,6038.59,6001.09,7984,8088,24332,24332,0,0,0,0,0,0,0
"03408133",1,"2015","2014",0,0.029,0.029,"1",0.28,0.28,"02","D",0,0,0,"D",0,"D",130000,"D",0,"D",-6500,"D",0,"D",0,"D",0,"D",0,"D",1300,"D",256,"D",0,"D",0,"D",400,"D",24792,0,24913.75,24767.25,0,0,18278,18464,123500,123500,0,0,0,0,0,0,0,0,0,0,123500,123500,0,0,24913.75,24767.25,24913.75,24767.25,0,0,0,0,0,0,0,0,0,0,0
"03408173",1,"2015","2014",0,0.153,0.153,"1",0.149,0.149,"29","D",0,0,0,"D",0,"D",42000,"D",0,"D",-1909,"D",0,"D",0,"D",0,"D",0,"D",990,"D",0,"D",0,"D",0,"D",5208,"D",3944,0,3956.96,3941.96,0,0,6426,6426,40091,40091,0,0,0,0,0,0,0,0,0,0,34883,34883,0,0,3956.96,3941.96,3956.96,3941.96,0,0,0,0,0,0,0,0,0,0,0
"03408183",1,"2015","2014",0,0,0,"1",0,0,"44","D",0,0,1,"D",1,"D",0,"D",0,"D",734,"D",0,"D",17110,"D",0,"D",6000,"D",0,"D",40,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,734,734,0,0,0,0,0,0,0,0,0,0,734,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408194",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"44","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2300,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408203",1,"2015","2014",1,0.153,0.153,"3",0,0,"33","D",0.04,0.04,0,"D",0,"D",16000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-4350,-1178,-4305,-4359,-1159.5,-1181.7,2448,2448,16000,16000,16000.01,16000.01,0,0,1000,1000,0,0,3305,3359,16000,16000,0,0,0,0,0,0,10950,11100,0,0,0,0,0,0,914.96,931.16,0
"03408253",1,"2015","2014",1,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",0,"D",25000,"D",0,"D",22356,"D",0,"D",0,"D",0,"D",890,"D",0,"D",0,"D",0,"D",3540,"D",2502,0,2558.4,2490.9,0,0,3825,3825,47356,47356,0,0,0,0,0,0,0,0,0,0,47356,47356,0,0,2558.4,2490.9,2558.4,2490.9,0,0,0,0,0,0,0,0,0,0,0
"03408263",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",400,"D",1400,"D",16548,"D",0,"D",0,"D",2600,"D",390,"D",0,"D",0,"D",3972,"D",0,0,0,0,0,0,0,0,1800,1800,1800.01,1800.01,0,0,0,0,0,0,0,0,1800,1800,0,0,0,0,0,0,3992,4044,6962,6962,0,0,0,0,0,0,0
"03408293",1,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"21","D",0.0475,0.0475,0,"D",0,"D",92000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9744,"D",0,"D",20,"D",0,"D",0,"D",0,"D",16235,4071,16318.75,16218.75,4070.5,4070.5,14076,14076,92000,92000,92000.01,92000.01,0,0,0,0,0,0,0,0,92000,92000,0,0,16318.75,16218.75,16318.75,16218.75,2000,2000,0,0,0,0,0,0,0,0,0
"03408313",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",28000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",15300,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2199,340,2223.75,2193.75,347.38,338.53,4284,4284,28000,28000,28000.01,28000.01,0,0,0,0,0,0,0,0,28000,28000,0,0,2223.75,2193.75,2223.75,2193.75,3992,4044,0,0,0,0,0,0,0,0,0
"03408343",1,"2015","2014",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",14868,"D",0,"D",0,"D",400,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408353",1,"2015","2014",3,0.153,0.153,"2",0.4659,0.4659,"44","D",0,0,0,"D",0,"D",31600,"D",0,"D",0,"D",0,"D",21622,"D",0,"D",0,"D",3000,"D",40,"D",0,"D",1,"D",480,"D",-4013,0,-3824.77,-4050.9,0,0,4834.8,4834.8,36805.5,36805.5,0,0,465.55,420.55,534.45,579.45,0,0,3290.32,3471.45,36805.5,36805.5,0,0,465.55,420.55,465.55,420.55,0,0,0,0,0,0,0,0,0,0,0
"03408383",1,"2015","2014",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",10800,"D",0,"D",6000,"D",0,"D",30,"D",0,"D",0,"D",120,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408393",1,"2015","2014",0,0,0,"1",0,0,"44","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",997,"D",13210,"D",0,"D",9480,"D",0,"D",100,"D",0,"D",0,"D",1200,"D",0,0,0,0,0,0,0,0,997,997,0,0,0,0,0,0,0,0,0,0,997,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408423",1,"2015","2014",0,0.153,0.153,"1",0.1,0.1,"01","D",0.045,0.045,0,"D",0,"D",18000,"D",0,"D",2,"D",0,"D",0,"D",0,"D",0,"D",170,"D",0,"D",0,"D",0,"D",0,"D",773,621,785.2,770.2,620.84,621.59,2754,2754,18002,18002,18002.01,18002.01,0,0,0,0,0,0,0,0,18002,18002,0,0,785.2,770.2,785.2,770.2,2500,2500,1547,1547,0,0,0,0,0,0,0
"03408443",1,"2015","2014",1,0.153,0.153,"3",0,0.2397,"0","T",0,0,1,"D",1,"D",17500,"D",0,"D",0,"D",0,"D",17062,"D",0,"D",21600,"D",0,"D",200,"D",0,"D",0,"D",2400,"D",-3345,0,-3275.36,-3359,0,0,2677.5,2677.5,18015.5,18015.5,0,0,0,0,0,0,0,0,3275.36,3359,18015.5,18015.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408483",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"29","D",0,0,0,"D",0,"D",0,"D",0,"D",150,"D",10800,"D",0,"D",0,"D",0,"D",1200,"D",0,"D",0,"D",0,"D",2052,"D",0,0,0,0,0,0,0,0,10950,10950,0,0,0,0,0,0,0,0,0,0,10950,10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408493",1,"2015","2014",3,0.153,0.153,"2",0,0,"05","D",0,0,0,"D",0,"D",17660,"D",0,"D",0,"D",0,"D",0,"D",0,"D",13440,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-7226,0,-7143,-7242,0,0,2701.98,2701.98,17660,17660,17660.01,17660.01,0,0,1000,1000,0,0,6143,6242,17660,17660,0,0,0,0,0,0,7984,8088,0,0,0,0,0,0,0,0,0
"03408493",3,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2499,480,2523.75,2493.75,487.38,478.53,4590,4590,30000,30000,30000.01,30000.01,0,0,0,0,0,0,0,0,30000,30000,0,0,2523.75,2493.75,2523.75,2493.75,3992,4044,0,0,0,0,0,0,0,0,0
"03408493",4,"2015","2014",0,0.153,0.153,"1",0.1,0.1,"05","D",0.02,0.02,0,"D",0,"D",16575,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",630,64,642.5,627.5,66.17,63.13,2535.97,2535.97,16575,16575,16575.01,16575.01,0,0,0,0,0,0,0,0,16575,16575,0,0,642.5,627.5,642.5,627.5,3992,4044,0,0,0,0,0,0,0,0,0
"03408493",5,"2015","2014",0,0.153,0.153,"1",0.0765,0.0765,"05","D",0,0,0,"D",0,"D",9726,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-387,0,-372.38,-390.09,0,0,1488.08,1488.08,9726,9726,9726.01,9726.01,0,0,0,0,0,0,372.38,390.09,9726,9726,0,0,0,0,0,0,3992,4044,0,0,0,0,0,0,0,0,0
"03408493",6,"2015","2014",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7984,8088,0,0,0,0,0,0,0,0,0
"03408493",7,"2015","2014",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7984,8088,0,0,0,0,0,0,0,0,0
"03408503",1,"2015","2014",1,0.153,0.153,"3",0,0,"44","D",0,0,0,"D",0,"D",15000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",340,"D",1,"D",0,"D",-4350,0,-4305,-4359,0,0,2295,2295,15000,15000,0,0,0,0,1000,1000,0,0,3305,3359,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408503",2,"2015","2014",0,0.153,0.153,"1",0.0765,0.0765,"44","D",0,0,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-366,0,-351.41,-369.12,0,0,1530,1530,10000,10000,0,0,0,0,0,0,0,0,351.41,369.12,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408513",1,"2015","2014",2,0,0,"3",0,0,"34","D",0.0575,0.058,0,"D",0,"D",0,"D",0,"D",10473,"D",7898,"D",0,"D",0,"D",0,"D",1500,"D",8900,"D",0,"D",0,"D",3600,"D",0,367,0,0,369.52,366.33,0,0,18371,18371,18371.01,18371.01,0,0,0,0,0,0,0,0,18371,18371,0,0,0,0,0,0,12000,12000,5100,5100,0,0,0,0,0,0,0
"03408533",1,"2015","2014",2,0.153,0.153,"2",0.1405,0.1405,"45","D",0.063,0.063,0,"D",0,"D",77932,"D",24219,"D",-810,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",1214,"D",2000,"D",2,"D",8424,"D",7105,4634,7141.07,7098.26,4645.86,4631.28,15629.1,15629.1,101341,101341,101341.01,101341.01,2000,2000,0,0,400,400,0,0,92917,92917,0,0,9541.07,9498.26,9541.07,9498.26,0,0,0,0,0,0,0,0,0,0,0
"03408553",1,"2015","2014",2,0.153,0.153,"3",-0.55,-0.55,"34","D",0,0,0,"D",0,"D",12115,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-6213,0,-6213.25,-6213.25,0,0,1853.59,1853.59,12115,12115,12115.01,12115.01,0,0,1367.25,1367.25,0,0,4846,4846,12115,12115,0,0,0,0,0,0,12000,12000,0,0,0,0,0,0,0,0,0
"03408553",2,"2015","2014",0,0.153,0.153,"1",0.0765,0.0765,"34","D",0.0575,0.058,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-366,144,-351.41,-369.12,145,143.75,1530,1530,10000,10000,10000.01,10000.01,0,0,0,0,0,0,351.41,369.12,10000,10000,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0
"03408603",1,"2015","2014",0,0,0,"1",0,0,"34","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",23530,"D",0,"D",0,"D",2600,"D",545,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,2600,2600,0,0,0,0,0,0,0
"03408603",3,"2015","2014",0,0,0,"1",0,-0.0765,"34","D",0,0,1,"D",0,"D",0,"D",0,"D",0,"D",0,"D",20614,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0
"03408633",1,"2015","2014",0,0.0522,0.0522,"2",0.35,0.35,"36","D",0.0439,0.0533,0,"D",0,"D",35000,"D",270617,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",6336,"D",66664,12181,67155.35,66565.35,12877.09,12041.19,28211.45,28397.45,305617,305617,305617.01,305617.01,0,0,0,0,0,0,0,0,299281,299281,1307.12,867.21,65848.23,65698.14,65848.23,65698.14,0,0,0,0,0,0,0,0,0,0,0
"03408633",2,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"36","D",0.0297,0.0317,0,"D",0,"D",33418,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3011,624,3036.45,3006.45,659.03,617.5,5112.95,5112.95,33418,33418,33418.01,33418.01,0,0,0,0,0,0,0,0,33418,33418,0,0,3036.45,3006.45,3036.45,3006.45,0,0,0,0,0,0,0,0,0,0,0
"03408633",3,"2015","2014",1,0,0,"3",-0.34,-0.34,"36","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408683",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"34","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,1600,1600,0,0,0,0,0,0,0
"03408693",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"45","D",0.063,0.063,0,"D",0,"D",25000,"D",0,"D",-390,"D",0,"D",0,"D",0,"D",8400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1690,815,1715.25,1685.25,824.01,812.97,3825,3825,24610,24610,24610.01,24610.01,0,0,0,0,0,0,0,0,24610,24610,0,0,1715.25,1685.25,1715.25,1685.25,0,0,0,0,0,0,0,0,0,0,0
"03408703",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"33","D",-0.0229,-0.0229,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3600,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,7900,0,0,0,0,0,0,0,0,0
"03408723",1,"2015","2014",1,0.153,0.153,"3",0,0,"34","D",0.0575,0.058,0,"D",0,"D",20000,"D",0,"D",17654,"D",0,"D",0,"D",0,"D",0,"D",2700,"D",2212,"D",0,"D",0,"D",50480,"D",0,1017,0,0,1023.93,1015.11,3060,3060,37654,37654,37654.01,37654.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,20000,20000,0,0,0,0,0,0,0
"03408733",1,"2015","2014",1,0.153,0.153,"3",0.3897,0.3897,"0","T",0,0,0,"D",0,"D",24000,"D",0,"D",0,"D",0,"D",18262,"D",0,"D",7200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-671,0,-562.82,-692.95,0,0,3672,3672,28065.5,28065.5,0,0,0,0,0,0,0,0,1669.37,1774.5,28065.5,28065.5,0,0,1106.55,1081.55,1106.55,1081.55,0,0,0,0,0,0,0,0,0,0,0
"03408763",1,"2015","2014",1,0.153,0.153,"2",0.3,0.3,"0","T",0,0,0,"D",0,"D",40000,"D",85000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",606,"D",0,"D",1,"D",6876,"D",16473,0,16650,16437.5,0,0,19125,19125,125000,125000,0,0,250,250,0,0,0,0,0,0,125000,125000,0,0,16900,16687.5,16900,16687.5,0,0,0,0,0,0,0,0,0,0,0
"03408813",1,"2015","2014",0,0.153,0.153,"2",0.2355,0.2355,"18","D",0.058,0.058,0,"D",0,"D",60000,"D",55000,"D",-3652,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",2264,"D",0,"D",0,"D",7060,"D",13454,5460,13578.55,13428.55,5459.79,5459.79,17595,17595,111348,111348,111348.01,111348.01,0,0,0,0,0,0,0,0,104288,104288,0,0,13578.55,13428.55,13578.55,13428.55,2400,2440,10524,10524,0,0,0,0,0,0,0
"03408853",1,"2015","2014",2,0.153,0.153,"3",0.3276,0.3276,"39","D",0.0307,0.0307,0,"D",0,"D",31200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7620,"D",0,"D",140,"D",3400,"D",2,"D",0,"D",-4688,958,-4533.88,-4719.27,957.84,957.84,4773.6,4773.6,31200,31200,31200.01,31200.01,110.4,80.4,1889.6,1919.6,914.6,914.6,2644.28,2799.67,31200,31200,0,0,1025,995,1025,995,0,0,0,0,0,0,0,0,0,0,0
"03408853",2,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",27000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2049,829,2073.75,2043.75,828.9,828.9,4131,4131,27000,27000,27000.01,27000.01,0,0,0,0,0,0,0,0,27000,27000,0,0,2073.75,2043.75,2073.75,2043.75,0,0,0,0,0,0,0,0,0,0,0
"03408863",1,"2015","2014",1,0,0,"3",-0.34,-0.34,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03408883",1,"2015","2014",2,0.153,0.153,"2",0.1487,0.1487,"10","D",0,0,0,"D",0,"D",24000,"D",27000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",100,"D",0,"D",2,"D",9976,"D",414,0,451.61,406.61,0,0,7803,7803,51000,51000,0,0,2000,2000,0,0,0,0,0,0,41024,41024,0,0,2451.61,2406.61,2451.61,2406.61,0,0,0,0,0,0,0,0,0,0,0
"03408913",1,"2015","2014",2,0.0796,0.0796,"2",0.325,0.325,"31","D",0.0637,0.0637,0,"D",0,"D",93000,"D",135000,"D",40,"D",0,"D",0,"D",0,"D",0,"D",6300,"D",881,"D",0,"D",2,"D",5868,"D",40276,9764,40687.4,40193.4,9763.84,9763.84,32652,32838,228040,228040,228040.01,228040.01,0,0,0,0,0,0,0,0,222172,222172,400.79,158.29,40286.61,40035.11,40286.61,40035.11,0,0,0,0,0,0,0,0,0,0,0
"03408933",1,"2015","2014",2,0.153,0.153,"3",0.3,0.3,"05","D",0.08,0.08,0,"D",0,"D",77000,"D",0,"D",-55,"D",0,"D",0,"D",0,"D",21600,"D",0,"D",0,"D",0,"D",2,"D",0,"D",6371,1686,6508.5,6343.5,1733.15,1676.74,11781,11781,76945,76945,76945.01,76945.01,1902.75,1902.75,0,0,0,0,0,0,76945,76945,0,0,8411.25,8246.25,8411.25,8246.25,7984,8088,0,0,0,0,0,0,0,0,0
"03409033",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",550,"D",25,"D",0,"D",0,"D",3408,"D",2499,921,2523.75,2493.75,921,921,4590,4590,30000,30000,30000.01,30000.01,0,0,0,0,0,0,0,0,30000,30000,0,0,2523.75,2493.75,2523.75,2493.75,0,0,0,0,0,0,0,0,0,0,0
"03409043",1,"2015","2014",0,0,0,"1",0,0,"34","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",21862,"D",0,"D",0,"D",16180,"D",321,"D",0,"D",0,"D",300,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,16480,16480,0,0,0,0,0,0,0
"03409063",1,"2015","2014",2,0.153,0.153,"3",0.1454,0.1454,"39","D",0.0307,0.0307,0,"D",0,"D",64000,"D",0,"D",6738,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",15,"D",0,"D",2,"D",8424,"D",3967,2172,3994.1,3961.6,2171.66,2171.66,9792,9792,70738,70738,70738.01,70738.01,2000,2000,0,0,0,0,0,0,62314,62314,0,0,5994.1,5961.6,5994.1,5961.6,0,0,0,0,0,0,0,0,0,0,0
"03409063",2,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"39","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03409133",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"50","D",-0.044,-0.044,0,"D",0,"D",0,"D",0,"D",0,"D",468,"D",0,"D",0,"D",12000,"D",0,"D",25,"D",0,"D",0,"D",80,"D",0,-1160,0,0,-1160,-1160,0,0,468,468,468.01,468.01,0,0,0,0,0,0,0,0,468,468,0,0,0,0,0,0,13020,13239.48,80,80,1160,1160,0,0,0,0,0
"03409143",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",32000,"D",0,"D",1400,"D",0,"D",0,"D",0,"D",0,"D",2800,"D",1200,"D",0,"D",0,"D",0,"D",3009,1025,3033.75,3003.75,1025.38,1025.38,4896,4896,33400,33400,33400.01,33400.01,0,0,0,0,0,0,0,0,33400,33400,0,0,3033.75,3003.75,3033.75,3003.75,0,0,0,0,0,0,0,0,0,0,0
"03409153",1,"2015","2014",1,0,0,"3",-0.34,-0.34,"33","D",-0.102,-0.102,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",817,"D",0,"D",0,"D",4300,"D",6,"D",0,"D",0,"D",0,"D",0,-175,0,0,-175,-175,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10950,11100,0,0,75,75,0,0,0,0,0
"03409163",1,"2015","2014",0,0.153,0.153,"2",0.25,0.25,"15","D",0.033,0.034,0,"D",0,"D",44000,"D",56000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",600,"D",340,"D",0,"D",0,"D",3952,"D",11471,3230,11637.5,11437.5,3311.6,3214.2,15300,15300,100000,100000,100000.01,100000.01,0,0,0,0,0,0,0,0,100000,100000,0,0,11637.5,11437.5,11637.5,11437.5,0,0,0,0,0,0,0,0,0,0,0
"03409173",1,"2015","2014",1,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",8000,"D",42000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",70,"D",50,"D",0,"D",1,"D",0,"D",1899,0,1955,1887.5,0,0,7650,7650,50000,50000,0,0,1000,1000,0,0,0,0,0,0,50000,50000,0,0,2955,2887.5,2955,2887.5,0,0,0,0,0,0,0,0,0,0,0
