"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20141",2735243,27,0,"1","105","D",.,"A",120,"D","1","D"
"20141",2737293,46,0,"1","105","D",.,"A",178,"D","1","D"
"20141",2738143,22,0,"1","105","D",.,"A",147,"D","1","D"
"20141",2738963,48,0,"1","160","D",.,"A",4000,"D","1","D"
"20141",2739783,60,0,"1","105","D",.,"A",39,"D","2","D"
"20141",2739783,61,0,"1","105","D",.,"A",39,"D","2","D"
"20141",2739823,77,0,"1","105","D",.,"A",208,"D","1","D"
"20141",2740253,51,0,"1","105","D",.,"A",66,"D","2","D"
"20141",2740253,52,0,"1","105","D",.,"A",79,"D","2","D"
"20141",2740643,51,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2740683,29,0,"1","180","D",.,"A",250,"D","2","D"
"20141",2742273,32,0,"1","105","D",.,"A",2700,"D","1","D"
"20141",2742273,33,0,"1","160","D",.,"A",200,"D","1","D"
"20141",2742443,24,0,"1","150","D",.,"A",150,"D","1","D"
"20141",2744273,64,0,"1","105","D",.,"A",20,"D","2","D"
"20141",2744753,44,0,"1","105","D",.,"A",80,"D","1","D"
"20141",2745013,14,0,"1","105","D",.,"A",95,"D","1","D"
"20141",2746643,37,0,"1","105","D",.,"A",77,"D","1","D"
"20141",2747352,12,0,"1","105","D",1,"D",0,"D","1","D"
"20141",2747502,27,0,"1","105","D",.,"A",40,"D","2","D"
"20141",2748362,24,0,"1","105","D",.,"A",525,"D","2","D"
"20141",2749482,37,0,"1","105","D",.,"A",460,"D","2","D"
"20141",2751022,25,0,"1","105","D",.,"A",1,"D","1","D"
"20141",2751502,60,0,"1","105","D",.,"A",165,"D","1","D"
"20141",2751572,40,0,"1","105","D",.,"A",320,"D","1","D"
"20141",2752303,52,0,"1","105","D",.,"A",8,"D","2","D"
"20141",2752682,32,0,"1","105","D",.,"A",930,"D","2","D"
"20141",2753072,44,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2753982,32,0,"1","105","D",.,"A",40,"D","1","D"
"20141",2754122,37,0,"1","105","D",.,"A",167,"D","1","D"
"20141",2754222,33,0,"1","105","D",.,"A",78,"D","1","D"
"20141",2754222,34,0,"1","105","D",.,"A",50,"D","1","D"
"20141",2755752,63,0,"1","105","D",.,"A",92,"D","1","D"
"20141",2756732,45,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2757012,32,0,"1","105","D",.,"A",153,"F","1","D"
"20141",2757182,42,0,"1","105","D",.,"A",165,"D","1","D"
"20141",2757332,30,0,"1","105","D",.,"A",200,"D","2","D"
"20141",2758272,28,0,"1","105","D",.,"A",860,"D","2","D"
"20141",2758352,55,0,"1","105","D",.,"A",482,"D","1","D"
"20141",2758352,56,0,"1","105","D",.,"A",475,"D","1","D"
"20141",2758552,27,0,"1","105","D",.,"A",1600,"D","1","D"
"20141",2758882,31,0,"1","105","D",.,"A",185,"D","2","D"
"20141",2759322,40,0,"1","105","D",.,"A",48,"D","1","D"
"20141",2761702,34,0,"1","105","D",.,"A",330,"D","1","D"
"20141",2762062,41,0,"1","105","D",.,"A",15,"D","2","D"
"20141",2762102,33,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2762812,34,0,"1","200","D",.,"A",34,"D","1","D"
"20141",2762862,43,0,"1","105","D",.,"A",332,"D","1","D"
"20141",2763632,54,0,"1","105","D",.,"A",100,"D","1","D"
"20141",2764002,45,0,"1","105","D",.,"A",100,"D","2","D"
"20141",2764212,40,0,"1","105","D",.,"A",180,"D","1","D"
"20141",2764212,41,0,"1","105","D",1,"D",0,"D","1","D"
"20141",2766852,22,0,"1","105","D",.,"A",150,"D","1","D"
"20141",2767482,20,0,"1","105","D",.,"A",112,"D","2","D"
"20141",2767632,19,0,"1","105","D",.,"A",85,"D","1","D"
"20141",2768332,35,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2768712,59,0,"1","105","D",.,"A",70,"D","1","D"
"20141",2769222,35,0,"1","105","D",.,"A",1000,"D","1","D"
"20141",2769762,5,0,"1","105","D",.,"A",650,"D","1","D"
"20141",2769862,20,0,"1","105","D",.,"A",150,"D","1","D"
"20141",2770185,12,0,"1","105","D",.,"A",52,"D","2","D"
"20141",2770462,59,0,"1","105","D",.,"A",289,"D","1","D"
"20141",2771522,24,0,"1","105","D",.,"A",150,"D","2","D"
"20141",2772192,42,0,"1","105","D",.,"A",230,"D","1","D"
"20141",2772192,43,0,"1","105","D",.,"A",85,"D","1","D"
"20141",2773072,26,0,"1","105","D",.,"A",106,"D","1","D"
"20141",2773072,27,0,"1","105","D",.,"A",22,"D","1","D"
"20141",2773072,28,0,"1","105","D",.,"A",38,"D","1","D"
"20141",2773172,39,0,"1","105","D",.,"A",280,"D","1","D"
"20141",2773882,45,0,"1","105","D",.,"A",1000,"D","1","D"
"20141",2774352,33,0,"1","105","D",.,"A",88,"D","2","D"
"20141",2775462,28,0,"1","105","D",.,"A",100,"D","1","D"
"20141",2777012,49,0,"1","105","D",.,"A",167,"D","1","D"
"20141",2777092,24,0,"1","105","D",.,"A",22,"D","2","D"
"20141",2777582,22,0,"1","105","D",.,"A",115,"D","1","D"
"20141",2777702,25,0,"1","105","D",.,"A",600,"D","1","D"
"20141",2777862,49,0,"1","105","D",.,"A",115,"D","1","D"
"20141",2778112,26,0,"1","105","D",.,"A",158,"D","1","D"
"20141",2778182,21,0,"1","105","D",.,"A",80,"D","2","D"
"20141",2779012,18,0,"1","105","D",.,"A",150,"D","2","D"
"20141",2779362,16,0,"1","105","D",.,"A",500,"D","2","D"
"20141",2780272,41,0,"1","160","D",.,"A",750,"D","1","D"
"20141",2780892,66,0,"1","105","D",.,"A",120,"D","1","D"
"20141",2786533,8,0,"1","105","D",.,"A",35,"D","2","D"
"20141",2792652,35,0,"1","105","D",.,"A",40,"D","2","D"
"20141",2795995,32,0,"1","105","D",.,"A",167,"D","1","D"
"20141",2806174,4,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2809235,16,0,"1","105","D",.,"A",282,"D","2","D"
"20141",2811745,25,0,"1","105","D",.,"A",36,"D","2","D"
