"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20132",2560085,1,0,"1","120","D","1","D","02","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2560085,2,0,"1","100","D","1","D","02","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2560085,3,0,"1","140","D","1","D","02","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2560085,4,0,"1","195","D","1","D","02","D",1500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2560135,1,0,"1","160","D","1","D","03","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2561075,1,0,"1","195","D","1","D","03","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2561805,1,0,"1","180","D","1","D","03","D",163,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2561855,1,0,"1","195","D","1","D","02","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2561875,1,0,"1","195","D","1","D","02","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2562335,1,0,"2","120","D","1","D","02","D",309,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2562335,2,0,"2","140","D","1","D","02","D",2246,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2562335,3,0,"2","160","D","1","D","02","D",507,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2562335,4,0,"2","100","D","1","D","02","D",1019,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2562705,1,0,"1","195","D","1","D","02","D",1624,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2563415,1,0,"1","120","D","1","D","03","D",69,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2563425,1,0,"1","195","D","1","D","02","D",195,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2564115,1,0,"1","210","D","1","D","02","D",127,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2564835,1,0,"1","195","D","2","D",,"A",.,"A",70,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2565075,1,0,"1","180","D","1","D","03","D",129,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2565095,1,0,"1","195","D","1","D","02","D",350,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2565325,1,0,"1","120","D","1","D","04","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2565485,1,0,"2","100","D","1","D","02","D",60,"D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2565585,1,0,"1","195","D","1","D","03","D",75,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566195,1,0,"1","120","D","1","D","02","D",52,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566245,1,0,"1","220","D","1","D","03","D",.,"H",.,"A",.,"A","195","D","140","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566245,1,1,"1","195","D","1","D","03","D",1977,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566245,1,2,"1","140","D","1","D","03","D",823,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566295,1,0,"1","140","D","1","D","03","D",814,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566455,1,0,"1","160","D","1","D","04","D",600,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2566475,1,0,"1","195","D","1","D","04","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567215,1,0,"1","195","D","1","D","03","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567305,1,0,"1","140","D","1","D","04","D",2200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567335,1,0,"1","210","D","1","D","03","D",324,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567675,1,0,"1","100","D","1","D","05","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567675,2,0,"1","160","D","1","D","05","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567675,3,0,"1","120","D","1","D","05","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2567885,1,0,"2","120","D","1","D","03","D",56,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2568675,1,0,"1","140","D","1","D","05","D",1400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2569295,1,0,"2","195","D","1","D","03","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2570665,1,0,"1","195","D","3","D","03","D",1500,"D",.,"A",50,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2570845,1,0,"1","160","D","1","D","04","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2571105,1,0,"1","210","D","1","D","04","D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2571715,1,0,"1","195","D","3","D","04","D",165,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2571745,1,0,"1","120","D","1","D","03","D",178,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2572405,1,0,"2","120","D","1","D","03","D",86,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2573175,1,0,"1","100","D","1","D","05","D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2573465,1,0,"1","100","D","1","D","04","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2573985,1,0,"1","195","D","1","D","05","D",480,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2574025,1,0,"1","140","D","1","D","05","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2574025,2,0,"1","195","D","1","D","05","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2574195,1,0,"1","140","D","1","D","05","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2575495,1,0,"1","195","D","2","D",,"A",.,"A",750,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2575635,1,0,"1","120","D","1","D","05","D",88,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2576205,1,0,"1","195","D","1","D","05","D",300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2576405,1,0,"1","195","D","1","D","05","D",700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2576495,1,0,"1","120","D","1","D","03","D",130,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2576495,2,0,"1","100","D","1","D","03","D",1800,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2576495,3,0,"1","140","D","1","D","03","D",1600,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577275,1,0,"1","120","D","1","D","05","D",500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577275,2,0,"1","100","D","1","D","05","D",2000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577275,3,0,"1","140","D","1","D","05","D",2200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577725,1,0,"1","195","D","1","D","05","D",550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577765,1,0,"1","195","D","1","D","05","D",540,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577955,1,0,"1","120","D","1","D","03","D",106,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2577955,2,0,"1","180","D","1","D","03","D",106,"D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2578275,1,0,"1","160","D","1","D","04","D",2100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2578805,1,0,"1","180","D","1","D","04","D",128,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2579804,1,0,"1","195","D","1","D","03","D",1600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2580544,1,0,"1","160","D","1","D","02","D",750,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2580544,2,0,"2","120","D","1","D","01","D",250,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2580724,1,0,"2","120","D","1","D","01","D",112,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2580904,1,0,"1","120","D","1","D","03","D",65,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2581144,1,0,"1","195","D","1","D","01","D",704,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2581824,1,0,"1","140","D","1","D","03","D",700,"D",.,"A",40,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2582564,1,0,"1","120","D","3","D","01","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2582614,1,0,"1","195","D","1","D","03","D",1700,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2582964,1,0,"1","120","D","1","D","03","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2585874,1,0,"1","195","D","1","D","02","D",120,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2586254,1,0,"1","100","D","1","D","02","D",550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2586444,1,0,"1","195","D","1","D","03","D",1948,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2586514,1,0,"1","180","D","1","D","01","D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2586844,1,0,"1","140","D","1","D","01","D",599,"D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2586864,1,0,"1","160","D","1","D","03","D",1091,"D",.,"A",95,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2587074,1,0,"1","140","D","1","D","01","D",760,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2587314,1,0,"1","195","D","1","D","03","D",549,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2587864,1,0,"1","140","D","1","D","01","D",1031,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2587864,2,0,"1","160","D","1","D","01","D",434,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2588304,1,0,"1","195","D","1","D","03","D",756,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2588524,1,0,"1","195","D","1","D","01","D",535,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2589194,1,0,"1","210","D","1","D","02","D",157,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2589394,1,0,"1","100","D","1","D","01","D",400,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2589604,1,0,"1","195","D","1","D","01","D",1119,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2589614,1,0,"1","160","D","1","D","02","D",440,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2589724,1,0,"1","120","D","1","D","02","D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2590064,1,0,"1","140","D","3","D","02","D",1100,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2590064,2,0,"1","160","D","3","D","02","D",900,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2590064,3,0,"1","195","D","3","D","02","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2590104,1,0,"1","100","D","1","D","01","D",140,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2590414,1,0,"1","100","D","1","D","03","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2591434,1,0,"1","195","D","1","D","03","D",800,"D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2591914,1,0,"1","100","D","1","D","02","D",1302,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2592064,1,0,"1","195","D","1","D","04","D",483,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2593154,1,0,"1","120","D","1","D","04","D",40,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594274,1,0,"1","140","D","1","D","02","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594274,2,0,"1","120","D","1","D","02","D",80,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594274,3,0,"1","210","D","1","D","02","D",60,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594274,4,0,"2","100","D","1","D","02","D",424,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594314,1,0,"1","195","D","1","D","03","D",1550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2594484,1,0,"1","160","D","1","D","04","D",1500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595434,1,0,"1","120","D","1","D","03","D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595604,1,0,"1","160","D","1","D","04","D",1500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595834,1,0,"1","160","D","1","D","04","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595844,1,0,"1","100","D","1","D","03","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595844,2,0,"1","140","D","1","D","03","D",1000,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2595844,3,0,"1","140","D","1","D","03","D",375,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596534,1,0,"1","195","D","1","D","04","D",1600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596814,1,0,"1","195","D","1","D","03","D",550,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596854,1,0,"1","220","D","1","D","04","D",.,"H",.,"A",.,"H","120","D","140","D","170","D","100","D",,"A",,"A",,"A",,"A",,"A"
"20132",2596854,1,1,"1","120","D","1","D","04","D",185,"E",.,"A",20,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596854,1,2,"1","140","D","1","D","04","D",1871,"E",.,"A",30,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596854,1,3,"1","100","D","1","D","04","D",944,"E",.,"A",25,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596964,1,0,"1","180","D","1","D","03","D",133,"D",.,"A",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2596964,2,0,"2","210","D","1","D","02","D",248,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2597084,1,0,"1","100","D","1","D","04","D",1300,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2597324,1,0,"1","120","D","1","D","04","D",91,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2597344,1,0,"1","195","D","1","D","03","D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2597534,1,0,"1","195","D","1","D","04","D",1256,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2598514,1,0,"1","180","D","1","D","04","D",205,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2598524,1,0,"1","120","D","1","D","03","D",169,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2598864,1,0,"1","120","D","1","D","03","D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2598914,1,0,"1","160","D","1","D","04","D",450,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2599054,1,0,"2","120","D","1","D","02","D",65,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2599374,1,0,"1","195","D","1","D","02","D",2354,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2601754,1,0,"2","160","D","1","D","03","D",600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2602124,1,0,"1","220","D","3","D","05","D",.,"H",.,"A",.,"A","140","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2602124,1,1,"1","140","D","3","D","05","D",159,"E",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2602304,1,0,"1","100","D","1","D","05","D",1600,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2602304,2,0,"1","140","D","1","D","05","D",1500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2602814,1,0,"1","195","D","1","D","05","D",160,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2603464,1,0,"1","160","D","1","D","05","D",1201,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2603584,1,0,"1","195","D","1","D","05","D",599,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2603954,1,0,"1","140","D","1","D","04","D",300,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2604024,1,0,"1","195","D","1","D","05","D",1500,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2604024,2,0,"1","195","D","1","D","05","D",1200,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2604494,1,0,"1","120","D","1","D","04","D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2605114,1,0,"1","195","D","1","D","04","D",473,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2605354,1,0,"1","195","D","1","D","05","D",621,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2605564,1,0,"1","140","D","1","D","04","D",1589,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2605704,1,0,"1","120","D","1","D","03","D",70,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2605714,1,0,"1","195","D","1","D","05","D",800,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2607654,1,0,"1","195","D","3","D","03","D",698,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2608914,1,0,"1","195","D","1","D","05","D",449,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2609114,1,0,"1","140","D","1","D","05","D",1200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2609624,1,0,"1","195","D","1","D","03","D",118,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2609864,1,0,"1","195","D","1","D","03","D",250,"F",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2612264,1,0,"2","140","D","1","D","03","D",2019,"D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2612324,1,0,"1","140","D","1","D","03","D",800,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2612364,1,0,"1","120","D","1","D","04","D",132,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2612364,2,0,"1","195","D","1","D","05","D",1653,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2612943,1,0,"1","195","D","1","D","01","D",150,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613063,1,0,"1","100","D","1","D","03","D",1220,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613063,2,0,"1","140","D","1","D","03","D",485,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613063,3,0,"1","160","D","1","D","03","D",690,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613194,1,0,"1","140","D","1","D","01","D",500,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613243,1,0,"1","195","D","1","D","03","D",486,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613443,1,0,"1","195","D","1","D","02","D",1132,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613503,1,0,"1","195","D","1","D","01","D",86,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2613623,1,0,"1","120","D","1","D","03","D",79,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2614193,1,0,"1","195","D","2","D",,"A",.,"A",750,"D",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2614563,1,0,"1","210","D","1","D","01","D",280,"D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2614713,1,0,"1","140","D","1","D","03","D",1800,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20132",2614723,1,0,"1","100","D","1","D","02","D",599,"D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
