"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20141",2725953,23,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1229,"D","01","D",20000,"D"
"20141",2726133,47,0,"5","01","D","100","D","1","D",0.0475,"D",333,"D",2467,"D","01","D",28000,"D"
"20141",2726683,23,0,"5","01","D","100","D","1","D",0.0475,"D",202,"D",6798,"D","01","D",17000,"D"
"20141",2727423,14,0,"5","01","D","100","D","1","D",0.0475,"D",1140,"D",250,"D","01","D",96000,"D"
"20141",2727723,30,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20141",2728393,25,0,"5","01","D","100","D","1","D",0.0475,"D",226,"F",134,"F","01","D",19000,"F"
"20141",2728503,26,0,"5","01","D","100","D","1","D",0.0475,"D",160,"D",1518,"D","01","D",13500,"D"
"20141",2729113,21,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",-80,"D","01","D",32000,"D"
"20141",2730173,35,0,"5","01","D","100","D","1","D",0.0475,"D",12,"D",238,"D","01","D",1000,"D"
"20141",2731123,30,0,"5","02","D","300","D","1","D",0.0475,"D",43,"D",37421,"T","01","D",3600,"D"
"20141",2731543,54,0,"5","01","D","100","D","1","D",0.0475,"D",1841,"D",-1798,"D","01","D",155000,"D"
"20141",2731603,37,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",33379,"T","01","D",12000,"D"
"20141",2732153,32,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",1101,"D","01","D",42000,"D"
"20141",2732253,36,0,"5","01","D","100","D","1","D",0.0475,"D",52,"F",774,"F","01","D",4339,"F"
"20141",2732823,22,0,"5","01","D","100","D","2","D",0.0475,"D",641,"F",1459,"F","01","D",54000,"F"
"20141",2733273,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",64000,"D"
"20141",2733703,47,0,"5","01","D","100","D","1","D",0.0475,"D",152,"D",3024,"D","01","D",12825,"D"
"20141",2733893,29,0,"5","01","D","100","D","1","D",0.0475,"D",1093,"D",932,"D","01","D",92000,"D"
"20141",2735253,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2736013,35,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",1672,"D","01","D",36000,"D"
"20141",2736283,20,0,"5","01","D","100","D","1","D",0.0475,"D",71,"F",529,"F","01","D",6000,"F"
"20141",2737043,38,0,"5","01","D","100","D","1","D",0.0475,"D",382,"D",668,"D","01","D",32200,"D"
"20141",2737293,33,0,"5","01","D","100","D","2","D",0.0475,"D",143,"F",57,"F","01","D",12000,"F"
"20141",2737643,20,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",196,"D","01","D",34000,"D"
"20141",2737883,16,0,"1","01","D","100","D","1","D",0.0475,"D",12,"D",588,"D","01","D",1000,"D"
"20141",2738983,34,0,"5","01","D","100","D","1","D",0.0475,"D",178,"D",269,"D","01","D",15000,"D"
"20141",2739393,21,0,"5","01","D","100","D","1","D",0.0475,"D",2,"D",366,"D","01","D",128,"D"
"20141",2740223,14,0,"5","01","D","100","D","1","D",0.0475,"D",52,"D",774,"D","01","D",4339,"D"
"20141",2741183,37,0,"5","01","D","100","D","1","D",0.0475,"D",105,"D",584,"D","01","D",8861,"D"
"20141",2741263,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2741293,22,0,"5","01","D","100","D","2","D",0.0475,"D",2375,"F",-974,"F","01","D",200000,"F"
"20141",2742083,31,0,"5","01","D","100","D","1","D",0.0475,"D",813,"D",837,"D","01","D",68500,"D"
"20141",2742353,26,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",374,"D","01","D",19000,"D"
"20141",2742513,36,0,"5","01","D","100","D","1","D",0.0475,"D",557,"D",-32,"D","01","D",46886,"D"
"20141",2742743,14,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",530,"D"
"20141",2743523,20,0,"5","01","D","100","D","1","D",0.0475,"D",344,"F",556,"F","01","D",29000,"F"
"20141",2744433,37,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",629,"D","01","D",38000,"D"
"20141",2744503,32,0,"5","01","D","100","D","1","D",0.0475,"D",1484,"D",33379,"T","01","D",125000,"D"
"20141",2744843,24,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",556,"D","01","D",29000,"D"
"20141",2746393,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2746993,46,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",251,"D","01","D",42000,"D"
"20141",2747842,25,0,"1","01","D","100","D","1","D",0.0475,"D",356,"D",-176,"D","01","D",30000,"D"
"20141",2748112,23,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",662,"F","01","D",20000,"F"
"20141",2748192,21,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2748282,76,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2749172,32,0,"5","01","D","100","D","1","D",0.0475,"D",177,"D",123,"D","01","D",14900,"D"
"20141",2749782,24,0,"1","01","D","200","D","1","D",0.0475,"D",178,"D",972,"D","01","D",15000,"D"
"20141",2749802,15,0,"1","01","D","100","D","1","D",0.0475,"D",321,"D",429,"D","01","D",27000,"D"
"20141",2750522,56,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",1059,"D","01","D",60000,"D"
"20141",2751332,29,0,"5","01","D","100","D","1","D",0.0475,"D",380,"D",430,"D","01","D",32000,"D"
"20141",2751372,37,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",1072,"D","01","D",36000,"D"
"20141",2751502,54,0,"5","01","D","100","D","1","D",0.0475,"D",100,"D",1919,"D","01","D",8451,"D"
"20141",2751572,30,0,"5","01","D","100","D","1","D",0.0475,"D",261,"D",2739,"D","01","D",22000,"D"
"20141",2751612,12,0,"5","01","D","100","D","2","D",0.0475,"D",557,"F",-32,"F","01","D",46886,"F"
"20141",2751872,21,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",1459,"D","01","D",54000,"D"
"20141",2752042,37,0,"5","01","D","100","D","1","D",0.0475,"D",861,"D",639,"D","01","D",72500,"D"
"20141",2752232,33,0,"5","01","D","100","D","1","D",0.0475,"D",23,"D",1877,"D","01","D",1900,"D"
"20141",2752342,38,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",558,"D","01","D",3500,"D"
"20141",2752772,19,0,"1","01","D","100","D","1","D",0.0475,"D",1188,"D",1512,"D","01","D",100000,"D"
"20141",2752822,27,0,"1","01","D","100","D","1","D",0.0475,"D",867,"F",-207,"F","01","D",73000,"F"
"20141",2753402,20,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1500,"D"
"20141",2753612,7,0,"1","01","D","100","D","2","D",0.0475,"D",78,"F",522,"F","01","D",6600,"F"
"20141",2754242,12,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",346,"D","01","D",350,"D"
"20141",2754652,48,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",339573,"T"
"20141",2754742,67,0,"5","01","D","100","D","1","D",0.0475,"D",199,"D",1027,"D","01","D",16794,"D"
"20141",2754992,31,0,"5","01","D","100","D","1","D",0.0475,"D",1116,"F",-516,"F","01","D",94000,"F"
"20141",2755032,15,0,"1","01","D","100","D","1","D",0.0475,"D",118,"F",482,"F","01","D",9900,"F"
"20141",2755362,32,0,"5","01","D","100","D","1","D",0.0475,"D",148,"D",1102,"D","01","D",12500,"D"
"20141",2755932,19,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2757792,47,0,"5","01","D","100","D","1","D",0.0475,"D",33,"D",147,"D","01","D",2800,"D"
"20141",2758062,31,0,"5","01","D","100","D","1","D",0.0475,"D",132,"D",618,"D","01","D",11079,"D"
"20141",2760102,41,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",1441,"D","01","D",5000,"D"
"20141",2760502,8,0,"1","01","D","100","D","1","D",0.0475,"D",160,"D",320,"D","01","D",13500,"D"
"20141",2761042,54,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",22000,"D"
"20141",2761402,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",1,"D"
"20141",2762292,13,0,"5","01","D","100","D","1","D",0.0475,"D",439,"F",713,"F","01","D",37000,"F"
"20141",2762422,34,0,"5","01","D","100","D","1","D",0.0475,"D",1116,"D",3484,"D","01","D",94000,"D"
"20141",2762842,37,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",-70,"D","01","D",40000,"D"
"20141",2762862,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2763012,16,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",16500,"D"
"20141",2763652,24,0,"5","01","D","100","D","1","D",0.0475,"D",2696,"D",-596,"D","01","D",227000,"D"
"20141",2764002,38,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",1508,"D","01","D",33000,"D"
"20141",2765012,16,0,"5","01","D","100","D","1","D",0.0475,"D",78,"D",522,"D","01","D",6600,"D"
"20141",2765562,31,0,"5","01","D","100","D","1","D",0.0475,"D",2850,"D",650,"D","01","D",240000,"D"
"20141",2767242,37,0,"5","01","D","100","D","1","D",0.0475,"D",95,"D",4005,"D","01","D",8000,"D"
"20141",2767662,18,0,"5","01","D","100","D","1","D",0.0475,"D",107,"D",673,"D","01","D",9000,"D"
"20141",2768062,19,0,"5","01","D","100","D","1","D",0.0475,"D",44,"D",1456,"D","01","D",3738,"D"
"20141",2769082,34,0,"5","01","D","100","D","1","D",0.0475,"D",92,"D",58,"D","01","D",7748,"D"
"20141",2769332,31,0,"5","01","D","100","D","1","D",0.0475,"D",1009,"D",-309,"D","01","D",85000,"D"
"20141",2770502,21,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20141",2771282,18,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",362,"D","01","D",20000,"D"
"20141",2771912,19,0,"5","01","D","100","D","2","D",0.0475,"D",2696,"F",-596,"F","01","D",227000,"F"
"20141",2772742,16,0,"1","01","D","100","D","1","D",0.0475,"D",1603,"D",6997,"D","01","D",135000,"D"
"20141",2772782,27,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20141",2774012,24,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",186,"D","01","D",50000,"D"
"20141",2774012,25,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",180000,"T"
"20141",2775552,19,0,"1","01","D","100","D","1","D",0.0475,"D",428,"D",191,"D","01","D",36000,"D"
"20141",2775582,26,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",552,"D","01","D",4000,"D"
"20141",2775672,48,0,"5","01","D","100","D","1","D",0.0475,"D",3681,"D",33379,"T","01","D",339573,"T"
"20141",2776932,31,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",415,"D","01","D",24000,"D"
"20141",2777802,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",204000,"D"
"20141",2777882,20,0,"5","01","D","100","D","1","D",0.0475,"D",131,"D",40,"D","01","D",11000,"D"
"20141",2778032,18,0,"5","01","D","100","D","1","D",0.0475,"D",94,"D",3400,"D","01","D",7935,"D"
"20141",2778932,40,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",362,"D","01","D",20000,"D"
"20141",2779712,27,0,"5","01","D","100","D","1","D",0.0475,"D",83,"F",2917,"F","01","D",7000,"F"
"20141",2779942,39,0,"5","01","D","100","D","1","D",0.0475,"D",1116,"D",-516,"D","01","D",94000,"D"
"20141",2780462,52,0,"5","01","D","100","D","1","D",0.0475,"D",118,"D",482,"D","01","D",9900,"D"
"20141",2780822,27,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",484,"D","01","D",35000,"D"
"20141",2785163,55,0,"1","01","D","100","D","1","D",0.0475,"D",93,"D",231,"D","01","D",7800,"D"
"20141",2809045,11,0,"1","01","D","100","D","1","D",0.0475,"D",143,"D",457,"D","01","D",12000,"D"
