"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","RTTELEPH","QRT3_CMX","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_","GOVTCOST","GOVT_OST","INCLBDS","INCLBDS_","INCLDRYR","INCL_RYR","INCLFRIG","INCL_RIG","INCLPDS","INCLPDS_","INCLSTOV","INCL_TOV","INCLWSHR","INCL_SHR","PUBLHOUS","PUBL_OUS","OWNED","OWNED_","RTPARK","RTPARK_"
"20133",2680972,21,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681032,16,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","1","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2681052,5,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2681082,30,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4500,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2681112,15,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1719,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2681122,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4125,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2681142,13,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681182,12,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2850,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681192,6,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",120,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2681214,20,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",930,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2681305,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",8488,"2","T","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681352,9,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1620,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681362,27,0,"1","1","D","1","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",8488,"2","T","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2681452,15,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2175,"2","D","D","2","D","2","D","2","D","1","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2681492,17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3825,"2","D","D","2","D","2","D","2","D",,"C",,"C",,"C",,"C",,"C",,"C",,"C",,"C","2","D","1","D"
"20133",2681552,44,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4000,"1","D","D","1","D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","1","D","1","D"
"20133",2681562,19,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20133",2681592,9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681612,28,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1240,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2681742,3,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",555,"2","D","D","2","D","2","D","2","D",,"A","1","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D"
"20133",2681802,26,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","2","D","1","D"
"20133",2681882,5,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2682052,48,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682062,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2070,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2682062,28,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","1","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A","1","D"
"20133",2682122,9,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",495,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682202,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1852,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2682215,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2682252,10,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","1","D",900,"D",.,"A",1971,"D",729,"2","D","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682262,6,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2682342,8,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",630,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2682352,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2682382,22,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",2000,"D",.,"A",6000,"F",.,,"A","A",,"A",,"A",,"A","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D",,"A"
"20133",2682452,12,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","F","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682512,12,0,"1","1","D","1","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682562,16,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",500,"D",.,"A",1500,"D",.,,"A","A",,"A",,"A",,"A","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D",,"A"
"20133",2682572,9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2682614,6,0,"1","1","D","1","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2040,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2682632,5,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682642,18,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1050,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20133",2682672,42,0,"1","2","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"2","D","D","2","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","1","D","2","D"
"20133",2682682,10,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4800,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682702,4,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20133",2682765,9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","1","D",625,"D",.,"A",0,"D",0,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2682862,12,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1212,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2683012,8,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2388,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2683022,15,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20133",2683042,11,0,"1","1","D","2","D","2","D","2","D","1","D","2","D","2","D",.,"A",.,"A",.,"A",1560,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2683082,10,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1080,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D"
"20133",2683144,18,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1260,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2683212,17,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1185,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2683292,23,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",575,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2683442,17,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2683542,10,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2683582,3,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","1","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20133",2683622,9,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",969,"2","D","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2683712,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2505,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2683732,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",.,"C",.,"A",461,"D",333,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2683832,13,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","1","D","2","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2683912,7,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",900,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20133",2683945,28,0,"6","1","D",,"B",,"B",,"B",,"B",,"B",,"B",.,"A",.,"A",.,"A",3150,,"F","B",,"B",,"B",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"A",,"A"
"20133",2684014,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",936,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684092,14,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2475,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684102,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2684122,9,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2265,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2684242,7,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1080,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684252,12,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",600,"2","D","D","1","D","1","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2684272,37,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2684292,9,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3750,"2","D","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2684312,14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",685,"D",.,"A",255,"D",1800,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684365,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1320,"2","D","D","1","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684382,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2415,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2684462,9,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684512,6,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1896,"2","D","D","2","D","2","D","2","D",,"A","2","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D"
"20133",2684542,7,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1485,"2","D","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2684582,15,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684692,10,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",636,"2","D","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2684722,18,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1245,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2684732,18,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8488,"2","T","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2684762,10,0,"1","2","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D",,"A",,"A"
"20133",2684782,21,0,"1","1","D","1","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"2","D","D","2","D","2","D","1","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D"
"20133",2684842,42,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","1","D",350,"D",.,"A",1050,"D",.,,"A","A",,"A",,"A",,"A","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D",,"A"
"20133",2684942,9,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1680,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
"20133",2685012,58,0,"1","2","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",700,"2","D","D","1","D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B","1","D","1","D"
"20133",2685112,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",6017,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2685122,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2685152,10,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2685222,9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2685242,9,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2685302,8,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2685332,23,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2115,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2685512,7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",8488,"2","T","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2685522,14,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2685542,13,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3600,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2685612,11,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1350,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","2","D"
"20133",2685672,21,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","1","D",.,"C",.,"A",1245,"D",900,"2","D","D","2","D","2","D","1","D","2","D","2","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2685742,21,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",8488,"2","T","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2685782,5,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"2","D","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2685812,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2355,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2685872,19,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",6000,"2","D","D","2","D","2","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2685912,33,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1290,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2686082,11,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2925,"2","D","D","2","D","2","D","2","D","2","D","1","D","2","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2686202,16,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2686302,7,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",660,"2","F","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2686382,13,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5100,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D","2","D","2","D","2","D","1","D"
"20133",2686432,22,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D"
"20133",2686572,23,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5691,"2","D","D","2","D","1","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","1","D"
"20133",2686622,6,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",0,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2686652,15,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",645,"2","F","D","2","D","2","D","2","D",,"A","2","D","2","D","1","D","2","D","1","D","2","D","1","D","2","D","1","D"
"20133",2686664,16,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",933,"2","D","D","2","D","2","D","2","D","2","D","1","D","1","D","1","D","2","D","1","D","1","D","2","D","2","D","2","D"
"20133",2686682,8,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",800,"D",.,"A",2163,"D",237,"2","D","D","2","D","2","D","2","D",,"A","1","D","1","D","1","D","2","D","1","D","1","D","1","D","2","D","1","D"
"20133",2686722,6,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",4200,"2","D","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","2","D","1","D"
