"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPMOA","VOPMOA_","VOPEXPX","VOPEXPX_","VOPRMBXA","VOPR_BXA","QVOPEQPX","QVOP_QPX","VOPSERVY","VOPS_RVY","VOPLABOR","VOPL_BOR","VOPREIMB","VOPR_IMB","VPSRVY1","VPSRVY1_","VPSRVY2","VPSRVY2_","VPSRVY3","VPSRVY3_","VPSRVY4","VPSRVY4_","VPSRVY5","VPSRVY5_","VPSRVY6","VPSRVY6_","VPSRVY7","VPSRVY7_","VPSRVY8","VPSRVY8_","VPSRVY9","VPSRVY9_"
"20131",2644992,92,0,"1","02","D",125,"D",.,"A",125,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2644992,93,0,"2","12","D",20,"D",.,"A",20,"D","150","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645012,40,0,"1","02","D",132,"D",.,"A",132,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645042,47,0,"1","12","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645122,80,0,"1","02","D",32,"D",.,"A",32,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645122,81,0,"1","02","D",1200,"D",.,"A",1200,"D","170","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645122,82,0,"1","02","D",430,"D",.,"A",430,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645142,72,0,"1","02","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645142,73,0,"2","12","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645152,78,0,"1","01","D",50,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645152,78,1,"1","01","D",.,"B",.,"A",37,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645152,78,2,"1","01","D",.,"B",.,"A",13,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645162,49,0,"1","02","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645162,50,0,"1","02","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645192,39,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645192,40,0,"2","12","D",10,"D",.,"A",10,"D","150","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645192,41,0,"2","12","D",20,"D",.,"A",20,"D","180","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,78,0,"1","02","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,79,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,80,0,"1","12","D",120,"D",.,"A",120,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,81,0,"1","02","D",39,"D",.,"A",39,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,82,0,"2","12","D",75,"D",.,"A",75,"D","120","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645212,83,0,"2","12","D",16,"D",.,"A",16,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645242,46,0,"1","02","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645242,47,0,"2","12","D",51,"D",.,"A",51,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645342,61,0,"1","01","D",27,"D",.,"A",27,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645432,67,0,"1","02","D",21,"D",.,"A",21,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,63,0,"1","02","D",400,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","160","D","180","D","110","D",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,63,1,"1","02","D",.,"B",.,"A",30,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,63,2,"1","02","D",.,"B",.,"A",88,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,63,3,"1","02","D",.,"B",.,"A",169,"E","180","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,63,4,"1","02","D",.,"B",.,"A",113,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,64,0,"1","02","D",120,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","365","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,64,1,"1","02","D",.,"B",.,"A",102,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645522,64,2,"1","02","D",.,"B",.,"A",18,"E","365","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645532,53,0,"1","02","D",119,"D",.,"A",119,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645532,54,0,"1","02","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645632,42,0,"1","02","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645682,62,0,"1","01","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645682,63,0,"1","01","D",20,"D",.,"A",20,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645702,53,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645702,54,0,"1","02","D",30,"D",.,"A",30,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645722,99,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645722,100,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645722,101,0,"1","02","D",20,"D",.,"A",20,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645744,71,0,"1","12","D",59,"D",.,"A",59,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645772,35,0,"1","12","D",54,"D",.,"A",54,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645832,38,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645832,39,0,"1","12","D",100,"D",.,"A",100,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645832,40,0,"1","02","D",580,"D",.,"A",580,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645902,64,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645962,65,0,"1","01","D",400,"D",.,"A",400,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645962,66,0,"1","02","D",100,"D",.,"A",100,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645962,67,0,"1","01","D",30,"D",.,"A",30,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2645982,82,0,"2","12","D",76,"D",.,"A",76,"D","130","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646042,31,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646042,32,0,"1","02","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646042,33,0,"1","02","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646062,52,0,"1","02","D",140,"D",.,"A",140,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646062,53,0,"1","01","D",100,"D",.,"A",100,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646062,54,0,"1","02","D",80,"D",.,"A",80,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,37,0,"1","02","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,38,0,"1","02","D",150,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","120","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,38,1,"1","02","D",.,"B",.,"A",15,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,38,2,"1","02","D",.,"B",.,"A",90,"E","120","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,38,3,"1","02","D",.,"B",.,"A",45,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,39,0,"1","02","D",120,"D",.,"A",120,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,40,0,"1","02","D",500,"D",.,"A",500,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,41,0,"1","01","D",50,"D",.,"A",50,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,42,0,"1","02","D",50,"D",.,"A",50,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,43,0,"1","12","D",50,"D",.,"A",50,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646122,44,0,"1","02","D",225,"D",.,"A",225,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646142,39,0,"1","02","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646222,45,0,"1","02","D",19,"D",.,"A",19,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646222,46,0,"1","02","D",60,"D",.,"A",60,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646252,57,0,"1","12","D",47,"D",.,"A",47,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646302,28,0,"1","02","D",21,"D",.,"A",21,"D","180","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646312,38,0,"1","02","D",642,"D",.,"A",642,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646312,39,0,"1","02","D",.,"C",.,"A",451,"F","190","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646342,44,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646342,45,0,"1","01","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,70,0,"1","02","D",65,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,70,1,"1","02","D",.,"B",.,"A",48,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,70,2,"1","02","D",.,"B",.,"A",17,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,71,0,"1","12","D",78,"D",.,"A",78,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,72,0,"1","02","D",66,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,72,1,"1","02","D",.,"B",.,"A",49,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646362,72,2,"1","02","D",.,"B",.,"A",17,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,70,0,"1","02","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,71,0,"1","01","D",240,"D",.,"A",240,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,72,0,"1","12","D",30,"D",.,"A",30,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,73,0,"1","02","D",60,"D",.,"A",60,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,74,0,"1","12","D",250,"D",.,"A",250,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646372,75,0,"1","01","D",20,"D",.,"A",20,"D","365","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646422,35,0,"1","01","D",129,"D",.,"A",129,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646492,45,0,"1","12","D",247,"D",.,"A",.,"H","115","D","1","D","2","D","100","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646492,45,1,"1","12","D",.,"B",.,"A",49,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646492,45,2,"1","12","D",.,"B",.,"A",198,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646522,33,0,"1","02","D",60,"D",.,"A",60,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646555,49,0,"1","02","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646592,96,0,"1","02","D",92,"D",.,"A",.,"H","500","D","1","D","2","D","110","D","160","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646592,96,1,"1","02","D",.,"B",.,"A",46,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646592,96,2,"1","02","D",.,"B",.,"A",35,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646592,96,3,"1","02","D",.,"B",.,"A",11,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646592,97,0,"1","02","D",3,"D",.,"A",3,"D","365","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646602,50,0,"1","02","D",62,"D",.,"A",62,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646602,51,0,"1","02","D",515,"D",.,"A",515,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646682,44,0,"1","02","D",178,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","160","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646682,44,1,"1","02","D",.,"B",.,"A",23,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646682,44,2,"1","02","D",.,"B",.,"A",68,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646682,44,3,"1","02","D",.,"B",.,"A",87,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646682,45,0,"1","02","D",9,"D",.,"A",9,"D","365","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646712,29,0,"1","02","D",350,"D",.,"A",350,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646712,30,0,"1","02","D",300,"D",.,"A",300,"D","170","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646712,31,0,"1","02","D",300,"D",.,"A",300,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646742,55,0,"1","01","D",500,"D",.,"A",500,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646772,51,0,"1","02","D",133,"D",.,"A",133,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646772,52,0,"2","12","D",40,"D",.,"A",40,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,47,0,"1","12","D",150,"D",.,"A",150,"D","190","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,48,0,"1","12","D",500,"D",.,"A",500,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,49,0,"1","12","D",161,"D",.,"A",161,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,50,0,"2","12","D",785,"D",.,"A",.,"H","500","D","1","D","2","D","140","D","180","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,50,1,"2","12","D",.,"B",.,"A",469,"E","140","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646782,50,2,"2","12","D",.,"B",.,"A",316,"E","180","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646812,41,0,"1","02","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646832,36,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646842,46,0,"1","01","D",90,"D",.,"A",90,"D","130","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,44,0,"1","02","D",647,"D",.,"A",.,"H","115","D","1","D","2","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,44,1,"1","02","D",.,"B",.,"A",517,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,44,2,"1","02","D",.,"B",.,"A",130,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,45,0,"1","12","D",13,"D",.,"A",13,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,46,0,"1","01","D",13,"D",.,"A",13,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646862,47,0,"1","02","D",13,"D",.,"A",13,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646882,46,0,"1","01","D",93,"D",.,"A",93,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646882,47,0,"1","01","D",171,"D",.,"A",171,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646882,48,0,"1","01","D",111,"D",.,"A",111,"D","190","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646882,49,0,"1","01","D",36,"D",.,"A",36,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646882,50,0,"1","01","D",48,"D",.,"A",48,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646912,44,0,"1","02","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646932,88,0,"2","12","D",200,"D",.,"A",.,"H","500","D","1","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646932,88,1,"2","12","D",.,"B",.,"A",150,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646932,88,2,"2","12","D",.,"B",.,"A",50,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646952,57,0,"1","01","D",47,"D",.,"A",47,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646952,58,0,"1","01","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646952,59,0,"1","01","D",416,"D",.,"A",416,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646952,60,0,"1","01","D",624,"D",.,"A",624,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2646952,61,0,"1","02","D",42,"D",.,"A",42,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647174,36,0,"1","11","D",26,"D",.,"A",26,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647174,37,0,"1","12","D",380,"D",.,"A",380,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647174,38,0,"1","12","D",64,"D",.,"A",64,"D","120","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647174,39,0,"1","10","D",55,"D",.,"A",55,"D","180","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647174,40,0,"1","11","D",280,"D",.,"A",280,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2647605,25,0,"1","12","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648713,47,0,"1","10","D",500,"D",.,"A",.,"H","500","D","2","D","2","D","180","D","190","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648713,47,1,"1","10","D",.,"B",.,"A",181,"E","180","D","2","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648713,47,2,"1","10","D",.,"B",.,"A",319,"E","190","D","2","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648713,48,0,"1","11","D",40,"D",.,"A",40,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648904,26,0,"1","12","D",106,"D",.,"A",106,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648913,40,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2648913,41,0,"1","11","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2649254,50,0,"1","12","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2649254,51,0,"1","10","D",30,"D",.,"A",30,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2649254,52,0,"1","11","D",30,"D",.,"A",30,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2649254,53,0,"1","12","D",30,"D",.,"A",30,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
