"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20131",2645752,28,0,"5","01","D","100","D",0.0859,"D",33232,"D",15,"D",329,"D",,"A",,"A",,"A",,"A",0,"D",234,"D",235,"D",237,"D",95,"D",94,"D",92,"D",,"A","12","D","2001","D","1","D",,"A",13326,"D",13092,"D",12857,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2646592,80,0,"5","01","D","100","D",0.097,"D",21000,"D",15,"D",228,"D",,"B",,"B",,"B",,"B",6,"D",90,"D",90,"D",91,"D",125,"D",125,"D",124,"D",,"A","05","D","2007","D","1","D",,"A",16378,"D",16289,"D",16198,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2646742,42,0,"5","01","D","100","D",0.05,"D",34384,"D",14,"D",285,"D",,"A",,"A",,"A",,"A",0,"D",195,"D",196,"D",197,"D",90,"D",89,"D",88,"D",,"A","07","D","2006","D","1","D",,"A",21548,"D",21353,"D",21157,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2673024,37,0,"1","02","D","300","D",0.05,"D",261546,"T",10,"D",3334,"T",,"A",,"A",,"A",,"A",0,"F",4423,"V",4441,"V",4460,"V",952,"F",925,"F",898,"F",,"A","06","F","2005","D","1","D",,"A",231876,"V",229892,"V",227896,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2545245,20,0,"5","01","D","100","D",0.0859,"D",20000,"D",15,"D",198,"D",,"A",,"A",,"A",,"A",0,"D",58,"D",58,"D",58,"D",140,"D",140,"D",140,"D",,"A","06","D","2012","D","1","D",,"A",19608,"D",19550,"D",19492,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2547465,23,0,"5","01","D","100","D",0.0859,"F",58000,"F",14,"F",664,"F",,"B",,"B",,"B",,"B",69,"F",432,"F",435,"F",439,"F",163,"F",160,"F",156,"F",,"A","10","F","2002","F","1","F",,"A",22719,"F",22287,"F",21851,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2548645,7,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",377,"F",379,"F",382,"F",83,"F",81,"F",78,"F",,"A","06","F","2010","F","1","F",,"A",11634,"F",11258,"F",10878,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2551775,28,0,"5","01","D","100","D",0.04,"D",5430,"D",5,"D",100,"D",,"A",,"A",,"A",,"A",0,"D",86,"D",87,"D",87,"D",14,"D",13,"D",13,"D",,"A","09","D","2011","D","1","D",,"A",4086,"D",4000,"D",3913,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2553555,40,0,"5","01","D","100","D",0.14,"F",4881,"F",15,"F",65,"F",,"A",,"A",,"A",,"A",0,"F",41,"F",42,"F",42,"F",24,"F",23,"F",23,"F",,"A","05","F","2001","F","1","F",,"A",2028,"F",1987,"F",1945,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2553555,41,0,"5","01","D","100","D",0.0859,"F",9192,"F",15,"F",91,"F",,"A",,"A",,"A",,"A",0,"F",73,"F",74,"F",75,"F",18,"F",17,"F",16,"F",,"A","09","F","2000","F","1","F",,"A",2450,"F",2376,"F",2302,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2554625,35,0,"5","01","D","100","D",0.0859,"D",25468,"D",10,"D",317,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",317,"D",317,"D",317,"D",,"A","09","D","2009","D","1","D",,"A",25468,"D",25468,"D",25468,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20132",2555905,18,0,"5","01","D","200","D",0.08,"D",17789,"D",15,"D",170,"D",,"A",,"A",,"A",,"A",0,"D",97,"D",98,"D",99,"D",73,"D",72,"D",71,"D",,"A","01","D","2005","D","1","D",,"A",10907,"D",10810,"D",10712,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2556675,48,0,"5","01","D","100","D",0.0859,"F",18000,"F",10,"F",224,"F",,"A",,"A",,"A",,"A",0,"F",197,"F",199,"F",200,"F",175,"F",173,"F",172,"F",,"A","07","F","2010","F","2","F",,"A",14709,"F",14590,"F",14471,"F","01","D",,"A",,"A",,"A",372,"F",372,"F",372,"F","1","D","2","D"
"20132",2557205,20,0,"5","01","D","100","D",0.052,"D",36900,"D",12,"D",345,"D",,"A",,"A",,"A",,"A",0,"D",270,"D",271,"D",272,"D",75,"D",74,"D",73,"D",,"A","11","D","2005","D","1","D",,"A",17391,"D",17122,"D",16851,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2557305,28,0,"5","01","D","100","D",0.08,"D",30000,"D",15,"D",400,"D",,"B",,"B",,"B",,"B",113,"D",108,"D",108,"D",109,"D",179,"D",179,"D",178,"D",,"A","06","D","2010","D","1","D",,"A",26908,"D",26801,"D",26692,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2558005,26,0,"5","01","D","100","D",0.0859,"D",71500,"D",10,"D",890,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",220,"D",220,"D",220,"D",,"A","03","D","2008","D","2","D",,"A",71500,"D",71500,"D",71500,"D","01","D","1","D",,"A",,"A",220,"D",220,"D",220,"D",,"A","2","D"
"20132",2558935,35,0,"5","01","D","100","D",0.045,"D",28000,"D",5,"D",549,"D",,"B",,"B",,"B",,"B",27,"D",467,"D",468,"D",470,"D",55,"D",54,"D",52,"D",,"A","08","D","2010","D","1","D",,"A",14785,"D",14319,"D",13850,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2559425,53,0,"5","01","D","100","D",0.08,"D",26000,"D",15,"D",250,"D",,"B",,"B",,"B",,"B",2,"D",125,"D",125,"D",126,"D",123,"D",123,"D",122,"D",,"A","09","D","2006","D","1","D",,"A",18518,"D",18394,"D",18268,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2559685,16,0,"5","01","D","100","D",0.0859,"D",33665,"D",6,"D",600,"D",,"A",,"A",,"A",,"A",0,"D",474,"D",478,"D",481,"D",126,"D",122,"D",119,"D",,"A","11","D","2009","D","1","D",,"A",17580,"D",17105,"D",16628,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2559855,19,0,"5","01","D","100","D",0.0859,"D",3030,"D",15,"D",30,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",30,"D",30,"D",30,"D",,"A","07","D","2002","D","1","D",,"A",3030,"D",3030,"D",3030,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20132",2561115,16,0,"5","01","D","100","D",0.0859,"F",9962,"F",10,"F",124,"F",,"A",,"A",,"A",,"A",0,"F",83,"F",84,"F",84,"F",41,"F",40,"F",40,"F",,"A","10","F","2007","F","1","F",,"A",5704,"F",5620,"F",5537,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2561135,34,0,"5","01","D","100","D",0.05,"D",30000,"D",10,"D",380,"D",,"B",,"B",,"B",,"B",62,"D",220,"D",220,"D",221,"D",98,"D",98,"D",97,"D",,"A","07","D","2010","D","1","D",,"A",23628,"D",23408,"D",23188,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2561535,17,0,"5","01","D","100","D",0.045,"D",25000,"D",15,"D",396,"D",,"B",,"B",,"B",,"B",205,"D",158,"D",159,"D",159,"D",33,"D",32,"D",32,"D",,"A","04","D","2002","D","1","D",,"A",8746,"D",8588,"D",8429,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2562285,27,0,"5","01","D","100","D",0.09,"D",64000,"D",15,"D",729,"D","3","D","4","D",,"A",,"A",80,"D",220,"D",221,"D",223,"D",429,"D",428,"D",426,"D",,"A","03","D","2010","D","1","D",,"A",57265,"D",57045,"D",56824,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2563045,24,0,"5","01","D","100","D",0.0625,"D",7000,"D",5,"D",150,"D",,"B",,"B",,"B",,"B",14,"D",123,"D",124,"D",124,"D",13,"D",12,"D",12,"D",,"A","09","D","2009","D","1","D",,"A",2463,"D",2340,"D",2216,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2564725,12,0,"5","01","D","100","D",0.0437,"D",21500,"D",15,"D",300,"D",,"B",,"B",,"B",,"B",137,"D",152,"D",152,"D",153,"D",11,"D",11,"D",10,"D",,"A","10","D","1999","D","1","D",,"A",3150,"D",2999,"D",2846,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2564835,17,0,"5","01","D","200","D",0.0875,"F",80000,"F",.,"A",.,"A","3","F","4","F",,"A",,"A",100,"F",86,"F",87,"F",87,"F",17,"F",17,"F",17,"F",,"A","12","F","2005","D","2","D",,"A",74436,"F",74349,"F",74262,"F","01","D",,"C",,"C",,"C",729,"F",729,"F",729,"F",,"C",,"A"
"20132",2565675,24,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",377,"F",379,"F",382,"F",83,"F",81,"F",78,"F",,"A","06","F","2010","F","1","F",,"A",11634,"F",11258,"F",10878,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2565835,13,0,"5","01","D","100","D",0.0859,"F",22290,"F",7,"F",354,"F",,"A",,"A",,"A",,"A",0,"F",201,"F",203,"F",204,"F",153,"F",151,"F",150,"F",,"A","10","F","2012","F","1","F",,"A",21304,"F",21102,"F",20899,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2566085,33,0,"5","01","D","100","D",0.0859,"D",9962,"D",10,"D",124,"D",,"A",,"A",,"A",,"A",0,"D",83,"D",84,"D",84,"D",41,"D",40,"D",40,"D",,"A","10","D","2007","D","1","D",,"A",5704,"D",5620,"D",5537,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2568015,34,0,"5","01","D","100","D",0.0859,"D",9192,"D",15,"D",91,"D",,"A",,"A",,"A",,"A",0,"D",73,"D",74,"D",75,"D",18,"D",17,"D",16,"D",,"A","09","D","2000","D","1","D",,"A",2450,"D",2376,"D",2302,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2568135,13,0,"5","01","D","100","D",0.05,"F",53000,"F",15,"F",560,"F",,"B",,"B",,"B",,"B",141,"F",288,"F",289,"F",291,"F",131,"F",130,"F",128,"F",,"A","07","F","2005","F","1","F",,"A",31414,"F",31126,"F",30837,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2568325,16,0,"5","01","D","100","D",0.0859,"D",7576,"D",15,"D",75,"D",,"A",,"A",,"A",,"A",0,"D",54,"D",55,"D",55,"D",21,"D",20,"D",20,"D",,"A","12","D","2001","D","1","D",,"A",2878,"D",2823,"D",2769,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2569565,24,0,"5","01","D","100","D",0.0859,"D",58000,"D",10,"D",722,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",,"A","06","D","2006","D","2","D",,"A",24490,"D",23944,"D",23393,"D","01","D","1","D",,"A",,"A",0,"D",0,"D",0,"D","1","D","2","D"
"20132",2571955,15,0,"5","01","D","100","D",0.0859,"F",51580,"F",10,"F",642,"F",,"A",,"A",,"A",,"A",0,"F",350,"F",353,"F",355,"F",292,"F",289,"F",287,"F",,"A","04","F","2010","F","1","F",,"A",40774,"F",40424,"F",40071,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2572095,20,0,"5","01","D","100","D",0.0859,"D",50000,"D",5,"D",1028,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D","2007","D","2","D",,"A",.,"A",.,"A",.,"A","01","D","1","D",,"A",,"A",280,"D",280,"D",280,"D","1","D","2","D"
"20132",2572205,28,0,"5","01","D","100","D",0.052,"F",12480,"F",15,"F",100,"F",,"A",,"A",,"A",,"A",0,"F",48,"F",48,"F",48,"F",52,"F",52,"F",52,"F",,"A","06","F","2012","F","1","F",,"A",12107,"F",12059,"F",12012,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2574085,10,0,"5","01","D","100","D",0.0859,"F",9192,"F",15,"F",91,"F",,"A",,"A",,"A",,"A",0,"F",73,"F",74,"F",75,"F",18,"F",17,"F",16,"F",,"A","09","F","2000","F","1","F",,"A",2450,"F",2376,"F",2302,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2574555,21,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",377,"F",379,"F",382,"F",83,"F",81,"F",78,"F",,"A","06","F","2010","F","1","F",,"A",11634,"F",11258,"F",10878,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2577765,30,0,"5","01","D","100","D",0.0859,"D",13000,"D",7,"D",348,"D",,"B",,"B",,"B",,"B",142,"D",170,"D",171,"D",172,"D",36,"D",35,"D",34,"D",,"A","06","D","2008","D","1","D",,"A",5085,"D",4915,"D",4745,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2577965,11,0,"1","01","D","400","D",0.055,"D",.,"T",8,"D",250,"D",,"B",,"B",,"B",,"B",57,"D",.,"T",.,"T",.,"T",20,"D",19,"D",18,"D",,"A","02","D","2007","D","1","D",,"A",4257,"D",4083,"D",3909,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2578964,40,0,"5","01","D","100","D",0.0859,"D",35311,"D",5,"D",726,"D",,"A",,"A",,"A",,"A",0,"D",652,"D",657,"D",662,"D",74,"D",69,"D",64,"D",,"A","04","D","2009","D","1","D",,"A",10290,"D",9638,"D",8981,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579004,23,0,"5","01","D","100","D",0.09,"D",30629,"D",10,"D",388,"D",,"A",,"A",,"A",,"A",0,"D",334,"D",337,"D",339,"D",54,"D",51,"D",49,"D",,"A","09","D","2004","D","1","D",,"A",7180,"D",6846,"D",6510,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2579144,31,0,"5","01","D","100","D",0.0859,"F",58000,"F",14,"F",664,"F",,"B",,"B",,"B",,"B",69,"F",432,"F",435,"F",439,"F",163,"F",160,"F",156,"F",,"A","10","F","2002","F","1","F",,"A",22719,"F",22287,"F",21851,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2580154,16,0,"5","01","D","100","D",0.0859,"F",58000,"F",14,"F",664,"F",,"B",,"B",,"B",,"B",69,"F",432,"F",435,"F",439,"F",163,"F",160,"F",156,"F",,"A","10","F","2002","F","1","F",,"A",22719,"F",22287,"F",21851,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2581694,10,0,"5","01","D","100","D",0.0449,"D",80000,"D",10,"D",829,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",,"A","05","D","2010","D","2","D",,"A",62039,"D",61443,"D",60844,"D","01","D","1","D",,"A",,"A",0,"D",0,"D",0,"D","1","D","2","D"
"20132",2581964,27,0,"5","01","D","100","D",0.04,"D",40000,"D",20,"D",242,"D",,"A",,"A",,"A",,"A",0,"D",122,"D",122,"D",122,"D",120,"D",120,"D",120,"D",,"A","03","D","2010","D","1","D",,"A",36095,"D",35973,"D",35851,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2582844,17,0,"5","01","D","100","D",0.0613,"D",61339,"D",10,"D",685,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",685,"D",685,"D",685,"D",,"A","07","D","2006","D","1","D",,"A",61339,"D",61339,"D",61339,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20132",2585474,23,0,"5","01","D","100","D",0.05,"D",53000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",141,"D",288,"D",289,"D",291,"D",131,"D",130,"D",128,"D",,"A","07","D","2005","D","1","D",,"A",31414,"D",31126,"D",30837,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2586254,37,0,"5","01","D","100","D",0.0725,"D",60000,"D",18,"D",505,"D",,"B",,"B",,"B",,"B",7,"D",203,"D",204,"D",205,"D",295,"D",294,"D",293,"D",,"A","06","D","2007","D","1","D",,"A",48850,"D",48647,"D",48443,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2588044,37,0,"5","01","D","100","D",0.0859,"F",58000,"F",14,"F",664,"F",,"B",,"B",,"B",,"B",69,"F",432,"F",435,"F",439,"F",163,"F",160,"F",156,"F",,"A","10","F","2002","F","1","F",,"A",22719,"F",22287,"F",21851,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2588064,17,0,"5","01","D","100","D",0.08,"D",51000,"D",15,"D",500,"D",,"B",,"B",,"B",,"B",13,"D",163,"D",165,"D",166,"D",324,"D",322,"D",321,"D",,"A","09","D","2011","D","1","D",,"A",48527,"D",48363,"D",48199,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2588174,33,0,"5","01","D","100","D",0.085,"F",41128,"F",15,"F",405,"F",,"A",,"A",,"A",,"A",0,"F",215,"F",216,"F",218,"F",190,"F",189,"F",187,"F",,"A","09","F","2005","F","1","F",,"A",26885,"F",26670,"F",26454,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2588534,19,0,"5","01","D","100","D",0.0859,"D",58000,"D",14,"D",664,"D",,"B",,"B",,"B",,"B",69,"D",432,"D",435,"D",439,"D",163,"D",160,"D",156,"D",,"A","10","D","2002","D","1","D",,"A",22719,"D",22287,"D",21851,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2589004,25,0,"5","01","D","100","D",0.0859,"D",18500,"D",10,"D",230,"D",,"A",,"A",,"A",,"A",0,"D",194,"D",195,"D",196,"D",36,"D",35,"D",34,"D",,"A","01","D","2005","D","1","D",,"A",5098,"D",4904,"D",4709,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2594034,20,0,"5","01","D","100","D",0.0859,"F",7576,"F",15,"F",75,"F",,"A",,"A",,"A",,"A",0,"F",54,"F",55,"F",55,"F",21,"F",20,"F",20,"F",,"A","12","F","2001","F","1","F",,"A",2878,"F",2823,"F",2769,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2594064,27,0,"5","01","D","100","D",0.05,"F",110585,"F",8,"F",1400,"F",,"A",,"A",,"A",,"A",0,"F",1381,"V",1389,"V",1397,"V",336,"F",332,"F",327,"F",,"A","07","F","2010","F","1","F",,"A",80638,"F",79574,"F",78505,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2594864,18,0,"5","01","D","100","D",0.0859,"D",99611,"D",5,"D",3334,"T","3","D","4","D",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",665,"D",655,"D",645,"D",,"A","09","D","2012","D","1","D",,"A",92840,"D",91457,"D",90063,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2597724,38,0,"5","02","D","200","D",0.06,"D",7204,"D",1,"D",620,"D",,"C",,"C",,"C",,"C",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2006","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2599054,42,0,"5","01","D","100","D",0.0859,"F",20000,"F",15,"F",198,"F",,"A",,"A",,"A",,"A",0,"F",58,"F",58,"F",58,"F",140,"F",140,"F",140,"F",,"A","06","F","2012","F","1","F",,"A",19608,"F",19550,"F",19492,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2599334,22,0,"5","01","D","100","D",0.0859,"D",4000,"D",15,"D",125,"D",,"B",,"B",,"B",,"B",85,"D",16,"D",16,"D",16,"D",24,"D",24,"D",24,"D",,"A","03","D","2009","D","1","D",,"A",3368,"D",3352,"D",3336,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2600804,36,0,"5","01","D","100","D",0.05,"D",5000,"D",15,"D",40,"D",,"A",,"A",,"A",,"A",0,"D",33,"D",33,"D",33,"D",22,"D",22,"D",22,"D",,"A","08","D","2008","D","2","D",,"A",3870,"D",3846,"D",3823,"D","01","D","1","D",,"A",,"A",55,"D",55,"D",55,"D","1","D","2","D"
"20132",2600944,14,0,"5","01","D","100","D",0.0859,"D",84106,"D",9,"D",1147,"D",,"B",,"B",,"B",,"B",26,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2001","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2600944,15,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",377,"F",379,"F",382,"F",83,"F",81,"F",78,"F",,"A","06","F","2010","F","1","F",,"A",11634,"F",11258,"F",10878,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2602454,41,0,"5","01","D","100","D",0.0859,"D",19942,"D",5,"D",410,"D",,"A",,"A",,"A",,"A",0,"D",324,"D",326,"D",329,"D",86,"D",84,"D",81,"D",,"A","12","D","2010","D","1","D",,"A",12013,"D",11689,"D",11363,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2602874,42,0,"5","01","D","100","D",0.0859,"D",75000,"D",17,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",209,"D",211,"D",212,"D",491,"D",489,"D",488,"D",,"A","04","D","2010","D","1","D",,"A",68538,"D",68328,"D",68118,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2604204,14,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",377,"F",379,"F",382,"F",83,"F",81,"F",78,"F",,"A","06","F","2010","F","1","F",,"A",11634,"F",11258,"F",10878,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20132",2605084,12,0,"5","01","D","100","D",0.0859,"D",15000,"D",18,"D",143,"D",,"B",,"B",,"B",,"B",6,"D",51,"D",51,"D",51,"D",86,"D",86,"D",86,"D",,"A","12","D","2006","D","1","D",,"A",12072,"D",12022,"D",11971,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2605384,23,0,"5","01","D","100","D",0.0859,"D",309156,"T",10,"D",3334,"T",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",1206,"D",1199,"D",1191,"D",,"A","04","D","2012","D","1","D",,"A",231876,"T",229892,"T",227896,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2607894,34,0,"5","01","D","100","D",0.062,"D",309156,"T",20,"D",3334,"T",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",188,"D",178,"D",168,"D",,"A","09","D","1994","D","1","D",,"A",36303,"D",34379,"D",32446,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2609194,27,0,"5","01","D","100","D",0.0675,"D",5000,"D",5,"D",98,"D",,"A",,"A",,"A",,"A",0,"D",597,"D",600,"D",603,"D",101,"D",98,"D",95,"D",,"A","07","D","2010","D","2","D",,"A",2543,"D",2459,"D",2374,"D","01","D",,"A",,"A","3","D",698,"D",698,"D",698,"D","1","D","2","D"
"20132",2609674,13,0,"1","01","D","100","D",0.085,"D",10888,"D",10,"D",135,"D",,"A",,"A",,"A",,"A",0,"D",93,"D",94,"D",94,"D",42,"D",41,"D",41,"D",,"A","08","D","2007","D","1","D",,"A",5947,"D",5855,"D",5761,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2610584,29,0,"5","01","D","100","D",0.059,"D",309156,"T",20,"D",1864,"D",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",647,"D",641,"D",635,"D",,"A","06","D","2000","D","1","D",,"A",131683,"D",130467,"D",129244,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2612624,25,0,"5","01","D","100","D",0.0859,"F",20000,"F",15,"F",198,"F",,"A",,"A",,"A",,"A",0,"F",58,"F",58,"F",58,"F",140,"F",140,"F",140,"F",,"A","06","F","2012","F","1","F",,"A",19608,"F",19550,"F",19492,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20132",2612684,19,0,"5","01","D","100","D",0.0859,"D",11650,"D",10,"D",145,"D",,"A",,"A",,"A",,"A",0,"D",62,"D",63,"D",63,"D",83,"D",82,"D",82,"D",,"A","01","D","2013","D","1","D",,"A",11526,"D",11464,"D",11401,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
