"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20134",2733702,53,0,"1",.,"A",.,"A",.,"A"
"20134",2733712,32,0,"1",.,"A",.,"A",.,"A"
"20134",2733732,29,0,"1",.,"A",.,"A",.,"A"
"20134",2733742,33,0,"1",.,"A",.,"A",.,"A"
"20134",2733752,26,0,"1",.,"A",.,"A",.,"A"
"20134",2733762,23,0,"1",.,"A",.,"A",.,"A"
"20134",2733772,11,0,"1",.,"A",.,"A",.,"A"
"20134",2733782,37,0,"1",.,"A",.,"A",.,"A"
"20134",2733802,54,0,"1",.,"A",.,"A",.,"A"
"20134",2733815,39,0,"1",.,"A",.,"A",.,"A"
"20134",2733853,18,0,"1",.,"A",.,"A",.,"A"
"20134",2733892,43,0,"1",.,"A",.,"A",.,"A"
"20134",2733922,29,0,"1",.,"A",.,"A",.,"A"
"20134",2733932,37,0,"1",.,"A",.,"A",.,"A"
"20134",2733952,34,0,"1",.,"A",.,"A",.,"A"
"20134",2733972,32,0,"1",.,"A",.,"A",.,"A"
"20134",2733982,10,0,"1",.,"A",.,"A",.,"A"
"20134",2734002,19,0,"1",.,"A",.,"A",.,"A"
"20134",2734012,41,0,"1",.,"A",.,"A",.,"A"
"20134",2734032,18,0,"1",.,"A",.,"A",.,"A"
"20134",2734042,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734075,17,0,"1",.,"A",.,"A",.,"A"
"20134",2734082,13,0,"1",.,"A",.,"A",.,"A"
"20134",2734092,22,0,"1",.,"A",.,"A",.,"A"
"20134",2734132,62,0,"1",.,"A",.,"A",.,"A"
"20134",2734142,38,0,"1",.,"A",.,"A",.,"A"
"20134",2734152,58,0,"1",.,"A",.,"A",.,"A"
"20134",2734163,24,0,"1",.,"A",.,"A",.,"A"
"20134",2734172,35,0,"1",.,"A",.,"A",.,"A"
"20134",2734182,49,0,"1",.,"A",.,"A",.,"A"
"20134",2734202,44,0,"1",.,"A",.,"A",.,"A"
"20134",2734232,11,0,"1",.,"A",.,"A",.,"A"
"20134",2734242,18,0,"1",.,"A",.,"A",.,"A"
"20134",2734252,28,0,"1",.,"A",.,"A",.,"A"
"20134",2734262,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734292,33,0,"1",.,"A",.,"A",.,"A"
"20134",2734332,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734362,27,0,"1",.,"A",.,"A",.,"A"
"20134",2734382,51,0,"1",.,"A",.,"A",.,"A"
"20134",2734392,7,0,"1",.,"A",.,"A",.,"A"
"20134",2734412,28,0,"1",.,"A",.,"A",.,"A"
"20134",2734422,29,0,"1",.,"A",.,"A",.,"A"
"20134",2734442,20,0,"1",.,"A",.,"A",.,"A"
"20134",2734462,43,0,"1",.,"A",.,"A",.,"A"
"20134",2734482,28,0,"1",.,"A",.,"A",.,"A"
"20134",2734492,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734502,23,0,"1",.,"A",.,"A",.,"A"
"20134",2734532,22,0,"1",.,"A",.,"A",.,"A"
"20134",2734552,36,0,"1",.,"A",.,"A",.,"A"
"20134",2734582,29,0,"1",.,"A",.,"A",.,"A"
"20134",2734592,21,0,"1",.,"A",.,"A",.,"A"
"20134",2734622,28,0,"1",.,"A",.,"A",.,"A"
"20134",2734655,37,0,"1",.,"A",.,"A",.,"A"
"20134",2734672,40,0,"1",.,"A",.,"A",.,"A"
"20134",2734682,21,0,"1",.,"A",.,"A",.,"A"
"20134",2734702,30,0,"1",.,"A",.,"A",.,"A"
"20134",2734744,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734764,8,0,"1",.,"A",.,"A",.,"A"
"20134",2734772,16,0,"1",.,"A",.,"A",.,"A"
"20134",2734802,20,0,"1",.,"A",.,"A",.,"A"
"20134",2734822,25,0,"1",.,"A",.,"A",.,"A"
"20134",2734862,46,0,"1",.,"A",.,"A",.,"A"
"20134",2734872,9,0,"1",0,"D",.,"A",.,"A"
"20134",2734882,15,0,"1",.,"A",.,"A",.,"A"
"20134",2734892,14,0,"1",.,"A",.,"A",.,"A"
"20134",2734902,32,0,"1",.,"A",.,"A",.,"A"
"20134",2734912,26,0,"1",.,"A",.,"A",.,"A"
"20134",2734952,28,0,"1",.,"A",.,"A",.,"A"
"20134",2734982,37,0,"1",.,"A",.,"A",.,"A"
"20134",2735002,20,0,"1",.,"A",.,"A",.,"A"
"20134",2735052,27,0,"1",.,"A",.,"A",.,"A"
"20134",2735072,23,0,"1",.,"A",.,"A",.,"A"
"20134",2735082,49,0,"1",.,"A",.,"A",.,"A"
"20134",2735092,35,0,"1",.,"A",.,"A",.,"A"
"20134",2735102,27,0,"1",.,"A",.,"A",.,"A"
"20134",2735112,16,0,"1",.,"A",.,"A",.,"A"
"20134",2735142,14,0,"1",.,"A",.,"A",.,"A"
"20134",2735172,23,0,"1",.,"A",.,"A",.,"A"
"20134",2735182,21,0,"1",.,"A",.,"A",.,"A"
"20134",2735192,31,0,"1",.,"A",.,"A",.,"A"
"20134",2735202,46,0,"1",.,"A",.,"A",.,"A"
"20134",2735242,36,0,"1",.,"A",.,"A",.,"A"
"20134",2735252,48,0,"1",.,"A",.,"A",.,"A"
"20134",2735312,10,0,"1",.,"A",.,"A",.,"A"
"20134",2735332,14,0,"1",.,"A",.,"A",.,"A"
"20134",2735342,18,0,"1",150,"D",.,"A",.,"A"
"20134",2735352,7,0,"1",.,"A",.,"A",.,"A"
"20134",2735362,27,0,"1",.,"A",.,"A",.,"A"
"20134",2735372,54,0,"1",.,"A",.,"A",.,"A"
"20134",2735382,32,0,"1",.,"A",.,"A",.,"A"
"20134",2735392,16,0,"1",.,"A",.,"A",.,"A"
"20134",2735465,42,0,"1",.,"A",.,"A",.,"A"
"20134",2735472,37,0,"1",.,"A",.,"A",.,"A"
"20134",2735492,20,0,"1",.,"A",.,"A",.,"A"
"20134",2735512,27,0,"1",.,"A",.,"A",.,"A"
"20134",2735522,21,0,"1",.,"A",.,"A",.,"A"
"20134",2735552,5,0,"1",.,"A",.,"A",.,"A"
"20134",2735562,38,0,"1",.,"A",.,"A",.,"A"
"20134",2735582,36,0,"1",.,"A",.,"A",.,"A"
"20134",2735622,35,0,"1",.,"A",.,"A",.,"A"
"20134",2735632,22,0,"1",.,"A",.,"A",.,"A"
"20134",2735642,21,0,"1",.,"A",.,"A",.,"A"
"20134",2735652,31,0,"1",.,"A",.,"A",.,"A"
"20134",2735662,6,0,"1",.,"A",.,"A",.,"A"
"20134",2735692,20,0,"1",.,"A",.,"A",.,"A"
"20134",2735742,26,0,"1",.,"A",.,"A",.,"A"
"20134",2735752,15,0,"1",.,"A",.,"A",.,"A"
"20134",2735765,26,0,"1",.,"A",.,"A",.,"A"
"20134",2735812,16,0,"1",.,"A",.,"A",.,"A"
"20134",2735822,13,0,"1",.,"A",.,"A",.,"A"
"20134",2735842,21,0,"1",.,"A",.,"A",.,"A"
"20134",2735912,36,0,"1",.,"A",.,"A",.,"A"
"20134",2735922,43,0,"1",.,"A",.,"A",.,"A"
"20134",2735942,29,0,"1",.,"A",.,"A",.,"A"
"20134",2735962,38,0,"1",.,"A",.,"A",.,"A"
"20134",2735972,23,0,"1",.,"A",.,"A",.,"A"
"20134",2735992,37,0,"1",.,"A",.,"A",.,"A"
"20134",2736012,43,0,"1",.,"A",.,"A",.,"A"
"20134",2736022,13,0,"1",.,"A",.,"A",.,"A"
"20134",2736032,24,0,"1",.,"A",.,"A",.,"A"
"20134",2736062,14,0,"1",.,"A",.,"A",.,"A"
"20134",2736102,33,0,"1",.,"A",.,"A",.,"A"
"20134",2736144,11,0,"1",.,"A",.,"A",.,"A"
"20134",2736192,23,0,"1",.,"A",.,"A",.,"A"
"20134",2736212,16,0,"1",.,"A",.,"A",.,"A"
"20134",2736282,26,0,"1",.,"A",.,"A",.,"A"
"20134",2736292,25,0,"1",.,"A",.,"A",.,"A"
"20134",2736332,14,0,"1",.,"A",.,"A",.,"A"
"20134",2736372,25,0,"1",.,"A",.,"A",.,"A"
"20134",2736382,38,0,"1",.,"A",.,"A",.,"A"
"20134",2736422,16,0,"1",.,"A",.,"A",.,"A"
"20134",2736442,32,0,"1",.,"A",.,"A",.,"A"
"20134",2736452,30,0,"1",.,"A",.,"A",.,"A"
"20134",2736462,18,0,"1",.,"A",.,"A",.,"A"
"20134",2736495,26,0,"1",.,"A",.,"A",.,"A"
"20134",2736512,41,0,"1",.,"A",.,"A",.,"A"
"20134",2736542,28,0,"1",.,"A",.,"A",.,"A"
"20134",2736552,37,0,"1",.,"A",.,"A",.,"A"
"20134",2736562,35,0,"1",.,"A",.,"A",.,"A"
"20134",2736582,25,0,"1",.,"A",.,"A",.,"A"
"20134",2736612,61,0,"1",.,"A",.,"A",.,"A"
"20134",2736632,12,0,"1",.,"A",.,"A",.,"A"
"20134",2736652,32,0,"1",.,"A",.,"A",.,"A"
"20134",2736662,13,0,"1",195,"D",.,"A",.,"A"
"20134",2736684,24,0,"1",.,"A",.,"A",.,"A"
"20134",2736702,63,0,"1",.,"A",.,"A",.,"A"
"20134",2736712,12,0,"1",.,"A",.,"A",.,"A"
"20134",2736732,59,0,"1",.,"A",.,"A",.,"A"
"20134",2736762,43,0,"1",2,"D",.,"A",.,"A"
"20134",2736772,6,0,"1",.,"A",.,"A",.,"A"
"20134",2736785,17,0,"1",.,"A",.,"A",.,"A"
"20134",2736822,46,0,"1",.,"A",.,"A",.,"A"
"20134",2736882,13,0,"1",.,"A",.,"A",.,"A"
"20134",2736893,14,0,"1",50,"D",.,"A",.,"A"
"20134",2736932,11,0,"1",.,"A",.,"A",.,"A"
"20134",2736942,31,0,"1",.,"A",.,"A",.,"A"
"20134",2736964,31,0,"1",.,"A",.,"A",.,"A"
"20134",2736972,17,0,"1",.,"A",.,"A",.,"A"
"20134",2736982,6,0,"1",.,"A",.,"A",.,"A"
"20134",2736992,49,0,"1",.,"A",.,"A",.,"A"
"20134",2737022,25,0,"1",.,"A",.,"A",.,"A"
"20134",2737042,60,0,"1",.,"A",.,"A",.,"A"
"20134",2737052,28,0,"1",.,"A",.,"A",.,"A"
"20134",2737062,34,0,"1",.,"A",.,"A",.,"A"
"20134",2737122,31,0,"1",.,"A",.,"A",.,"A"
"20134",2737142,48,0,"1",.,"A",.,"A",.,"A"
"20134",2737162,12,0,"1",.,"A",.,"A",.,"A"
"20134",2737182,21,0,"1",.,"A",.,"A",.,"A"
"20134",2737192,21,0,"1",.,"A",.,"A",.,"A"
"20134",2737212,36,0,"1",.,"A",.,"A",.,"A"
"20134",2737244,5,0,"1",.,"A",.,"A",.,"A"
"20134",2737252,24,0,"1",.,"A",.,"A",.,"A"
"20134",2737265,28,0,"1",.,"A",.,"A",.,"A"
"20134",2737292,98,0,"1",.,"A",.,"A",.,"A"
"20134",2737302,37,0,"1",.,"A",.,"A",.,"A"
"20134",2737312,38,0,"1",.,"A",.,"A",.,"A"
"20134",2737322,28,0,"1",.,"A",.,"A",.,"A"
"20134",2737372,12,0,"1",.,"A",.,"A",.,"A"
"20134",2737382,36,0,"1",.,"A",.,"A",.,"A"
"20134",2737392,29,0,"1",.,"A",.,"A",.,"A"
"20134",2737412,11,0,"1",.,"A",.,"A",.,"A"
"20134",2737452,60,0,"1",.,"A",.,"A",.,"A"
"20134",2737472,23,0,"1",.,"A",.,"A",.,"A"
"20134",2737492,17,0,"1",.,"A",.,"A",.,"A"
"20134",2737512,29,0,"1",.,"A",.,"A",.,"A"
"20134",2737522,19,0,"1",.,"A",.,"A",.,"A"
"20134",2737532,15,0,"1",.,"A",.,"A",.,"A"
"20134",2737552,35,0,"1",.,"A",.,"A",.,"A"
"20134",2737572,33,0,"1",140,"D",.,"A",.,"A"
"20134",2737582,26,0,"1",.,"A",.,"A",.,"A"
"20134",2737592,29,0,"1",.,"A",.,"A",.,"A"
"20134",2737602,42,0,"1",.,"A",.,"A",.,"A"
"20134",2737642,30,0,"1",.,"A",.,"A",.,"A"
"20134",2737655,3,0,"1",.,"A",.,"A",.,"A"
"20134",2737672,41,0,"1",.,"A",.,"A",.,"A"
"20134",2737722,27,0,"1",.,"A",.,"A",.,"A"
"20134",2737752,33,0,"1",.,"A",.,"A",.,"A"
"20134",2737782,29,0,"1",.,"A",.,"A",.,"A"
"20134",2737802,39,0,"1",.,"A",.,"A",.,"A"
"20134",2737812,30,0,"1",.,"A",.,"A",.,"A"
"20134",2737822,33,0,"1",.,"A",.,"A",.,"A"
"20134",2737832,9,0,"1",.,"A",.,"A",.,"A"
"20134",2737842,36,0,"1",.,"A",.,"A",.,"A"
"20134",2737852,6,0,"1",.,"A",.,"A",.,"A"
"20134",2737892,43,0,"1",.,"A",.,"A",.,"A"
"20134",2737902,27,0,"1",.,"A",.,"A",.,"A"
"20134",2737922,40,0,"1",.,"A",.,"A",.,"A"
"20134",2737932,50,0,"1",.,"A",.,"A",.,"A"
"20134",2737942,42,0,"1",.,"A",.,"A",.,"A"
"20134",2737952,12,0,"1",.,"A",.,"A",.,"A"
"20134",2737973,37,0,"1",.,"A",.,"A",.,"A"
"20134",2737992,57,0,"1",.,"A",.,"A",.,"A"
"20134",2738002,13,0,"1",.,"A",.,"A",.,"A"
"20134",2738032,27,0,"1",.,"A",.,"A",.,"A"
"20134",2738042,39,0,"1",.,"A",.,"A",.,"A"
"20134",2738054,11,0,"1",.,"A",.,"A",.,"A"
"20134",2738062,41,0,"1",20,"D",.,"A",.,"A"
"20134",2738142,34,0,"1",.,"A",.,"A",.,"A"
"20134",2738152,13,0,"1",.,"A",.,"A",.,"A"
"20134",2738162,19,0,"1",.,"A",.,"A",.,"A"
"20134",2738172,19,0,"1",.,"A",.,"A",.,"A"
"20134",2738202,8,0,"1",.,"A",.,"A",.,"A"
"20134",2738222,15,0,"1",.,"A",.,"A",.,"A"
"20134",2738232,33,0,"1",.,"A",.,"A",.,"A"
"20134",2738242,15,0,"1",.,"A",.,"A",.,"A"
"20134",2738252,26,0,"1",.,"A",.,"A",.,"A"
"20134",2738264,7,0,"1",.,"A",.,"A",.,"A"
"20134",2738272,51,0,"1",.,"A",.,"A",.,"A"
"20134",2738302,13,0,"1",.,"A",.,"A",.,"A"
"20134",2738322,35,0,"1",.,"A",.,"A",.,"A"
"20134",2738332,10,0,"1",.,"A",.,"A",.,"A"
"20134",2738382,12,0,"1",.,"A",.,"A",.,"A"
"20134",2738402,49,0,"1",.,"A",.,"A",.,"A"
"20134",2738412,26,0,"1",.,"A",.,"A",.,"A"
"20134",2738422,13,0,"1",.,"A",.,"A",.,"A"
"20134",2738432,25,0,"1",20,"D",.,"A",.,"A"
"20134",2738452,61,0,"1",.,"A",.,"A",.,"A"
"20134",2738462,50,0,"1",.,"A",.,"A",.,"A"
"20134",2738482,63,0,"1",.,"A",.,"A",.,"A"
"20134",2738502,36,0,"1",.,"A",.,"A",.,"A"
"20134",2738522,18,0,"1",.,"A",.,"A",.,"A"
"20134",2738532,39,0,"1",.,"A",.,"A",.,"A"
"20134",2738542,11,0,"1",.,"A",.,"A",.,"A"
"20134",2738562,41,0,"1",.,"A",.,"A",.,"A"
"20134",2738572,22,0,"1",.,"A",.,"A",.,"A"
"20134",2738602,48,0,"1",.,"A",.,"A",.,"A"
"20134",2738622,28,0,"1",.,"A",.,"A",.,"A"
"20134",2738642,25,0,"1",.,"A",.,"A",.,"A"
"20134",2738672,24,0,"1",.,"A",.,"A",.,"A"
"20134",2738692,17,0,"1",.,"A",.,"A",.,"A"
"20134",2738722,36,0,"1",.,"A",.,"A",.,"A"
"20134",2738742,17,0,"1",.,"A",.,"A",.,"A"
"20134",2738752,37,0,"1",.,"A",.,"A",.,"A"
"20134",2738812,39,0,"1",.,"A",.,"A",.,"A"
"20134",2738832,31,0,"1",.,"A",.,"A",.,"A"
"20134",2738844,7,0,"1",.,"A",.,"A",.,"A"
"20134",2738864,14,0,"1",.,"A",.,"A",.,"A"
"20134",2738872,10,0,"1",.,"A",.,"A",.,"A"
"20134",2738882,23,0,"1",.,"A",.,"A",.,"A"
"20134",2738892,19,0,"1",.,"A",.,"A",.,"A"
"20134",2738902,29,0,"1",.,"A",.,"A",.,"A"
"20134",2738912,16,0,"1",.,"A",.,"A",.,"A"
"20134",2738922,23,0,"1",.,"A",.,"A",.,"A"
"20134",2738962,55,0,"1",.,"A",.,"A",.,"A"
"20134",2738982,46,0,"1",.,"A",.,"A",.,"A"
"20134",2739012,17,0,"1",.,"A",.,"A",.,"A"
"20134",2739022,24,0,"1",.,"A",.,"A",.,"A"
"20134",2739032,6,0,"1",.,"A",.,"A",.,"A"
"20134",2739082,20,0,"1",.,"A",.,"A",.,"A"
"20134",2739094,5,0,"1",.,"A",.,"A",.,"A"
"20134",2739102,37,0,"1",.,"A",.,"A",.,"A"
"20134",2739123,41,0,"1",.,"A",.,"A",.,"A"
"20134",2739142,27,0,"1",.,"A",.,"A",.,"A"
"20134",2739172,7,0,"1",.,"A",.,"A",.,"A"
"20134",2739222,40,0,"1",.,"A",.,"A",.,"A"
"20134",2739232,49,0,"1",.,"A",.,"A",.,"A"
"20134",2739252,47,0,"1",.,"A",.,"A",.,"A"
"20134",2739264,33,0,"1",.,"A",.,"A",.,"A"
"20134",2739282,35,0,"1",.,"A",.,"A",.,"A"
"20134",2739292,24,0,"1",.,"A",.,"A",.,"A"
"20134",2739324,10,0,"1",.,"A",.,"A",.,"A"
"20134",2739372,29,0,"1",.,"A",.,"A",.,"A"
"20134",2739392,32,0,"1",.,"A",.,"A",.,"A"
"20134",2739422,82,0,"1",.,"A",.,"A",.,"A"
"20134",2739452,23,0,"1",.,"A",.,"A",.,"A"
"20134",2739502,14,0,"1",.,"A",.,"A",.,"A"
"20134",2739522,30,0,"1",.,"A",.,"A",.,"A"
"20134",2739552,25,0,"1",.,"A",.,"A",.,"A"
"20134",2739562,40,0,"1",.,"A",.,"A",.,"A"
"20134",2739612,10,0,"1",.,"A",.,"A",.,"A"
"20134",2739622,15,0,"1",.,"A",.,"A",.,"A"
"20134",2739632,32,0,"1",.,"A",.,"A",.,"A"
"20134",2739645,14,0,"1",.,"A",.,"A",.,"A"
"20134",2739662,61,0,"1",.,"A",.,"A",.,"A"
"20134",2739682,32,0,"1",.,"A",.,"A",.,"A"
"20134",2739692,34,0,"1",.,"A",.,"A",.,"A"
"20134",2739702,41,0,"1",.,"A",.,"A",.,"A"
"20134",2739712,40,0,"1",.,"A",.,"A",.,"A"
"20134",2739732,33,0,"1",.,"A",.,"A",.,"A"
"20134",2739772,22,0,"1",.,"A",.,"A",.,"A"
"20134",2739782,55,0,"1",.,"A",.,"A",.,"A"
"20134",2739792,39,0,"1",.,"A",.,"A",.,"A"
"20134",2739812,84,0,"1",.,"A",.,"A",.,"A"
"20134",2739822,86,0,"1",.,"A",.,"A",.,"A"
"20134",2739892,23,0,"1",.,"A",.,"A",.,"A"
"20134",2739902,24,0,"1",.,"A",.,"A",.,"A"
"20134",2739922,19,0,"1",.,"A",.,"A",.,"A"
"20134",2739932,77,0,"1",.,"A",.,"A",.,"A"
"20134",2739942,15,0,"1",.,"A",.,"A",.,"A"
"20134",2739952,14,0,"1",.,"A",.,"A",.,"A"
"20134",2739962,33,0,"1",.,"A",.,"A",.,"A"
"20134",2739972,10,0,"1",.,"A",.,"A",.,"A"
"20134",2739982,53,0,"1",.,"A",.,"A",.,"A"
"20134",2739992,85,0,"1",.,"A",.,"A",.,"A"
"20134",2740002,22,0,"1",.,"A",.,"A",.,"A"
"20134",2740032,13,0,"1",.,"A",.,"A",.,"A"
"20134",2740092,34,0,"1",.,"A",.,"A",.,"A"
"20134",2740102,24,0,"1",.,"A",.,"A",.,"A"
"20134",2740122,18,0,"1",.,"A",.,"A",.,"A"
"20134",2740132,24,0,"1",.,"A",.,"A",.,"A"
"20134",2740142,50,0,"1",10,"D",.,"A",.,"A"
"20134",2740172,39,0,"1",.,"A",.,"A",.,"A"
"20134",2740182,35,0,"1",.,"A",.,"A",.,"A"
"20134",2740202,42,0,"1",.,"A",.,"A",.,"A"
"20134",2740212,16,0,"1",.,"A",.,"A",.,"A"
"20134",2740222,18,0,"1",.,"A",.,"A",.,"A"
"20134",2740232,15,0,"1",.,"A",.,"A",.,"A"
"20134",2740243,12,0,"1",.,"A",.,"A",.,"A"
"20134",2740252,49,0,"1",.,"A",.,"A",.,"A"
"20134",2740272,40,0,"1",.,"A",.,"A",.,"A"
"20134",2740292,78,0,"1",.,"A",.,"A",.,"A"
"20134",2740302,22,0,"1",.,"A",.,"A",.,"A"
"20134",2740312,28,0,"1",.,"A",.,"A",.,"A"
"20134",2740322,54,0,"1",.,"A",.,"A",.,"A"
"20134",2740332,11,0,"1",.,"A",.,"A",.,"A"
"20134",2740352,15,0,"1",.,"A",.,"A",.,"A"
"20134",2740362,21,0,"1",.,"A",.,"A",.,"A"
"20134",2740442,28,0,"1",.,"A",.,"A",.,"A"
"20134",2740462,40,0,"1",.,"A",.,"A",.,"A"
"20134",2740482,64,0,"1",.,"A",.,"A",.,"A"
"20134",2740563,21,0,"1",.,"A",.,"A",.,"A"
"20134",2740582,33,0,"1",.,"A",.,"A",.,"A"
"20134",2740592,12,0,"1",.,"A",.,"A",.,"A"
"20134",2740602,40,0,"1",.,"A",.,"A",.,"A"
"20134",2740642,51,0,"1",.,"A",.,"A",.,"A"
"20134",2740662,32,0,"1",.,"A",.,"A",.,"A"
"20134",2740672,42,0,"1",.,"A",.,"A",.,"A"
"20134",2740682,15,0,"1",.,"A",.,"A",.,"A"
"20134",2740702,21,0,"1",.,"A",.,"A",.,"A"
"20134",2740753,9,0,"1",72,"F",.,"A",.,"A"
"20134",2740762,35,0,"1",.,"A",.,"A",.,"A"
"20134",2740772,12,0,"1",.,"A",.,"A",.,"A"
"20134",2740812,43,0,"1",.,"A",.,"A",.,"A"
"20134",2740842,18,0,"1",.,"A",.,"A",.,"A"
"20134",2740852,26,0,"1",.,"A",.,"A",.,"A"
"20134",2740885,24,0,"1",.,"A",.,"A",.,"A"
"20134",2740892,9,0,"1",.,"A",.,"A",.,"A"
"20134",2740902,13,0,"1",.,"A",.,"A",.,"A"
"20134",2740922,45,0,"1",.,"A",.,"A",.,"A"
"20134",2740932,18,0,"1",.,"A",.,"A",.,"A"
"20134",2740952,31,0,"1",.,"A",.,"A",.,"A"
"20134",2740962,29,0,"1",.,"A",.,"A",.,"A"
"20134",2740992,33,0,"1",.,"A",.,"A",.,"A"
"20134",2741004,5,0,"1",.,"A",.,"A",.,"A"
"20134",2741012,17,0,"1",.,"A",.,"A",.,"A"
"20134",2741042,46,0,"1",.,"A",.,"A",.,"A"
"20134",2741052,18,0,"1",.,"A",.,"A",.,"A"
"20134",2741122,14,0,"1",.,"A",.,"A",.,"A"
"20134",2741152,33,0,"1",.,"A",.,"A",.,"A"
"20134",2741162,14,0,"1",.,"A",.,"A",.,"A"
"20134",2741172,19,0,"1",.,"A",.,"A",.,"A"
"20134",2741182,64,0,"1",.,"A",.,"A",.,"A"
"20134",2741202,58,0,"1",.,"A",.,"A",.,"A"
"20134",2741212,31,0,"1",.,"A",.,"A",.,"A"
"20134",2741232,45,0,"1",.,"A",.,"A",.,"A"
"20134",2741262,58,0,"1",.,"A",.,"A",.,"A"
"20134",2741282,31,0,"1",.,"A",.,"A",.,"A"
"20134",2741342,12,0,"1",.,"A",.,"A",.,"A"
"20134",2741382,34,0,"1",.,"A",.,"A",.,"A"
"20134",2741402,61,0,"1",.,"A",.,"A",.,"A"
"20134",2741412,19,0,"1",.,"A",.,"A",.,"A"
"20134",2741422,33,0,"1",.,"A",.,"A",.,"A"
"20134",2741432,17,0,"1",.,"A",.,"A",.,"A"
"20134",2741442,49,0,"1",.,"A",.,"A",.,"A"
"20134",2741454,21,0,"1",.,"A",.,"A",.,"A"
"20134",2741465,20,0,"1",.,"A",.,"A",.,"A"
"20134",2741492,22,0,"1",.,"A",.,"A",.,"A"
"20134",2741502,26,0,"1",.,"A",.,"A",.,"A"
"20134",2741544,18,0,"1",.,"A",.,"A",.,"A"
"20134",2741552,12,0,"1",.,"A",.,"A",.,"A"
"20134",2741565,18,0,"1",135,"D",.,"A",.,"A"
"20134",2741572,40,0,"1",.,"A",.,"A",.,"A"
"20134",2741632,39,0,"1",.,"A",.,"A",.,"A"
"20134",2741642,34,0,"1",.,"A",.,"A",.,"A"
"20134",2741652,19,0,"1",.,"A",.,"A",.,"A"
"20134",2741662,36,0,"1",.,"A",.,"A",.,"A"
"20134",2741692,24,0,"1",.,"A",.,"A",.,"A"
"20134",2741702,33,0,"1",.,"A",.,"A",.,"A"
"20134",2741752,16,0,"1",0,"D",.,"A",.,"A"
"20134",2741802,41,0,"1",.,"A",.,"A",.,"A"
"20134",2741842,19,0,"1",0,"D",.,"A",.,"A"
"20134",2741854,18,0,"1",.,"A",.,"A",.,"A"
"20134",2741865,20,0,"1",.,"A",.,"A",.,"A"
"20134",2741873,32,0,"1",.,"A",.,"A",.,"A"
"20134",2741882,52,0,"1",.,"A",.,"A",.,"A"
"20134",2741982,21,0,"1",.,"A",.,"A",.,"A"
"20134",2741992,16,0,"1",.,"A",.,"A",.,"A"
"20134",2742022,27,0,"1",.,"A",.,"A",.,"A"
"20134",2742052,12,0,"1",.,"A",.,"A",.,"A"
"20134",2742062,17,0,"1",.,"A",.,"A",.,"A"
"20134",2742082,26,0,"1",.,"A",.,"A",.,"A"
"20134",2742092,33,0,"1",.,"A",.,"A",.,"A"
"20134",2742122,51,0,"1",.,"A",.,"A",.,"A"
"20134",2742132,33,0,"1",.,"A",.,"A",.,"A"
"20134",2742142,33,0,"1",.,"A",.,"A",.,"A"
"20134",2742152,51,0,"1",.,"A",.,"A",.,"A"
"20134",2742162,7,0,"1",.,"A",.,"A",.,"A"
"20134",2742172,40,0,"1",.,"A",.,"A",.,"A"
"20134",2742182,22,0,"1",.,"A",.,"A",.,"A"
"20134",2742192,13,0,"1",.,"A",.,"A",.,"A"
"20134",2742212,52,0,"1",.,"A",.,"A",.,"A"
"20134",2742222,37,0,"1",.,"A",.,"A",.,"A"
"20134",2742242,13,0,"1",.,"A",.,"A",.,"A"
"20134",2742252,29,0,"1",.,"A",.,"A",.,"A"
"20134",2742262,23,0,"1",.,"A",.,"A",.,"A"
"20134",2742325,16,0,"1",.,"A",.,"A",.,"A"
"20134",2742342,40,0,"1",.,"A",.,"A",.,"A"
"20134",2742352,46,0,"1",.,"A",.,"A",.,"A"
"20134",2742382,20,0,"1",.,"A",.,"A",.,"A"
"20134",2742402,30,0,"1",.,"A",.,"A",.,"A"
"20134",2742442,26,0,"1",.,"A",.,"A",.,"A"
"20134",2742452,20,0,"1",.,"A",.,"A",.,"A"
"20134",2742464,6,0,"1",.,"A",.,"A",.,"A"
"20134",2742472,17,0,"1",.,"A",.,"A",.,"A"
"20134",2742512,54,0,"1",.,"A",.,"A",.,"A"
"20134",2742522,67,0,"1",.,"A",.,"A",.,"A"
"20134",2742532,20,0,"1",.,"A",.,"A",.,"A"
"20134",2742542,17,0,"1",.,"A",.,"A",.,"A"
"20134",2742552,45,0,"1",.,"A",.,"A",.,"A"
"20134",2742572,58,0,"1",.,"A",.,"A",.,"A"
"20134",2742612,14,0,"1",.,"A",.,"A",.,"A"
"20134",2742642,32,0,"1",.,"A",.,"A",.,"A"
"20134",2742652,78,0,"1",.,"A",.,"A",.,"A"
"20134",2742662,10,0,"1",.,"A",.,"A",.,"A"
"20134",2742672,24,0,"1",.,"A",.,"A",.,"A"
"20134",2742692,24,0,"1",.,"A",.,"A",.,"A"
"20134",2742702,16,0,"1",.,"A",.,"A",.,"A"
"20134",2742712,23,0,"1",.,"A",.,"A",.,"A"
