"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20132",2602504,45,2,"1",.,"A",8,"E","110","D"
"20132",2602704,57,0,"1",3,"D",.,"H",,"A"
"20132",2602704,57,1,"1",.,"A",29,"E","120","D"
"20132",2602704,57,2,"1",.,"A",9,"E","140","D"
"20132",2602704,57,3,"1",.,"A",96,"E","150","D"
"20132",2602704,57,4,"1",.,"A",8,"E","170","D"
"20132",2602704,57,5,"1",.,"A",8,"E","190","D"
"20132",2602814,37,0,"1",2,"D",.,"H",,"A"
"20132",2602814,37,1,"1",.,"A",78,"E","100","D"
"20132",2602814,37,2,"1",.,"A",41,"E","110","D"
"20132",2602814,37,3,"1",.,"A",60,"E","120","D"
"20132",2602814,37,4,"1",.,"A",463,"E","130","D"
"20132",2602814,37,5,"1",.,"A",11,"E","140","D"
"20132",2602814,37,6,"1",.,"A",257,"E","150","D"
"20132",2602814,37,7,"1",.,"A",74,"E","170","D"
"20132",2602814,37,8,"1",.,"A",16,"E","190","D"
"20132",2603614,21,0,"1",1,"D",.,"H",,"A"
"20132",2603614,21,1,"1",.,"A",200,"E","100","D"
"20132",2603614,21,2,"1",.,"A",47,"E","110","D"
"20132",2603614,21,3,"1",.,"A",97,"E","120","D"
"20132",2603614,21,4,"1",.,"A",33,"E","140","D"
"20132",2603614,21,5,"1",.,"A",345,"E","150","D"
"20132",2603614,21,6,"1",.,"A",28,"E","170","D"
"20132",2603614,21,7,"1",.,"A",30,"E","190","D"
"20132",2604374,31,0,"1",1,"D",.,"H",,"A"
"20132",2604374,31,1,"1",.,"A",58,"E","100","D"
"20132",2604374,31,2,"1",.,"A",29,"E","110","D"
"20132",2604374,31,3,"1",.,"A",333,"E","130","D"
"20132",2604374,31,4,"1",.,"A",71,"E","200","D"
"20132",2604374,31,5,"1",.,"A",9,"E","210","D"
"20132",2605564,33,0,"1",1,"D",.,"H",,"A"
"20132",2605564,33,1,"1",.,"A",24,"E","100","D"
"20132",2605564,33,2,"1",.,"A",6,"E","110","D"
"20132",2606864,18,0,"1",1,"D",.,"H",,"A"
"20132",2606864,18,1,"1",.,"A",65,"E","100","D"
"20132",2606864,18,2,"1",.,"A",11,"E","110","D"
"20132",2606864,18,3,"1",.,"A",64,"E","120","D"
"20132",2606864,18,4,"1",.,"A",135,"E","130","D"
"20132",2606864,18,5,"1",.,"A",1,"E","140","D"
"20132",2606864,18,6,"1",.,"A",397,"E","150","D"
"20132",2606864,18,7,"1",.,"A",118,"E","170","D"
"20132",2606864,18,8,"1",.,"A",9,"E","190","D"
"20132",2607054,63,0,"1",1,"D",.,"H",,"A"
"20132",2607054,63,1,"1",.,"A",8,"E","100","D"
"20132",2607054,63,2,"1",.,"A",2,"E","110","D"
"20132",2607544,20,0,"1",2,"D",.,"H",,"A"
"20132",2607544,20,1,"1",.,"A",29,"E","100","D"
"20132",2607544,20,2,"1",.,"A",15,"E","110","D"
"20132",2607544,20,3,"1",.,"A",24,"E","120","D"
"20132",2607544,20,4,"1",.,"A",4,"E","140","D"
"20132",2607544,20,5,"1",.,"A",95,"E","150","D"
"20132",2607544,20,6,"1",.,"A",27,"E","170","D"
"20132",2607544,20,7,"1",.,"A",6,"E","190","D"
"20132",2609344,31,0,"1",3,"D",.,"H",,"A"
"20132",2609344,31,1,"1",.,"A",139,"E","200","D"
"20132",2609344,31,2,"1",.,"A",266,"E","210","D"
"20132",2609344,31,3,"1",.,"A",565,"E","220","D"
"20132",2611374,21,0,"1",1,"D",.,"H",,"A"
"20132",2611374,21,1,"1",.,"A",27,"E","200","D"
"20132",2611374,21,2,"1",.,"A",3,"E","210","D"
"20132",2612054,9,0,"1",1,"D",.,"H",,"A"
"20132",2612054,9,1,"1",.,"A",27,"E","100","D"
"20132",2612054,9,2,"1",.,"A",3,"E","110","D"
"20132",2612344,13,0,"1",1,"D",.,"H",,"A"
"20132",2612344,13,1,"1",.,"A",78,"E","100","D"
"20132",2612344,13,2,"1",.,"A",72,"E","110","D"
"20132",2612814,31,0,"1",1,"D",.,"H",,"A"
"20132",2612814,31,1,"1",.,"A",21,"E","100","D"
"20132",2612814,31,2,"1",.,"A",10,"E","110","D"
"20132",2612814,31,3,"1",.,"A",119,"E","130","D"
"20132",2613143,24,0,"1",1,"D",.,"H",,"A"
"20132",2613143,24,1,"1",.,"A",82,"E","100","D"
"20132",2613143,24,2,"1",.,"A",18,"E","110","D"
"20132",2613983,38,0,"1",1,"D",.,"H",,"A"
"20132",2613983,38,1,"1",.,"A",22,"E","100","D"
"20132",2613983,38,2,"1",.,"A",5,"E","110","D"
"20132",2613983,38,3,"1",.,"A",9,"E","200","D"
"20132",2613983,38,4,"1",.,"A",14,"E","210","D"
"20132",2613983,38,5,"1",.,"A",30,"E","220","D"
"20132",2614305,7,0,"1",1,"D",.,"H",,"A"
"20132",2614305,7,1,"1",.,"A",130,"E","100","D"
"20132",2614305,7,2,"1",.,"A",14,"E","110","D"
"20132",2614305,7,3,"1",.,"A",8,"E","200","D"
"20132",2614305,7,4,"1",.,"A",48,"E","210","D"
"20132",2614683,85,0,"1",1,"D",.,"H",,"A"
"20132",2614683,85,1,"1",.,"A",48,"E","100","D"
"20132",2614683,85,2,"1",.,"A",12,"E","110","D"
"20132",2615313,42,0,"1",1,"D",.,"H",,"A"
"20132",2615313,42,1,"1",.,"A",14,"E","100","D"
"20132",2615313,42,2,"1",.,"A",1,"E","110","D"
"20132",2615313,42,3,"1",.,"A",5,"E","120","D"
"20132",2615313,42,4,"1",.,"A",32,"E","150","D"
"20132",2615313,42,5,"1",.,"A",6,"E","170","D"
"20132",2615313,42,6,"1",.,"A",2,"E","190","D"
"20132",2615503,7,0,"1",10,"D",.,"H",,"A"
"20132",2615503,7,1,"1",.,"A",1650,"E","100","D"
"20132",2615503,7,2,"1",.,"A",350,"E","110","D"
"20132",2616683,23,0,"1",1,"D",.,"H",,"A"
"20132",2616683,23,1,"1",.,"A",29,"E","100","D"
"20132",2616683,23,2,"1",.,"A",18,"E","110","D"
"20132",2616683,23,3,"1",.,"A",22,"E","120","D"
"20132",2616683,23,4,"1",.,"A",2,"E","140","D"
"20132",2616683,23,5,"1",.,"A",195,"E","150","D"
"20132",2616683,23,6,"1",.,"A",11,"E","160","D"
"20132",2616683,23,7,"1",.,"A",23,"E","170","D"
"20132",2617903,30,0,"1",2,"D",.,"H",,"A"
"20132",2617903,30,1,"1",.,"A",155,"E","100","D"
"20132",2617903,30,2,"1",.,"A",32,"E","110","D"
"20132",2617903,30,3,"1",.,"A",113,"E","130","D"
"20132",2621433,55,0,"1",1,"D",.,"H",,"A"
"20132",2621433,55,1,"1",.,"A",134,"E","100","D"
"20132",2621433,55,2,"1",.,"A",70,"E","110","D"
"20132",2621433,55,3,"1",.,"A",796,"E","130","D"
"20132",2621453,15,0,"1",1,"D",.,"H",,"A"
"20132",2621453,15,1,"1",.,"A",1,"E","120","D"
"20132",2621453,15,2,"1",.,"A",10,"E","130","D"
"20132",2621453,15,3,"1",.,"A",16,"E","150","D"
"20132",2621453,15,4,"1",.,"A",1,"E","160","D"
"20132",2621453,15,5,"1",.,"A",2,"E","170","D"
"20132",2622083,52,0,"1",1,"D",.,"H",,"A"
"20132",2622083,52,1,"1",.,"A",37,"E","100","D"
"20132",2622083,52,2,"1",.,"A",7,"E","110","D"
"20132",2622083,52,3,"1",.,"A",12,"E","200","D"
"20132",2622083,52,4,"1",.,"A",34,"E","210","D"
"20132",2622083,52,5,"1",.,"A",10,"E","220","D"
"20132",2623614,39,0,"1",1,"D",.,"H",,"A"
"20132",2623614,39,1,"1",.,"A",68,"E","100","D"
"20132",2623614,39,2,"1",.,"A",7,"E","110","D"
"20132",2624803,31,0,"1",1,"D",.,"H",,"A"
"20132",2624803,31,1,"1",.,"A",27,"E","100","D"
"20132",2624803,31,2,"1",.,"A",7,"E","110","D"
"20132",2624803,31,3,"1",.,"A",12,"E","200","D"
"20132",2624803,31,4,"1",.,"A",17,"E","210","D"
"20132",2624803,31,5,"1",.,"A",37,"E","220","D"
"20132",2625183,16,0,"1",1,"D",.,"H",,"A"
"20132",2625183,16,1,"1",.,"A",6,"E","120","D"
"20132",2625183,16,2,"1",.,"A",31,"E","150","D"
"20132",2625183,16,3,"1",.,"A",1,"E","160","D"
"20132",2625183,16,4,"1",.,"A",3,"E","170","D"
"20132",2625333,22,0,"1",1,"D",.,"H",,"A"
"20132",2625333,22,1,"1",.,"A",3,"E","100","D"
"20132",2625333,22,2,"1",.,"A",1,"E","120","D"
"20132",2625333,22,3,"1",.,"A",5,"E","130","D"
"20132",2625333,22,4,"1",.,"A",5,"E","140","D"
"20132",2625333,22,5,"1",.,"A",10,"E","150","D"
"20132",2625333,22,6,"1",.,"A",1,"E","190","D"
"20132",2625883,57,0,"1",1,"D",.,"H",,"A"
"20132",2625883,57,1,"1",.,"A",795,"E","100","D"
"20132",2625883,57,2,"1",.,"A",205,"E","110","D"
"20132",2628383,44,0,"1",2,"D",.,"H",,"A"
"20132",2628383,44,1,"1",.,"A",8,"E","200","D"
"20132",2628383,44,2,"1",.,"A",13,"E","210","D"
"20132",2628383,44,3,"1",.,"A",29,"E","220","D"
"20132",2629043,44,0,"1",2,"D",.,"H",,"A"
"20132",2629043,44,1,"1",.,"A",861,"E","100","D"
"20132",2629043,44,2,"1",.,"A",222,"E","110","D"
"20132",2629043,44,3,"1",.,"A",350,"E","120","D"
"20132",2629043,44,4,"1",.,"A",99,"E","140","D"
"20132",2629043,44,5,"1",.,"A",2745,"E","150","D"
"20132",2629043,44,6,"1",.,"A",256,"E","160","D"
"20132",2629043,44,7,"1",.,"A",64,"E","170","D"
"20132",2629043,44,8,"1",.,"A",403,"E","190","D"
"20132",2629634,55,0,"1",5,"D",.,"H",,"A"
"20132",2629634,55,1,"1",.,"A",317,"E","100","D"
"20132",2629634,55,2,"1",.,"A",83,"E","110","D"
"20132",2629783,40,0,"1",2,"D",.,"H",,"A"
"20132",2629783,40,1,"1",.,"A",41,"E","100","D"
"20132",2629783,40,2,"1",.,"A",38,"E","110","D"
"20132",2629783,40,3,"1",.,"A",75,"E","120","D"
"20132",2629783,40,4,"1",.,"A",6,"E","160","D"
"20132",2629953,63,0,"1",1,"D",.,"H",,"A"
"20132",2629953,63,1,"1",.,"A",159,"E","100","D"
"20132",2629953,63,2,"1",.,"A",41,"E","110","D"
"20132",2630853,55,0,"1",1,"D",.,"H",,"A"
"20132",2630853,55,1,"1",.,"A",46,"E","100","D"
"20132",2630853,55,2,"1",.,"A",11,"E","110","D"
"20132",2630853,55,3,"1",.,"A",17,"E","120","D"
"20132",2630853,55,4,"1",.,"A",4,"E","140","D"
"20132",2630853,55,5,"1",.,"A",137,"E","150","D"
"20132",2630853,55,6,"1",.,"A",12,"E","160","D"
"20132",2630853,55,7,"1",.,"A",3,"E","170","D"
"20132",2630853,55,8,"1",.,"A",20,"E","190","D"
"20132",2632083,60,0,"1",1,"D",.,"H",,"A"
"20132",2632083,60,1,"1",.,"A",18,"E","100","D"
"20132",2632083,60,2,"1",.,"A",9,"E","110","D"
"20132",2632083,60,3,"1",.,"A",26,"E","200","D"
"20132",2632083,60,4,"1",.,"A",3,"E","210","D"
"20132",2632353,20,0,"1",1,"D",.,"H",,"A"
"20132",2632353,20,1,"1",.,"A",120,"E","100","D"
"20132",2632353,20,2,"1",.,"A",80,"E","110","D"
"20132",2633653,35,0,"1",1,"D",.,"H",,"A"
"20132",2633653,35,1,"1",.,"A",68,"E","100","D"
"20132",2633653,35,2,"1",.,"A",21,"E","110","D"
"20132",2633653,35,3,"1",.,"A",28,"E","120","D"
"20132",2633653,35,4,"1",.,"A",7,"E","140","D"
"20132",2633653,35,5,"1",.,"A",219,"E","150","D"
"20132",2633653,35,6,"1",.,"A",20,"E","160","D"
"20132",2633653,35,7,"1",.,"A",5,"E","170","D"
"20132",2633653,35,8,"1",.,"A",32,"E","190","D"
"20132",2633913,55,0,"1",1,"D",.,"H",,"A"
"20132",2633913,55,1,"1",.,"A",34,"E","100","D"
"20132",2633913,55,2,"1",.,"A",6,"E","110","D"
"20132",2634943,19,0,"1",1,"D",.,"H",,"A"
"20132",2634943,19,1,"1",.,"A",75,"E","100","D"
"20132",2634943,19,2,"1",.,"A",67,"E","110","D"
"20132",2634943,19,3,"1",.,"A",158,"E","210","D"
"20132",2635453,57,0,"1",3,"D",.,"H",,"A"
"20132",2635453,57,1,"1",.,"A",55,"E","100","D"
"20132",2635453,57,2,"1",.,"A",13,"E","110","D"
"20132",2635453,57,3,"1",.,"A",21,"E","120","D"
"20132",2635453,57,4,"1",.,"A",5,"E","140","D"
"20132",2635453,57,5,"1",.,"A",164,"E","150","D"
"20132",2635453,57,6,"1",.,"A",15,"E","160","D"
"20132",2635453,57,7,"1",.,"A",3,"E","170","D"
"20132",2635453,57,8,"1",.,"A",24,"E","190","D"
"20132",2635783,27,0,"1",1,"D",.,"H",,"A"
"20132",2635783,27,1,"1",.,"A",106,"E","100","D"
"20132",2635783,27,2,"1",.,"A",17,"E","110","D"
"20132",2635783,27,3,"1",.,"A",83,"E","200","D"
"20132",2635783,27,4,"1",.,"A",42,"E","210","D"
"20132",2635783,27,5,"1",.,"A",52,"E","220","D"
"20132",2636313,24,0,"1",1,"D",.,"H",,"A"
"20132",2636313,24,1,"1",.,"A",46,"E","100","D"
"20132",2636313,24,2,"1",.,"A",24,"E","110","D"
"20132",2636313,24,3,"1",.,"A",270,"E","130","D"
"20132",2639783,48,0,"1",1,"D",.,"H",,"A"
"20132",2639783,48,1,"1",.,"A",398,"E","100","D"
"20132",2639783,48,2,"1",.,"A",102,"E","110","D"
"20132",2639983,41,0,"1",2,"D",.,"H",,"A"
"20132",2639983,41,1,"1",.,"A",16,"E","100","D"
"20132",2639983,41,2,"1",.,"A",4,"E","110","D"
"20132",2641193,70,0,"1",16,"D",.,"H",,"A"
"20132",2641193,70,1,"1",.,"A",5,"E","200","D"
"20132",2641193,70,2,"1",.,"A",8,"E","210","D"
"20132",2641193,70,3,"1",.,"A",17,"E","220","D"
"20132",2641983,32,0,"1",1,"D",.,"H",,"A"
"20132",2641983,32,1,"1",.,"A",60,"E","100","D"
"20132",2641983,32,2,"1",.,"A",9,"E","110","D"
"20132",2641983,32,3,"1",.,"A",53,"E","120","D"
"20132",2641983,32,4,"1",.,"A",118,"E","130","D"
"20132",2641983,32,5,"1",.,"A",1,"E","140","D"
"20132",2641983,32,6,"1",.,"A",347,"E","150","D"
"20132",2641983,32,7,"1",.,"A",104,"E","170","D"
"20132",2641983,32,8,"1",.,"A",8,"E","190","D"
"20132",2642283,36,0,"1",1,"D",.,"H",,"A"
"20132",2642283,36,1,"1",.,"A",22,"E","200","D"
"20132",2642283,36,2,"1",.,"A",45,"E","210","D"
"20132",2642283,36,3,"1",.,"A",93,"E","220","D"
"20132",2642983,60,0,"1",1,"D",.,"H",,"A"
"20132",2642983,60,1,"1",.,"A",5,"E","100","D"
"20132",2642983,60,2,"1",.,"A",3,"E","110","D"
"20132",2642983,60,3,"1",.,"A",1,"E","200","D"
"20132",2642983,60,4,"1",.,"A",5,"E","210","D"
"20132",2642983,60,5,"1",.,"A",1,"E","220","D"
"20132",2643433,31,0,"1",1,"D",.,"H",,"A"
"20132",2643433,31,1,"1",.,"A",184,"E","100","D"
"20132",2643433,31,2,"1",.,"A",47,"E","110","D"
"20132",2643433,31,3,"1",.,"A",333,"E","130","D"
"20132",2643433,31,4,"1",.,"A",65,"E","200","D"
"20132",2643433,31,5,"1",.,"A",119,"E","210","D"
"20132",2643433,31,6,"1",.,"A",252,"E","220","D"
"20132",2643843,24,0,"1",1,"D",.,"H",,"A"
"20132",2643843,24,1,"1",.,"A",34,"E","100","D"
"20132",2643843,24,2,"1",.,"A",8,"E","110","D"
"20132",2643843,24,3,"1",.,"A",14,"E","120","D"
"20132",2643843,24,4,"1",.,"A",3,"E","140","D"
"20132",2643843,24,5,"1",.,"A",113,"E","150","D"
"20132",2643843,24,6,"1",.,"A",10,"E","160","D"
"20132",2643843,24,7,"1",.,"A",2,"E","170","D"
"20132",2643843,24,8,"1",.,"A",16,"E","190","D"
"20132",2643953,27,0,"1",1,"D",.,"H",,"A"
"20132",2643953,27,1,"1",.,"A",416,"E","100","D"
"20132",2643953,27,2,"1",.,"A",381,"E","110","D"
"20132",2643953,27,3,"1",.,"A",739,"E","120","D"
"20132",2643953,27,4,"1",.,"A",64,"E","160","D"
"20132",2644443,32,0,"1",1,"D",.,"H",,"A"
"20132",2644443,32,1,"1",.,"A",302,"E","100","D"
"20132",2644443,32,2,"1",.,"A",34,"E","110","D"
"20132",2644443,32,3,"1",.,"A",117,"E","120","D"
"20132",2644443,32,4,"1",.,"A",403,"E","130","D"
"20132",2644443,32,5,"1",.,"A",17,"E","140","D"
"20132",2644443,32,6,"1",.,"A",555,"E","150","D"
"20132",2644443,32,7,"1",.,"A",8,"E","160","D"
"20132",2644443,32,8,"1",.,"A",138,"E","170","D"
"20132",2644443,32,9,"1",.,"A",51,"E","190","D"
"20132",2644443,32,10,"1",.,"A",20,"E","200","D"
"20132",2644443,32,11,"1",.,"A",105,"E","210","D"
"20132",2645673,7,0,"1",1,"D",.,"H",,"A"
"20132",2645673,7,1,"1",.,"A",2,"E","100","D"
"20132",2646923,34,0,"1",1,"D",.,"H",,"A"
"20132",2646923,34,1,"1",.,"A",4,"E","100","D"
"20132",2646923,34,2,"1",.,"A",4,"E","110","D"
"20132",2646923,34,3,"1",.,"A",7,"E","130","D"
"20132",2647003,15,0,"1",1,"D",.,"H",,"A"
"20132",2647003,15,1,"1",.,"A",62,"E","100","D"
"20132",2647003,15,2,"1",.,"A",42,"E","110","D"
"20132",2647003,15,3,"1",.,"A",56,"E","120","D"
"20132",2647003,15,4,"1",.,"A",4,"E","140","D"
"20132",2647003,15,5,"1",.,"A",455,"E","150","D"
"20132",2647003,15,6,"1",.,"A",27,"E","160","D"
"20132",2647003,15,7,"1",.,"A",54,"E","170","D"
"20132",2647092,22,0,"1",1,"D",.,"H",,"A"
"20132",2647092,22,1,"1",.,"A",68,"E","100","D"
"20132",2647092,22,2,"1",.,"A",7,"E","110","D"
"20132",2648632,24,0,"1",2,"D",.,"H",,"A"
"20132",2648632,24,1,"1",.,"A",2,"E","100","D"
"20132",2648632,24,2,"1",.,"A",6,"E","120","D"
"20132",2648632,24,3,"1",.,"A",3,"E","130","D"
"20132",2648632,24,4,"1",.,"A",6,"E","150","D"
"20132",2648632,24,5,"1",.,"A",1,"E","210","D"
"20132",2648632,24,6,"1",.,"A",2,"E","220","D"
"20132",2648905,19,0,"1",8,"D",.,"H",,"A"
"20132",2648905,19,1,"1",.,"A",41,"E","100","D"
"20132",2648905,19,2,"1",.,"A",27,"E","110","D"
"20132",2648905,19,3,"1",.,"A",39,"E","120","D"
"20132",2648905,19,4,"1",.,"A",138,"E","130","D"
"20132",2648905,19,5,"1",.,"A",3,"E","140","D"
"20132",2648905,19,6,"1",.,"A",300,"E","150","D"
"20132",2648905,19,7,"1",.,"A",17,"E","160","D"
"20132",2648905,19,8,"1",.,"A",35,"E","170","D"
"20132",2650665,43,0,"1",2,"D",.,"H",,"A"
"20132",2650665,43,1,"1",.,"A",398,"E","100","D"
"20132",2650665,43,2,"1",.,"A",102,"E","110","D"
"20132",2651312,51,0,"1",3,"D",.,"H",,"A"
"20132",2651312,51,1,"1",.,"A",56,"E","100","D"
"20132",2651312,51,2,"1",.,"A",11,"E","110","D"
"20132",2651312,51,3,"1",.,"A",26,"E","120","D"
"20132",2651312,51,4,"1",.,"A",9,"E","140","D"
"20132",2651312,51,5,"1",.,"A",93,"E","150","D"
"20132",2651312,51,6,"1",.,"A",7,"E","170","D"
"20132",2651312,51,7,"1",.,"A",8,"E","190","D"
"20132",2651362,24,0,"1",1,"D",.,"H",,"A"
"20132",2651362,24,1,"1",.,"A",370,"E","100","D"
"20132",2651362,24,2,"1",.,"A",62,"E","110","D"
"20132",2651362,24,3,"1",.,"A",768,"E","130","D"
"20132",2651442,35,0,"1",1,"D",.,"H",,"A"
"20132",2651442,35,1,"1",.,"A",225,"E","100","D"
"20132",2651442,35,2,"1",.,"A",58,"E","110","D"
"20132",2651442,35,3,"1",.,"A",407,"E","130","D"
"20132",2652102,24,0,"1",3,"D",.,"H",,"A"
"20132",2652102,24,1,"1",.,"A",166,"E","120","D"
"20132",2652102,24,2,"1",.,"A",56,"E","140","D"
"20132",2652102,24,3,"1",.,"A",579,"E","150","D"
"20132",2652102,24,4,"1",.,"A",48,"E","170","D"
"20132",2652102,24,5,"1",.,"A",51,"E","190","D"
"20132",2652582,57,0,"1",1,"D",.,"H",,"A"
"20132",2652582,57,1,"1",.,"A",89,"E","100","D"
"20132",2652582,57,2,"1",.,"A",19,"E","110","D"
"20132",2652582,57,3,"1",.,"A",47,"E","120","D"
"20132",2652582,57,4,"1",.,"A",15,"E","140","D"
"20132",2652582,57,5,"1",.,"A",155,"E","150","D"
"20132",2652582,57,6,"1",.,"A",12,"E","170","D"
"20132",2652582,57,7,"1",.,"A",13,"E","190","D"
"20132",2653612,48,0,"1",1,"D",.,"H",,"A"
"20132",2653612,48,1,"1",.,"A",39,"E","100","D"
"20132",2653612,48,2,"1",.,"A",20,"E","110","D"
"20132",2653612,48,3,"1",.,"A",33,"E","120","D"
"20132",2653612,48,4,"1",.,"A",5,"E","140","D"
"20132",2653612,48,5,"1",.,"A",129,"E","150","D"
"20132",2653612,48,6,"1",.,"A",37,"E","170","D"
"20132",2653612,48,7,"1",.,"A",8,"E","190","D"
"20132",2653612,48,8,"1",.,"A",49,"E","200","D"
"20132",2653612,48,9,"1",.,"A",6,"E","210","D"
"20132",2654892,12,0,"1",2,"D",.,"H",,"A"
"20132",2654892,12,1,"1",.,"A",207,"E","100","D"
"20132",2654892,12,2,"1",.,"A",23,"E","110","D"
"20132",2655192,32,0,"1",1,"D",.,"H",,"A"
"20132",2655192,32,1,"1",.,"A",250,"E","100","D"
"20132",2655192,32,2,"1",.,"A",231,"E","110","D"
"20132",2655192,32,3,"1",.,"A",445,"E","120","D"
"20132",2655192,32,4,"1",.,"A",437,"E","130","D"
"20132",2655192,32,5,"1",.,"A",37,"E","160","D"
"20132",2655482,21,0,"1",1,"D",.,"H",,"A"
"20132",2655482,21,1,"1",.,"A",80,"E","100","D"
"20132",2655482,21,2,"1",.,"A",41,"E","110","D"
"20132",2655482,21,3,"1",.,"A",58,"E","120","D"
"20132",2655482,21,4,"1",.,"A",463,"E","130","D"
"20132",2655482,21,5,"1",.,"A",11,"E","140","D"
"20132",2655482,21,6,"1",.,"A",257,"E","150","D"
"20132",2655482,21,7,"1",.,"A",74,"E","170","D"
"20132",2655482,21,8,"1",.,"A",16,"E","190","D"
"20132",2656212,59,0,"1",2,"D",.,"H",,"A"
"20132",2656212,59,1,"1",.,"A",52,"E","100","D"
"20132",2656212,59,2,"1",.,"A",13,"E","110","D"
"20132",2656212,59,3,"1",.,"A",27,"E","120","D"
"20132",2656212,59,4,"1",.,"A",94,"E","130","D"
"20132",2656212,59,5,"1",.,"A",5,"E","140","D"
"20132",2656212,59,6,"1",.,"A",166,"E","150","D"
"20132",2656212,59,7,"1",.,"A",15,"E","160","D"
"20132",2656212,59,8,"1",.,"A",3,"E","170","D"
"20132",2656212,59,9,"1",.,"A",24,"E","190","D"
"20132",2656212,59,10,"1",.,"A",17,"E","200","D"
"20132",2656212,59,11,"1",.,"A",33,"E","210","D"
"20132",2656212,59,12,"1",.,"A",71,"E","220","D"
"20132",2657192,39,0,"1",1,"D",.,"H",,"A"
"20132",2657192,39,1,"1",.,"A",148,"E","100","D"
"20132",2657192,39,2,"1",.,"A",77,"E","110","D"
"20132",2658132,33,0,"1",1,"D",.,"H",,"A"
"20132",2658132,33,1,"1",.,"A",37,"E","100","D"
"20132",2658132,33,2,"1",.,"A",7,"E","110","D"
"20132",2658132,33,3,"1",.,"A",12,"E","200","D"
"20132",2658132,33,4,"1",.,"A",34,"E","210","D"
"20132",2658132,33,5,"1",.,"A",10,"E","220","D"
"20132",2658412,46,0,"1",1,"D",.,"H",,"A"
"20132",2658412,46,1,"1",.,"A",39,"E","100","D"
"20132",2658412,46,2,"1",.,"A",6,"E","110","D"
"20132",2658412,46,3,"1",.,"A",40,"E","120","D"
"20132",2658412,46,4,"1",.,"A",239,"E","150","D"
"20132",2658412,46,5,"1",.,"A",71,"E","170","D"
"20132",2658412,46,6,"1",.,"A",5,"E","190","D"
"20132",2659022,79,0,"1",1,"D",.,"H",,"A"
"20132",2659022,79,1,"1",.,"A",37,"E","100","D"
"20132",2659022,79,2,"1",.,"A",8,"E","110","D"
"20132",2659022,79,3,"1",.,"A",11,"E","200","D"
"20132",2659022,79,4,"1",.,"A",22,"E","210","D"
"20132",2659022,79,5,"1",.,"A",47,"E","220","D"
"20132",2659142,27,0,"1",1,"D",.,"H",,"A"
"20132",2659142,27,1,"1",.,"A",18,"E","100","D"
"20132",2659142,27,2,"1",.,"A",2,"E","110","D"
"20132",2659582,27,0,"1",1,"D",.,"H",,"A"
"20132",2659582,27,1,"1",.,"A",184,"E","100","D"
"20132",2659582,27,2,"1",.,"A",166,"E","110","D"
"20132",2659582,27,3,"1",.,"A",323,"E","120","D"
"20132",2659582,27,4,"1",.,"A",27,"E","160","D"
"20132",2659982,11,0,"1",1,"D",.,"H",,"A"
"20132",2659982,11,1,"1",.,"A",50,"E","100","D"
"20132",2659982,11,2,"1",.,"A",5,"E","110","D"
"20132",2659982,11,3,"1",.,"A",3,"E","200","D"
"20132",2659982,11,4,"1",.,"A",17,"E","210","D"
"20132",2662222,18,0,"1",1,"D",.,"H",,"A"
"20132",2662222,18,1,"1",.,"A",43,"E","100","D"
"20132",2662222,18,2,"1",.,"A",22,"E","110","D"
"20132",2662342,60,0,"1",2,"D",.,"H",,"A"
"20132",2662342,60,1,"1",.,"A",255,"E","100","D"
"20132",2662342,60,2,"1",.,"A",65,"E","110","D"
"20132",2662475,53,0,"1",2,"D",.,"H",,"A"
"20132",2662475,53,1,"1",.,"A",64,"E","100","D"
"20132",2662475,53,2,"1",.,"A",16,"E","110","D"
"20132",2663702,27,0,"1",1,"D",.,"H",,"A"
"20132",2663702,27,1,"1",.,"A",42,"E","100","D"
"20132",2663702,27,2,"1",.,"A",8,"E","110","D"
"20132",2665892,32,0,"1",1,"D",.,"H",,"A"
"20132",2665892,32,1,"1",.,"A",219,"E","100","D"
"20132",2665892,32,2,"1",.,"A",45,"E","110","D"
"20132",2665892,32,3,"1",.,"A",105,"E","120","D"
"20132",2665892,32,4,"1",.,"A",158,"E","130","D"
"20132",2665892,32,5,"1",.,"A",36,"E","140","D"
"20132",2665892,32,6,"1",.,"A",373,"E","150","D"
"20132",2665892,32,7,"1",.,"A",31,"E","170","D"
"20132",2665892,32,8,"1",.,"A",33,"E","190","D"
"20132",2666032,15,0,"1",1,"D",.,"H",,"A"
"20132",2666032,15,1,"1",.,"A",120,"E","100","D"
"20132",2666032,15,2,"1",.,"A",63,"E","110","D"
"20132",2666032,15,3,"1",.,"A",93,"E","120","D"
"20132",2666032,15,4,"1",.,"A",17,"E","140","D"
"20132",2666032,15,5,"1",.,"A",397,"E","150","D"
"20132",2666032,15,6,"1",.,"A",115,"E","170","D"
"20132",2666032,15,7,"1",.,"A",25,"E","190","D"
"20132",2667152,18,0,"1",1,"D",.,"H",,"A"
"20132",2667152,18,1,"1",.,"A",105,"E","100","D"
"20132",2667152,18,2,"1",.,"A",95,"E","110","D"
"20132",2667312,51,0,"1",1,"D",.,"H",,"A"
"20132",2667312,51,1,"1",.,"A",42,"E","100","D"
