"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20134",2651414,24,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651434,9,0,"5","01","D","100","D",.,"A","3","D","02","D","1962","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651444,23,0,"5","01","D","100","D",.,"A","3","D","08","D","1999","D",.,"A",.,"A",.,"A",10000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651444,24,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2651474,13,0,"5","01","D","100","D",.,"A","3","D","10","D","2008","D",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651484,28,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651504,11,0,"5","01","D","100","D",.,"A","3","D","12","D","1993","D",.,"A",.,"A",.,"A",2445,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651584,15,0,"5","01","D","100","D",.,"A","3","D","01","D","1999","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651614,21,0,"5","01","D","100","D",.,"A","3","D","07","D","2012","D",.,"A",.,"A",.,"A",4200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651624,18,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651624,19,0,"5","02","D","300","D",.,"A","3","D","04","D","2007","D",.,"A",.,"A",.,"A",300,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2651644,8,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1600,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651684,12,0,"5","01","D","100","D",.,"A","3","D",,"B","1987","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651714,8,0,"5","01","D","100","D",.,"A","3","D","06","D","1961","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651734,13,0,"5","01","D","100","D",.,"A","3","D","02","D","2004","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651754,4,0,"5","01","D","100","D",.,"A","3","D",,"C","1999","D",.,"A",.,"A",.,"A",1100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651814,9,0,"5","01","D","100","D",.,"A","3","D","07","D","1993","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651824,15,0,"5","01","D","100","D",.,"A","3","D","05","D","2011","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651824,16,0,"5","02","D","200","D",.,"A","3","D","05","D","2005","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2651844,21,0,"5","01","D","100","D",.,"A","3","D","05","D","1985","D",.,"A",.,"A",.,"A",1800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651874,23,0,"5","01","D","100","D",.,"A","3","D",,"B","2008","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651894,23,0,"5","01","D","100","D",.,"A","1","D",,"B","2004","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651914,14,0,"5","01","D","100","D",.,"A","3","D","09","D","2008","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651924,19,0,"5","01","D","100","D",.,"A","3","D","08","D","2012","D",.,"A",.,"A",.,"A",2800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651954,22,0,"5","01","D","100","D",.,"A","3","D","03","D","1958","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651964,16,0,"5","01","D","100","D",.,"A","3","D","11","D","1999","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2651964,17,0,"5","02","D","300","D",.,"A","3","D",,"B","1998","D",.,"A",.,"A",.,"A",60,"D","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652064,20,0,"5","01","D","100","D",.,"A","3","D","09","D","1987","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652104,16,0,"5","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",2090,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652114,19,0,"5","01","D","100","D",.,"A","3","D","05","D","1985","D",.,"A",.,"A",.,"A",800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652124,23,0,"5","01","D","100","D",0.25,"D","1","D","12","D","2010","D",.,"A",.,"A",.,"A",1050,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652144,10,0,"5","01","D","100","D",.,"A","3","D","11","D","1998","D",.,"A",.,"A",.,"A",352,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652194,32,0,"5","01","D","100","D",.,"A","3","D","07","D","1987","D",.,"A",.,"A",.,"A",3400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652194,33,0,"5","02","D","300","D",.,"A","3","D","12","D","1994","D",.,"A",.,"A",.,"A",4100,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652204,30,0,"5","01","D","100","D",.,"A","3","D",,"B","2011","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652254,11,0,"5","01","D","100","D",.,"A","3","D","12","D","2012","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652354,18,0,"5","01","D","100","D",.,"A","3","D",,"B","2004","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652374,19,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",1100,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652384,18,0,"5","01","D","100","D",.,"A","3","D","03","D","2007","D",.,"A",.,"A",.,"A",1013,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652394,15,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652434,24,0,"5","01","D","100","D",.,"A","3","D",,"B","1997","D",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652444,21,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",2960,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652444,22,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652524,38,0,"5","01","D","100","D",.,"A","3","D","10","D","1987","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652524,39,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652524,40,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652524,41,0,"5","04","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652524,42,0,"5","05","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652524,43,0,"5","06","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652554,15,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",4790,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652564,23,0,"5","01","D","100","D",.,"A","1","D","03","D","2006","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652574,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1987","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652574,25,0,"5","02","D","400","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",13,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652574,26,0,"5","03","D","400","D",.,"A","3","D",,"C","1990","D",.,"A",.,"A",.,"A",20,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2652584,27,0,"5","01","D","100","D",.,"A","3","D","11","D","2007","D",.,"A",.,"A",.,"A",4800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652584,28,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652614,14,0,"5","01","D","100","D",.,"A","1","D","11","D","1995","D",.,"A",.,"A",.,"A",2035,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652654,31,0,"5","01","D","100","D",.,"A","3","D","06","D","1994","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652704,18,0,"5","01","D","100","D",.,"A","3","D","04","D","1988","D",.,"A",.,"A",.,"A",1310,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652794,18,0,"5","01","D","100","D",.,"A","3","D","01","D","2013","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652804,18,0,"5","01","D","100","D",.,"A","1","D","06","D","1987","D",.,"A",.,"A",.,"A",3100,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652864,23,0,"5","01","D","100","D",.,"A","3","D","02","D","1995","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652864,24,0,"5","02","D","300","D",.,"A","3","D",,"C","2004","D",.,"A",.,"A",.,"A",75,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20134",2652894,11,0,"5","01","D","100","D",.,"A","3","D","04","D","2002","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652944,10,0,"5","01","D","100","D",.,"A","3","D",,"C","1996","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2652994,23,0,"5","01","D","100","D",.,"A","3","D","10","D","2007","D",.,"A",.,"A",.,"A",2700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653004,18,0,"5","01","D","100","D",.,"A","3","D",,"C","1989","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653054,17,0,"5","01","D","100","D",.,"A","3","D",,"C","1989","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653064,30,0,"5","01","D","100","D",.,"A","3","D","10","D","2012","D",.,"A",.,"A",.,"A",1300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653074,22,0,"5","01","D","100","D",.,"A","3","D","12","D","1978","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2653074,23,0,"5","02","D","400","D",.,"A","3","D","06","D","2008","D",.,"A",.,"A",.,"A",225,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2653104,20,0,"5","01","D","100","D",.,"A","3","D","02","D","1991","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653184,19,0,"5","01","D","100","D",.,"A","3","D","09","D","2010","D",.,"A",.,"A",.,"A",1510,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653194,38,0,"5","01","D","100","D",.,"A","3","D","05","D","1996","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653204,34,0,"5","01","D","100","D",.,"A","3","D","06","D","2006","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653224,33,0,"5","01","D","100","D",.,"A","3","D","11","D","1979","D",.,"A",.,"A",.,"A",1537,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20134",2653264,19,0,"5","01","D","100","D",.,"A","1","D","08","D","2005","D",.,"A",.,"A",.,"A",4369,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653284,26,0,"5","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",487,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653304,15,0,"5","01","D","100","D",.,"A","3","D",,"C","1964","D",.,"A",.,"A",.,"A",1400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653314,25,0,"5","01","D","300","D",.,"A","3","D","12","D","2012","D",.,"A",.,"A",.,"A",375,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20134",2653314,26,0,"5","02","D","400","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2653334,14,0,"5","01","D","100","D",.,"A","3","D","06","D","1999","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653344,18,0,"5","01","D","100","D",.,"A","3","D","12","D","1973","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653384,15,0,"5","01","D","100","D",.,"A","3","D","10","D","1983","D",.,"A",.,"A",.,"A",3727,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653474,32,0,"1","01","D","100","D",.,"A","3","D","08","D","2013","D",318000,"D",128000,"D",0,"D",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20134",2653474,33,0,"1","03","D","200","D",.,"A","3","D","08","F","1997","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2653534,26,0,"5","01","D","100","D",.,"A","1","D","12","D","1999","D",.,"A",.,"A",.,"A",1046,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653574,22,0,"5","01","D","100","D",.,"A","3","D","12","D","2004","D",.,"A",.,"A",.,"A",4731,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653604,17,0,"5","01","D","100","D",.,"A","3","D","04","D","1995","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653614,37,0,"5","01","D","100","D",.,"A","3","D","06","D","1963","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653634,15,0,"5","01","D","100","D",.,"A","3","D",,"C","2012","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653684,37,0,"5","01","D","100","D",.,"A","3","D","12","D","1957","D",.,"A",.,"A",.,"A",242,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653694,27,0,"5","01","D","100","D",.,"A","3","D","08","D","1962","D",.,"A",.,"A",.,"A",7500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653734,29,0,"5","01","D","100","D",.,"A","3","D","05","D","2002","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20134",2653804,20,0,"6","01","D","100","D",.,"A","3","D",,"B",,"B",.,"A",.,"A",.,"A",730,"F",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2653824,21,0,"5","01","D","100","D",.,"A","1","D","06","D","1987","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2653834,15,0,"1","01","D","100","D",.,"A","3","D","08","D","2013","D",115000,"D",20000,"D",5000,"D",961,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A","2","D","2","D"
"20134",2653884,4,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20134",2653944,6,0,"5","01","D","100","D",.,"A","3","D","07","D","1986","D",.,"A",.,"A",.,"A",1750,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654024,22,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",3000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654084,12,0,"1","01","D","100","D",.,"A","3","D",,"B","2010","D",.,"A",.,"A",.,"A",2200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654134,10,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",5500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654214,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1992","D",.,"A",.,"A",.,"A",9800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654244,22,0,"1","01","D","100","D",.,"A","3","D",,"B","1995","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654244,23,0,"1","02","D","300","D",.,"A","3","D","08","F","2003","D",.,"A",.,"A",.,"A",2548,"F","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2654274,9,0,"5","01","D","100","D",.,"A","3","D",,"B",,"C",.,"A",.,"A",.,"A",3150,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654304,20,0,"5","01","D","100","D",.,"A","3","D","09","D","1982","D",.,"A",.,"A",.,"A",5600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654314,12,0,"5","01","D","100","D",.,"A","3","D","07","D","1998","D",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654314,13,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20134",2654354,18,0,"5","01","D","100","D",.,"A","3","D",,"C","1960","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654364,9,0,"5","01","D","100","D",.,"A","1","D","01","D","2002","D",.,"A",.,"A",.,"A",898,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654374,16,0,"5","01","D","100","D",0.9,"D","3","D","01","D","1997","D",.,"A",.,"A",.,"A",490,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2654384,14,0,"5","01","D","100","D",.,"A","3","D","11","D","1973","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654394,21,0,"5","01","D","100","D",.,"A","3","D","11","D","2000","D",.,"A",.,"A",.,"A",1163,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654414,23,0,"5","01","D","100","D",.,"A","3","D","07","D","1993","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654434,22,0,"5","01","D","100","D",.,"A","3","D","05","D","2009","D",.,"A",.,"A",.,"A",81,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20134",2654474,12,0,"5","01","D","100","D",.,"A","3","D","06","D","1994","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654554,20,0,"5","01","D","100","D",.,"A","3","D","05","D","1976","D",.,"A",.,"A",.,"A",3217,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2654574,27,0,"5","01","D","100","D",.,"A","3","D","10","D","1988","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654594,25,0,"5","01","D","100","D",.,"A","3","D","12","D","1997","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654614,8,0,"5","01","D","100","D",.,"A","3","D",,"C","2002","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654724,8,0,"5","01","D","100","D",.,"A","3","D",,"B","1986","D",.,"A",.,"A",.,"A",1011,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654784,15,0,"5","01","D","100","D",.,"A","3","D",,"C","1975","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654814,29,0,"5","01","D","100","D",.,"A","3","D","08","D","2008","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654844,13,0,"5","01","D","100","D",.,"A","3","D",,"B","2006","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654914,29,0,"5","01","D","100","D",.,"A","3","D","11","D","2009","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654964,21,0,"5","01","D","100","D",.,"A","3","D","09","D","2012","D",.,"A",.,"A",.,"A",177,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2654964,22,0,"5","02","D","300","D",.,"A","3","D","03","D","2004","D",.,"A",.,"A",.,"A",1022,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20134",2654974,19,0,"5","01","D","100","D",.,"A","3","D","07","D","2000","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20134",2655004,31,0,"5","01","D","100","D",.,"A","3","D",,"B","2003","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655054,15,0,"5","01","D","100","D",.,"A","1","D","10","D","2012","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655064,11,0,"5","01","D","100","D",.,"A","3","D","08","D","2006","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20134",2655074,63,0,"5","01","D","100","D",.,"A","3","D","10","D","1986","D",.,"A",.,"A",.,"A",2300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655094,22,0,"5","01","D","100","D",0.07,"D","3","D","06","D","2006","D",.,"A",.,"A",.,"A",6510,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655104,14,0,"5","01","D","100","D",.,"A","3","D","03","D","2006","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655104,15,0,"5","02","D","300","D",.,"A","2","D","08","D","2002","D",.,"A",.,"A",.,"A",1100,"D","1","D",3,"D","1","D",1,"D",,"A",.,"A",,"A",,"A"
"20134",2655194,29,0,"5","01","D","100","D",.,"A","3","D","08","D","2007","D",.,"A",.,"A",.,"A",15480,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655214,30,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655244,29,0,"5","01","D","100","D",.,"A","3","D",,"C","1983","D",.,"A",.,"A",.,"A",875,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20134",2655244,31,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
