"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","QSUB3MCX","QSUB_MCX","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20134",2700423,17,0,"1","200","D","1","D",.,"A",50,"D","09","D"
"20134",2700423,18,0,"1","200","D","1","D",.,"A",265,"D","09","D"
"20134",2700423,19,0,"1","320","D","1","D",.,"A",10,"D","09","D"
"20134",2700423,20,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2700433,11,0,"1","600","D","1","D",.,"A",220,"D","09","D"
"20134",2700433,12,0,"1","210","D","1","D",.,"A",3,"D","09","D"
"20134",2700453,24,0,"1","810","D","1","D",.,"A",30,"D","08","D"
"20134",2700533,59,0,"1","210","D","1","D",.,"A",20,"D","10","D"
"20134",2700533,60,0,"1","400","D","1","D",.,"A",20,"D","10","D"
"20134",2700583,49,0,"1","830","D","1","D",.,"A",10,"D","13","D"
"20134",2700693,18,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2700713,31,0,"1","160","D","1","D",.,"A",8,"D","08","D"
"20134",2700713,32,0,"1","160","D","1","D",.,"A",8,"D","09","D"
"20134",2700713,33,0,"1","160","D","1","D",.,"A",8,"D","10","D"
"20134",2700773,29,0,"1","840","D","1","D",.,"A",60,"D","09","D"
"20134",2700773,30,0,"1","500","D","1","D",.,"A",15,"D","10","D"
"20134",2700773,31,0,"1","210","D","1","D",.,"A",42,"D","09","D"
"20134",2700773,32,0,"1","210","D","1","D",.,"A",7,"D","10","D"
"20134",2700773,33,0,"1","320","D","1","D",.,"A",40,"D","10","D"
"20134",2700783,15,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20134",2700843,11,0,"1","150","D","1","D",.,"A",3,"D","10","D"
"20134",2700893,37,0,"1","840","D","1","D",.,"A",40,"D","08","D"
"20134",2700893,38,0,"1","510","D","1","D",.,"A",28,"D","08","D"
"20134",2700923,24,0,"1","600","D","1","D",.,"A",50,"D","10","D"
"20134",2700923,25,0,"1","320","D","1","D",.,"A",26,"D","10","D"
"20134",2701003,48,0,"1","510","D","1","D",.,"A",40,"D","08","D"
"20134",2701003,49,0,"1","150","D","1","D",.,"A",47,"D","10","D"
"20134",2701043,28,0,"1","500","D","1","D",.,"A",30,"D","10","D"
"20134",2701043,29,0,"1","510","D","1","D",.,"A",30,"D","10","D"
"20134",2701043,30,0,"1","150","D","1","D",.,"A",20,"D","10","D"
"20134",2701043,31,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2701183,16,0,"1","510","D","1","D",.,"A",35,"D","09","D"
"20134",2701183,17,0,"1","350","D","1","D",.,"A",10,"D","13","D"
"20134",2701193,9,0,"1","510","D","1","D",.,"A",14,"D","10","D"
"20134",2701193,10,0,"1","350","D","1","D",.,"A",5,"D","13","D"
"20134",2701203,15,0,"1","160","D","1","D",.,"A",25,"D","08","D"
"20134",2701203,16,0,"1","160","D","1","D",.,"A",25,"D","09","D"
"20134",2701203,17,0,"1","160","D","1","D",.,"A",25,"D","10","D"
"20134",2701213,29,0,"1","510","D","1","D",.,"A",26,"D","08","D"
"20134",2701213,30,0,"1","510","D","1","D",.,"A",26,"D","09","D"
"20134",2701213,31,0,"1","510","D","1","D",.,"A",7,"D","10","D"
"20134",2701213,32,0,"1","150","D","1","D",.,"A",8,"D","08","D"
"20134",2701213,33,0,"1","150","D","1","D",.,"A",8,"D","09","D"
"20134",2701213,34,0,"1","150","D","1","D",.,"A",8,"D","10","D"
"20134",2701213,37,0,"1","350","D","1","D",.,"A",15,"D","09","D"
"20134",2701233,41,0,"1","830","D","1","D",.,"A",31,"D","13","D"
"20134",2701233,42,0,"1","320","D","1","D",.,"A",15,"D","09","D"
"20134",2701233,43,0,"1","340","D","1","D",.,"A",20,"D","09","D"
"20134",2701233,44,0,"1","340","D","1","D",.,"A",50,"D","10","D"
"20134",2701233,45,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2701233,46,0,"1","410","D","1","D",.,"A",15,"D","08","D"
"20134",2701233,47,0,"1","410","D","1","D",.,"A",15,"D","09","D"
"20134",2701233,48,0,"1","410","D","1","D",.,"A",15,"D","10","D"
"20134",2701303,23,0,"1","510","D","1","D",.,"A",30,"D","08","D"
"20134",2701303,24,0,"1","510","D","1","D",.,"A",30,"D","09","D"
"20134",2701333,61,0,"1","210","D","1","D",.,"A",3,"D","10","D"
"20134",2701333,62,0,"1","510","D","1","D",.,"A",11,"D","10","D"
"20134",2701413,23,0,"1","840","D","1","D",.,"A",50,"D","10","D"
"20134",2701413,24,0,"1","510","D","1","D",.,"A",120,"D","10","D"
"20134",2701413,25,0,"1","150","D","1","D",.,"A",20,"D","08","D"
"20134",2701413,26,0,"1","150","D","1","D",.,"A",20,"D","09","D"
"20134",2701413,27,0,"1","150","D","1","D",.,"A",20,"D","10","D"
"20134",2701443,18,0,"1","340","D","1","D",.,"A",25,"D","10","D"
"20134",2701493,48,0,"1","200","D","1","D",.,"A",25,"D","08","D"
"20134",2701493,49,0,"1","200","D","1","D",.,"A",47,"D","10","D"
"20134",2701493,50,0,"1","210","D","1","D",.,"A",18,"D","08","D"
"20134",2701493,51,0,"1","200","D","1","D",.,"A",18,"D","08","D"
"20134",2701593,31,0,"1","330","D","1","D",.,"A",4,"D","13","D"
"20134",2701623,26,0,"1","150","D","1","D",.,"A",14,"D","08","D"
"20134",2701623,27,0,"1","150","D","1","D",.,"A",14,"D","09","D"
"20134",2701623,28,0,"1","150","D","1","D",.,"A",14,"D","10","D"
"20134",2701633,63,0,"1","600","D","1","D",.,"A",20,"D","10","D"
"20134",2701633,64,0,"1","160","D","1","D",.,"A",3,"D","09","D"
"20134",2701643,20,0,"1","830","D","1","D",.,"A",75,"D","13","D"
"20134",2701643,21,0,"1","510","D","1","D",.,"A",28,"D","09","D"
"20134",2701693,34,0,"1","830","D","1","D",.,"A",25,"D","13","D"
"20134",2701693,35,0,"1","510","D","1","D",.,"A",10,"D","08","D"
"20134",2701693,36,0,"1","210","D","1","D",.,"A",20,"D","09","D"
"20134",2701713,41,0,"1","830","D","1","D",.,"A",10,"D","13","D"
"20134",2701713,42,0,"1","510","D","1","D",.,"A",50,"D","08","D"
"20134",2701713,43,0,"1","510","D","1","D",.,"A",50,"D","09","D"
"20134",2701713,44,0,"1","160","D","1","D",.,"A",14,"D","10","D"
"20134",2701713,46,0,"1","210","D","1","D",.,"A",30,"D","08","D"
"20134",2701713,47,0,"1","210","D","1","D",.,"A",50,"D","09","D"
"20134",2701713,48,0,"1","320","D","1","D",.,"A",15,"D","09","D"
"20134",2701713,49,0,"1","350","D","1","D",.,"A",10,"D","08","D"
"20134",2701713,50,0,"1","350","D","1","D",.,"A",10,"D","09","D"
"20134",2701713,51,0,"1","410","D","1","D",.,"A",5,"D","08","D"
"20134",2701765,23,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2701773,39,0,"1","830","D","1","D",.,"A",2,"D","13","D"
"20134",2701773,40,0,"1","610","D","1","D",.,"A",104,"D","09","D"
"20134",2701773,41,0,"1","610","D","1","D",.,"A",104,"D","10","D"
"20134",2701873,32,0,"1","510","D","1","D",.,"A",20,"D","09","D"
"20134",2701873,33,0,"1","210","D","1","D",.,"A",20,"D","09","D"
"20134",2701873,34,0,"1","320","D","1","D",.,"A",15,"D","09","D"
"20134",2701873,35,0,"1","340","D","1","D",.,"A",50,"D","09","D"
"20134",2701883,48,0,"1","150","D","1","D",.,"A",52,"D","08","D"
"20134",2701933,46,0,"1","370","D","1","D",.,"A",20,"D","10","D"
"20134",2701933,47,0,"1","400","D","1","D",.,"A",2,"D","10","D"
"20134",2701943,14,0,"1","830","D","1","D",.,"A",55,"D","13","D"
"20134",2701973,37,0,"1","500","D","1","D",.,"A",200,"D","10","D"
"20134",2702003,72,0,"1","510","D","1","D",.,"A",80,"D","08","D"
"20134",2702003,73,0,"1","510","D","1","D",.,"A",80,"D","08","D"
"20134",2702003,74,0,"1","510","D","1","D",.,"A",80,"D","10","D"
"20134",2702003,76,0,"1","150","D","1","D",.,"A",96,"D","10","D"
"20134",2702003,77,0,"1","310","D","1","D",.,"A",20,"D","08","D"
"20134",2702003,78,0,"1","310","D","1","D",.,"A",20,"D","09","D"
"20134",2702003,79,0,"1","310","D","1","D",.,"A",20,"D","10","D"
"20134",2702013,25,0,"1","160","D","1","D",.,"A",2,"D","08","D"
"20134",2702013,26,0,"1","160","D","1","D",.,"A",2,"D","09","D"
"20134",2702013,27,0,"1","160","D","1","D",.,"A",2,"D","10","D"
"20134",2702013,28,0,"1","210","D","1","D",.,"A",30,"D","08","D"
"20134",2702013,29,0,"1","320","D","1","D",.,"A",30,"D","09","D"
"20134",2702043,34,0,"1","830","D","1","D",.,"A",54,"D","13","D"
"20134",2702053,51,0,"1","810","D","1","D",.,"A",13,"D","09","D"
"20134",2702053,52,0,"1","810","D","1","D",.,"A",20,"D","09","D"
"20134",2702053,53,0,"1","150","D","2","D",.,"A",34,"D","08","D"
"20134",2702053,54,0,"1","150","D","2","D",.,"A",15,"D","09","D"
"20134",2702053,55,0,"1","150","D","1","D",.,"A",9,"D","10","D"
"20134",2702053,56,0,"1","210","D","1","D",.,"A",15,"D","09","D"
"20134",2702053,57,0,"1","210","D","2","D",.,"A",20,"D","10","D"
"20134",2702073,27,0,"1","500","D","1","D",.,"A",100,"D","09","D"
"20134",2702073,28,0,"1","500","D","1","D",.,"A",100,"D","10","D"
"20134",2702073,29,0,"1","210","D","1","D",.,"A",20,"D","08","D"
"20134",2702073,30,0,"1","210","D","1","D",.,"A",20,"D","09","D"
"20134",2702073,31,0,"1","210","D","1","D",.,"A",20,"D","10","D"
"20134",2702093,24,0,"1","510","D","1","D",.,"A",35,"D","09","D"
"20134",2702093,25,0,"1","510","D","1","D",.,"A",35,"D","10","D"
"20134",2702093,26,0,"1","510","D","1","D",.,"A",35,"D","11","D"
"20134",2702093,27,0,"1","210","D","1","D",.,"A",70,"D","09","D"
"20134",2702093,28,0,"1","210","D","1","D",.,"A",70,"D","10","D"
"20134",2702093,29,0,"1","210","D","1","D",.,"A",70,"D","11","D"
"20134",2702133,56,0,"1","840","D","1","D",.,"A",55,"D","09","D"
"20134",2702203,19,0,"1","950","D","1","D",.,"A",220,"D","09","D"
"20134",2702203,20,0,"1","500","D","1","D",.,"A",15,"D","11","D"
"20134",2702203,21,0,"1","350","D","1","D",.,"A",10,"D","11","D"
"20134",2702253,26,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2702285,11,0,"1","510","D","1","D",.,"A",24,"D","11","D"
"20134",2702285,12,0,"1","160","D","1","D",.,"A",5,"D","11","D"
"20134",2702313,42,0,"1","820","D","1","D",.,"A",150,"D","09","D"
"20134",2702313,43,0,"1","840","D","1","D",.,"A",50,"D","10","D"
"20134",2702313,44,0,"1","840","D","1","D",.,"A",75,"D","09","D"
"20134",2702313,45,0,"1","160","D","1","D",.,"A",20,"D","09","D"
"20134",2702313,46,0,"1","160","D","1","D",.,"A",20,"D","10","D"
"20134",2702313,47,0,"1","160","D","1","D",.,"A",20,"D","11","D"
"20134",2702313,48,0,"1","210","D","1","D",.,"A",40,"D","10","D"
"20134",2702313,49,0,"1","340","D","1","D",.,"A",85,"D","11","D"
"20134",2702383,15,0,"1","150","D","1","D",.,"A",16,"D","09","D"
"20134",2702383,16,0,"1","150","D","1","D",.,"A",16,"D","10","D"
"20134",2702383,17,0,"1","150","D","1","D",.,"A",16,"D","11","D"
"20134",2702383,18,0,"1","210","D","1","D",.,"A",15,"D","10","D"
"20134",2702453,22,0,"1","340","D","1","D",.,"A",50,"D","09","D"
"20134",2702663,70,0,"1","830","D","1","D",.,"A",9,"D","13","D"
"20134",2702663,71,0,"1","320","D","1","D",.,"A",10,"D","09","D"
"20134",2702663,72,0,"1","320","D","1","D",.,"A",10,"D","10","D"
"20134",2702663,73,0,"1","320","D","1","D",.,"A",10,"D","11","D"
"20134",2702673,31,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2702723,57,0,"1","610","D","1","D",.,"A",50,"D","11","D"
"20134",2702723,58,0,"1","600","D","1","D",.,"A",65,"D","11","D"
"20134",2702723,59,0,"1","150","D","1","D",.,"A",120,"D","09","D"
"20134",2702723,60,0,"1","320","D","1","D",.,"A",100,"D","09","D"
"20134",2702723,61,0,"1","360","D","1","D",.,"A",9,"D","13","D"
"20134",2702743,26,0,"1","830","D","1","D",.,"A",55,"D","13","D"
"20134",2702743,27,0,"1","610","D","1","D",.,"A",150,"D","11","D"
"20134",2702743,28,0,"1","160","D","1","D",.,"A",30,"D","09","D"
"20134",2702743,29,0,"1","160","D","1","D",.,"A",30,"D","10","D"
"20134",2702743,30,0,"1","160","D","1","D",.,"A",30,"D","11","D"
"20134",2702793,21,0,"1","830","D","1","D",.,"A",45,"D","13","D"
"20134",2702805,11,0,"1","840","D","1","D",.,"A",50,"D","10","D"
"20134",2702823,42,0,"1","830","D","1","D",.,"A",100,"F","11","D"
"20134",2702823,43,0,"1","510","D","1","D",.,"A",39,"D","09","D"
"20134",2702823,44,0,"1","510","D","1","D",.,"A",39,"D","10","D"
"20134",2702823,45,0,"1","510","D","1","D",.,"A",39,"D","11","D"
"20134",2702823,46,0,"1","210","D","1","D",.,"A",30,"D","10","D"
"20134",2702823,47,0,"1","350","D","1","D",.,"A",16,"D","13","D"
"20134",2702853,26,0,"1","150","D","1","D",.,"A",40,"D","10","D"
"20134",2702853,27,0,"1","210","D","1","D",.,"A",10,"D","11","D"
"20134",2702943,25,0,"1","500","D","1","D",.,"A",260,"D","11","D"
"20134",2702983,31,0,"1","510","D","1","D",.,"A",8,"D","10","D"
"20134",2702983,32,0,"1","160","D","1","D",.,"A",10,"D","10","D"
"20134",2702983,33,0,"1","210","D","1","D",.,"A",50,"D","10","D"
"20134",2702983,34,0,"1","320","D","1","D",.,"A",20,"D","11","D"
"20134",2702983,35,0,"1","340","D","1","D",.,"A",25,"D","11","D"
"20134",2702983,36,0,"1","350","D","1","D",.,"A",25,"D","11","D"
"20134",2702983,37,0,"1","400","D","1","D",.,"A",9,"D","10","D"
"20134",2703023,57,0,"1","830","D","1","D",.,"A",25,"D","13","D"
"20134",2703023,58,0,"1","350","D","1","D",.,"A",5,"D","13","D"
"20134",2703033,73,0,"1","830","D","1","D",.,"A",35,"D","13","D"
"20134",2703033,74,0,"1","830","D","1","D",.,"A",10,"D","13","D"
"20134",2703033,75,0,"1","150","D","1","D",.,"A",14,"D","10","D"
"20134",2703033,76,0,"1","510","D","1","D",.,"A",57,"D","11","D"
"20134",2703033,77,0,"1","510","D","1","D",.,"A",42,"D","10","D"
"20134",2703033,78,0,"1","510","D","1","D",.,"A",43,"D","11","D"
"20134",2703033,79,0,"1","210","D","1","D",.,"A",16,"D","11","D"
"20134",2703033,80,0,"1","210","D","1","D",.,"A",32,"D","09","D"
"20134",2703033,81,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2703033,82,0,"1","350","D","1","D",.,"A",26,"D","10","D"
"20134",2703043,27,0,"1","200","D","1","D",.,"A",1,"D","13","D"
"20134",2703043,28,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2703073,16,0,"1","830","D","1","D",.,"A",99,"D","13","D"
"20134",2703143,16,0,"1","830","D","1","D",.,"A",10,"D","09","D"
"20134",2703143,17,0,"1","830","D","1","D",.,"A",10,"D","10","D"
"20134",2703143,18,0,"1","830","D","1","D",.,"A",10,"D","11","D"
"20134",2703143,19,0,"1","510","D","1","D",.,"A",30,"D","11","D"
"20134",2703143,20,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2703193,11,0,"1","830","D","1","D",.,"A",30,"D","13","D"
"20134",2703193,12,0,"1","510","D","1","D",.,"A",30,"D","11","D"
"20134",2703193,13,0,"1","360","D","1","D",.,"A",10,"D","13","D"
"20134",2703223,26,0,"1","830","D","1","D",.,"A",78,"D","13","D"
"20134",2703273,18,0,"1","150","D","1","D",.,"A",18,"D","11","D"
"20134",2703403,26,0,"1","610","D","1","D",.,"A",107,"D","11","D"
"20134",2703403,27,0,"1","510","D","1","D",.,"A",50,"D","10","D"
"20134",2703403,28,0,"1","510","D","1","D",.,"A",50,"D","11","D"
"20134",2703493,39,0,"1","150","D","1","D",.,"A",20,"D","11","D"
"20134",2703493,40,0,"1","150","D","1","D",.,"A",20,"D","11","D"
"20134",2703543,25,0,"1","210","D","2","D",.,"A",25,"D","11","D"
"20134",2703543,26,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2703543,27,0,"1","400","D","1","D",.,"A",10,"D","10","D"
"20134",2703543,28,0,"1","400","D","1","D",.,"A",10,"D","11","D"
"20134",2703543,29,0,"1","410","D","1","D",.,"A",10,"D","10","D"
"20134",2703543,30,0,"1","410","D","1","D",.,"A",10,"D","11","D"
"20134",2703613,31,0,"1","840","D","1","D",.,"A",100,"D","10","D"
"20134",2703613,32,0,"1","510","D","1","D",.,"A",13,"D","11","D"
"20134",2703613,33,0,"1","210","D","1","D",.,"A",250,"D","09","D"
"20134",2703613,34,0,"1","210","D","1","D",.,"A",250,"D","10","D"
"20134",2703613,35,0,"1","210","D","1","D",.,"A",250,"D","11","D"
"20134",2703613,36,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2703613,37,0,"1","370","D","1","D",.,"A",80,"D","09","D"
"20134",2703613,38,0,"1","370","D","1","D",.,"A",150,"D","10","D"
"20134",2703613,39,0,"1","370","D","1","D",.,"A",150,"D","11","D"
"20134",2703693,32,0,"1","830","D","1","D",.,"A",31,"D","13","D"
"20134",2703693,33,0,"1","830","D","1","D",.,"A",31,"D","13","D"
"20134",2703693,34,0,"1","510","D","1","D",.,"A",32,"D","11","D"
"20134",2703693,35,0,"1","150","D","1","D",.,"A",6,"D","09","D"
"20134",2703693,36,0,"1","150","D","1","D",.,"A",6,"D","10","D"
"20134",2703693,37,0,"1","150","D","1","D",.,"A",6,"D","11","D"
"20134",2703703,31,0,"1","150","D","1","D",.,"A",15,"D","11","D"
"20134",2703713,21,0,"1","150","D","1","D",.,"A",25,"D","10","D"
"20134",2703753,22,0,"1","610","D","1","D",.,"A",35,"D","09","D"
"20134",2703753,23,0,"1","510","D","1","D",.,"A",20,"D","10","D"
"20134",2703753,24,0,"1","510","D","1","D",.,"A",20,"D","11","D"
"20134",2703753,25,0,"1","350","D","1","D",.,"A",3,"D","13","D"
"20134",2703813,37,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2703823,32,0,"1","830","D","1","D",.,"A",35,"D","13","D"
"20134",2703823,33,0,"1","500","D","1","D",.,"A",80,"D","11","D"
"20134",2703863,17,0,"1","150","D","1","D",.,"A",10,"D","09","D"
"20134",2703923,17,0,"1","510","D","1","D",.,"A",15,"D","10","D"
"20134",2703923,18,0,"1","510","D","1","D",.,"A",15,"D","11","D"
"20134",2703923,19,0,"1","150","D","1","D",.,"A",13,"D","09","D"
"20134",2703923,20,0,"1","150","D","1","D",.,"A",13,"D","10","D"
"20134",2703923,21,0,"1","150","D","1","D",.,"A",13,"D","11","D"
"20134",2703933,19,0,"1","830","D","1","D",.,"A",6,"D","13","D"
"20134",2704003,58,0,"1","830","D","1","D",.,"A",94,"D","13","D"
"20134",2704003,59,0,"1","510","D","1","D",.,"A",60,"D","09","D"
"20134",2704003,60,0,"1","510","D","1","D",.,"A",60,"D","10","D"
"20134",2704003,61,0,"1","510","D","1","D",.,"A",60,"D","11","D"
"20134",2704163,37,0,"1","510","D","1","D",.,"A",94,"D","11","D"
"20134",2704233,37,0,"1","350","D","1","D",.,"A",3,"D","11","D"
"20134",2704244,11,0,"1","830","D","1","D",.,"A",25,"D","13","D"
"20134",2704303,29,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2704333,54,0,"1","610","D","1","D",.,"A",650,"D","10","D"
"20134",2704333,55,0,"1","830","D","1","D",.,"A",40,"D","13","D"
"20134",2704333,56,0,"1","840","D","1","D",.,"A",110,"D","10","D"
"20134",2704333,57,0,"1","600","D","1","D",.,"A",70,"D","10","D"
"20134",2704333,58,0,"1","500","D","1","D",.,"A",10,"D","11","D"
"20134",2704333,59,0,"1","510","D","1","D",.,"A",100,"D","11","D"
"20134",2704333,60,0,"1","210","D","1","D",.,"A",50,"D","10","D"
"20134",2704333,61,0,"1","320","D","1","D",.,"A",50,"D","09","D"
"20134",2704333,62,0,"1","340","D","1","D",.,"A",25,"D","10","D"
"20134",2704333,63,0,"1","350","D","1","D",.,"A",25,"D","10","D"
"20134",2704333,64,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704333,65,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704333,66,0,"1","400","D","1","D",.,"A",15,"D","10","D"
"20134",2704373,41,0,"1","830","D","1","D",.,"A",45,"D","13","D"
"20134",2704373,42,0,"1","610","D","1","D",.,"A",675,"D","10","D"
"20134",2704373,43,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704403,26,0,"1","150","D","1","D",.,"A",35,"D","09","D"
"20134",2704403,27,0,"1","150","D","1","D",.,"A",27,"D","09","D"
"20134",2704403,28,0,"1","150","D","1","D",.,"A",27,"D","10","D"
"20134",2704403,29,0,"1","150","D","1","D",.,"A",27,"D","11","D"
"20134",2704414,14,0,"1","830","D","1","D",.,"A",28,"D","13","D"
"20134",2704414,15,0,"1","360","D","1","D",.,"A",9,"D","13","D"
"20134",2704414,16,0,"1","330","D","1","D",.,"A",9,"D","13","D"
"20134",2704453,34,0,"1","840","D","1","D",.,"A",45,"D","11","D"
"20134",2704453,35,0,"1","160","D","1","D",.,"A",3,"D","09","D"
"20134",2704453,36,0,"1","160","D","1","D",.,"A",4,"D","10","D"
"20134",2704453,37,0,"1","160","D","1","D",.,"A",4,"D","11","D"
"20134",2704453,38,0,"1","320","D","2","D",.,"A",50,"D","11","D"
"20134",2704453,39,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704453,40,0,"1","350","D","1","D",.,"A",20,"D","13","D"
"20134",2704483,41,0,"1","840","D","1","D",.,"A",125,"D","11","D"
"20134",2704483,42,0,"1","150","D","1","D",.,"A",125,"D","09","D"
"20134",2704563,20,0,"1","210","D","1","D",.,"A",6,"D","11","D"
"20134",2704563,21,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704573,28,0,"1","150","D","1","D",.,"A",30,"D","11","D"
"20134",2704573,29,0,"1","210","D","1","D",.,"A",30,"D","10","D"
"20134",2704573,30,0,"1","400","D","1","D",.,"A",40,"D","11","D"
"20134",2704573,31,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2704573,32,0,"1","350","D","1","D",.,"A",15,"D","13","D"
"20134",2704573,33,0,"1","370","D","1","D",.,"A",85,"D","11","D"
"20134",2704613,37,0,"1","830","D","1","D",.,"A",107,"D","13","D"
"20134",2704613,38,0,"1","360","D","1","D",.,"A",20,"D","13","D"
"20134",2704623,28,0,"1","360","D","1","D",.,"A",8,"D","13","D"
"20134",2704653,9,0,"1","340","D","1","D",.,"A",5,"D","10","D"
"20134",2704753,10,0,"1","510","D","1","D",.,"A",15,"D","11","D"
"20134",2704753,11,0,"1","320","D","1","D",.,"A",10,"D","11","D"
"20134",2704783,35,0,"1","500","D","1","D",.,"A",59,"D","11","D"
"20134",2704783,36,0,"1","150","D","1","D",.,"A",66,"D","11","D"
"20134",2704783,37,0,"1","210","D","1","D",.,"A",70,"D","10","D"
"20134",2704803,25,0,"1","500","D","1","D",.,"A",145,"D","10","D"
"20134",2704843,39,0,"1","600","D","1","D",.,"A",225,"D","10","D"
"20134",2704843,40,0,"1","500","D","1","D",.,"A",25,"D","10","D"
"20134",2704843,41,0,"1","320","D","1","D",.,"A",25,"D","10","D"
"20134",2704843,42,0,"1","370","D","1","D",.,"A",35,"D","11","D"
"20134",2704853,36,0,"1","510","D","1","D",.,"A",10,"D","11","D"
"20134",2704853,37,0,"1","210","D","1","D",.,"A",5,"D","09","D"
"20134",2704853,38,0,"1","210","D","1","D",.,"A",10,"D","10","D"
"20134",2704853,39,0,"1","210","D","1","D",.,"A",5,"D","11","D"
"20134",2704893,32,0,"1","810","D","1","D",.,"A",25,"D","09","D"
"20134",2704893,33,0,"1","330","D","1","D",.,"A",16,"D","13","D"
"20134",2704893,34,0,"1","320","D","1","D",.,"A",12,"D","10","D"
"20134",2704893,35,0,"1","330","D","1","D",.,"A",17,"D","13","D"
"20134",2704923,37,0,"1","310","D","1","D",.,"A",53,"D","11","D"
"20134",2704923,38,0,"1","320","D","1","D",.,"A",5,"D","10","D"
"20134",2704923,39,0,"1","350","D","1","D",.,"A",1,"D","11","D"
"20134",2704933,44,0,"1","600","D","1","D",.,"A",1200,"D","09","D"
"20134",2704933,45,0,"1","510","D","1","D",.,"A",26,"D","10","D"
"20134",2704933,46,0,"1","510","D","1","D",.,"A",26,"D","11","D"
"20134",2704933,47,0,"1","150","D","1","D",.,"A",25,"D","11","D"
"20134",2704963,13,0,"1","350","D","1","D",.,"A",8,"D","13","D"
"20134",2704993,13,0,"1","350","D","1","D",.,"A",4,"D","13","D"
"20134",2705003,58,0,"1","610","D","1","D",.,"A",300,"D","09","D"
"20134",2705003,59,0,"1","610","D","1","D",.,"A",300,"D","10","D"
"20134",2705003,60,0,"1","610","D","1","D",.,"A",300,"D","11","D"
"20134",2705003,61,0,"1","500","D","1","D",.,"A",150,"D","10","D"
"20134",2705003,62,0,"1","340","D","2","D",.,"A",150,"D","11","D"
"20134",2705043,44,0,"1","160","D","1","D",.,"A",4,"D","10","D"
"20134",2705083,21,0,"1","840","D","1","D",.,"A",40,"D","10","D"
"20134",2705083,22,0,"1","160","D","1","D",.,"A",10,"D","10","D"
"20134",2705083,23,0,"1","160","D","1","D",.,"A",10,"D","11","D"
"20134",2705083,24,0,"1","320","D","1","D",.,"A",30,"D","11","D"
"20134",2705093,50,0,"1","830","D","1","D",.,"A",100,"D","13","D"
"20134",2705093,51,0,"1","350","D","1","D",.,"A",24,"D","13","D"
"20134",2705093,52,0,"1","370","D","1","D",.,"A",50,"D","11","D"
"20134",2705123,33,0,"1","150","D","1","D",.,"A",10,"D","10","D"
"20134",2705123,34,0,"1","150","D","1","D",.,"A",10,"D","11","D"
"20134",2705133,66,0,"1","150","D","1","D",.,"A",110,"D","10","D"
"20134",2705133,67,0,"1","150","D","1","D",.,"A",80,"D","09","D"
"20134",2705193,25,0,"1","150","D","1","D",.,"A",40,"D","09","D"
"20134",2705193,26,0,"1","150","D","1","D",.,"A",40,"D","10","D"
"20134",2705193,27,0,"1","150","D","1","D",.,"A",40,"D","11","D"
"20134",2705213,28,0,"1","830","D","1","D",.,"A",20,"D","13","D"
"20134",2705213,29,0,"1","840","D","1","D",.,"A",35,"D","10","D"
"20134",2705213,30,0,"1","370","D","1","D",.,"A",60,"D","11","D"
"20134",2705263,29,0,"1","210","D","1","D",.,"A",60,"D","11","D"
"20134",2705263,30,0,"1","320","D","1","D",.,"A",20,"D","10","D"
"20134",2705263,31,0,"1","350","D","1","D",.,"A",50,"D","13","D"
"20134",2705293,40,0,"1","830","D","1","D",.,"A",124,"D","13","D"
"20134",2705293,41,0,"1","510","D","1","D",.,"A",16,"D","10","D"
"20134",2705293,42,0,"1","200","D","1","D",.,"A",45,"D","09","D"
"20134",2705293,43,0,"1","200","D","1","D",.,"A",100,"D","10","D"
"20134",2705293,44,0,"1","200","D","1","D",.,"A",72,"D","11","D"
"20134",2705293,45,0,"1","300","D","1","D",.,"A",100,"D","11","D"
"20134",2705293,46,0,"1","400","D","1","D",.,"A",100,"D","11","D"
"20134",2705303,38,0,"1","810","D","1","D",.,"A",35,"D","09","D"
