"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02792115","12","2014","980350","2",8.3333,
"02792115","01","2015","980350","2",8.3333,
"02792125","11","2014","005400","2",166.6667,
"02792125","12","2014","005400","2",166.6667,
"02792125","01","2015","005400","2",166.6667,
"02792125","11","2014","005410","2",250,
"02792125","12","2014","005410","2",250,
"02792125","01","2015","005410","2",250,
"02792125","11","2014","900030","2",1288.9167,
"02792125","12","2014","900030","2",1288.9167,
"02792125","01","2015","900030","2",1288.9167,
"02792125","11","2014","900150","2",246,
"02792125","12","2014","900150","2",246,
"02792125","01","2015","900150","2",246,
"02792125","11","2014","980000","2",1534.9167,
"02792125","12","2014","980000","2",1534.9167,
"02792125","01","2015","980000","2",1534.9167,
"02792125","11","2014","980010","2",0.25,
"02792125","12","2014","980010","2",0.25,
"02792125","01","2015","980010","2",0.25,
"02792125","11","2014","980020","2",4.5,
"02792125","12","2014","980020","2",4.5,
"02792125","01","2015","980020","2",4.5,
"02792125","11","2014","980060","2",0.0833,
"02792125","12","2014","980060","2",0.0833,
"02792125","01","2015","980060","2",0.0833,
"02792125","11","2014","980071","2",1551.5833,
"02792125","12","2014","980071","2",1551.5833,
"02792125","01","2015","980071","2",1551.5833,
"02792125","11","2014","980220","2",8.3333,
"02792125","12","2014","980220","2",8.3333,
"02792125","01","2015","980220","2",8.3333,
"02792125","11","2014","980260","2",8.3333,
"02792125","12","2014","980260","2",8.3333,
"02792125","01","2015","980260","2",8.3333,
"02792125","11","2014","980281","2",8.3333,
"02792125","12","2014","980281","2",8.3333,
"02792125","01","2015","980281","2",8.3333,
"02792125","11","2014","980285","2",8.3333,
"02792125","12","2014","980285","2",8.3333,
"02792125","01","2015","980285","2",8.3333,
"02792125","11","2014","980300","2",8.3333,
"02792125","12","2014","980300","2",8.3333,
"02792125","01","2015","980300","2",8.3333,
"02792155","11","2014","005400","2",41.6667,
"02792155","12","2014","005400","2",41.6667,
"02792155","01","2015","005400","2",41.6667,
"02792155","11","2014","005410","2",41.6667,
"02792155","12","2014","005410","2",41.6667,
"02792155","01","2015","005410","2",41.6667,
"02792155","11","2014","900030","2",1679.9167,
"02792155","12","2014","900030","2",1679.9167,
"02792155","01","2015","900030","2",1679.9167,
"02792155","11","2014","900170","2",5666.6667,
"02792155","12","2014","900170","2",5666.6667,
"02792155","01","2015","900170","2",5666.6667,
"02792155","11","2014","900180","2",28.0833,
"02792155","12","2014","900180","2",28.0833,
"02792155","01","2015","900180","2",28.0833,
"02792155","11","2014","980000","2",7374.6667,
