"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_","TICPURCH"
"20163","03494631",24,0,"1","210","D","1","D",20,"D","07","D",
"20163","03494631",25,0,"1","320","D","1","D",15,"D","07","D",
"20163","03494631",26,0,"1","360","D","1","D",10,"D","13","D",
"20163","03494671",23,0,"1","150","D","1","D",106,"D","06","D",
"20163","03494671",24,0,"1","510","D","1","D",25,"D","08","D",
"20163","03494711",11,0,"1","830","D","1","D",90,"D","13","D",
"20163","03494711",12,0,"1","820","D","1","D",75,"D","08","D",
"20163","03494721",33,0,"1","800","D","1","D",185,"F","06","D",
"20163","03494721",34,0,"1","830","D","1","D",80,"D","06","D",
"20163","03494721",35,0,"1","510","D","2","D",20,"D","06","D",
"20163","03494721",36,0,"1","510","D","2","D",20,"D","07","D",
"20163","03494721",37,0,"1","320","D","1","D",5,"D","07","D",
"20163","03494721",38,0,"1","320","D","1","D",5,"D","08","D",
"20163","03494731",48,0,"1","800","D","1","D",4000,"D","13","D",
"20163","03494731",49,0,"1","830","D","1","D",39,"D","13","D",
"20163","03494731",50,0,"1","950","D","1","D",4000,"D","08","D",
"20163","03494731",51,0,"1","610","D","1","D",400,"D","07","D",
"20163","03494731",52,0,"1","500","D","1","D",600,"D","06","D",
"20163","03494731",53,0,"1","510","D","1","D",50,"D","06","D",
"20163","03494731",54,0,"1","510","D","1","D",30,"D","07","D",
"20163","03494731",55,0,"1","510","D","1","D",20,"D","08","D",
"20163","03494731",56,0,"1","360","D","1","D",25,"D","13","D",
"20163","03494751",17,0,"1","350","D","1","D",4,"D","13","D",
"20163","03494781",29,0,"1","830","D","1","D",80,"D","13","D",
"20163","03494781",30,0,"1","510","D","1","D",125,"D","06","D",
"20163","03494781",31,0,"1","510","D","1","D",149,"D","06","D",
"20163","03494781",32,0,"1","150","D","1","D",15,"D","06","D",
"20163","03494781",33,0,"1","150","D","1","D",15,"D","07","D",
"20163","03494781",34,0,"1","150","D","1","D",15,"D","08","D",
"20163","03494781",35,0,"1","360","D","1","D",8,"D","13","D",
"20163","03494791",20,0,"1","610","D","1","D",90,"D","06","D",
"20163","03494791",21,0,"1","610","D","1","D",90,"D","07","D",
"20163","03494791",22,0,"1","610","D","1","D",90,"D","08","D",
"20163","03494791",23,0,"1","820","D","1","D",45,"D","08","D",
"20163","03494811",44,0,"1","610","D","1","D",40,"D","08","D",
"20163","03494811",45,0,"1","150","D","1","D",52,"D","07","D",
"20163","03494811",46,0,"1","150","D","1","D",20,"D","08","D",
"20163","03494811",47,0,"1","500","D","1","D",323,"D","08","D",
"20163","03494811",48,0,"1","150","D","1","D",56,"D","08","D",
"20163","03494821",22,0,"1","830","D","1","D",25,"D","13","D",
"20163","03494821",23,0,"1","840","D","1","D",50,"D","08","D",
"20163","03494821",24,0,"1","310","D","1","D",38,"D","08","D",
"20163","03494911",21,0,"1","830","D","1","D",60,"D","13","D",
"20163","03494941",17,0,"1","510","D","1","D",120,"D","08","D",
"20163","03494971",27,0,"1","510","D","1","D",40,"D","07","D",
"20163","03494971",28,0,"1","360","D","1","D",10,"D","13","D",
"20163","03495001",16,0,"1","830","D","1","D",60,"D","06","D",
"20163","03495001",17,0,"1","840","D","1","D",80,"D","07","D",
"20163","03495001",18,0,"1","510","D","1","D",50,"D","08","D",
"20163","03495001",19,0,"1","210","D","1","D",50,"D","08","D",
"20163","03495001",20,0,"1","350","D","1","D",50,"D","07","D",
"20163","03495001",21,0,"1","340","D","1","D",40,"D","07","D",
"20163","03495001",22,0,"1","360","D","1","D",8,"D","13","D",
"20163","03495021",25,0,"1","500","D","1","D",25,"D","06","D",
"20163","03495021",26,0,"1","510","D","1","D",15,"D","06","D",
"20163","03495021",27,0,"1","510","D","1","D",15,"D","07","D",
"20163","03495021",28,0,"1","510","D","1","D",30,"D","08","D",
"20163","03495021",29,0,"1","360","D","1","D",8,"D","13","D",
"20163","03495071",17,0,"1","360","D","1","D",11,"D","13","D",
"20163","03495111",19,0,"1","360","D","1","D",9,"D","13","D",
"20163","03495141",18,0,"1","830","D","1","D",86,"D","13","D",
"20163","03495151",26,0,"1","150","D","1","D",8,"D","07","D",
"20163","03495151",27,0,"1","150","D","1","D",16,"D","07","D",
"20163","03495211",29,0,"1","830","D","1","D",347,"D","07","D",
"20163","03495211",30,0,"1","830","D","1","D",40,"D","13","D",
"20163","03495211",31,0,"1","510","D","1","D",35,"D","06","D",
"20163","03495211",32,0,"1","510","D","1","D",36,"D","07","D",
"20163","03495211",33,0,"1","510","D","1","D",160,"D","06","D",
"20163","03495211",34,0,"1","360","D","1","D",10,"D","13","D",
"20163","03495211",35,0,"1","360","D","1","D",10,"D","06","D",
"20163","03495211",36,0,"1","360","D","1","D",29,"D","07","D",
"20163","03495211",37,0,"1","360","D","1","D",19,"D","08","D",
"20163","03495271",15,0,"1","340","D","1","D",30,"D","06","D",
"20163","03495291",24,0,"1","150","D","1","D",25,"D","06","D",
"20163","03495291",25,0,"1","150","D","1","D",25,"D","07","D",
"20163","03495291",26,0,"1","150","D","1","D",25,"D","08","D",
"20163","03495291",27,0,"1","210","D","1","D",30,"D","08","D",
"20163","03495301",7,0,"1","830","D","1","D",72,"D","13","D",
"20163","03495301",8,0,"1","510","D","1","D",30,"D","07","D",
"20163","03495311",9,0,"1","320","D","1","D",15,"D","08","D",
"20163","03495401",13,0,"1","610","D","1","D",160,"D","06","D",
"20163","03495401",14,0,"1","610","D","1","D",160,"D","07","D",
"20163","03495401",15,0,"1","610","D","1","D",160,"D","08","D",
"20163","03495401",16,0,"1","150","D","1","D",50,"D","06","D",
"20163","03495431",40,0,"1","360","D","1","D",9,"D","13","D",
"20163","03495451",29,0,"1","360","D","1","D",8,"D","13","D",
"20163","03495451",30,0,"1","340","D","1","D",16,"D","07","D",
"20163","03495471",30,0,"1","610","D","1","D",45,"D","06","D",
"20163","03495521",10,0,"1","830","D","1","D",30,"D","13","D",
"20163","03495541",14,0,"1","200","D","1","D",30,"D","13","D",
"20163","03495541",15,0,"1","510","D","1","D",20,"D","08","D",
"20163","03495541",16,0,"1","350","D","1","D",5,"D","13","D",
"20163","03495551",54,0,"1","830","D","1","D",31,"D","13","D",
"20163","03495551",55,0,"1","500","D","1","D",20,"D","06","D",
"20163","03495551",56,0,"1","500","D","1","D",20,"D","07","D",
"20163","03495551",57,0,"1","500","D","1","D",20,"D","08","D",
"20163","03495551",58,0,"1","500","D","1","D",180,"D","07","D",
"20163","03495551",59,0,"1","510","D","1","D",20,"D","06","D",
"20163","03495551",60,0,"1","510","D","1","D",20,"D","07","D",
"20163","03495551",61,0,"1","510","D","1","D",20,"D","08","D",
"20163","03495551",62,0,"1","210","D","1","D",15,"D","07","D",
"20163","03495551",63,0,"1","310","D","1","D",30,"D","07","D",
"20163","03495551",64,0,"1","360","D","1","D",10,"D","13","D",
"20163","03495551",65,0,"1","380","D","1","D",20,"D","07","D",
"20163","03495551",66,0,"1","400","D","1","D",25,"D","07","D",
"20163","03495561",41,0,"1","830","D","1","D",15,"D","13","D",
"20163","03495561",42,0,"1","830","D","1","D",20,"D","13","D",
"20163","03495561",43,0,"1","510","D","1","D",40,"D","08","D",
"20163","03495561",44,0,"1","320","D","1","D",10,"D","07","D",
"20163","03495561",45,0,"1","360","D","1","D",8,"D","13","D",
"20163","03495561",46,0,"1","360","D","1","D",8,"D","13","D",
"20163","03495591",30,0,"1","510","D","1","D",50,"D","08","D",
"20163","03495622",17,0,"1","840","D","1","D",10,"F","06","D",
"20163","03495622",18,0,"1","510","D","1","D",15,"D","08","D",
"20163","03495622",19,0,"1","340","D","1","D",100,"D","08","D",
"20163","03495671",32,0,"1","500","D","1","D",250,"D","07","D",
"20163","03495671",33,0,"1","510","D","1","D",25,"D","07","D",
"20163","03495671",34,0,"1","210","D","1","D",32,"D","08","D",
"20163","03495671",35,0,"1","330","D","1","D",4,"D","08","D",
"20163","03495671",36,0,"1","360","D","1","D",10,"D","13","D",
"20163","03495691",11,0,"1","830","D","1","D",35,"D","13","D",
"20163","03495761",11,0,"1","340","D","1","D",15,"D","08","D",
"20163","03495851",18,0,"1","830","D","1","D",22,"D","13","D",
"20163","03495851",19,0,"1","830","D","1","D",160,"D","13","D",
"20163","03495851",20,0,"1","510","D","1","D",50,"D","08","D",
"20163","03495911",11,0,"1","830","D","1","D",12,"D","13","D",
"20163","03495911",12,0,"1","500","D","1","D",120,"D","06","D",
"20163","03495911",13,0,"1","510","D","1","D",45,"D","07","D",
"20163","03495911",14,0,"1","210","D","1","D",45,"D","07","D",
"20163","03495941",28,0,"1","150","D","1","D",40,"D","07","D",
"20163","03495961",9,0,"1","600","D","1","D",130,"D","06","D",
"20163","03495991",19,0,"1","830","D","1","D",10,"D","13","D",
"20163","03495991",20,0,"1","510","D","1","D",48,"D","08","D",
"20163","03495991",21,0,"1","510","D","1","D",225,"D","08","D",
"20163","03495991",22,0,"1","340","D","1","D",10,"D","08","D",
"20163","03495991",23,0,"1","350","D","1","D",3,"D","08","D",
"20163","03495991",24,0,"1","360","D","1","D",8,"D","13","D",
"20163","03496001",23,0,"1","500","D","1","D",580,"D","08","D",
"20163","03496001",24,0,"1","360","D","1","D",30,"D","13","D",
"20163","03496011",14,0,"1","610","D","1","D",30,"D","06","D",
"20163","03496011",15,0,"1","610","D","1","D",30,"D","07","D",
"20163","03496011",16,0,"1","610","D","1","D",30,"D","08","D",
"20163","03496011",17,0,"1","610","D","1","D",55,"D","08","D",
"20163","03496011",18,0,"1","500","D","1","D",40,"D","07","D",
"20163","03496011",19,0,"1","510","D","1","D",20,"D","06","D",
"20163","03496011",20,0,"1","510","D","1","D",20,"D","07","D",
"20163","03496141",14,0,"1","360","D","1","D",20,"D","13","D",
"20163","03496233",16,0,"1","510","D","1","D",30,"D","06","D",
"20163","03496233",17,0,"1","510","D","1","D",30,"D","07","D",
"20163","03496233",18,0,"1","510","D","1","D",30,"D","08","D",
"20163","03496271",34,0,"1","610","D","1","D",125,"D","06","D",
"20163","03496271",35,0,"1","610","D","1","D",125,"D","07","D",
"20163","03496271",36,0,"1","610","D","1","D",125,"D","08","D",
"20163","03496271",37,0,"1","360","D","1","D",9,"D","13","D",
"20163","03496291",19,0,"1","840","D","1","D",99,"D","06","D",
"20163","03496401",12,0,"1","830","D","1","D",50,"D","13","D",
"20163","03496401",13,0,"1","360","D","1","D",18,"D","13","D",
"20163","03496411",32,0,"1","830","D","1","D",810,"D","06","D",
"20163","03496411",33,0,"1","500","D","1","D",117,"D","08","D",
"20163","03496411",34,0,"1","210","D","1","D",56,"D","06","D",
"20163","03496411",35,0,"1","210","D","1","D",60,"D","07","D",
"20163","03496411",36,0,"1","210","D","1","D",26,"D","08","D",
"20163","03496411",37,0,"1","360","D","1","D",10,"D","13","D",
"20163","03496411",38,0,"1","350","D","1","D",5,"D","08","D",
"20163","03496431",14,0,"1","500","D","1","D",300,"D","08","D",
"20163","03496431",15,0,"1","510","D","1","D",44,"D","06","D",
"20163","03496431",16,0,"1","510","D","1","D",44,"D","07","D",
"20163","03496431",17,0,"1","510","D","1","D",44,"D","08","D",
"20163","03496431",18,0,"1","330","D","1","D",10,"D","13","D",
"20163","03496431",19,0,"1","350","D","1","D",10,"D","13","D",
"20163","03496461",43,0,"1","830","D","1","D",72,"D","13","D",
"20163","03496461",44,0,"1","510","D","1","D",36,"D","08","D",
"20163","03496461",45,0,"1","150","D","1","D",82,"D","07","D",
"20163","03496461",46,0,"1","360","D","1","D",10,"D","08","D",
"20163","03496491",30,0,"1","360","D","1","D",9,"D","13","D",
"20163","03496501",32,0,"1","210","D","1","D",30,"D","08","D",
"20163","03496531",30,0,"1","610","D","1","D",90,"D","08","D",
"20163","03496531",31,0,"1","160","D","1","D",25,"D","07","D",
"20163","03496531",32,0,"1","160","D","1","D",25,"D","08","D",
"20163","03496531",33,0,"1","150","D","1","D",140,"D","08","D",
"20163","03496531",34,0,"1","320","D","1","D",10,"D","06","D",
"20163","03496531",35,0,"1","320","D","1","D",10,"D","07","D",
"20163","03496531",36,0,"1","320","D","1","D",10,"D","08","D",
"20163","03496531",37,0,"1","360","D","1","D",23,"D","13","D",
"20163","03496551",10,0,"1","600","D","1","D",80,"D","07","D",
"20163","03496621",24,0,"1","830","D","1","D",400,"D","13","D",
"20163","03496621",25,0,"1","830","D","1","D",140,"D","13","D",
"20163","03496621",26,0,"1","510","D","1","D",75,"D","07","D",
"20163","03496621",27,0,"1","370","D","1","D",10,"D","07","D",
"20163","03496631",13,0,"1","360","D","1","D",7,"D","13","D",
"20163","03496651",9,0,"1","340","D","1","D",29,"D","08","D",
"20163","03496761",17,0,"1","510","D","1","D",48,"D","08","D",
"20163","03496781",23,0,"1","360","D","1","D",8,"D","13","D",
"20163","03496801",26,0,"1","830","D","1","D",10,"D","13","D",
"20163","03496801",27,0,"1","150","D","1","D",30,"D","06","D",
"20163","03496801",28,0,"1","150","D","1","D",30,"D","07","D",
"20163","03496801",29,0,"1","150","D","1","D",30,"D","08","D",
"20163","03496801",30,0,"1","210","D","1","D",10,"D","06","D",
"20163","03496801",31,0,"1","210","D","1","D",10,"D","07","D",
"20163","03496801",32,0,"1","210","D","1","D",10,"D","08","D",
"20163","03496801",33,0,"1","360","D","1","D",9,"D","13","D",
"20163","03496841",13,0,"1","830","D","1","D",10,"D","13","D",
"20163","03496851",31,0,"1","830","D","1","D",25,"D","13","D",
"20163","03497001",19,0,"1","840","D","1","D",45,"D","07","D",
"20163","03497001",20,0,"1","370","D","1","D",14,"D","08","D",
"20163","03497011",16,0,"1","330","D","1","D",10,"D","13","D",
"20163","03497021",22,0,"1","800","D","1","D",200,"D","13","D",
"20163","03497021",23,0,"1","510","D","1","D",20,"D","08","D",
"20163","03497021",24,0,"1","210","D","1","D",70,"D","07","D",
"20163","03497041",13,0,"1","600","D","1","D",120,"D","08","D",
"20163","03497041",14,0,"1","360","D","1","D",10,"D","13","D",
"20163","03497051",29,0,"1","510","D","1","D",30,"D","08","D",
"20163","03497051",30,0,"1","360","D","1","D",17,"D","13","D",
"20163","03497091",26,0,"1","150","D","1","D",10,"D","06","D",
"20163","03497091",27,0,"1","150","D","1","D",10,"D","07","D",
"20163","03497091",28,0,"1","150","D","1","D",10,"D","08","D",
"20163","03497091",29,0,"1","150","D","1","D",30,"D","06","D",
"20163","03497091",30,0,"1","150","D","1","D",30,"D","07","D",
"20163","03497091",31,0,"1","150","D","1","D",30,"D","08","D",
"20163","03497121",19,0,"1","510","D","1","D",120,"D","08","D",
"20163","03497151",6,0,"1","600","D","1","D",130,"D","07","D",
"20163","03497171",25,0,"1","510","D","1","D",44,"D","08","D",
"20163","03497171",26,0,"1","510","D","1","D",80,"D","06","D",
"20163","03497231",16,0,"1","360","D","1","D",9,"D","13","D",
"20163","03497241",20,0,"1","510","D","1","D",35,"D","06","D",
"20163","03497241",21,0,"1","160","D","1","D",40,"D","06","D",
"20163","03497241",22,0,"1","150","D","1","D",10,"D","06","D",
"20163","03497241",23,0,"1","300","D","1","D",100,"D","08","D",
"20163","03497241",24,0,"1","330","D","1","D",10,"D","13","D",
"20163","03497241",25,0,"1","330","D","1","D",20,"D","06","D",
"20163","03497251",21,0,"1","610","D","1","D",125,"D","06","D",
"20163","03497251",22,0,"1","370","D","1","D",60,"D","07","D",
"20163","03497261",22,0,"1","510","D","1","D",80,"D","08","D",
"20163","03497273",19,0,"1","360","D","1","D",10,"D","13","D",
"20163","03497281",16,0,"1","830","D","1","D",60,"D","13","D",
"20163","03497281",17,0,"1","500","D","1","D",300,"D","06","D",
"20163","03497281",18,0,"1","510","D","1","D",30,"D","06","D",
"20163","03497281",19,0,"1","510","D","1","D",30,"D","07","D",
"20163","03497281",20,0,"1","510","D","1","D",30,"D","08","D",
"20163","03497281",21,0,"1","210","D","1","D",40,"D","06","D",
"20163","03497281",22,0,"1","210","D","1","D",40,"D","07","D",
"20163","03497281",23,0,"1","210","D","1","D",40,"D","08","D",
"20163","03497281",24,0,"1","300","D","1","D",20,"D","06","D",
"20163","03497281",25,0,"1","320","D","1","D",30,"D","07","D",
"20163","03497341",12,0,"1","500","D","1","D",90,"D","06","D",
"20163","03497391",15,0,"1","360","D","1","D",10,"D","13","D",
"20163","03497421",43,0,"1","510","D","1","D",500,"D","07","D",
"20163","03497421",44,0,"1","405","D","1","D",.,"H","06","D",
"20163","03497421",44,1,"1","320","D","1","D",5,"E","06","D",
"20163","03497421",44,2,"1","340","D","1","D",5,"E","06","D",
"20163","03497421",45,0,"1","340","D","1","D",10,"D","07","D",
"20163","03497421",46,0,"1","340","D","1","D",10,"D","08","D",
"20163","03497421",47,0,"1","360","D","1","D",18,"D","13","D",
"20163","03497441",35,0,"1","150","D","1","D",16,"D","06","D",
"20163","03497441",36,0,"1","150","D","1","D",16,"D","07","D",
"20163","03497441",37,0,"1","150","D","1","D",16,"D","08","D",
"20163","03497441",38,0,"1","210","D","1","D",45,"D","08","D",
"20163","03497441",39,0,"1","510","D","1","D",11,"D","06","D",
"20163","03497441",40,0,"1","510","D","1","D",20,"D","07","D",
"20163","03497441",41,0,"1","350","D","1","D",2,"D","06","D",
"20163","03497461",11,0,"1","840","D","1","D",40,"D","08","D",
"20163","03497461",12,0,"1","510","D","1","D",32,"F","08","D",
"20163","03497601",21,0,"1","830","D","1","D",350,"D","07","D",
"20163","03497601",22,0,"1","840","D","1","D",100,"D","07","D",
"20163","03497601",23,0,"1","500","D","1","D",300,"D","07","D",
"20163","03497601",24,0,"1","510","D","1","D",50,"D","07","D",
"20163","03497601",25,0,"1","510","D","1","D",50,"D","08","D",
"20163","03497601",26,0,"1","360","D","1","D",8,"D","13","D",
"20163","03497631",19,0,"1","830","D","1","D",20,"D","13","D",
"20163","03497631",20,0,"1","370","D","1","D",30,"D","08","D",
"20163","03497641",29,0,"1","150","D","1","D",120,"D","08","D",
"20163","03497691",14,0,"1","350","D","1","D",10,"D","13","D",
"20163","03497711",20,0,"1","830","D","1","D",20,"D","13","D",
"20163","03497711",21,0,"1","510","D","1","D",20,"D","06","D",
"20163","03497711",22,0,"1","510","D","1","D",20,"D","07","D",
"20163","03497711",23,0,"1","510","D","1","D",20,"D","08","D",
"20163","03497761",15,0,"1","150","D","1","D",66,"D","08","D",
"20163","03497761",16,0,"1","210","D","1","D",25,"D","08","D",
"20163","03497773",16,0,"1","830","D","1","D",11,"D","13","D",
"20163","03497773",17,0,"1","500","D","1","D",45,"D","08","D",
"20163","03497773",18,0,"1","510","D","1","D",8,"D","08","D",
"20163","03497791",40,0,"1","830","D","1","D",106,"D","13","D",
"20163","03497791",41,0,"1","510","D","1","D",145,"D","07","D",
"20163","03497791",42,0,"1","500","D","1","D",74,"D","07","D",
"20163","03497791",43,0,"1","150","D","1","D",82,"D","06","D",
"20163","03497791",44,0,"1","210","D","1","D",60,"D","06","D",
"20163","03497791",45,0,"1","210","D","1","D",68,"D","07","D",
"20163","03497791",46,0,"1","210","D","1","D",84,"D","08","D",
"20163","03497791",47,0,"1","360","D","1","D",17,"D","13","D",
"20163","03497811",20,0,"1","500","D","1","D",350,"D","07","D",
"20163","03497811",21,0,"1","510","D","1","D",50,"D","08","D",
"20163","03497821",5,0,"1","830","D","1","D",20,"D","13","D",
"20163","03497821",6,0,"1","150","D","1","D",15,"D","06","D",
"20163","03497821",7,0,"1","150","D","1","D",15,"D","07","D",
"20163","03497821",8,0,"1","150","D","1","D",15,"D","08","D",
"20163","03497841",14,0,"1","310","D","1","D",10,"D","06","D",
"20163","03497841",15,0,"1","350","D","1","D",7,"D","13","D",
"20163","03497841",16,0,"1","360","D","1","D",9,"D","13","D",
"20163","03497841",17,0,"1","370","D","1","D",254,"D","08","D",
"20163","03497861",41,0,"1","810","D","1","D",100,"D","08","D",
"20163","03497861",42,0,"1","810","D","1","D",100,"D","08","D",
"20163","03497861",43,0,"1","150","D","1","D",50,"D","07","D",
"20163","03497861",44,0,"1","200","D","1","D",20,"D","13","D",
"20163","03497901",14,0,"1","350","D","1","D",8,"D","13","D",
"20163","03497901",15,0,"1","380","D","1","D",15,"D","08","D",
"20163","03497911",20,0,"1","200","D","1","D",10,"D","13","D",
"20163","03497911",21,0,"1","360","D","1","D",8,"D","13","D",
"20163","03497911",22,0,"1","370","D","1","D",30,"D","08","D",
"20163","03497911",23,0,"1","320","D","1","D",6,"D","07","D",
"20163","03497921",14,0,"1","840","D","1","D",10,"D","06","D",
"20163","03497921",15,0,"1","840","D","1","D",10,"D","07","D",
"20163","03497921",16,0,"1","840","D","1","D",10,"D","08","D",
"20163","03497921",17,0,"1","360","D","1","D",10,"D","13","D",
"20163","03497952",30,0,"1","840","D","1","D",100,"D","07","D",
"20163","03497952",31,0,"1","510","D","1","D",40,"D","08","D",
"20163","03497952",32,0,"1","350","D","1","D",10,"D","13","D",
"20163","03497961",11,0,"1","340","D","1","D",34,"D","07","D",
"20163","03497961",12,0,"1","340","D","1","D",49,"D","08","D",
"20163","03497961",13,0,"1","340","D","1","D",4,"D","08","D",
"20163","03497961",14,0,"1","320","D","1","D",10,"D","08","D",
"20163","03497983",14,0,"1","830","D","1","D",30,"D","13","D",
"20163","03497983",15,0,"1","330","D","1","D",10,"D","13","D",
"20163","03497983",16,0,"1","350","D","1","D",6,"D","13","D",
"20163","03497983",17,0,"1","360","D","1","D",8,"D","13","D",
"20163","03498001",17,0,"1","360","D","1","D",8,"D","13","D",
"20163","03498041",23,0,"1","610","D","1","D",120,"D","07","D",
"20163","03498041",24,0,"1","800","D","1","D",108,"D","13","D",
"20163","03498041",25,0,"1","600","D","1","D",108,"D","06","D",
"20163","03498041",26,0,"1","200","D","1","D",50,"D","13","D",
"20163","03498041",27,0,"1","360","D","1","D",10,"D","13","D",
"20163","03498061",18,0,"1","510","D","1","D",40,"D","06","D",
"20163","03498061",19,0,"1","150","D","1","D",28,"D","06","D",
"20163","03498061",20,0,"1","150","D","1","D",28,"D","07","D",
"20163","03498061",21,0,"1","150","D","1","D",28,"D","08","D",
"20163","03498061",22,0,"1","350","D","1","D",3,"D","07","D",
"20163","03498071",14,0,"1","150","D","1","D",39,"D","06","D",
"20163","03498071",15,0,"1","150","D","1","D",39,"D","07","D",
"20163","03498071",16,0,"1","150","D","1","D",39,"D","08","D",
"20163","03498091",35,0,"1","840","D","1","D",104,"D","06","D",
"20163","03498091",36,0,"1","150","D","1","D",60,"D","08","D",
"20163","03498091",37,0,"1","200","D","1","D",10,"D","13","D",
"20163","03498121",24,0,"1","510","D","1","D",25,"D","07","D",
"20163","03498201",35,0,"1","840","D","1","D",45,"D","08","D",
"20163","03498201",36,0,"1","410","D","1","D",42,"D","08","D",
"20163","03498211",9,0,"1","360","D","1","D",12,"D","13","D",
"20163","03498271",30,0,"1","810","D","1","D",250,"D","08","D",
"20163","03498271",31,0,"1","600","D","1","D",50,"D","07","D",
"20163","03498271",32,0,"1","510","D","1","D",85,"D","08","D",
"20163","03498271",33,0,"1","340","D","1","D",100,"D","08","D",
"20163","03498271",34,0,"1","350","D","1","D",100,"D","08","D",
"20163","03498291",26,0,"1","310","D","1","D",45,"D","06","D",
"20163","03498291",27,0,"1","310","D","1","D",45,"D","07","D",
"20163","03498291",28,0,"1","310","D","1","D",45,"D","08","D",
"20163","03498301",11,0,"1","360","D","1","D",10,"D","13","D",
"20163","03498361",13,0,"1","830","D","1","D",21,"D","13","D",
"20163","03498381",22,0,"1","830","D","1","D",480,"D","07","D",
"20163","03498381",23,0,"1","610","D","1","D",75,"D","07","D",
"20163","03498381",24,0,"1","610","D","1","D",65,"D","06","D",
"20163","03498381",25,0,"1","610","D","1","D",65,"D","07","D",
"20163","03498381",26,0,"1","610","D","1","D",65,"D","08","D",
"20163","03498381",27,0,"1","600","D","1","D",450,"D","06","D",
"20163","03498381",28,0,"1","510","D","1","D",8,"D","06","D",
"20163","03498381",29,0,"1","510","D","1","D",8,"D","07","D",
"20163","03498381",30,0,"1","510","D","1","D",8,"D","08","D",
"20163","03498381",31,0,"1","150","D","1","D",35,"D","06","D",
"20163","03498381",32,0,"1","150","D","1","D",35,"D","07","D",
"20163","03498381",33,0,"1","150","D","1","D",35,"D","08","D",
"20163","03498381",34,0,"1","150","D","1","D",60,"D","08","D",
"20163","03498391",39,0,"1","610","D","1","D",700,"D","08","D",
"20163","03498391",40,0,"1","820","D","1","D",45,"D","08","D",
"20163","03498391",41,0,"1","840","D","1","D",99,"D","08","D",
"20163","03498391",42,0,"1","500","D","1","D",250,"D","07","D",
"20163","03498391",43,0,"1","510","D","1","D",100,"D","08","D",
"20163","03498391",44,0,"1","150","D","1","D",15,"D","06","D",
"20163","03498391",45,0,"1","150","D","1","D",15,"D","07","D",
"20163","03498391",46,0,"1","150","D","1","D",15,"D","08","D",
"20163","03498391",47,0,"1","210","D","1","D",20,"D","07","D",
"20163","03498391",48,0,"1","310","D","1","D",15,"D","08","D",
"20163","03498391",49,0,"1","320","D","1","D",25,"D","08","D",
"20163","03498391",50,0,"1","340","D","1","D",20,"D","08","D",
"20163","03498391",51,0,"1","350","D","1","D",3,"D","07","D",
"20163","03498391",52,0,"1","370","D","1","D",50,"D","07","D",
"20163","03498401",27,0,"1","380","D","1","D",5,"D","08","D",
"20163","03498451",33,0,"1","830","D","1","D",60,"D","13","D",
"20163","03498451",34,0,"1","610","D","1","D",89,"D","06","D",
"20163","03498451",35,0,"1","210","D","1","D",14,"D","06","D",
"20163","03498451",36,0,"1","210","D","1","D",14,"D","07","D",
"20163","03498451",37,0,"1","210","D","1","D",14,"D","08","D",
"20163","03498451",38,0,"1","360","D","1","D",9,"D","13","D",
"20163","03498461",21,0,"1","840","D","1","D",120,"D","07","D",
"20163","03498493",9,0,"1","360","D","1","D",8,"D","13","D",
"20163","03498572",18,0,"1","830","D","1","D",21,"D","13","D",
"20163","03498572",19,0,"1","210","D","1","D",180,"D","08","D",
"20163","03498572",20,0,"1","210","D","2","D",150,"D","08","D",
"20163","03498572",21,0,"1","360","D","1","D",12,"D","13","D",
"20163","03498572",22,0,"1","360","D","1","D",12,"D","13","D",
"20163","03498591",20,0,"1","210","D","1","D",100,"D","06","D",
"20163","03498591",21,0,"1","210","D","1","D",100,"D","07","D",
"20163","03498591",22,0,"1","210","D","1","D",100,"D","08","D",
"20163","03498601",18,0,"1","830","D","1","D",40,"D","13","D",
"20163","03498601",19,0,"1","150","D","1","D",12,"D","08","D",
"20163","03498641",40,0,"1","510","D","1","D",10,"D","08","D",
"20163","03498641",41,0,"1","400","D","1","D",20,"D","06","D",
"20163","03498662",24,0,"1","360","D","1","D",17,"D","13","D",
"20163","03498741",15,0,"1","510","D","1","D",16,"D","08","D",
"20163","03498801",15,0,"1","210","D","1","D",16,"D","08","D",
"20163","03498801",16,0,"1","320","D","1","D",20,"D","07","D",
"20163","03498801",17,0,"1","320","D","1","D",21,"D","08","D",
"20163","03498811",17,0,"1","510","D","1","D",30,"D","06","D",
"20163","03498811",18,0,"1","510","D","1","D",30,"D","07","D",
"20163","03498811",19,0,"1","510","D","1","D",10,"D","08","D",
"20163","03498811",20,0,"1","320","D","1","D",9,"D","08","D",
"20163","03498811",21,0,"1","340","D","1","D",8,"D","08","D",
"20163","03498811",22,0,"1","340","D","1","D",10,"D","07","D",
"20163","03498811",23,0,"1","320","D","1","D",8,"D","07","D",
"20163","03498821",13,0,"1","360","D","1","D",10,"D","13","D",
"20163","03498861",81,0,"1","830","D","1","D",47,"D","13","D",
"20163","03498861",82,0,"1","510","D","1","D",80,"D","07","D",
"20163","03498861",83,0,"1","310","D","1","D",10,"D","08","D",
"20163","03498861",84,0,"1","360","D","1","D",9,"D","13","D",
"20163","03498891",35,0,"1","830","D","1","D",70,"D","13","D",
