NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SCHMLWKQ,SCHM_WKQ,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SCHLMLPD,SCHL_LPD,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SCHLMLX,SCHLMLX_,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,TRAN_MTX,TRAN_AYX,TRANPD_,TRANPD,TRANDAYX,TRANAMTX,TAX_UNIT,TU_CODE,TU_DPNDT
03650382,59,D,,A,,B,,A,2,D,2,1,D,1,D,4,D,2,D,,A,950,D,3,D,60,D,,A,,A,1,D,52,D,,A,3290,D,1,2,D,2,05,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,07,D,43000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,3396.0,D,3438,3444,3819,3130,3149,,A,,,,,,100,44392.6,D,44943,45022,49925,40913,41160,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650392,31,D,,A,8067,D,,A,2,D,1,1,D,1,D,7,D,1,D,,A,2460,D,3,D,50,D,,A,,A,1,D,52,D,,A,6197,D,5,2,D,1,03,D,2,D,245,D,,A,,A,81000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,8067,D,,A,6197.0,D,6197,6197,6197,6197,6197,,A,,,,,,100,81000.0,D,81000,81000,81000,81000,81000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650422,29,D,,A,,B,,A,2,D,1,1,D,1,D,7,D,1,D,,A,2400,D,3,D,36,D,,A,,A,1,D,52,D,,A,4208,D,5,2,D,1,03,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,08,D,55000,D,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,4415.8,D,5191,4649,4091,4285,3863,,A,,,,,,100,57722.2,D,67860,60771,53474,56011,50495,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650422,11,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650422,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650432,35,D,,A,,A,,A,2,D,1,1,D,3,D,3,D,2,D,,A,390,D,,A,35,D,,A,,A,1,D,46,D,,A,1847,D,1,,A,1,10,D,1,D,,A,,A,,A,24150,D,,A,1,0,D,0,D,,A,,A,2,D,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1847.0,D,1847,1847,1847,1847,1847,,A,,,,,,100,24150.0,D,24150,24150,24150,24150,24150,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650432,31,D,,A,,A,,A,2,D,2,1,D,4,D,3,D,2,D,,A,50,D,,A,7,D,,A,,A,1,D,4,D,,A,31,D,1,,C,2,05,D,1,D,,A,,A,,A,400,D,,A,2,0,D,0,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31.0,D,31,31,31,31,31,,A,,,,,,100,400.0,D,400,400,400,400,400,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,1,2,1
03650432,12,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,6,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650432,13,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,6,,A,2,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650432,15,D,,A,,A,,A,,A,3,2,D,,A,2,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,6,,A,2,D,3,D,,A,,A,6,D,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03650442,25,D,,A,,A,,A,2,D,1,1,D,4,D,7,D,2,D,,A,285,D,3,D,30,D,,A,,A,1,D,44,D,,A,880,D,1,2,D,1,13,D,1,D,,A,,A,,A,11500,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,880.0,D,880,880,880,880,880,,A,,,,,,100,11500.0,D,11500,11500,11500,11500,11500,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650442,26,D,,A,,A,,A,2,D,2,1,D,1,D,5,D,2,D,,A,900,D,3,D,80,D,,A,,A,1,D,52,D,,A,3342,D,1,2,D,2,13,D,1,D,,A,,A,,A,43680,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3342.0,D,3342,3342,3342,3342,3342,,A,,,,,,100,43680.0,D,43680,43680,43680,43680,43680,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650442,19,D,,A,,A,,A,2,D,8,1,D,3,D,4,D,2,D,,A,617,D,3,D,65,D,,A,,A,1,D,24,D,,A,1164,D,5,2,D,3,13,D,1,D,,A,,A,,A,15210,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1164.0,D,1164,1164,1164,1164,1164,,A,,,,,,100,15210.0,D,15210,15210,15210,15210,15210,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03650442,27,D,,A,,A,,A,2,D,8,1,D,3,D,3,D,2,D,,A,700,D,,A,70,D,,A,,A,1,D,36,D,,A,1928,D,1,2,D,4,13,D,1,D,,A,,A,,A,25200,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1928.0,D,1928,1928,1928,1928,1928,,A,,,,,,100,25200.0,D,25200,25200,25200,25200,25200,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,3,1,
03650442,24,D,,A,,A,,A,2,D,8,1,D,1,D,3,D,2,D,,A,634,D,,A,65,D,,A,,A,1,D,52,D,,A,2521,D,1,2,D,5,13,D,1,D,,A,,A,,A,32955,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2521.0,D,2521,2521,2521,2521,2521,,A,,,,,,100,32955.0,D,32955,32955,32955,32955,32955,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,4,1,
03650442,1,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,6,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650462,56,D,,B,,A,,A,2,D,1,1,D,3,D,8,D,1,D,,C,,C,3,D,50,D,,A,,A,3,D,42,D,,A,8721,D,1,1,D,1,02,D,2,D,,A,,A,,A,,C,,A,1,1071,D,0,D,,A,,A,,A,10,D,100000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,8531.2,D,8482,8004,8526,8205,9439,,A,,,,,,100,97520.4,D,96877,90633,97454,93256,109382,301,1071.0,D,1071,1071,1071,1071,1071,,A,,,,,,,A,,,,,,100,2,D,,A,7000,7000,7000,7000,7000,100,,A,7000,D,7000,D,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650462,58,D,,B,,A,,A,2,D,2,1,D,1,D,4,D,1,D,,C,,C,3,D,35,D,,A,,A,3,D,50,D,,A,2754,D,1,1,D,2,10,D,2,D,,A,,A,,A,,C,,A,2,153,D,0,D,,A,,A,,A,06,D,34000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,B,,A,,A,2828.8,D,2863,2888,2677,2533,3183,,A,,,,,,100,34976.0,D,35425,35751,32987,31111,39606,301,153.0,D,153,153,153,153,153,,A,,,,,,,A,,,,,,100,2,D,,A,1000,1000,1000,1000,1000,100,,A,1000,D,1000,D,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650512,52,D,,A,,A,,A,2,D,1,1,D,3,D,8,D,2,D,,A,,C,3,D,50,D,,A,,A,5,D,12,D,,A,16160,T,1,2,D,1,01,D,7,D,,A,,A,,A,70000,D,,A,1,10710,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12437.3,T,12437,12437,12437,12437,12437,,A,,,,,,100,70000.0,D,70000,70000,70000,70000,70000,100,10710.0,D,10710,10710,10710,10710,10710,,A,,,,,,,A,,,,,,100,2,D,,A,70000,70000,70000,70000,70000,100,,A,70000,D,70000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,1,1,
03650512,56,D,,A,,B,,A,2,D,2,1,D,1,D,8,D,1,D,,A,,C,3,D,60,D,,A,,A,1,D,52,D,,A,10061,D,1,2,D,2,10,D,2,D,,C,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,11,D,150000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,12437.3,T,12437,12437,12437,12437,12437,,A,,,,,,100,219466.6,T,219467,219467,219467,219467,219467,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650512,14,D,,A,,A,,A,,A,3,2,D,,A,2,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03650522,67,D,,A,,A,,A,,A,1,1,D,2,D,5,D,2,D,,A,300,D,3,D,30,D,1,D,,A,4,D,52,D,,A,1224,D,3,2,D,1,10,D,1,D,,A,,A,1600,D,16000,D,,A,2,0,D,20808,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1224.0,D,1224,1224,1224,1224,1224,1600.0,D,1600,1600,1600,1600,1600,100,16000.0,D,16000,16000,16000,16000,16000,100,0.0,D,0,0,0,0,0,20808.0,D,20808,20808,20808,20808,20808,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,1,A,A,A,,,,1,1,
03650542,31,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,1200,D,3,D,40,D,,A,,A,1,D,52,D,,A,3443,D,1,1,D,1,03,D,2,D,,A,,A,,A,45000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3443.0,D,3443,3443,3443,3443,3443,,A,,,,,,100,45000.0,D,45000,45000,45000,45000,45000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650542,36,D,,A,,A,,A,2,D,2,1,D,2,D,7,D,2,D,,A,1500,D,3,D,32,D,,A,,A,1,D,52,D,,C,4973,D,1,1,D,2,03,D,2,D,,A,,A,,A,65000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4973.0,D,4973,4973,4973,4973,4973,,A,,,,,,100,65000.0,D,65000,65000,65000,65000,65000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650542,12,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650542,1,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650552,60,D,,A,,A,,A,2,D,1,1,D,1,D,4,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,1377,D,3,1,D,1,10,D,5,D,,A,,A,,A,18000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,1377.0,D,1377,1377,1377,1377,1377,,A,,,,,,100,18000.0,D,18000,18000,18000,18000,18000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650552,34,D,,A,,A,,A,2,D,3,1,D,2,D,4,D,2,D,,A,,C,3,D,30,D,,A,,A,1,D,52,D,,A,918,D,5,1,D,2,05,D,5,D,,A,,A,,A,12000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,918.0,D,918,918,918,918,918,,A,,,,,,100,12000.0,D,12000,12000,12000,12000,12000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03650552,12,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650562,63,D,,A,,A,,A,2,D,1,1,D,4,D,4,D,1,D,,A,522,D,3,D,24,D,,A,,A,4,D,4,D,13000,D,41,D,1,1,D,1,10,D,2,D,,A,,A,,A,530,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,41.0,D,41,41,41,41,41,,A,,,,,,100,530.0,D,530,530,530,530,530,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,1,1,1
03650562,68,D,,A,,B,,A,,A,2,1,D,1,D,4,D,1,D,,A,,C,3,D,40,D,2,D,,A,4,D,52,D,6500,D,3825,D,1,2,D,2,10,D,2,D,,C,,A,2000,D,50000,D,,A,1,0,D,24000,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,3825.0,D,3825,3825,3825,3825,3825,2000.0,D,2000,2000,2000,2000,2000,100,50000.0,D,50000,50000,50000,50000,50000,100,0.0,D,0,0,0,0,0,24000.0,D,24000,24000,24000,24000,24000,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,1,A,A,A,,,,1,2,
03650582,30,D,,A,,A,,A,2,D,1,1,D,2,D,4,D,2,D,,A,2500,D,3,D,6,D,,A,,A,1,D,52,D,,A,3825,D,1,2,D,1,12,D,2,D,,A,,A,,A,50000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3825.0,D,3825,3825,3825,3825,3825,,A,,,,,,100,50000.0,D,50000,50000,50000,50000,50000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650582,30,D,,A,,B,,A,2,D,2,1,D,1,D,5,D,1,D,,A,1325,D,3,D,40,D,,A,,A,1,D,52,D,,A,2678,D,1,2,D,2,01,D,2,D,,C,,A,,A,35000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,B,,A,2678.0,D,2678,2678,2678,2678,2678,,A,,,,,,100,35000.0,D,35000,35000,35000,35000,35000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650582,10,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650582,9,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650582,4,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03650602,33,D,3643,D,,A,,A,2,D,1,1,D,1,D,7,D,1,D,296,D,6500,D,3,D,40,D,,A,,A,3,D,52,D,,A,6120,D,1,2,D,1,03,D,3,D,,A,,A,,A,80000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,3643,D,,A,,A,6120.0,D,6120,6120,6120,6120,6120,,A,,,,,,100,80000.0,D,80000,80000,80000,80000,80000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03650602,31,D,,A,,A,,A,2,D,2,1,D,2,D,7,D,2,D,,A,800,D,3,D,20,D,,A,,A,3,D,52,D,,A,765,D,1,2,D,2,03,D,3,D,,A,,A,,A,10000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,765.0,D,765,765,765,765,765,,A,,,,,,100,10000.0,D,10000,10000,10000,10000,10000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03650602,10,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
