NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03386974,11,2016,900150,2,,4,82
03386974,11,2016,900150,2,,5,209
03386974,12,2016,900150,2,,1,199
03386974,12,2016,900150,2,,2,208
03386974,12,2016,900150,2,,3,191
03386974,12,2016,900150,2,,4,82
03386974,12,2016,900150,2,,5,209
03386974,10,2016,900210,2,,1,1245.0833
03386974,10,2016,900210,2,,2,46.5
03386974,10,2016,900210,2,,3,35.75
03386974,10,2016,900210,2,,4,256.75
03386974,10,2016,900210,2,,5,394.3333
03386974,11,2016,900210,2,,1,1245.0833
03386974,11,2016,900210,2,,2,46.5
03386974,11,2016,900210,2,,3,35.75
03386974,11,2016,900210,2,,4,256.75
03386974,11,2016,900210,2,,5,394.3333
03386974,12,2016,900210,2,,1,1245.0833
03386974,12,2016,900210,2,,2,46.5
03386974,12,2016,900210,2,,3,35.75
03386974,12,2016,900210,2,,4,256.75
03386974,12,2016,900210,2,,5,394.3333
03386974,10,2016,980000,2,T,1,5953.126
03386974,10,2016,980000,2,T,2,5953.126
03386974,10,2016,980000,2,T,3,5953.126
03386974,10,2016,980000,2,T,4,5953.126
03386974,10,2016,980000,2,T,5,5953.126
03386974,11,2016,980000,2,T,1,5953.126
03386974,11,2016,980000,2,T,2,5953.126
03386974,11,2016,980000,2,T,3,5953.126
03386974,11,2016,980000,2,T,4,5953.126
03386974,11,2016,980000,2,T,5,5953.126
03386974,12,2016,980000,2,T,1,5953.126
03386974,12,2016,980000,2,T,2,5953.126
03386974,12,2016,980000,2,T,3,5953.126
03386974,12,2016,980000,2,T,4,5953.126
03386974,12,2016,980000,2,T,5,5953.126
03386984,10,2016,900030,2,,1,1381
03386984,10,2016,900030,2,,2,728
03386984,10,2016,900030,2,,3,987
03386984,10,2016,900030,2,,4,457
03386984,10,2016,900030,2,,5,1353
03386984,11,2016,900030,2,,1,1381
03386984,11,2016,900030,2,,2,728
03386984,11,2016,900030,2,,3,987
03386984,11,2016,900030,2,,4,457
03386984,11,2016,900030,2,,5,1353
03386984,12,2016,900030,2,,1,1381
03386984,12,2016,900030,2,,2,728
03386984,12,2016,900030,2,,3,987
03386984,12,2016,900030,2,,4,457
03386984,12,2016,900030,2,,5,1353
03386984,10,2016,900150,2,,1,380
03386984,10,2016,900150,2,,2,417
03386984,10,2016,900150,2,,3,519
03386984,10,2016,900150,2,,4,307
03386984,10,2016,900150,2,,5,203
03386984,11,2016,900150,2,,1,380
03386984,11,2016,900150,2,,2,417
03386984,11,2016,900150,2,,3,519
03386984,11,2016,900150,2,,4,307
03386984,11,2016,900150,2,,5,203
03386984,12,2016,900150,2,,1,380
03386984,12,2016,900150,2,,2,417
03386984,12,2016,900150,2,,3,519
03386984,12,2016,900150,2,,4,307
03386984,12,2016,900150,2,,5,203
03386984,10,2016,980000,2,,1,1761
03386984,10,2016,980000,2,,2,1145
03386984,10,2016,980000,2,,3,1506
03386984,10,2016,980000,2,,4,764
03386984,10,2016,980000,2,,5,1556
03386984,11,2016,980000,2,,1,1761
03386984,11,2016,980000,2,,2,1145
03386984,11,2016,980000,2,,3,1506
03386984,11,2016,980000,2,,4,764
03386984,11,2016,980000,2,,5,1556
03386984,12,2016,980000,2,,1,1761
03386984,12,2016,980000,2,,2,1145
03386984,12,2016,980000,2,,3,1506
03386984,12,2016,980000,2,,4,764
03386984,12,2016,980000,2,,5,1556
03387004,10,2016,800940,2,,1,201.4167
03387004,10,2016,800940,2,,2,201.4167
03387004,10,2016,800940,2,,3,201.4167
03387004,10,2016,800940,2,,4,201.4167
03387004,10,2016,800940,2,,5,201.4167
03387004,11,2016,800940,2,,1,201.4167
03387004,11,2016,800940,2,,2,201.4167
03387004,11,2016,800940,2,,3,201.4167
03387004,11,2016,800940,2,,4,201.4167
03387004,11,2016,800940,2,,5,201.4167
03387004,12,2016,800940,2,,1,201.4167
03387004,12,2016,800940,2,,2,201.4167
03387004,12,2016,800940,2,,3,201.4167
03387004,12,2016,800940,2,,4,201.4167
03387004,12,2016,800940,2,,5,201.4167
03387004,10,2016,900000,2,,1,2633.3333
03387004,10,2016,900000,2,,2,2633.3333
03387004,10,2016,900000,2,,3,2633.3333
03387004,10,2016,900000,2,,4,2633.3333
03387004,10,2016,900000,2,,5,2633.3333
03387004,11,2016,900000,2,,1,2633.3333
03387004,11,2016,900000,2,,2,2633.3333
03387004,11,2016,900000,2,,3,2633.3333
03387004,11,2016,900000,2,,4,2633.3333
03387004,11,2016,900000,2,,5,2633.3333
03387004,12,2016,900000,2,,1,2633.3333
03387004,12,2016,900000,2,,2,2633.3333
03387004,12,2016,900000,2,,3,2633.3333
03387004,12,2016,900000,2,,4,2633.3333
