NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03566714,08,2017,900000,2,,2,49.6667
03566714,08,2017,900000,2,,3,2156.5
03566714,08,2017,900000,2,,4,2166.6667
03566714,08,2017,900000,2,,5,3041.1667
03566714,09,2017,900000,2,,1,666.5
03566714,09,2017,900000,2,,2,49.6667
03566714,09,2017,900000,2,,3,2156.5
03566714,09,2017,900000,2,,4,2166.6667
03566714,09,2017,900000,2,,5,3041.1667
03566714,07,2017,900030,2,,1,947
03566714,07,2017,900030,2,,2,947
03566714,07,2017,900030,2,,3,947
03566714,07,2017,900030,2,,4,947
03566714,07,2017,900030,2,,5,947
03566714,08,2017,900030,2,,1,947
03566714,08,2017,900030,2,,2,947
03566714,08,2017,900030,2,,3,947
03566714,08,2017,900030,2,,4,947
03566714,08,2017,900030,2,,5,947
03566714,09,2017,900030,2,,1,947
03566714,09,2017,900030,2,,2,947
03566714,09,2017,900030,2,,3,947
03566714,09,2017,900030,2,,4,947
03566714,09,2017,900030,2,,5,947
03566714,07,2017,900150,2,,1,41.25
03566714,07,2017,900150,2,,2,41.25
03566714,07,2017,900150,2,,3,41.25
03566714,07,2017,900150,2,,4,41.25
03566714,07,2017,900150,2,,5,41.25
03566714,08,2017,900150,2,,1,41.25
03566714,08,2017,900150,2,,2,41.25
03566714,08,2017,900150,2,,3,41.25
03566714,08,2017,900150,2,,4,41.25
03566714,08,2017,900150,2,,5,41.25
03566714,09,2017,900150,2,,1,41.25
03566714,09,2017,900150,2,,2,41.25
03566714,09,2017,900150,2,,3,41.25
03566714,09,2017,900150,2,,4,41.25
03566714,09,2017,900150,2,,5,41.25
03566714,07,2017,900210,2,T,1,3259.1613
03566714,07,2017,900210,2,T,2,3259.1613
03566714,07,2017,900210,2,T,3,3259.1613
03566714,07,2017,900210,2,T,4,3259.1613
03566714,07,2017,900210,2,T,5,3259.1613
03566714,08,2017,900210,2,T,1,3259.1613
03566714,08,2017,900210,2,T,2,3259.1613
03566714,08,2017,900210,2,T,3,3259.1613
03566714,08,2017,900210,2,T,4,3259.1613
03566714,08,2017,900210,2,T,5,3259.1613
03566714,09,2017,900210,2,T,1,3259.1613
03566714,09,2017,900210,2,T,2,3259.1613
03566714,09,2017,900210,2,T,3,3259.1613
03566714,09,2017,900210,2,T,4,3259.1613
03566714,09,2017,900210,2,T,5,3259.1613
03566714,07,2017,980000,2,T,1,5863.5113
03566714,07,2017,980000,2,T,2,5863.5113
03566714,07,2017,980000,2,T,3,5863.5113
03566714,07,2017,980000,2,T,4,5863.5113
03566714,07,2017,980000,2,T,5,5863.5113
03566714,08,2017,980000,2,T,1,5863.5113
03566714,08,2017,980000,2,T,2,5863.5113
03566714,08,2017,980000,2,T,3,5863.5113
03566714,08,2017,980000,2,T,4,5863.5113
03566714,08,2017,980000,2,T,5,5863.5113
03566714,09,2017,980000,2,T,1,5863.5113
03566714,09,2017,980000,2,T,2,5863.5113
03566714,09,2017,980000,2,T,3,5863.5113
03566714,09,2017,980000,2,T,4,5863.5113
03566714,09,2017,980000,2,T,5,5863.5113
03566754,07,2017,800940,2,,1,529.1667
03566754,07,2017,800940,2,,2,529.1667
03566754,07,2017,800940,2,,3,529.1667
03566754,07,2017,800940,2,,4,529.1667
03566754,07,2017,800940,2,,5,529.1667
03566754,08,2017,800940,2,,1,529.1667
03566754,08,2017,800940,2,,2,529.1667
03566754,08,2017,800940,2,,3,529.1667
03566754,08,2017,800940,2,,4,529.1667
03566754,08,2017,800940,2,,5,529.1667
03566754,09,2017,800940,2,,1,529.1667
03566754,09,2017,800940,2,,2,529.1667
03566754,09,2017,800940,2,,3,529.1667
03566754,09,2017,800940,2,,4,529.1667
03566754,09,2017,800940,2,,5,529.1667
03566754,07,2017,900000,2,,1,6916.6667
03566754,07,2017,900000,2,,2,6916.6667
03566754,07,2017,900000,2,,3,6916.6667
03566754,07,2017,900000,2,,4,6916.6667
03566754,07,2017,900000,2,,5,6916.6667
03566754,08,2017,900000,2,,1,6916.6667
03566754,08,2017,900000,2,,2,6916.6667
03566754,08,2017,900000,2,,3,6916.6667
03566754,08,2017,900000,2,,4,6916.6667
03566754,08,2017,900000,2,,5,6916.6667
03566754,09,2017,900000,2,,1,6916.6667
03566754,09,2017,900000,2,,2,6916.6667
03566754,09,2017,900000,2,,3,6916.6667
03566754,09,2017,900000,2,,4,6916.6667
03566754,09,2017,900000,2,,5,6916.6667
03566754,07,2017,900180,2,,1,2.0833
03566754,07,2017,900180,2,,2,2.0833
03566754,07,2017,900180,2,,3,1.1667
03566754,07,2017,900180,2,,4,3.5
