"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"03334283",1,"2015","2014",0,0,0,"1",0.225,0.225,"33","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",19236,"D",20518,"D",0,"D",0,"D",3700,"D",432,"D",0,"D",0,"D",0,"D",999,0,1013.78,983.78,0,0,0,0,21483.5,21483.5,0.01,0.01,0,0,0,0,0,0,0,0,21483.5,21483.5,0,0,1013.78,983.78,1013.78,983.78,7800,7900,0,0,0,0,0,0,0,0,0
"03334323",1,"2015","2014",0,0.153,0.153,"2",0.15,0.15,"10","D",0,0,2,"D",2,"D",0,"D",85000,"D",-19800,"D",0,"D",33944,"D",0,"D",0,"D",4000,"D",2800,"D",0,"D",0,"D",1200,"D",9758,0,9795.36,9720.36,0,0,13005,13005,94052.4,94052.4,0,0,0,0,0,0,0,0,0,0,94052.4,94052.4,0,0,9795.36,9720.36,9795.36,9720.36,0,0,0,0,0,0,0,0,0,0,0
"03334363",1,"2015","2014",6,0.153,0.153,"3",0.15,0.15,"45","D",0.063,0.063,0,"D",0,"D",64500,"D",0,"D",0,"D",0,"D",0,"D",0,"D",13200,"D",0,"D",550,"D",80,"D",5,"D",6960,"D",-1544,1994,-1501,-1586,2008.25,1979.31,9868.5,9868.5,64500,64500,64500.01,64500.01,3499,3414,1501,1586,16,16,0,0,64500,64500,0,0,3515,3430,3515,3430,0,0,0,0,0,0,0,0,0,0,0
"03334383",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"43","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",13426,"D",0,"D",0,"D",120,"D",60,"D",0,"D",0,"D",788,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03334483",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",220,"D",0,"D",0,"D",0,"D",2571,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03334493",1,"2015","2014",0,0.153,0.153,"1",0.141,0.141,"05","D",0.06,0.06,0,"D",0,"D",41586,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",3571,755,3577.3,3564.45,762.3,747.99,6362.66,6362.66,41586,41586,41586.01,41586.01,0,0,0,0,0,0,0,0,41586,41586,0,0,3577.3,3564.45,3577.3,3564.45,3992,4044,10000,10000,0,0,0,0,0,0,0
"03334533",1,"2015","2014",0,0.029,0.029,"2",0.35,0.35,"05","D",0.0986,0.0986,2,"D",2,"D",241175,"D",0,"D",129753,"D",0,"D",35564,"D",0,"D",0,"D",5000,"D",175,"D",0,"D",0,"D",14984,"D",102203,27862,102498.3,101908.3,27908.79,27814.49,21502.07,21688.07,401157.4,401157.4,370928.01,370928.01,0,0,0,0,0,0,0,0,386173.4,386173.4,4794.74,4707.19,92772.95,92270.5,92772.95,92270.5,7984,8088,17259.12,17534.28,0,0,0,0,0,0,0
"03334553",1,"2015","2014",0,0.153,0.153,"2",0.2384,0.267,"06","D",0.0463,0.0463,0,"D",0,"D",73000,"D",106000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",940,"D",0,"D",0,"D",12004,"D",29028,7231,29106.5,28950.21,7257.8,7205.17,27387,27387,179000,179000,0,0,0,0,0,0,0,0,0,0,166996,166996,0,0,29106.5,28950.21,29106.5,28950.21,0,0,0,0,0,0,0,0,0,0,0
"03334563",1,"2015","2014",0,0.153,0.153,"2",0.2608,0.2608,"28","D",0.0684,0.0684,0,"D",0,"D",85000,"D",69500,"D",44507,"D",0,"D",0,"D",0,"D",0,"D",4400,"D",2496,"D",0,"D",0,"D",2900,"D",34821,11006,34928.02,34713.1,11021.63,10991,23638.5,23638.5,199007,199007,199007.01,199007.01,0,0,0,0,0,0,0,0,196107,196107,0,0,34928.02,34713.1,34928.02,34713.1,0,0,9796,9796,0,0,0,0,0,0,0
"03334573",1,"2015","2014",5,0.153,0.153,"2",0.2106,0.2106,"48","D",0,0,0,"D",0,"D",11116,"D",23999,"D",0,"D",0,"D",0,"D",0,"D",19200,"D",0,"D",0,"D",0,"D",4,"D",0,"D",-7737,0,-7646.34,-7827.47,0,0,5372.59,5372.59,35115,35115,0,0,0,0,4000,4000,0,0,3646.34,3827.47,35115,35115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
