"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20163","03417102",5,2,"1","460","D","1","D","07","D",64,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03417102",5,3,"1","470","D","1","D","07","D",48,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03417142",2,0,"1","450","D","1","D","07","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03417692",8,0,"1","450","D","1","D","06","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03418082",3,0,"1","450","D","1","D","07","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03418662",16,0,"2","480","D","1","D","06","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03418932",7,0,"2","470","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03420442",4,0,"1","450","D","1","D","08","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03420472",8,0,"1","450","D","1","D","08","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03420764",13,0,"1","450","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03420922",4,0,"1","450","D","1","D","08","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03420962",10,0,"2","450","D","1","D","06","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03421022",10,0,"2","450","D","1","D","06","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03421232",2,0,"1","470","D","1","D","07","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03421852",8,0,"1","470","D","1","D","06","D",162,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03422222",9,0,"1","460","D","1","D","07","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03423822",5,0,"1","450","D","1","D","08","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03423962",13,0,"1","450","D","1","D","06","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03424042",2,0,"1","460","D","1","D","06","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03424282",12,0,"1","450","D","1","D","08","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03424392",6,0,"1","450","D","1","D","08","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03424632",13,0,"1","450","D","1","D","08","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03424872",7,0,"2","460","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03425222",8,0,"1","450","D","1","D","08","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03425262",4,0,"1","450","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03425432",4,0,"1","450","D","1","D","08","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03425562",5,0,"1","470","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03426202",2,0,"2","460","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03426822",4,0,"1","470","D","1","D","07","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03426832",2,0,"1","470","D","1","D","08","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03427042",3,0,"1","460","D","1","D","07","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03427122",6,0,"2","450","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03427552",4,0,"1","450","D","2","D","07","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03427592",3,0,"1","470","D","1","D","08","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03428912",9,0,"2","470","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03440741",4,0,"1","450","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03440941",3,0,"1","460","D","1","D","05","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03440971",3,0,"1","450","D","1","D","06","D",34,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441021",6,0,"1","460","D","1","D","05","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441021",7,0,"1","470","D","1","D","06","D",23,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441021",8,0,"1","450","D","1","D","06","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441081",3,0,"1","500","D","1","D","05","D",.,"H","500","D","470","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441081",3,1,"1","460","D","1","D","05","D",7,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441081",3,2,"1","470","D","1","D","05","D",8,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441201",18,0,"1","470","D","1","D","04","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441282",4,0,"1","450","D","1","D","05","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441671",6,0,"1","480","D","1","D","04","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441821",32,0,"1","450","D","1","D","05","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441821",33,0,"1","460","D","1","D","04","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441821",34,0,"1","460","D","1","D","05","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441821",35,0,"1","460","D","1","D","04","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03441901",4,0,"1","450","D","1","D","05","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03442001",1,0,"1","470","D","1","D","05","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03442821",9,0,"1","450","D","1","D","06","D",527,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03442871",5,0,"1","470","D","1","D","04","D",175,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03443221",3,0,"1","470","D","1","D","05","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03443271",6,0,"1","460","D","1","D","06","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03443281",2,0,"1","460","D","1","D","05","D",66,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03443871",16,0,"1","470","D","1","D","05","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03444041",6,0,"1","460","D","1","D","04","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03444222",6,0,"1","450","D","1","D","05","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03444231",1,0,"1","460","D","1","D","06","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03444841",8,0,"1","460","D","1","D","04","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445011",7,0,"1","470","D","1","D","05","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445191",11,0,"1","460","D","1","D","06","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445201",2,0,"1","470","D","1","D","06","D",293,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445641",6,0,"1","450","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445721",2,0,"1","450","D","1","D","05","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445841",1,0,"1","480","D","1","D","05","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03445991",2,0,"1","450","D","1","D","06","D",1400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03446051",15,0,"1","480","D","1","D","06","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03446891",5,0,"1","470","D","1","D","06","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03446891",6,0,"1","450","D","1","D","05","D",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03447121",5,0,"1","450","D","1","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03447371",17,0,"1","480","D","1","D","05","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448381",6,0,"1","450","D","1","D","06","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448461",3,0,"1","500","D","1","D","05","D",.,"H","500","D","470","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448461",3,1,"1","450","D","1","D","05","D",46,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448461",3,2,"1","460","D","1","D","05","D",47,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448461",3,3,"1","470","D","1","D","05","D",57,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03448971",11,0,"1","450","D","1","D","06","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449011",5,0,"1","450","D","1","D","04","D",38,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449041",4,0,"1","470","D","1","D","06","D",45,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449081",3,0,"1","450","D","1","D","06","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449251",10,0,"1","470","D","1","D","06","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449331",16,0,"1","450","D","1","D","06","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449721",5,0,"1","470","D","1","D","06","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03449741",5,0,"1","470","D","1","D","05","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03450031",9,0,"1","480","D","1","D","04","D",169,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03450101",2,0,"1","470","D","1","D","04","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03450371",4,0,"1","470","D","1","D","05","D",54,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03450571",3,0,"1","460","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03450611",3,0,"1","450","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03461653",1,0,"1","470","D","1","D","05","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03461921",5,0,"1","450","D","1","D","07","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03461951",1,0,"1","470","D","1","D","06","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03462391",13,0,"1","470","D","1","D","05","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03462444",14,0,"1","450","D","1","D","06","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03462741",6,0,"1","500","D","1","D","06","D",.,"H","500","D","490","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03462741",6,1,"1","450","D","1","D","06","D",202,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03462741",6,2,"1","470","D","1","D","06","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03463191",10,0,"1","470","D","1","D","07","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03463421",2,0,"1","450","D","1","D","05","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03463501",1,0,"1","470","D","1","D","06","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03463751",7,0,"1","460","D","1","D","05","D",49,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03464051",4,0,"1","450","D","1","D","05","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03464051",5,0,"1","450","D","1","D","06","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03464431",10,0,"1","470","D","1","D","05","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03464601",5,0,"1","470","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465021",7,0,"1","470","D","1","D","07","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465061",10,0,"1","450","D","1","D","07","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465111",4,0,"1","470","D","1","D","05","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465121",14,0,"1","450","D","1","D","05","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465151",19,0,"1","450","D","1","D","06","D",326,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465601",5,0,"1","490","D","1","D","05","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465601",6,0,"1","490","D","1","D","06","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03465601",7,0,"1","490","D","1","D","07","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03466731",3,0,"1","450","D","1","D","07","D",57,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03466771",4,0,"1","450","D","1","D","07","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03467011",8,0,"1","460","D","1","D","05","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03467201",3,0,"1","460","D","1","D","07","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03467331",4,0,"1","480","D","1","D","07","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03467801",6,0,"1","470","D","1","D","07","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03468161",13,0,"1","450","D","1","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03468431",3,0,"1","490","D","1","D","07","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03468531",4,0,"1","490","D","1","D","05","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03468661",4,0,"1","450","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03468711",7,0,"1","450","D","1","D","05","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469131",3,0,"1","470","D","1","D","06","D",434,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469191",9,0,"1","450","D","1","D","06","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469202",18,0,"1","450","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469321",14,0,"1","450","D","1","D","06","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469321",15,0,"1","460","D","1","D","07","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469461",12,0,"1","460","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03469781",4,0,"1","490","D","1","D","06","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03470121",12,0,"1","450","D","1","D","07","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03470141",2,0,"1","470","D","1","D","06","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03470191",8,0,"1","470","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03470901",11,0,"1","450","D","1","D","05","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03470901",12,0,"1","470","D","1","D","06","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03471121",4,0,"1","450","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03471131",1,0,"1","470","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03471301",5,0,"1","450","D","1","D","07","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03492271",3,0,"1","450","D","1","D","07","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03492551",3,0,"1","460","D","1","D","06","D",263,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03492631",8,0,"1","470","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03493271",8,0,"1","480","D","1","D","08","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03493371",21,0,"1","450","D","1","D","08","D",32,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03493411",2,0,"1","460","D","1","D","06","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494211",11,0,"1","450","D","1","D","08","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494241",5,0,"1","450","D","1","D","07","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494333",9,0,"1","450","D","1","D","06","D",22,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494341",5,0,"1","450","D","1","D","07","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494351",6,0,"1","450","D","1","D","06","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03494721",3,0,"1","450","D","1","D","08","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03495021",3,0,"1","450","D","1","D","08","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03495471",6,0,"1","480","D","1","D","08","D",214,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496233",7,0,"1","450","D","1","D","08","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496611",6,0,"1","450","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496611",7,0,"1","450","D","1","D","07","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496611",8,0,"1","450","D","1","D","08","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496701",1,0,"1","450","D","1","D","07","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03496851",2,0,"1","470","D","1","D","08","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03497281",3,0,"1","450","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03497281",4,0,"1","450","D","1","D","07","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03497281",5,0,"1","450","D","1","D","08","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03498431",5,0,"1","470","D","1","D","06","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03498891",11,0,"1","470","D","1","D","07","D",124,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03498911",16,0,"1","470","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03498941",3,0,"1","450","D","1","D","07","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499701",10,0,"1","450","D","1","D","06","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499771",7,0,"1","450","D","1","D","06","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499781",3,0,"1","450","D","1","D","08","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499781",4,0,"1","470","D","1","D","07","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499961",3,0,"1","460","D","1","D","06","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499961",4,0,"1","460","D","1","D","07","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03499961",5,0,"1","460","D","1","D","08","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03500394",17,0,"1","450","D","1","D","08","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03500511",13,0,"1","470","D","1","D","08","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03500831",8,0,"1","450","D","1","D","06","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501061",6,0,"1","470","D","1","D","08","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501331",8,0,"1","490","D","1","D","06","D",189,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501331",9,0,"1","490","D","1","D","07","D",189,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501331",10,0,"1","490","D","1","D","08","D",189,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501451",3,0,"1","450","D","1","D","06","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501481",8,0,"1","450","D","1","D","06","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501591",9,0,"1","470","D","1","D","08","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501591",10,0,"1","460","D","1","D","06","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20163","03501591",11,0,"1","450","D","1","D","08","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03324334",8,0,"1","460","D","1","D","09","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03324844",8,0,"2","450","D","1","D","07","D",13,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03325374",14,0,"1","460","D","1","D","09","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03325824",4,0,"1","450","D","1","D","08","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03326314",7,0,"1","450","D","1","D","09","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03326404",3,0,"1","450","D","1","D","08","D",28,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03326774",13,0,"1","460","D","1","D","09","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03327054",3,0,"1","470","D","1","D","08","D",169,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03327174",7,0,"1","460","D","1","D","08","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20164","03327174",8,0,"1","450","D","1","D","09","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
