"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X","TELBLPRS","TELB_PRS"
"20154","03097654",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20154","03097803",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",67,"D",67,"D",67,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03097813",30,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",90,"F",78,"F",78,"F",53,"F",65,"F",65,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03097883",17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",78,"F",50,"F",78,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"F",66,"F",38,"F",.,"A",.,"A",.,"A","2","D"
"20154","03097903",16,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"F",20,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"F",10,"F",10,"F",.,"A",.,"A",.,"A","2","D"
"20154","03097954",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03097963",32,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",49,"F",49,"F",20,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27,"F",27,"F",56,"F",.,"A",.,"A",.,"A","2","D"
"20154","03097963",33,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",60,"F",39,"F",30,"F",80,"F",39,"F",30,"F",.,"A",.,"A",.,"A",34,"F",106,"F",123,"F",.,"A",.,"A",.,"A","2","D"
"20154","03097983",25,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",50,"F",65,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"F",.,"A",15,"F",.,"A",.,"A",.,"A","2","D"
"20154","03097993",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",155,"D",155,"D",155,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098013",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098033",31,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098133",22,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",135,"D",135,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098144",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098185",8,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",14,"F",40,"F",.,"A",.,"A",.,"A",,"A"
"20154","03098194",21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",34,"D",34,"D",34,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098203",19,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",50,"F",49,"F",50,"F",.,"A",.,"A",.,"A",28,"F",29,"F",28,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03098243",19,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"F",120,"F",120,"F",.,"A",.,"A",.,"A","2","D"
"20154","03098263",47,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",38,"F",38,"F",38,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20154","03098313",6,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098363",17,0,"1",.,"A","1","D","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",79,"G",78,"G",77,"G",146,"G",147,"G",148,"G",.,"A",.,"A",.,"A",,"A"
"20154","03098393",18,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",46,"D",46,"D",46,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098393",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"D",40,"D",40,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098403",15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",11,"D",11,"D",11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098403",16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",75,"F",20,"F",20,"F",30,"F",69,"F",69,"F",23,"F",39,"F",39,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03098423",17,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",140,"D",140,"D",140,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098423",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098463",8,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10,"D",10,"D",10,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098493",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",135,"D",135,"D",135,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098603",53,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098624",14,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098683",16,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",0,"F",40,"F",45,"F",.,"A",.,"A",.,"A",44,"F",4,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03098713",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",230,"D",280,"D",250,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098754",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",42,"D",42,"D",42,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098803",7,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098813",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",54,"D",54,"D",54,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098854",24,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",44,"F",44,"F",50,"F",.,"A",.,"A",.,"A",44,"F",44,"F",38,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03098854",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",148,"D",148,"D",148,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098873",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"D",45,"D",45,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098873",28,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",45,"F",45,"F",45,"F",45,"F",45,"F",55,"F",55,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03098903",12,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03098913",4,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20154","03098923",19,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",57,"F",57,"F",57,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A","2","D"
"20154","03098973",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",9,"D",9,"D",9,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099003",8,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03099043",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",110,"D",110,"D",110,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099073",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"D",220,"D",220,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099084",68,0,"1",0.33,"D","1","D","2","D","1","D","2","D",,"A",29,"F",29,"F",29,"F",.,"A",.,"A",.,"A",13,"G",13,"G",13,"G",21,"G",21,"G",21,"G",.,"A",.,"A",.,"A","2","D"
"20154","03099103",28,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",30,"F",30,"F",30,"F",30,"F",30,"F",30,"F",122,"F",122,"F",122,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099143",41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",164,"D",164,"D",164,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099143",42,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",0,"F",51,"F",40,"F",0,"F",66,"F",75,"F",202,"F",89,"F",93,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099163",77,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",152,"D",152,"D",189,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099193",39,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099193",40,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",78,"D",78,"D",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03099203",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099263",13,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",75,"F",75,"F",75,"F",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099324",41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",72,"D",72,"D",72,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099383",75,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",70,"F",70,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",95,"F",.,"A",.,"A",.,"A","2","D"
"20154","03099423",65,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"F",50,"F",98,"F",.,"A",.,"A",.,"A",,"A"
"20154","03099563",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099563",30,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",25,"D",25,"D",25,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099574",54,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",103,"F",103,"F",103,"F",5,"F",5,"F",5,"F","2","D"
"20154","03099603",6,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",46,"D",46,"D",46,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099644",38,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099663",18,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",90,"F",40,"F",40,"F",.,"A",.,"A",.,"A",210,"F",260,"F",260,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099684",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099704",30,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",45,"F",45,"F",130,"F",130,"F",130,"F",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099704",31,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",80,"F",80,"F",80,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"F",60,"F",60,"F",5,"F",5,"F",5,"F","2","D"
"20154","03099713",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",250,"D",250,"D",250,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099713",21,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03099743",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099783",31,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",60,"D",60,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03099814",21,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"F",52,"F",52,"F",.,"A",.,"A",.,"A","2","D"
"20154","03099843",50,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",50,"F",40,"F",45,"F",.,"A",.,"A",.,"A",40,"F",51,"F",53,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099903",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",26,"D",26,"D",26,"D",.,"A",.,"A",.,"A",,"A"
"20154","03099924",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",50,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"F",40,"F",40,"F",.,"A",.,"A",.,"A","2","D"
"20154","03099944",31,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",5,"F",5,"F",5,"F",39,"F",39,"F",39,"F",118,"F",118,"F",118,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03099953",13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",74,"D",74,"D",74,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03099963",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",96,"D",96,"D",96,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100023",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100033",23,0,"1",.,"A",,"A","2","D","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",36,"F",100,"F",150,"F",.,"A",.,"A",.,"A",,"A"
"20154","03100043",20,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",40,"F",50,"F",40,"F",.,"A",.,"A",.,"A",40,"F",30,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03100043",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100163",22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03100163",23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",85,"D",85,"D",85,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100173",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",192,"D",192,"D",192,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100193",49,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",190,"D",190,"D",190,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100193",50,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100233",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100273",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100283",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100364",23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",15,"F",20,"F",15,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",45,"F",40,"F",45,"F",.,"A",.,"A",.,"A","2","D"
"20154","03100403",36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",104,"D",104,"D",130,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100454",22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",64,"D",64,"D",64,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03100454",23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"F",32,"F",32,"F",.,"A",.,"A",.,"A","1","D"
"20154","03100484",13,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",57,"D",57,"D",57,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03100484",14,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",11,"F",11,"F",11,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",220,"F",220,"F",220,"F",.,"A",.,"A",.,"A","2","D"
"20154","03100503",16,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",48,"F",48,"F",48,"F",10,"F",14,"F",14,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03100503",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",31,"D",31,"D",31,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100593",32,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03100593",33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",8,"D",8,"D",8,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100633",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",92,"D",92,"D",92,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100673",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",145,"D",145,"D",145,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100733",26,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",60,"F",60,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"F",70,"F",70,"F",.,"A",.,"A",.,"A","2","D"
"20154","03100823",17,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100834",23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100834",24,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",80,"F",80,"F",80,"F",80,"F",80,"F",80,"F",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20154","03100844",34,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",107,"D",107,"D",169,"D",.,"A",.,"A",.,"A",,"A"
"20154","03100915",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",,"A"
"20154","03101003",17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",50,"F",55,"F",55,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"F",145,"F",145,"F",.,"A",.,"A",.,"A","2","D"
"20154","03101073",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",82,"D",82,"D",82,"D",.,"A",.,"A",.,"A",,"A"
"20154","03101093",41,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"D",15,"D",15,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20154","03101093",42,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",125,"F",125,"F",125,"F",.,"A",.,"A",.,"A","2","D"
