"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2689354,1,"2011","2010",0,0,0,"1",0.1,0.1,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",14766,"D",14243,"D",0,"D",0,"D",2000,"D",483,"D",0,"D",0,"D",960,"D",402,0,401.6,381.6,0,0,0,0,14766,14766,0,0,0,0,0,0,0,0,0,0,14766,14766,0,0,401.6,381.6,401.6,381.6,0,0,0,0,0,0,0,0,0,0,0
2689384,1,"2011","2010",0,0.133,0.153,"1",0.15,0.15,"30","D",0,0,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7020,"D",0,"D",0,"D",0,"D",0,"D",40,"D",2279,0,2278.75,2650,0,0,4590,3990,30000,30000,0,0,0,0,0,0,0,0,0,0,30000,30000,0,0,2678.75,2650,2678.75,2650,0,0,0,0,0,0,0,0,0,0,0
2689464,1,"2011","2010",2,0.0546,0.0595,"2",0.2357,0.2557,"47","D",0.0572,0.0572,0,"D",0,"D",45743,"D",140000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6800,"D",100,"D",0,"D",2,"D",31968,"D",23418,7712,23418.17,23340.81,7711.78,7711.78,24301.88,21251.02,185743,185743,185743.01,185743.01,0,0,0,0,0,0,0,0,153775,153775,0,0,23503.31,23340.81,23503.31,23340.81,6000,6000,38948.6,38948.6,0,0,0,0,0,0,0
2689494,1,"2011","2010",0,0.133,0.153,"1",0.1,0.1,"03","D",0.0259,0.0259,0,"D",0,"D",15196,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3600,"D",0,"D",4,"D",0,"D",0,"D",600,"D",185,218,184.6,569.6,218.05,217.38,2324.99,2021.07,15196,15196,15196.01,15196.01,0,0,0,0,0,0,0,0,15196,15196,0,0,584.6,569.6,584.6,569.6,4677,4703,875.09,877.55,0,0,0,0,0,0,0
2689534,1,"2011","2010",0,0.133,0.153,"1",0.0765,0.0765,"11","D",0.03,0.03,0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",540,"D",0,"D",13,"D",0,"D",0,"D",600,"D",-833,34,-832.52,-447.93,34,34,1193.4,1037.4,7800,7800,7800.01,7800.01,0,0,0,0,0,0,432.52,447.93,7800,7800,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0
2689544,1,"2011","2010",0,0.133,0.153,"1",0.25,0.25,"02","D",0,0,0,"D",0,"D",86700,"D",0,"D",9878,"D",0,"D",0,"D",0,"D",0,"D",3400,"D",307,"D",0,"D",0,"D",10972,"D",15743,0,15743.22,15674.47,0,0,13265.1,11531.1,96578,96578,0,0,0,0,0,0,0,0,0,0,85606,85606,0,0,15743.22,15674.47,15743.22,15674.47,0,0,0,0,0,0,0,0,0,0,0
2689564,1,"2011","2010",0,0,0,"1",0,0,"14","D",0,0,1,"D",1,"D",0,"D",0,"D",20,"D",1000,"D",13739,"D",0,"D",0,"D",5265,"D",20,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,1020,1020,20.01,20.01,0,0,0,0,0,0,0,0,1020,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689574,1,"2011","2010",1,0.133,0.153,"3",0.2598,0.2598,"10","D",0,0,0,"D",0,"D",20000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9600,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-3454,0,-3454.31,-3155.06,0,0,3060,2660,20000,20000,0,0,430,410,570,590,0,0,2484.31,2565.06,20000,20000,0,0,430,410,430,410,0,0,0,0,0,0,0,0,0,0,0
2689584,1,"2011","2010",1,0.133,0.153,"2",0.15,0.15,"44","D",0,0,0,"D",0,"D",50000,"D",1,"D",0,"D",0,"D",0,"D",0,"D",10200,"D",0,"D",61,"D",0,"D",1,"D",4788,"D",1510,0,1510.15,2245.15,0,0,7650.15,6650.13,50001,50001,0,0,1000,1000,0,0,0,0,0,0,50001,50001,0,0,3310.15,3245.15,3310.15,3245.15,0,0,0,0,0,0,0,0,0,0,0
2689594,1,"2011","2010",0,0,0,"1",-0.0765,-0.0765,"48","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",2032,"D",16859,"D",0,"D",0,"D",3082,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,2032,2032,0,0,0,0,0,0,0,0,0,0,2032,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689604,1,"2011","2010",0,0,0,"1",-0.0765,-0.0765,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",17099,"D",0,"D",0,"D",0,"D",32,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689614,1,"2011","2010",0,0.133,0.153,"2",0.1,0.1,"0","T",0,0,0,"D",0,"D",16239,"D",16901,"D",0,"D",0,"D",0,"D",0,"D",0,"D",699,"D",0,"D",0,"D",0,"D",0,"D",644,0,644,1414,0,0,5070.42,4407.62,33140,33140,0,0,0,0,0,0,0,0,0,0,33140,33140,0,0,1444,1414,1444,1414,0,0,0,0,0,0,0,0,0,0,0
2689624,1,"2011","2010",2,0.133,0.153,"2",0.2391,0.2391,"23","D",0.0435,0.0435,0,"D",0,"D",52368,"D",48065,"D",211,"D",0,"D",0,"D",0,"D",0,"D",1700,"D",0,"D",0,"D",2,"D",6232,"D",8166,3699,8165.65,8807.5,3699.41,3682.01,15366.25,13357.59,100644,100644,100644.01,100644.01,2000,2000,0,0,0,0,0,0,94412,94412,0,0,10965.65,10807.5,10965.65,10807.5,0,0,0,0,0,0,0,0,0,0,0
2689654,1,"2011","2010",2,0.133,0.153,"2",0.15,0.25,"0","T",0,0,0,"D",0,"D",65000,"D",35001,"D",-5000,"D",0,"D",0,"D",0,"D",0,"D",2625,"D",0,"D",0,"D",1,"D",5232,"D",7813,0,7812.75,8440.15,0,0,15300.15,13300.13,95001,95001,0,0,1000,1000,0,0,0,0,0,0,95001,95001,0,0,9612.75,9440.15,9612.75,9440.15,0,0,0,0,0,0,0,0,0,0,0
2689654,2,"2011","2010",2,0,0,"3",-0.4,-0.462,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689674,1,"2011","2010",2,0.133,0.153,"2",0.1451,0.1451,"19","D",0.0329,0.0329,0,"D",0,"D",37614,"D",54926,"D",-9977,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",620,"D",0,"D",1,"D",7716,"D",5665,2275,5665.41,6421.46,2275.49,2284.87,14158.62,12307.82,82563,82563,82563.01,82563.01,1000,1000,0,0,0,0,0,0,74847,74847,0,0,7465.41,7421.46,7465.41,7421.46,0,0,0,0,0,0,0,0,0,0,0
2689674,2,"2011","2010",2,0,0,"3",-0.4,-0.462,"19","D",-0.014,-0.014,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689714,1,"2011","2010",1,0,0,"3",-0.34,-0.402,"39","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689714,2,"2011","2010",0,0,0,"2",0,0,"39","D",0,0,2,"D",2,"D",0,"D",0,"D",0,"D",0,"D",13726,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689734,1,"2011","2010",0,0,0,"1",0,0,"31","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",7166,"D",17963,"D",0,"D",0,"D",3099,"D",62,"D",0,"D",0,"D",480,"D",0,0,0,0,0,0,0,0,7166,7166,0,0,0,0,0,0,0,0,0,0,7166,7166,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0
2689764,1,"2011","2010",0,0.133,0.153,"2",0.15,0.15,"24","D",0.0705,0.0705,0,"D",0,"D",32000,"D",24000,"D",0,"D",0,"D",0,"D",0,"D",11280,"D",0,"D",200,"D",0,"D",0,"D",0,"D",3958,1977,3957.5,4700,1976.91,2072.9,8568,7448,56000,56000,56000.01,56000.01,0,0,0,0,0,0,0,0,56000,56000,0,0,4757.5,4700,4757.5,4700,11400,11600,0,0,0,0,0,0,0,0,0
2689814,1,"2011","2010",0,0.133,0.153,"1",0,0,"10","D",0,0,1,"D",1,"D",8000,"D",0,"D",0,"D",0,"D",19379,"D",0,"D",0,"D",3180,"D",100,"D",0,"D",0,"D",0,"D",-150,0,-150,0,0,0,1224,1064,8000,8000,0,0,0,0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689824,1,"2011","2010",1,0.133,0.153,"3",-0.34,-0.402,"19","D",-0.0119,-0.0119,0,"D",0,"D",1500,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",42,"D",8,"D",0,"D",0,"D",480,"D",-603,-18,-603,-510,-17.85,-17.85,229.5,199.5,1500,1500,1500.01,1500.01,0,0,0,0,0,0,510,510,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85,17.85,0
2689884,1,"2011","2010",2,0.0736,0.0821,"2",0.325,0.325,"22","D",0.053,0.053,0,"D",0,"D",140000,"D",105000,"D",-4850,"D",0,"D",0,"D",0,"D",0,"D",18680,"D",175,"D",0,"D",2,"D",43764,"D",35238,11562,35238.45,34718.45,11561.95,11561.95,33368.2,29132.2,240150,240150,240150.01,240150.01,0,0,0,0,0,0,0,0,196386,196386,4611.62,4321.62,30626.83,30396.83,30626.83,30396.83,0,0,0,0,0,0,0,0,0,0,0
2689894,1,"2011","2010",4,0.133,0.153,"3",0.2982,0.2982,"10","D",0,0,0,"D",0,"D",91496,"D",0,"D",14214,"D",0,"D",0,"D",0,"D",0,"D",5600,"D",0,"D",0,"D",2,"D",18416,"D",9949,0,9948.91,9803.7,0,0,13998.89,12168.97,105710,105710,0,0,464.5,464.5,0,0,0,0,0,0,87294,87294,0,0,10413.41,10268.2,10413.41,10268.2,0,0,0,0,0,0,0,0,0,0,0
2689954,1,"2011","2010",2,0,0,"3",0.25,0.25,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",84000,"D",0,"D",0,"D",0,"D",5400,"D",0,"D",169,"D",0,"D",0,"D",0,"D",11010,0,11010,10867.5,0,0,0,0,84000,84000,0,0,0,0,0,0,0,0,0,0,84000,84000,0,0,11010,10867.5,11010,10867.5,0,0,0,0,0,0,0,0,0,0,0
2689974,1,"2011","2010",2,0.133,0.153,"2",0.3106,0.3106,"45","D",0.063,0.063,0,"D",0,"D",26271,"D",10200,"D",0,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",44,"D",0,"D",2,"D",3960,"D",-3628,631,-3627.58,-2992.02,630.76,604.95,5580.06,4850.64,36471,36471,36471.01,36471.01,1047.1,1007.1,952.9,992.9,0,0,1874.68,1999.12,36471,36471,0,0,1047.1,1007.1,1047.1,1007.1,0,0,0,0,0,0,0,0,0,0,0
2690044,1,"2011","2010",3,0.133,0.153,"2",0.15,0.15,"19","D",0.034,0.034,0,"D",0,"D",35124,"D",36143,"D",-4400,"D",0,"D",0,"D",0,"D",0,"D",400,"D",1527,"D",0,"D",2,"D",7304,"D",1945,1825,1945.05,2665.05,1824.88,1828.08,10903.85,9478.51,66867,66867,66867.01,66867.01,2000,2000,0,0,0,0,0,0,66867,66867,0,0,4745.05,4665.05,4745.05,4665.05,0,0,0,0,0,0,0,0,0,0,0
2690044,2,"2011","2010",3,0,0,"3",-0.45,-0.512,"19","D",-0.0158,-0.0158,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690054,1,"2011","2010",3,0.133,0.153,"2",-0.15,-0.15,"0","T",0,0,0,"D",0,"D",11921,"D",8100,"D",0,"D",0,"D",0,"D",0,"D",5400,"D",0,"D",0,"D",0,"D",3,"D",0,"D",-9019,0,-9019.15,-8304.15,0,0,3063.21,2662.79,20021,20021,0,0,0,0,2553.15,2553.15,0,0,5666,5751,20021,20021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690074,1,"2011","2010",2,0.133,0.153,"2",0.2686,0.2886,"03","D",0.0407,0.0407,0,"D",0,"D",78638,"D",105847,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",40,"D",8000,"D",2,"D",14220,"D",27938,5188,27938.22,27818.52,5188.21,5188.21,28226.2,24536.51,184485,184485,184485.01,184485.01,0,0,0,0,1200,1200,0,0,170265,170265,0,0,29248.52,29018.52,29248.52,29018.52,9354,9406,23438.49,23438.49,0,0,0,0,0,0,0
2690084,1,"2011","2010",2,0.133,0.153,"3",0.3097,0.3098,"21","D",0.1002,0.1002,0,"D",0,"D",27000,"D",0,"D",2000,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",220,"D",0,"D",1,"D",10120,"D",-3265,-316,-3264.5,-3004.34,-315.92,-347.03,4131,3591,29000,29000,29000.01,29000.01,530.57,515.18,469.43,484.82,0,0,2395.08,2519.51,18880,18880,0,0,530.57,515.18,530.57,515.18,4000,4000,12340,12340,0,0,0,0,1197.54,1259.76,0
2690084,2,"2011","2010",2,0,0,"3",-0.4,-0.462,"21","D",-0.1,-0.1,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,0,0,0
2690115,1,"2011","2010",0,0.133,0.153,"1",0.15,0.15,"48","D",0,0,0,"D",0,"D",36650,"D",0,"D",-1499,"D",0,"D",0,"D",0,"D",13260,"D",0,"D",585,"D",0,"D",0,"D",0,"D",3051,0,3051.4,3422.65,0,0,5607.45,4874.45,35151,35151,0,0,0,0,0,0,0,0,0,0,35151,35151,0,0,3451.4,3422.65,3451.4,3422.65,0,0,0,0,0,0,0,0,0,0,0
2690115,2,"2011","2010",0,0.133,0.153,"1",0.15,0.15,"48","D",0,0,0,"D",0,"D",33483,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2801,0,2801.2,3172.45,0,0,5122.9,4453.24,33483,33483,0,0,0,0,0,0,0,0,0,0,33483,33483,0,0,3201.2,3172.45,3201.2,3172.45,0,0,0,0,0,0,0,0,0,0,0
2690164,1,"2011","2010",0,0.133,0.153,"1",0.1451,0.1451,"19","D",0.0329,0.0329,0,"D",0,"D",32156,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",120,"D",0,"D",0,"D",0,"D",6228,"D",2387,787,2386.98,2772.57,787.38,791.78,4919.87,4276.75,32156,32156,32156.01,32156.01,0,0,0,0,0,0,0,0,25928,25928,0,0,2786.98,2772.57,2786.98,2772.57,0,0,0,0,0,0,0,0,0,0,0
2690184,1,"2011","2010",0,0.133,0.153,"2",0.25,0.25,"22","D",0.053,0.053,0,"D",0,"D",65000,"D",72000,"D",-10774,"D",0,"D",0,"D",0,"D",0,"D",1800,"D",453,"D",0,"D",0,"D",220,"D",18444,6012,18444,19056.5,6011.58,6011.58,20961,18221,126226,126226,126226.01,126226.01,0,0,0,0,0,0,0,0,126226,126226,0,0,19244,19056.5,19244,19056.5,0,0,0,0,0,0,0,0,0,0,0
2690184,2,"2011","2010",1,0,0,"3",-0.34,-0.402,"22","D",-0.051,-0.051,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690224,1,"2011","2010",4,0.133,0.153,"2",0.15,0.15,"05","D",0.08,0.0825,0,"D",0,"D",40000,"D",48132,"D",0,"D",0,"D",0,"D",0,"D",20400,"D",0,"D",0,"D",0,"D",3,"D",0,"D",3587,2708,3587.3,4299.8,2708.1,1528.75,13484.2,11721.56,88132,88132,88132.01,88132.01,3000,3000,0,0,0,0,0,0,88132,88132,0,0,7387.3,7299.8,7387.3,7299.8,7340,7538,0,0,0,0,0,0,0,0,0
2690234,1,"2011","2010",2,0.133,0.153,"2",0.2875,0.2875,"45","D",0.05,0.05,0,"D",0,"D",83000,"D",45000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1390,"D",300,"D",200,"D",2,"D",8812,"D",14547,6400,14547,15184.5,6400,6400,19584,17024,128000,128000,128000.01,128000.01,1100,1100,0,0,40,40,0,0,119188,119188,0,0,16487,16324.5,16487,16324.5,0,0,0,0,0,0,0,0,0,0,0
2690274,1,"2011","2010",2,0.133,0.153,"3",0.1442,0.1442,"19","D",0.0385,0.0385,0,"D",0,"D",32000,"D",0,"D",5625,"D",0,"D",0,"D",0,"D",0,"D",1750,"D",493,"D",0,"D",2,"D",10860,"D",-1084,814,-1083.65,-717.3,814.36,822.05,4896,4256,37625,37625,37625.01,37625.01,1316.35,1282.7,683.65,717.3,0,0,0,0,26765,26765,0,0,1316.35,1282.7,1316.35,1282.7,0,0,0,0,0,0,0,0,0,0,0
2690274,2,"2011","2010",0,0.133,0.153,"1",0.15,0.15,"19","D",0.034,0.034,1,"D",1,"D",42000,"D",0,"D",-6614,"D",0,"D",4715,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3728,910,3727.81,3841.56,910.33,911.78,6426,5586,39393.75,39393.75,35386.01,35386.01,0,0,0,0,0,0,0,0,39393.75,39393.75,0,0,3877.81,3841.56,3877.81,3841.56,0,0,0,0,0,0,0,0,0,0,0
2690284,1,"2011","2010",0,0.133,0.153,"1",0.1,0.1,"41","D",0.03,0.04,0,"D",0,"D",15000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",744,"D",1960,"D",0,"D",0,"D",1476,"D",165,89,165,550,89,82.2,2295,1995,15000,15000,5650.01,5500.01,0,0,0,0,0,0,0,0,15000,15000,0,0,565,550,565,550,0,0,0,0,0,0,0,0,0,0,0
2690294,1,"2011","2010",1,0.133,0.153,"2",0.2838,0.2837,"50","D",0.065,0.065,0,"D",0,"D",70000,"D",50000,"D",-400,"D",0,"D",0,"D",0,"D",0,"D",4698,"D",10,"D",4000,"D",1,"D",8108,"D",12863,6151,12863.14,13525.33,6151.45,6102.7,18360,15960,119600,119600,119600.01,118850.01,520,520,0,0,600,600,0,0,111492,111492,0,0,14783.14,14645.33,14783.14,14645.33,0,0,8108,8108,0,0,0,0,0,0,0
2690334,1,"2011","2010",0,0,0,"1",-0.0765,-0.1385,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1440,"D",0,"D",0,"D",0,"D",0,"D",20,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690344,1,"2011","2010",2,0,0,"3",-0.4,-0.462,"48","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",945,"D",0,"D",0,"D",0,"D",2518,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690374,1,"2011","2010",0,0.133,0.153,"1",0.25,0.25,"0","T",0,0,0,"D",0,"D",51129,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",1260,"D",0,"D",0,"D",4160,"D",5671,0,5671,6002.25,0,0,7822.74,6800.16,51129,51129,0,0,0,0,0,0,0,0,0,0,46969,46969,0,0,6071,6002.25,6071,6002.25,0,0,0,0,0,0,0,0,0,0,0
2690424,1,"2011","2010",0,0.133,0.153,"1",0.15,0.15,"05","D",0.04,0.0425,0,"D",0,"D",25600,"D",0,"D",0,"D",0,"D",0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1619,364,1618.75,1990,364.11,291.2,3916.8,3404.8,25600,25600,25600.01,25600.01,0,0,0,0,0,0,0,0,25600,25600,0,0,2018.75,1990,2018.75,1990,3670,3769,0,0,0,0,0,0,0,0,0
2690434,1,"2011","2010",4,0.133,0.153,"2",0.3159,0.3159,"39","D",0,0,0,"D",0,"D",26893,"D",0,"D",0,"D",0,"D",13835,"D",0,"D",0,"D",1500,"D",14,"D",0,"D",2,"D",0,"D",-6631,0,-6631.16,-6485.66,0,0,4114.63,3576.77,27798.25,27798.25,26893.01,26893.01,0,0,2000,2000,0,0,4331.16,4485.66,27798.25,27798.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690474,1,"2011","2010",0,0.133,0.153,"1",0.2483,0.2683,"29","D",0,0,0,"D",0,"D",80000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1150,"D",111,"D",0,"D",0,"D",4476,"D",13317,0,13317.47,13546.64,0,0,12240,10640,80000,80000,0,0,0,0,0,0,0,0,0,0,75524,75524,0,0,13617.47,13546.64,13617.47,13546.64,0,0,0,0,0,0,0,0,0,0,0
2690484,1,"2011","2010",0,0,0,"1",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14232,"D",0,"D",0,"D",1200,"D",50,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690494,1,"2011","2010",2,0.133,0.153,"3",0.15,0.15,"0","T",0,0,0,"D",0,"D",42000,"D",0,"D",-4312,"D",0,"D",0,"D",0,"D",0,"D",300,"D",0,"D",0,"D",0,"D",0,"D",1753,0,1753.2,2105.7,0,0,6426,5586,37688,37688,0,0,0,0,0,0,0,0,0,0,37688,37688,0,0,2153.2,2105.7,2153.2,2105.7,0,0,0,0,0,0,0,0,0,0,0
2690504,1,"2011","2010",1,0.133,0.153,"3",0.15,0.15,"41","D",0.07,0.07,0,"D",0,"D",51365,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",600,"D",411,"D",0,"D",0,"D",160,"D",4352,2031,4352.25,4712.25,2030.74,2013.35,7858.84,6831.55,51365,51365,35665.01,35465.01,0,0,0,0,0,0,0,0,51365,51365,0,0,4752.25,4712.25,4752.25,4712.25,0,0,0,0,0,0,0,0,0,0,0
2690504,2,"2011","2010",0,0.133,0.153,"1",0,0,"41","D",0,0,0,"D",0,"D",7426,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-857,0,-857,-464,0,0,1136.18,987.66,7426,7426,0,0,0,0,0,0,0,0,457,464,7426,7426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690514,1,"2011","2010",0,0,0,"1",-0.0765,-0.0765,"19","D",-0.0027,-0.0027,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10473,"D",0,"D",4860,"D",0,"D",2,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690544,1,"2011","2010",0,0.133,0.153,"2",0.25,0.25,"0","T",0,0,0,"D",0,"D",26000,"D",0,"D",1180,"D",57651,"D",8993,"D",0,"D",0,"D",2608,"D",200,"D",0,"D",0,"D",3504,"D",10506,0,10506.26,10618.76,0,0,3978,3458,92475.05,92475.05,0,0,0,0,0,0,0,0,0,0,92475.05,92475.05,0,0,10806.26,10618.76,10806.26,10618.76,0,0,0,0,0,0,0,0,0,0,0
2690554,1,"2011","2010",6,0.133,0.153,"3",0.31,0.33,"05","D",0.093,0.0955,0,"D",0,"D",49000,"D",0,"D",0,"D",34284,"D",0,"D",0,"D",12000,"D",0,"D",30,"D",0,"D",3,"D",72,"D",6478,2967,6478,6452.32,2966.61,1361.56,7497,6517,83284,83284,83284.01,83284.01,2585.8,2585.8,0,0,0,0,0,0,83212,83212,784.27,290.51,8513.85,8747.61,8513.85,8747.61,7340,7538,102,102,0,0,0,0,0,0,0
2690584,1,"2011","2010",0,0,0,"1",0,0,"05","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",27899,"D",0,"D",0,"D",3100,"D",30,"D",0,"D",0,"D",6240,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,3769,9370,9370,0,0,0,0,0,0,0
2690594,1,"2011","2010",2,0.133,0.153,"2",0.2923,0.2923,"39","D",0.0307,0.0307,0,"D",0,"D",75000,"D",50000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",15480,"D",0,"D",0,"D",2,"D",400,"D",12983,3838,12983.13,13620.63,3837.5,3837.5,19125,16625,125000,125000,125000.01,125000.01,1250,1250,0,0,0,0,0,0,124600,124600,0,0,15033.13,14870.63,15033.13,14870.63,0,0,0,0,0,0,0,0,0,0,0
2690624,1,"2011","2010",2,0.133,0.153,"2",0.1389,0.1389,"13","D",0.074,0.074,0,"D",0,"D",25000,"D",25863,"D",-1441,"D",0,"D",0,"D",0,"D",0,"D",537,"D",10,"D",0,"D",2,"D",12072,"D",-457,997,-456.54,309.96,996.63,936.61,7782.04,6764.78,49422,49422,49422.01,49422.01,2000,2000,0,0,0,0,0,0,37350,37350,0,0,2343.46,2309.96,2343.46,2309.96,11400,11600,12619,12619,0,0,0,0,0,0,0
