"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20131",2577704,16,0,"1","160","D","12","D",100,"D"
"20131",2577714,13,0,"1","160","D","13","D",160,"F"
"20131",2577724,16,0,"1","100","D","12","D",50,"D"
"20131",2577724,17,0,"1","150","D","12","D",200,"D"
"20131",2577734,17,0,"1","160","D","01","D",150,"D"
"20131",2577764,18,0,"1","150","D","13","D",80,"D"
"20131",2577814,22,0,"1","160","D","02","D",26,"D"
"20131",2577824,13,0,"1","150","D","13","D",145,"F"
"20131",2577834,13,0,"1","150","D","13","D",75,"D"
"20131",2577834,14,0,"1","160","D","12","D",150,"D"
"20131",2577884,16,0,"1","170","D","12","D",50,"D"
"20131",2577884,17,0,"1","170","D","01","D",50,"D"
"20131",2577884,18,0,"1","170","D","02","D",60,"D"
"20131",2577894,19,0,"1","150","D","13","D",25,"D"
"20131",2577924,18,0,"1","170","D","13","D",5,"D"
"20131",2577984,13,0,"1","170","D","01","D",200,"D"
"20131",2577984,14,0,"1","150","D","13","D",700,"D"
"20131",2577984,15,0,"1","160","D","01","D",50,"D"
"20131",2578004,14,0,"1","170","D","13","D",500,"D"
"20131",2578004,15,0,"1","170","D","12","D",16000,"D"
"20131",2578004,16,0,"1","160","D","12","D",500,"D"
"20131",2578004,17,0,"1","160","D","01","D",200,"D"
"20131",2578004,18,0,"2","160","D","12","D",100,"D"
"20131",2578034,22,0,"1","160","D","13","D",60,"D"
"20131",2578034,23,0,"2","160","D","12","D",100,"D"
"20131",2578174,16,0,"1","160","D","13","D",40,"D"
"20131",2578204,15,0,"1","170","D","12","D",200,"D"
"20131",2578204,16,0,"1","110","D","13","D",330,"D"
"20131",2578204,17,0,"2","170","D","12","D",40,"D"
"20131",2578214,17,0,"1","150","D","13","D",100,"D"
"20131",2578214,18,0,"1","160","D","02","D",150,"D"
"20131",2578244,17,0,"1","170","D","12","D",1500,"D"
"20131",2578244,18,0,"1","150","D","13","D",50,"D"
"20131",2578274,21,0,"1","160","D","13","D",100,"D"
"20131",2578304,20,0,"2","130","D","12","D",500,"D"
"20131",2578354,16,0,"2","160","D","12","D",50,"D"
"20131",2578364,14,0,"1","100","D","13","D",50,"D"
"20131",2578364,15,0,"1","150","D","13","D",35,"D"
"20131",2578434,20,0,"1","170","D","12","D",1800,"D"
"20131",2578444,20,0,"1","150","D","13","D",50,"D"
"20131",2578444,21,0,"1","160","D","13","D",20,"D"
"20131",2578474,16,0,"1","170","D","12","D",30,"D"
"20131",2578504,14,0,"1","150","D","13","D",120,"D"
"20131",2578514,15,0,"2","160","D","12","D",200,"D"
"20131",2578524,13,0,"1","160","D","13","D",50,"D"
"20131",2578554,22,0,"1","170","D","01","D",350,"D"
"20131",2578564,25,0,"1","150","D","13","D",20,"D"
"20131",2578594,23,0,"1","170","D","12","D",26000,"D"
"20131",2578594,24,0,"1","170","D","01","D",170,"D"
"20131",2578594,25,0,"1","160","D","12","D",1675,"D"
"20131",2578594,26,0,"1","160","D","01","D",1325,"D"
"20131",2578594,27,0,"1","160","D","02","D",1600,"D"
"20131",2578594,28,0,"2","130","D","12","D",250,"D"
"20131",2578594,29,0,"2","160","D","12","D",136,"D"
"20131",2578634,16,0,"1","160","D","01","D",35,"D"
"20131",2578634,17,0,"1","160","D","01","D",20,"D"
"20131",2578644,18,0,"1","150","D","12","D",100,"D"
"20131",2578684,15,0,"1","150","D","12","D",100,"D"
"20131",2578694,15,0,"1","150","D","13","D",500,"D"
"20131",2578784,15,0,"1","150","D","13","D",700,"D"
"20131",2578784,16,0,"1","160","D","13","D",300,"D"
"20131",2578804,21,0,"1","100","D","13","D",120,"D"
"20131",2578804,22,0,"1","170","D","12","D",600,"D"
"20131",2578804,23,0,"1","170","D","01","D",100,"D"
"20131",2578804,24,0,"1","170","D","02","D",100,"D"
"20131",2578804,25,0,"1","150","D","13","D",1600,"D"
"20131",2578804,26,0,"1","160","D","12","D",300,"D"
"20131",2578853,35,0,"1","170","D","10","D",137,"D"
"20131",2578853,36,0,"1","170","D","11","D",241,"D"
"20131",2578853,37,0,"1","170","D","12","D",520,"D"
"20131",2578853,38,0,"1","150","D","10","D",740,"D"
"20131",2578853,39,0,"1","150","D","11","D",817,"D"
"20131",2578853,40,0,"1","150","D","12","D",740,"D"
"20131",2578873,16,0,"1","160","D","13","D",4,"D"
"20131",2578893,13,0,"1","170","D","12","D",375,"D"
"20131",2578953,23,0,"1","170","D","12","D",220,"D"
"20131",2578953,24,0,"1","110","D","13","D",500,"D"
"20131",2578953,25,0,"1","160","D","13","D",10,"D"
"20131",2578953,26,0,"1","160","D","13","D",3,"D"
"20131",2578953,27,0,"2","170","D","10","D",400,"D"
"20131",2578963,37,0,"1","170","D","12","D",125,"D"
"20131",2578963,38,0,"2","170","D","10","D",100,"D"
"20131",2579003,18,0,"1","150","D","13","D",400,"D"
"20131",2579073,19,0,"1","170","D","10","D",40,"D"
"20131",2579073,20,0,"1","150","D","13","D",35,"D"
"20131",2579143,25,0,"1","170","D","12","D",190,"D"
"20131",2579143,26,0,"1","160","D","12","D",475,"D"
"20131",2579223,16,0,"1","170","D","10","D",40,"D"
"20131",2579223,17,0,"1","170","D","11","D",40,"D"
"20131",2579223,18,0,"1","170","D","12","D",40,"D"
"20131",2579253,23,0,"1","150","D","10","D",200,"D"
"20131",2579253,24,0,"1","150","D","11","D",200,"D"
"20131",2579253,25,0,"1","150","D","12","D",600,"D"
"20131",2579253,26,0,"1","160","D","12","D",1800,"D"
"20131",2579323,13,0,"1","170","D","12","D",200,"D"
"20131",2579323,14,0,"1","150","D","13","D",100,"D"
"20131",2579333,24,0,"1","100","D","13","D",200,"D"
"20131",2579333,25,0,"1","160","D","12","D",50,"D"
"20131",2579373,13,0,"1","150","D","13","D",160,"D"
"20131",2579383,18,0,"1","150","D","13","D",30,"D"
"20131",2579394,17,0,"1","150","D","13","D",75,"D"
"20131",2579394,18,0,"1","160","D","13","D",18,"D"
"20131",2579403,16,0,"1","150","D","12","D",3300,"D"
"20131",2579423,16,0,"1","170","D","12","D",350,"D"
"20131",2579423,17,0,"2","170","D","10","D",200,"D"
"20131",2579443,14,0,"1","150","D","12","D",50,"D"
"20131",2579443,15,0,"1","160","D","12","D",50,"D"
"20131",2579583,13,0,"1","150","D","13","D",200,"D"
"20131",2579623,15,0,"1","170","D","12","D",1000,"D"
"20131",2579623,16,0,"1","160","D","12","D",100,"D"
"20131",2579633,13,0,"1","170","D","12","D",1800,"D"
"20131",2579633,14,0,"1","160","D","12","D",125,"D"
"20131",2579673,20,0,"1","160","D","12","D",100,"D"
"20131",2579723,14,0,"2","170","D","10","D",25,"D"
"20131",2579743,19,0,"1","170","D","12","D",80,"D"
"20131",2579743,20,0,"1","150","D","13","D",30,"D"
"20131",2579783,22,0,"1","170","D","12","D",100,"D"
"20131",2579783,23,0,"1","150","D","10","D",744,"D"
"20131",2579783,24,0,"1","150","D","11","D",717,"D"
"20131",2579783,25,0,"1","150","D","12","D",552,"D"
"20131",2579803,15,0,"1","170","D","12","D",150,"D"
"20131",2579833,17,0,"1","170","D","12","D",250,"D"
"20131",2579833,18,0,"1","160","D","12","D",10,"D"
"20131",2579893,21,0,"1","170","D","12","D",25,"D"
"20131",2580063,18,0,"1","170","D","12","D",600,"D"
"20131",2580063,19,0,"1","150","D","13","D",60,"D"
"20131",2580083,18,0,"1","170","D","12","D",10,"D"
"20131",2580113,13,0,"1","150","D","13","D",214,"F"
"20131",2580113,14,0,"1","160","D","12","D",160,"F"
"20131",2580153,14,0,"1","150","D","13","D",1000,"D"
"20131",2580253,25,0,"1","150","D","13","D",80,"D"
"20131",2580273,13,0,"1","160","D","13","D",5,"D"
"20131",2580443,13,0,"1","170","D","12","D",500,"D"
"20131",2580503,15,0,"1","170","D","10","D",20,"D"
"20131",2580503,16,0,"1","130","D","10","D",160,"D"
"20131",2580503,17,0,"1","130","D","11","D",100,"D"
"20131",2580503,18,0,"1","160","D","10","D",75,"D"
"20131",2580523,16,0,"1","150","D","13","D",40,"D"
"20131",2580523,17,0,"1","160","D","13","D",100,"D"
"20131",2580523,18,0,"2","160","D","10","D",50,"D"
"20131",2580583,15,0,"1","150","D","13","D",214,"F"
"20131",2580583,16,0,"1","160","D","13","D",160,"F"
"20131",2580593,32,0,"1","170","D","12","D",60,"D"
"20131",2580593,33,0,"1","160","D","12","D",100,"D"
"20131",2580593,34,0,"2","160","D","10","D",100,"D"
"20131",2580633,16,0,"1","110","D","13","D",100,"D"
"20131",2580663,17,0,"1","150","D","13","D",300,"D"
"20131",2580663,18,0,"1","150","D","13","D",250,"D"
"20131",2580663,19,0,"1","160","D","12","D",600,"D"
"20131",2580673,22,0,"1","110","D","13","D",400,"D"
"20131",2580723,23,0,"1","100","D","13","D",600,"D"
"20131",2580723,24,0,"1","170","D","12","D",40,"D"
"20131",2580723,25,0,"1","150","D","13","D",50,"D"
"20131",2580723,26,0,"1","160","D","12","D",30,"D"
"20131",2580743,13,0,"1","140","D","10","D",10,"D"
"20131",2580743,14,0,"1","160","D","12","D",10,"D"
"20131",2580773,17,0,"1","170","D","12","D",500,"D"
"20131",2580773,18,0,"1","150","D","13","D",80,"D"
"20131",2580773,19,0,"1","160","D","10","D",25,"D"
"20131",2580833,19,0,"1","160","D","13","D",250,"D"
"20131",2580853,15,0,"1","150","D","13","D",50,"D"
"20131",2580883,17,0,"1","170","D","12","D",25,"D"
"20131",2580883,18,0,"1","170","D","12","D",20,"D"
"20131",2580883,19,0,"1","170","D","12","D",15,"D"
"20131",2580883,20,0,"1","170","D","12","D",180,"D"
"20131",2580883,21,0,"1","170","D","12","D",100,"D"
"20131",2580883,22,0,"1","130","D","12","D",25,"D"
"20131",2580883,23,0,"1","150","D","13","D",40,"D"
"20131",2580913,24,0,"1","170","D","12","D",402,"D"
"20131",2580973,23,0,"1","170","D","11","D",400,"D"
"20131",2580973,24,0,"1","170","D","12","D",2500,"D"
"20131",2580973,25,0,"1","130","D","12","D",60,"D"
"20131",2580973,26,0,"1","160","D","12","D",20,"D"
"20131",2580973,27,0,"2","170","D","10","D",250,"D"
"20131",2580983,14,0,"1","170","D","12","D",250,"D"
"20131",2580983,15,0,"1","150","D","13","D",60,"D"
"20131",2581033,20,0,"1","170","D","12","D",100,"D"
"20131",2581033,21,0,"1","170","D","12","D",100,"D"
"20131",2581033,22,0,"1","160","D","11","D",200,"D"
"20131",2581033,23,0,"1","140","D","10","D",200,"D"
"20131",2581083,15,0,"1","160","D","13","D",50,"D"
"20131",2581103,21,0,"2","150","D","10","D",50,"D"
"20131",2581133,14,0,"1","170","D","12","D",500,"D"
"20131",2581163,14,0,"1","150","D","11","D",20,"D"
"20131",2581163,15,0,"2","170","D","10","D",24,"D"
"20131",2581193,18,0,"1","170","D","10","D",15,"D"
"20131",2581233,19,0,"1","160","D","12","D",50,"D"
"20131",2581253,14,0,"1","170","D","12","D",150,"D"
"20131",2581253,15,0,"1","150","D","13","D",145,"F"
"20131",2581263,24,0,"1","150","D","13","D",30,"D"
"20131",2581313,29,0,"1","160","D","10","D",30,"D"
"20131",2581313,30,0,"1","160","D","12","D",25,"D"
"20131",2581313,31,0,"1","160","D","12","D",50,"D"
"20131",2581323,23,0,"1","150","D","13","D",475,"D"
"20131",2581323,24,0,"1","160","D","12","D",50,"D"
"20131",2581333,18,0,"1","170","D","12","D",75,"D"
"20131",2581363,29,0,"1","150","D","13","D",25,"D"
"20131",2581363,30,0,"1","160","D","12","D",25,"D"
"20131",2581393,17,0,"1","170","D","12","D",30,"D"
"20131",2581413,13,0,"1","150","D","12","D",540,"D"
"20131",2581413,14,0,"1","160","D","11","D",1100,"D"
"20131",2581423,15,0,"1","150","D","13","D",40,"D"
"20131",2581423,16,0,"1","150","D","13","D",10,"D"
"20131",2581453,19,0,"1","170","D","12","D",50,"D"
"20131",2581453,20,0,"1","160","D","13","D",2,"D"
"20131",2581453,21,0,"1","160","D","13","D",3,"D"
"20131",2581483,39,0,"1","170","D","10","D",50,"D"
"20131",2581483,40,0,"1","170","D","12","D",190,"D"
"20131",2581493,16,0,"1","150","D","12","D",200,"D"
"20131",2581493,17,0,"1","160","D","12","D",100,"D"
"20131",2581503,18,0,"1","170","D","12","D",90,"D"
"20131",2581503,19,0,"1","150","D","13","D",10,"D"
"20131",2581513,17,0,"1","150","D","13","D",40,"D"
"20131",2581543,17,0,"1","170","D","12","D",50,"D"
"20131",2581543,18,0,"1","150","D","12","D",10,"D"
"20131",2581573,19,0,"1","150","D","12","D",100,"D"
"20131",2581623,21,0,"1","170","D","12","D",260,"D"
"20131",2581623,22,0,"1","150","D","13","D",75,"D"
"20131",2581623,23,0,"1","160","D","12","D",150,"D"
"20131",2581643,17,0,"1","170","D","12","D",100,"D"
"20131",2581643,18,0,"1","170","D","12","D",100,"D"
"20131",2581643,19,0,"1","170","D","12","D",50,"D"
"20131",2581643,20,0,"1","150","D","12","D",500,"D"
"20131",2581643,21,0,"1","150","D","13","D",317,"F"
"20131",2581823,15,0,"1","170","D","12","D",350,"D"
"20131",2581823,16,0,"1","160","D","12","D",100,"D"
"20131",2581903,15,0,"1","170","D","12","D",650,"D"
"20131",2581923,25,0,"1","170","D","12","D",130,"D"
"20131",2581963,14,0,"1","150","D","13","D",60,"D"
"20131",2582113,14,0,"1","170","D","12","D",9000,"D"
"20131",2582113,15,0,"1","170","D","12","D",16200,"D"
"20131",2582113,16,0,"1","150","D","10","D",240,"D"
"20131",2582113,17,0,"1","150","D","11","D",240,"D"
"20131",2582113,18,0,"1","150","D","12","D",940,"D"
"20131",2582113,19,0,"1","160","D","10","D",1000,"D"
"20131",2582113,20,0,"1","160","D","11","D",1000,"D"
"20131",2582113,21,0,"1","160","D","12","D",1000,"D"
"20131",2582113,22,0,"2","170","D","10","D",1000,"D"
"20131",2582113,23,0,"2","160","D","10","D",10,"D"
"20131",2582123,25,0,"1","160","D","10","D",30,"D"
"20131",2582123,26,0,"1","160","D","11","D",30,"D"
"20131",2582123,27,0,"1","160","D","12","D",30,"D"
"20131",2582143,39,0,"1","150","D","12","D",3000,"D"
"20131",2582143,40,0,"1","160","D","13","D",20,"D"
"20131",2582143,41,0,"1","160","D","13","D",58,"D"
"20131",2582143,42,0,"1","160","D","12","D",100,"D"
"20131",2582143,43,0,"1","160","D","12","D",75,"D"
"20131",2582163,18,0,"2","130","D","10","D",30,"D"
"20131",2582263,35,0,"1","150","D","13","D",200,"D"
"20131",2582283,18,0,"1","100","D","12","D",1000,"D"
"20131",2582283,19,0,"1","170","D","12","D",1000,"D"
"20131",2582283,20,0,"1","170","D","12","D",100,"D"
"20131",2582283,21,0,"1","170","D","11","D",1000,"D"
"20131",2582343,17,0,"1","130","D","13","D",20,"D"
"20131",2582353,16,0,"1","150","D","13","D",25,"D"
"20131",2582365,22,0,"1","130","D","13","D",50,"D"
"20131",2582365,23,0,"1","150","D","13","D",600,"D"
"20131",2582373,14,0,"1","150","D","13","D",100,"D"
"20131",2582393,19,0,"1","170","D","12","D",50,"D"
"20131",2582403,14,0,"1","160","D","12","D",400,"D"
"20131",2582483,16,0,"2","170","D","10","D",1000,"D"
"20131",2582503,15,0,"1","170","D","13","D",1,"D"
"20131",2582563,23,0,"1","170","D","11","D",5000,"D"
"20131",2582563,24,0,"1","170","D","12","D",900,"D"
"20131",2582563,25,0,"1","150","D","10","D",1100,"D"
"20131",2582563,26,0,"1","150","D","11","D",1100,"D"
"20131",2582563,27,0,"1","150","D","12","D",1600,"D"
"20131",2582563,28,0,"2","170","D","10","D",3600,"D"
"20131",2582603,17,0,"1","150","D","13","D",1200,"D"
"20131",2582613,16,0,"1","150","D","13","D",550,"D"
"20131",2582633,15,0,"1","150","D","13","D",182,"F"
"20131",2582653,15,0,"1","170","D","12","D",400,"D"
"20131",2582724,20,0,"1","100","D","13","D",1100,"D"
"20131",2582724,21,0,"1","160","D","12","D",2000,"D"
"20131",2582724,22,0,"1","160","D","12","D",2000,"D"
"20131",2582724,23,0,"1","160","D","12","D",3000,"D"
"20131",2582733,28,0,"1","170","D","12","D",220,"D"
"20131",2582733,29,0,"1","150","D","13","D",50,"D"
"20131",2582783,13,0,"1","150","D","13","D",200,"D"
"20131",2582793,16,0,"1","170","D","12","D",500,"D"
"20131",2582823,24,0,"1","150","D","13","D",16,"D"
"20131",2582843,24,0,"1","160","D","11","D",600,"D"
"20131",2582843,25,0,"1","160","D","12","D",600,"D"
"20131",2582863,14,0,"1","170","D","12","D",750,"D"
"20131",2582863,15,0,"1","150","D","12","D",250,"D"
"20131",2582863,16,0,"1","160","D","12","D",50,"D"
"20131",2582873,17,0,"1","170","D","12","D",800,"D"
"20131",2582873,18,0,"1","160","D","12","D",10,"D"
"20131",2582883,13,0,"1","150","D","13","D",80,"D"
"20131",2582953,16,0,"1","170","D","12","D",150,"D"
"20131",2582953,17,0,"1","150","D","12","D",100,"D"
"20131",2582963,17,0,"1","170","D","12","D",200,"D"
"20131",2582963,18,0,"1","160","D","12","D",20,"D"
"20131",2582983,15,0,"1","150","D","12","D",5,"D"
"20131",2582993,23,0,"1","160","D","11","D",2,"D"
"20131",2583083,13,0,"1","170","D","12","D",759,"F"
"20131",2583083,14,0,"1","150","D","13","D",160,"D"
"20131",2583123,13,0,"1","110","D","13","D",104,"D"
"20131",2583133,16,0,"1","170","D","12","D",600,"D"
"20131",2583133,17,0,"1","170","D","12","D",250,"D"
"20131",2583163,13,0,"1","150","D","13","D",50,"D"
"20131",2583163,14,0,"1","160","D","13","D",25,"D"
"20131",2583193,20,0,"1","170","D","11","D",180,"D"
"20131",2583193,21,0,"1","150","D","13","D",20,"D"
"20131",2583323,13,0,"1","150","D","13","D",40,"D"
"20131",2583373,21,0,"1","170","D","11","D",20,"D"
"20131",2583373,22,0,"1","170","D","10","D",10,"D"
"20131",2583373,23,0,"1","170","D","12","D",20,"D"
"20131",2583373,24,0,"1","150","D","13","D",650,"D"
"20131",2583393,13,0,"1","150","D","13","D",10,"D"
"20131",2583403,14,0,"1","170","D","12","D",30,"D"
"20131",2583403,15,0,"1","150","D","12","D",10,"D"
"20131",2583443,14,0,"1","150","D","13","D",214,"F"
"20131",2583533,18,0,"1","150","D","13","D",28,"D"
"20131",2583533,19,0,"1","160","D","13","D",25,"D"
"20131",2583533,20,0,"2","160","D","10","D",20,"D"
"20131",2583583,14,0,"1","150","D","13","D",70,"D"
"20131",2583583,15,0,"1","150","D","12","D",200,"D"
"20131",2583583,16,0,"1","160","D","12","D",80,"D"
"20131",2583583,17,0,"1","160","D","12","D",25,"D"
"20131",2583583,18,0,"1","160","D","11","D",10,"D"
"20131",2583593,18,0,"1","170","D","13","D",200,"D"
"20131",2583593,19,0,"1","150","D","13","D",30,"D"
"20131",2583613,13,0,"1","150","D","13","D",50,"D"
"20131",2583613,14,0,"1","160","D","10","D",40,"D"
"20131",2583653,14,0,"1","170","D","11","D",200,"D"
"20131",2583833,38,0,"1","170","D","12","D",400,"D"
"20131",2583833,39,0,"1","130","D","11","D",25,"D"
"20131",2583833,40,0,"1","150","D","13","D",100,"D"
"20131",2583833,41,0,"2","170","D","10","D",75,"D"
"20131",2583843,20,0,"1","170","D","12","D",5,"D"
"20131",2583843,21,0,"1","160","D","10","D",100,"D"
"20131",2583843,22,0,"1","150","D","13","D",40,"D"
"20131",2583853,14,0,"1","170","D","12","D",400,"D"
"20131",2583853,15,0,"1","150","D","13","D",120,"D"
"20131",2583853,16,0,"1","160","D","13","D",25,"D"
"20131",2583853,17,0,"1","160","D","11","D",25,"D"
"20131",2583863,16,0,"1","150","D","12","D",200,"D"
"20131",2583873,15,0,"1","170","D","10","D",200,"D"
"20131",2583893,13,0,"1","170","D","12","D",200,"D"
"20131",2583893,14,0,"1","160","D","13","D",50,"D"
"20131",2583935,20,0,"1","170","D","12","D",70,"D"
"20131",2583953,24,0,"1","100","D","13","D",100,"D"
"20131",2583953,25,0,"1","170","D","12","D",500,"D"
"20131",2583953,26,0,"1","150","D","13","D",550,"D"
"20131",2583953,27,0,"1","160","D","13","D",10,"D"
"20131",2584024,19,0,"1","170","D","12","D",100,"D"
"20131",2584083,15,0,"1","170","D","10","D",50,"D"
"20131",2584083,16,0,"1","170","D","12","D",400,"D"
"20131",2584083,17,0,"1","170","D","11","D",4000,"D"
"20131",2584083,18,0,"1","160","D","11","D",20,"D"
"20131",2584083,19,0,"1","160","D","12","D",60,"D"
"20131",2584083,20,0,"1","160","D","10","D",5,"D"
"20131",2584093,16,0,"1","150","D","13","D",80,"D"
"20131",2584133,19,0,"1","150","D","12","D",200,"D"
"20131",2584133,20,0,"2","150","D","10","D",500,"D"
"20131",2584143,17,0,"1","150","D","13","D",200,"D"
"20131",2584153,21,0,"1","170","D","12","D",60,"D"
"20131",2584153,22,0,"1","170","D","13","D",200,"D"
"20131",2584153,23,0,"1","170","D","12","D",925,"D"
"20131",2584173,13,0,"1","170","D","12","D",150,"D"
"20131",2584183,26,0,"1","170","D","12","D",240,"D"
"20131",2584183,27,0,"1","160","D","13","D",8,"D"
"20131",2584223,16,0,"1","170","D","12","D",225,"D"
"20131",2584223,17,0,"1","150","D","13","D",80,"D"
"20131",2584273,16,0,"1","170","D","12","D",100,"D"
"20131",2584273,17,0,"1","160","D","12","D",35,"D"
"20131",2584293,13,0,"1","100","D","13","D",900,"D"
"20131",2584293,14,0,"1","160","D","12","D",100,"D"
"20131",2584303,15,0,"1","170","D","12","D",5000,"D"
"20131",2584303,16,0,"1","160","D","13","D",30,"D"
"20131",2584353,14,0,"1","150","D","13","D",220,"D"
"20131",2584353,15,0,"1","160","D","11","D",40,"D"
"20131",2584353,16,0,"1","160","D","12","D",205,"D"
"20131",2584363,13,0,"1","170","D","12","D",200,"D"
"20131",2584363,14,0,"1","150","D","13","D",600,"D"
"20131",2584363,15,0,"1","160","D","13","D",25,"D"
"20131",2584363,16,0,"1","150","D","12","D",100,"D"
"20131",2584363,17,0,"1","150","D","12","D",500,"D"
"20131",2584383,13,0,"1","150","D","13","D",110,"D"
"20131",2584413,16,0,"1","170","D","12","D",369,"F"
"20131",2584413,17,0,"1","160","D","13","D",100,"D"
"20131",2584433,13,0,"1","170","D","12","D",100,"D"
"20131",2584433,14,0,"1","110","D","13","D",121,"D"
"20131",2584453,13,0,"1","170","D","12","D",2500,"D"
"20131",2584453,14,0,"1","170","D","12","D",500,"D"
"20131",2584453,15,0,"1","150","D","13","D",120,"D"
"20131",2584453,16,0,"1","160","D","12","D",700,"D"
"20131",2584453,17,0,"1","160","D","12","D",100,"D"
"20131",2584453,18,0,"1","160","D","12","D",50,"D"
"20131",2584453,19,0,"1","160","D","12","D",50,"D"
"20131",2584453,20,0,"1","160","D","12","D",300,"D"
"20131",2584453,21,0,"1","160","D","12","D",50,"D"
"20131",2584463,23,0,"2","170","D","10","D",450,"D"
"20131",2584523,18,0,"1","170","D","12","D",20,"D"
"20131",2584523,19,0,"1","160","D","12","D",5,"D"
"20131",2584563,14,0,"1","150","D","10","D",100,"D"
"20131",2584563,15,0,"1","150","D","11","D",100,"D"
"20131",2584563,16,0,"1","150","D","12","D",100,"D"
"20131",2584563,17,0,"2","170","D","10","D",10,"D"
"20131",2584573,16,0,"1","170","D","13","D",20,"D"
"20131",2584633,14,0,"1","150","D","13","D",200,"D"
"20131",2584693,14,0,"1","170","D","12","D",500,"D"
"20131",2584783,14,0,"1","150","D","13","D",80,"D"
"20131",2584783,15,0,"1","160","D","12","D",50,"D"
"20131",2584813,20,0,"1","100","D","13","D",200,"D"
"20131",2584823,18,0,"1","160","D","12","D",20,"D"
"20131",2584913,18,0,"1","170","D","12","D",150,"D"
"20131",2584933,13,0,"1","170","D","12","D",1000,"D"
"20131",2584933,14,0,"1","150","D","13","D",370,"D"
"20131",2585013,21,0,"1","170","D","10","D",350,"D"
"20131",2585013,22,0,"1","170","D","12","D",300,"D"
"20131",2585013,23,0,"1","150","D","10","D",100,"D"
"20131",2585013,24,0,"1","160","D","13","D",1200,"D"
"20131",2585023,15,0,"1","150","D","13","D",5,"D"
"20131",2585033,13,0,"1","150","D","13","D",20,"D"
"20131",2585063,24,0,"1","150","D","13","D",50,"D"
"20131",2585103,14,0,"1","170","D","12","D",418,"F"
"20131",2585103,15,0,"2","160","D","10","D",10,"D"
"20131",2585123,14,0,"1","160","D","13","D",6,"D"
"20131",2585123,15,0,"1","160","D","13","D",10,"D"
"20131",2585173,14,0,"1","170","D","12","D",759,"F"
"20131",2585173,15,0,"1","150","D","13","D",30,"D"
"20131",2585233,15,0,"1","150","D","12","D",110,"D"
"20131",2585233,16,0,"2","150","D","10","D",45,"D"
"20131",2585243,22,0,"1","150","D","13","D",214,"F"
"20131",2585255,14,0,"1","160","D","12","D",39,"D"
"20131",2585303,15,0,"1","170","D","12","D",600,"D"
"20131",2585303,16,0,"1","140","D","11","D",30,"D"
"20131",2585343,15,0,"1","170","D","12","D",100,"D"
"20131",2585343,16,0,"1","170","D","10","D",50,"D"
"20131",2585343,17,0,"1","150","D","13","D",20,"D"
"20131",2585343,18,0,"1","160","D","12","D",30,"D"
"20131",2585343,19,0,"2","170","D","10","D",50,"D"
"20131",2585353,17,0,"1","150","D","13","D",60,"D"
"20131",2585373,14,0,"1","160","D","13","D",30,"D"
"20131",2585383,14,0,"1","110","D","13","D",718,"D"
"20131",2585383,15,0,"1","150","D","13","D",75,"D"
"20131",2585383,16,0,"1","160","D","13","D",35,"D"
"20131",2585393,15,0,"1","150","D","13","D",20,"D"
"20131",2585403,19,0,"1","170","D","12","D",250,"D"
"20131",2585423,13,0,"1","100","D","13","D",100,"D"
"20131",2585423,14,0,"1","120","D","13","D",1300,"D"
"20131",2585423,15,0,"1","150","D","13","D",400,"D"
"20131",2585423,16,0,"1","160","D","13","D",75,"D"
"20131",2585463,14,0,"1","170","D","12","D",150,"D"
"20131",2585463,15,0,"1","170","D","11","D",100,"D"
"20131",2585473,14,0,"1","160","D","12","D",80,"D"
"20131",2585473,15,0,"1","160","D","13","D",70,"D"
"20131",2585483,15,0,"1","170","D","12","D",120,"D"
"20131",2585533,16,0,"1","160","D","12","D",5,"D"
"20131",2585543,3,0,"1","170","D","12","D",300,"D"
"20131",2585543,4,0,"1","160","D","13","D",20,"D"
"20131",2585553,17,0,"1","170","D","12","D",2668,"D"
"20131",2585553,18,0,"1","170","D","11","D",75,"D"
"20131",2585553,19,0,"1","150","D","13","D",300,"D"
"20131",2585593,19,0,"2","160","D","10","D",40,"D"
"20131",2585603,18,0,"1","170","D","12","D",150,"D"
"20131",2585633,15,0,"1","170","D","12","D",125,"D"
"20131",2585653,20,0,"1","150","D","13","D",630,"D"
"20131",2585663,19,0,"1","130","D","12","D",1150,"D"
"20131",2585663,20,0,"1","130","D","10","D",250,"D"
"20131",2585663,21,0,"1","130","D","11","D",250,"D"
"20131",2585723,21,0,"1","170","D","12","D",175,"D"
"20131",2585723,22,0,"1","150","D","12","D",400,"D"
"20131",2585723,23,0,"1","150","D","12","D",200,"D"
"20131",2585723,24,0,"1","160","D","12","D",15,"D"
"20131",2585733,13,0,"1","160","D","11","D",75,"D"
"20131",2585743,21,0,"1","150","D","13","D",220,"D"
"20131",2585763,16,0,"1","170","D","12","D",15,"D"
"20131",2585803,18,0,"1","170","D","12","D",50,"D"
"20131",2585903,17,0,"1","160","D","12","D",250,"D"
"20131",2585963,38,0,"1","170","D","12","D",125,"D"
"20131",2585963,39,0,"1","160","D","12","D",125,"D"
"20131",2585973,15,0,"1","150","D","13","D",50,"D"
"20131",2585973,16,0,"1","160","D","12","D",5000,"D"
"20131",2586003,17,0,"1","170","D","12","D",200,"D"
"20131",2586003,18,0,"1","160","D","12","D",5,"D"
