"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20133",2589725,24,0,"5","01","D","100","D",0.12,"D",36855,"D",8,"D",599,"D",,"A",,"A",,"A",,"A",0,"D",265,"D",268,"D",270,"D",334,"D",331,"D",329,"D",,"A","02","D","2012","D","1","D",,"A",33410,"D",33145,"D",32878,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2589775,12,0,"5","01","D","100","D",0.04,"D",64000,"D",30,"D",780,"D",,"B",,"B",,"B",,"B",474,"D",97,"D",98,"D",98,"D",209,"D",208,"D",208,"D",,"A","01","D","2012","D","1","D",,"A",62577,"D",62480,"D",62382,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2589865,25,0,"5","01","D","100","D",0.0784,"F",206880,"F",30,"F",1945,"F","3","F","4","F",,"A",,"A",450,"F",143,"F",144,"F",145,"F",1352,"F",1351,"F",1350,"F",,"A","04","F","2013","F","1","F","042013","F",206880,"F",206737,"F",206592,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2589985,28,0,"5","01","D","100","D",0.0425,"D",200000,"D",30,"D",1448,"D","3","D","4","D",,"A",,"A",464,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","D","2012","D","2","D",,"A",197485,"D",197200,"D",196915,"D","01","D","1","D",,"A",,"A",391,"D",391,"D",.,"C","1","D","2","D"
"20133",2590005,18,0,"5","01","D","100","D",0.054,"D",125000,"D",30,"D",1610,"D","3","D","4","D",,"A",,"A",908,"D",353,"D",355,"D",357,"D",349,"D",347,"D",345,"D",,"A","01","D","1996","D","1","D",,"A",77477,"D",77123,"D",76768,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590025,11,0,"5","01","D","100","D",0.045,"D",150000,"D",30,"D",879,"D",,"B",,"B",,"B",,"B",119,"D",229,"D",230,"D",231,"D",531,"D",530,"D",529,"D",,"A","12","D","2009","D","1","D",,"A",141494,"D",141264,"D",141034,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590025,12,0,"5","01","D","100","D",0.045,"D",79000,"D",15,"D",645,"D",,"B",,"B",,"B",,"B",41,"D",326,"D",327,"D",328,"D",278,"D",277,"D",276,"D",,"A","01","D","2012","D","1","D",,"A",74261,"D",73935,"D",73608,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590035,10,0,"5","01","D","100","D",0.075,"D",47000,"D",15,"D",1300,"D",,"B",,"B",,"B",,"B",864,"D",426,"D",429,"D",431,"D",10,"D",7,"D",5,"D",,"A","08","D","1998","D","1","D",,"A",1619,"D",1193,"D",764,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590055,22,0,"5","01","D","100","D",0.085,"D",20000,"D",15,"D",352,"D","3","D","4","D",,"A",,"A",155,"D",93,"D",94,"D",95,"D",104,"D",103,"D",102,"D",,"A","02","D","2007","D","1","D",,"A",14642,"D",14548,"D",14454,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590105,58,0,"5","01","D","100","D",0.0784,"F",155000,"F",15,"F",1650,"F","3","F",,"A",,"A",,"A",183,"F",454,"F",457,"F",460,"F",1013,"F",1010,"F",1007,"F",,"A","06","F","2013","F","1","F",,"A",155000,"F",154546,"F",154088,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590195,14,0,"5","01","D","100","D",0.0904,"D",72000,"D",30,"D",697,"D","3","D","4","D",,"A",,"A",116,"D",281,"D",283,"D",285,"D",319,"D",317,"D",315,"D",,"A","09","D","1991","D","2","D",,"A",41012,"D",40740,"D",40465,"D","01","D","1","D",,"A",,"A",700,"D",700,"D",700,"D","1","D","2","D"
"20133",2590225,19,0,"5","01","D","100","D",0.0784,"D",59000,"D",30,"D",550,"D",,"A","4","D","5","D",,"A",124,"D",67,"D",67,"D",68,"D",359,"D",359,"D",358,"D",,"A","11","D","2006","D","1","D",,"A",54961,"D",54894,"D",54826,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590235,10,0,"5","01","D","100","D",0.0784,"F",235248,"F",30,"F",1700,"F",,"C",,"C",,"C",,"C",0,"F",189,"F",191,"F",192,"F",1511,"F",1509,"F",1508,"F",,"A","07","F","2011","F","1","F",,"A",231216,"F",231026,"F",230836,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20133",2590365,13,0,"5","01","D","100","D",0.04,"D",266679,"D",10,"D",2700,"D",,"A",,"A",,"A",,"A",0,"D",1631,"T",1642,"T",1641,"T",652,"D",645,"D",638,"D",,"A","04","D","2010","D","1","D",,"A",195488,"D",193440,"D",191384,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590435,7,0,"1","01","D","100","D",0.0784,"F",200000,"F",30,"F",1799,"F","3","F",,"A",,"A",,"A",354,"F",250,"F",252,"F",253,"F",1195,"F",1193,"F",1192,"F",,"A","09","F","2005","F","1","F",,"A",182877,"F",182627,"F",182375,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590465,10,0,"5","01","D","100","D",0.057,"D",70000,"D",30,"D",826,"D","3","D","4","D","5","D",,"A",420,"D",121,"D",122,"D",123,"D",285,"D",284,"D",283,"D",,"A","07","D","2004","D","1","D",,"A",59903,"D",59781,"D",59659,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590485,48,0,"5","01","D","100","D",0.0784,"D",86627,"D",30,"D",626,"D",,"A",,"A",,"A",,"A",0,"D",111,"D",111,"D",112,"D",515,"D",515,"D",514,"D",,"A","07","D","2005","D","1","D",,"A",78868,"D",78757,"D",78646,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590565,45,0,"5","01","D","100","D",0.0784,"D",86488,"D",30,"D",886,"D","3","D","4","D",,"A",,"A",261,"D",62,"D",62,"D",62,"D",563,"D",563,"D",563,"D",,"A","01","D","2013","D","1","D",,"A",86246,"D",86184,"D",86122,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590575,28,0,"5","01","D","100","D",0.0784,"D",100000,"D",30,"D",723,"D",,"A",,"A",,"A",,"A",0,"D",258,"D",260,"D",261,"D",465,"D",463,"D",462,"D",,"A","08","D","1996","D","1","D",,"A",71186,"D",70928,"D",70668,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590675,38,0,"5","01","D","100","D",0.0538,"D",604198,"T",20,"D",5124,"T",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",3942,"D",3942,"D",3942,"D",,"A","08","D","1999","D","1","D",,"A",552549,"T",551756,"T",551375,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20133",2590805,63,0,"5","01","D","100","D",0.046,"D",230000,"D",15,"D",2467,"D","3","D","4","D",,"A",,"A",696,"D",1065,"D",1069,"D",1073,"D",706,"D",702,"D",698,"D","082013","D","06","D","2009","D","1","D",,"A",184295,"D",183230,"D",182162,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590815,48,0,"5","01","D","100","D",0.0425,"D",383322,"D",30,"D",2515,"D","3","D","4","D","5","D",,"A",629,"D",561,"D",563,"D",565,"D",1325,"D",1323,"D",1321,"D",,"A","12","D","2011","D","1","D",,"A",374080,"D",373519,"D",372956,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590835,35,0,"5","01","D","100","D",0.0784,"D",142000,"D",30,"D",1635,"D","3","D","4","D","5","D",,"A",609,"D",357,"D",359,"D",361,"D",669,"D",667,"D",665,"D",,"A","11","D","1996","D","1","D",,"A",102434,"D",102077,"D",101718,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590835,36,0,"5","02","D","200","D",0.05,"D",38000,"D",30,"D",625,"D",,"B",,"B",,"B",,"B",421,"D",120,"D",120,"D",121,"D",84,"D",84,"D",83,"D",,"A","01","D","1994","D","1","D",,"A",20202,"D",20082,"D",19962,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590885,33,0,"5","01","D","100","D",0.0675,"D",40000,"D",30,"D",500,"D","3","D","4","D",,"A",,"A",241,"D",51,"D",51,"D",52,"D",208,"D",208,"D",207,"D",,"A","04","D","2007","D","1","D",,"A",36941,"D",36890,"D",36839,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590955,20,0,"5","01","D","100","D",0.06,"F",72000,"F",30,"F",578,"F","3","F",,"A",,"A",,"A",146,"F",161,"F",162,"F",162,"F",271,"F",270,"F",270,"F",,"A","11","F","1999","F","1","F",,"A",54256,"F",54095,"F",53934,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590955,21,0,"5","03","D","300","D",0.07,"D",55000,"D",30,"D",366,"D",,"A",,"A",,"A",,"A",0,"D",155,"D",156,"D",157,"D",211,"D",210,"D",209,"D",,"A","09","D","1995","D","1","D",,"A",36171,"D",36016,"D",35860,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590995,18,0,"5","01","D","100","D",0.0784,"F",50000,"F",12,"F",606,"F","3","F","4","F",,"A",,"A",69,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","072013","F","04","F","2011","F","2","F",,"A",44065,"F",43816,"F",43565,"F","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2590995,41,0,"5","01","D","100","D",0.065,"F",9676,"F",1,"F",997,"F","3","F","4","F",,"A",,"A",162,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","F","2009","F","1","F",,"A",.,"A",.,"A",.,"A","01","D",,"A","2","D",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20133",2591015,13,0,"5","01","D","100","D",0.0425,"D",179000,"D",30,"D",1080,"D","3","D","4","D",,"A",,"A",199,"D",415,"D",417,"D",418,"D",466,"D",464,"D",463,"D",,"A","02","D","2001","D","1","D",,"A",131461,"D",131046,"D",130629,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591035,14,0,"5","01","D","100","D",0.0637,"D",55673,"D",15,"D",556,"D","3","D","4","D",,"A",,"A",75,"D",424,"D",426,"D",428,"D",57,"D",55,"D",53,"D",,"A","05","D","2000","D","1","D",,"A",10812,"D",10389,"D",9963,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591095,13,0,"5","01","D","100","D",0.04,"D",91000,"D",30,"D",860,"D","3","D","4","D",,"A",,"A",426,"D",217,"D",218,"D",219,"D",217,"D",216,"D",215,"D",,"A","08","D","2000","D","1","D",,"A",64976,"D",64759,"D",64540,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591105,25,0,"5","01","D","100","D",0.0981,"D",179605,"D",30,"D",2400,"D","3","D","4","D",,"A",,"A",849,"D",877,"D",884,"D",892,"D",674,"D",667,"D",659,"D",,"A","03","D","1989","D","1","D",,"A",82428,"D",81550,"D",80666,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591175,16,0,"5","01","D","100","D",0.0784,"F",120000,"F",30,"F",901,"F",,"B",,"B",,"B",,"B",34,"F",85,"F",85,"F",86,"F",782,"F",782,"F",781,"F",,"A","02","F","2013","F","1","F",,"A",119749,"F",119665,"F",119580,"F","01","D",,"C",,"C",,"C",.,"A",.,"A",.,"A",,"C",,"A"
"20133",2591185,25,0,"5","01","D","100","D",0.0784,"D",110705,"D",30,"D",800,"D",,"A",,"A",,"A",,"A",0,"D",93,"D",93,"D",94,"D",707,"D",707,"D",706,"D",,"A","12","D","2010","D","1","D",,"A",108264,"D",108171,"D",108078,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591225,19,0,"5","01","D","100","D",0.0784,"F",75003,"F",30,"F",668,"F","3","F",,"A",,"A",,"A",126,"F",168,"F",169,"F",170,"F",374,"F",373,"F",372,"F",,"A","05","F","1998","F","1","F",,"A",57269,"F",57101,"F",56932,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591275,14,0,"5","01","D","100","D",0.0784,"F",417000,"F",30,"F",5124,"V","3","F","4","F",,"A",,"A",687,"F",304,"F",306,"F",308,"F",2709,"F",2707,"F",2705,"F",,"A","09","F","2012","F","1","F",,"A",552549,"V",551756,"V",551375,"V","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591485,26,0,"5","01","D","100","D",0.05,"D",150000,"D",15,"D",1850,"D",,"B",,"B",,"B",,"B",664,"D",983,"D",988,"D",992,"D",203,"D",198,"D",194,"D",,"A","02","D","2002","D","1","D",,"A",48615,"D",47632,"D",46644,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591515,19,0,"5","01","D","100","D",0.0784,"D",45000,"D",30,"D",388,"D","3","D",,"A",,"A",,"A",63,"D",76,"D",77,"D",77,"D",249,"D",248,"D",248,"D",,"A","11","D","2001","D","1","D",,"A",38090,"D",38014,"D",37937,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591525,17,0,"5","01","D","100","D",0.055,"D",60000,"D",30,"D",515,"D","3","D","4","D",,"A",,"A",174,"D",109,"D",109,"D",110,"D",232,"D",232,"D",231,"D",,"A","04","D","2004","D","1","D",,"A",50695,"D",50587,"D",50478,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591635,27,0,"5","01","D","100","D",0.046,"D",230000,"D",30,"D",1800,"D","3","D","4","D","5","D",,"A",621,"D",399,"D",401,"D",402,"D",780,"D",778,"D",777,"D",,"A","12","D","2006","D","1","D",,"A",203427,"D",203028,"D",202627,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591695,20,0,"5","01","D","100","D",0.0784,"D",152995,"D",15,"D",1825,"D","3","D","4","D",,"A",,"A",377,"D",466,"D",469,"D",472,"D",982,"D",979,"D",976,"D",,"A","11","D","2012","D","1","D",,"A",150260,"D",149794,"D",149324,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591765,12,0,"5","01","D","100","D",0.0685,"D",128000,"D",30,"D",910,"D","3","D","4","D",,"A",,"A",71,"D",148,"D",149,"D",150,"D",691,"D",690,"D",689,"D",,"A","10","D","2008","D","1","D",,"A",121023,"D",120875,"D",120726,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591835,29,0,"5","01","D","100","D",0.06,"D",203000,"D",30,"D",2350,"D","3","D","4","D",,"A",,"A",1133,"D",548,"D",550,"D",553,"D",669,"D",667,"D",664,"D",,"A","09","D","1996","D","1","D",,"A",133855,"D",133307,"D",132757,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591915,18,0,"5","01","D","100","D",0.0784,"F",234564,"F",15,"F",2220,"F",,"A",,"A",,"A",,"A",0,"F",864,"F",869,"F",875,"F",1356,"F",1351,"F",1345,"F",,"A","07","F","2010","F","1","F",,"A",207626,"F",206762,"F",205893,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2591975,25,0,"5","01","D","100","D",0.0784,"D",115000,"D",30,"D",1040,"D","3","D","4","D",,"A",,"A",209,"D",142,"D",143,"D",144,"D",369,"D",368,"D",367,"D",,"A","10","D","1999","D","2","D",,"A",91935,"D",91705,"D",91473,"D","01","D","1","D",,"A",,"A",636,"D",636,"D",636,"D","1","D","2","D"
"20133",2591995,20,0,"5","01","D","100","D",0.045,"D",414458,"D",30,"D",2100,"D",,"A",,"A",,"A",,"A",0,"D",915,"D",918,"D",922,"D",1185,"D",1182,"D",1178,"D",,"A","11","D","2001","D","1","D",,"A",316042,"D",315127,"D",314209,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592055,46,0,"5","01","D","100","D",0.0784,"D",64000,"D",15,"D",868,"D",,"B",,"B",,"B",,"B",262,"D",193,"D",194,"D",195,"D",413,"D",412,"D",411,"D",,"A","01","D","2013","D","1","D",,"A",63241,"D",63048,"D",62854,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592065,40,0,"5","01","D","100","D",0.045,"D",141000,"D",30,"D",1055,"D","3","D","4","D",,"A",,"A",341,"D",212,"D",213,"D",214,"D",502,"D",501,"D",500,"D",,"A","05","D","2010","D","1","D",,"A",133874,"D",133662,"D",133449,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592075,11,0,"5","01","D","100","D",0.0784,"D",168825,"D",30,"D",1250,"D",,"A","4","D",,"A",,"A",30,"D",0,"D",0,"D",0,"D",1220,"D",1220,"D",1220,"D",,"A","12","D","2005","D","1","D",,"A",168825,"D",168825,"D",168825,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20133",2592105,14,0,"5","01","D","100","D",0.1155,"F",90000,"F",30,"F",1243,"F","3","F","4","F",,"A",,"A",348,"F",397,"F",401,"F",405,"F",78,"F",76,"F",73,"F",,"A","07","F","1985","F","2","F",,"A",21184,"F",20493,"F",19796,"F","01","D",,"A",,"A",,"A",1100,"F",1100,"F",1100,"F","1","D","2","D"
"20133",2592185,8,0,"1","01","D","100","D",0.0784,"F",195000,"F",30,"F",1700,"F","3","F","4","F",,"A",,"A",291,"F",273,"F",275,"F",276,"F",1136,"F",1134,"F",1133,"F",,"A","05","F","2004","F","1","F",,"A",173915,"F",173642,"F",173368,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592345,28,0,"5","01","D","100","D",0.04,"D",73311,"D",30,"D",486,"D","3","D","4","D",,"A",,"A",136,"D",110,"D",110,"D",111,"D",240,"D",240,"D",239,"D",,"A","05","D","2012","D","1","D",,"A",72020,"D",71910,"D",71800,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592345,29,0,"5","02","D","200","D",0.04,"D",206000,"D",30,"D",1170,"D","3","D","4","D","5","D",,"A",187,"D",409,"D",411,"D",412,"D",574,"D",572,"D",571,"D",,"A","04","D","2005","D","1","D",,"A",172131,"D",171721,"D",171311,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592385,46,0,"5","01","D","100","D",0.0563,"D",134817,"D",30,"D",1120,"D","3","D","4","D",,"A",,"A",343,"D",311,"D",313,"D",314,"D",466,"D",464,"D",463,"D",,"A","09","D","1999","D","1","D",,"A",99258,"D",98947,"D",98634,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592405,23,0,"5","01","D","100","D",0.047,"D",424188,"D",30,"D",2200,"D",,"A",,"A",,"A",,"A",0,"D",851,"D",854,"D",858,"D",1349,"D",1346,"D",1342,"D",,"A","08","D","2003","D","1","D",,"A",344445,"D",343594,"D",342740,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592415,28,0,"5","01","D","100","D",0.045,"D",144000,"D",30,"D",1160,"D","3","D","4","D",,"A",,"A",430,"D",220,"D",221,"D",222,"D",510,"D",509,"D",508,"D",,"A","02","D","2010","D","1","D",,"A",136037,"D",135817,"D",135596,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592465,27,0,"5","01","D","100","D",0.05,"D",245892,"D",30,"D",1728,"D","3","D","4","D","5","D",,"A",408,"D",378,"D",379,"D",381,"D",942,"D",941,"D",939,"D",,"A","06","D","2008","D","1","D",,"A",226177,"D",225800,"D",225420,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592465,28,0,"5","02","D","200","D",0.0973,"D",28000,"D",30,"D",240,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","1990","D","2","D",,"A",14709,"D",14588,"D",14466,"D","01","D","1","D",,"A",,"A",.,"C",.,"C",.,"C","1","D","2","D"
"20133",2592475,19,0,"5","01","D","100","D",0.052,"D",148000,"D",30,"D",1808,"D",,"B",,"B",,"B",,"B",995,"D",409,"D",411,"D",413,"D",404,"D",402,"D",400,"D",,"A","08","D","1996","D","1","D",,"A",93140,"D",92731,"D",92320,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592505,25,0,"5","01","D","100","D",0.08,"D",150000,"D",30,"D",1886,"D","3","D","4","D",,"A",,"A",785,"D",624,"D",628,"D",632,"D",477,"D",473,"D",469,"D",,"A","07","D","1990","D","1","D",,"A",71590,"D",70966,"D",70338,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592705,18,0,"5","01","D","100","D",0.09,"D",92000,"D",30,"D",753,"D",,"B",,"B",,"B",,"B",13,"D",85,"D",86,"D",86,"D",655,"D",654,"D",654,"D",,"A","06","D","2007","D","1","D",,"A",87335,"D",87250,"D",87164,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592895,10,0,"5","01","D","100","D",0.0784,"D",30000,"D",10,"D",380,"D",,"B",,"B",,"B",,"B",19,"D",239,"D",241,"D",242,"D",122,"D",120,"D",119,"D",,"A","08","D","2008","D","1","D",,"A",18649,"D",18410,"D",18169,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2592905,35,0,"5","01","D","100","D",0.04,"D",120000,"D",30,"D",594,"D",,"A","4","D",,"A",,"A",21,"D",200,"D",200,"D",201,"D",373,"D",373,"D",372,"D",,"A","10","D","2009","D","1","D",,"A",112016,"D",111816,"D",111616,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A"
"20133",2592935,19,0,"5","01","D","100","D",0.09,"F",135862,"F",15,"F",1378,"F",,"A",,"A",,"A",,"A",0,"F",610,"F",615,"F",619,"F",768,"F",763,"F",759,"F",,"A","07","F","2007","F","1","F",,"A",102361,"F",101751,"F",101136,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593145,13,0,"5","01","D","100","D",0.0784,"D",21766,"D",15,"D",206,"D",,"A",,"A",,"A",,"A",0,"D",127,"D",128,"D",129,"D",79,"D",78,"D",77,"D",,"A","07","D","2004","D","1","D",,"A",12057,"D",11930,"D",11802,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593165,27,0,"5","01","D","100","D",0.0475,"D",219000,"D",15,"D",2118,"D","3","D","4","D",,"A",,"A",415,"D",938,"D",941,"D",945,"D",765,"D",762,"D",758,"D",,"A","12","D","2010","D","1","D",,"A",193360,"D",192422,"D",191481,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593185,31,0,"5","01","D","100","D",0.043,"D",303109,"D",30,"D",1900,"D","3","D","4","D",,"A",,"A",400,"D",459,"D",461,"D",462,"D",1041,"D",1039,"D",1038,"D",,"A","12","D","2010","D","1","D",,"A",290485,"D",290026,"D",289565,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593375,15,0,"5","01","D","100","D",0.073,"D",145000,"D",30,"D",1250,"D","3","D",,"A",,"A",,"A",256,"D",179,"D",180,"D",181,"D",799,"D",798,"D",797,"D",,"A","12","D","2006","D","1","D",,"A",134050,"D",133871,"D",133692,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593445,27,0,"5","01","D","100","D",0.0784,"F",110705,"F",30,"F",920,"F","3","F","4","F",,"A",,"A",120,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","07","F","2013","F","2","F","072013","F",110857,"F",110781,"F",110705,"F","01","D","1","D",,"A",,"A",1450,"F",1450,"F",1450,"F","1","D","2","D"
"20133",2593445,28,0,"5","01","D","100","D",0.0784,"D",80000,"D",20,"D",661,"D",,"A",,"A",,"A",,"A",0,"D",595,"D",599,"D",603,"D",1205,"D",1201,"D",1197,"D",,"A","07","D","2007","D","2","D",,"A",67754,"D",67535,"D",67315,"D","02","D","1","D",,"A",,"A",1800,"D",1800,"D",1800,"D","1","D","2","D"
"20133",2593465,28,0,"5","01","D","100","D",0.041,"D",82782,"D",30,"D",514,"D","3","D","4","D",,"A",,"A",114,"D",.,"A",126,"D",127,"D",.,"A",274,"D",273,"D",,"A","08","D","2011","D","1","D","062013","D",.,"A",80110,"D",79984,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593465,51,0,"5","01","D","100","D",0.081,"D",85000,"D",30,"D",810,"D",,"B",,"B",,"B",,"B",180,"D",65,"D",.,"A",.,"A",565,"D",.,"A",.,"A","062013","D","08","D","2011","D","1","D",,"A",83736,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593545,31,0,"5","01","D","100","D",0.042,"D",133378,"D",15,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",582,"D",584,"D",586,"D",418,"D",416,"D",414,"D",,"A","04","D","2011","D","1","D",,"A",119473,"D",118892,"D",118308,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20133",2593555,36,0,"5","01","D","100","D",0.0784,"D",174338,"D",15,"D",1650,"D",,"A",,"A",,"A",,"A",0,"D",967,"D",974,"D",980,"D",683,"D",676,"D",670,"D",,"A","03","D","2005","D","1","D",,"A",104491,"D",103523,"D",102550,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
