"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20133",2598275,57,0,"1","420","D","06","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2598385,37,0,"1","410","D","06","D",16,"D",,"A",,"A",,"A",,"A"
"20133",2598385,38,0,"1","420","D","06","D",41,"D",,"A",,"A",,"A",,"A"
"20133",2598415,22,0,"1","420","D","07","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2598435,26,0,"1","400","D","07","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2598515,33,0,"1","400","D","06","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2598525,42,0,"2","420","D","05","D",39,"D",,"A",,"A",,"A",,"A"
"20133",2598565,25,0,"1","420","D","06","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2598595,53,0,"1","400","D","05","D",54,"D",,"A",,"A",,"A",,"A"
"20133",2598665,38,0,"1","420","D","07","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2598675,25,0,"1","400","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2598675,26,0,"1","420","D","07","D",48,"D",,"A",,"A",,"A",,"A"
"20133",2598725,42,0,"1","400","D","07","D",42,"D",,"A",,"A",,"A",,"A"
"20133",2598785,23,0,"1","405","D","06","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2598835,21,0,"1","420","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20133",2598915,48,0,"2","420","D","05","D",133,"D",,"A",,"A",,"A",,"A"
"20133",2598925,34,0,"1","420","D","05","D",167,"D",,"A",,"A",,"A",,"A"
"20133",2598985,27,0,"1","420","D","07","D",63,"D",,"A",,"A",,"A",,"A"
"20133",2599095,42,0,"1","405","D","07","D",235,"D",,"A",,"A",,"A",,"A"
"20133",2599105,61,0,"1","420","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20133",2599105,62,0,"1","410","D","07","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2599185,50,0,"1","410","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2599335,32,0,"1","410","D","07","D",191,"D",,"A",,"A",,"A",,"A"
"20133",2599405,37,0,"1","420","D","05","D",134,"D",,"A",,"A",,"A",,"A"
"20133",2599455,70,0,"1","410","D","05","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2599455,71,0,"1","410","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2599455,72,0,"1","410","D","07","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2599455,73,0,"2","410","D","05","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2599555,17,0,"1","420","D","06","D",101,"D",,"A",,"A",,"A",,"A"
"20133",2599565,51,0,"1","420","D","07","D",120,"D",,"A",,"A",,"A",,"A"
"20133",2599645,49,0,"1","420","D","07","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2599825,52,0,"1","420","D","05","D",46,"D",,"A",,"A",,"A",,"A"
"20133",2599825,53,0,"1","420","D","05","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2599915,59,0,"1","400","D","05","D",22,"D",,"A",,"A",,"A",,"A"
"20133",2599915,60,0,"2","400","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2599985,35,0,"1","420","D","07","D",149,"D",,"A",,"A",,"A",,"A"
"20133",2600075,73,0,"1","420","D","05","D",86,"D",,"A",,"A",,"A",,"A"
"20133",2600075,74,0,"1","400","D","06","D",43,"D",,"A",,"A",,"A",,"A"
"20133",2600095,27,0,"1","410","D","05","D",18,"D",,"A",,"A",,"A",,"A"
"20133",2600135,62,0,"1","420","D","05","D",446,"D",,"A",,"A",,"A",,"A"
"20133",2600155,37,0,"1","420","D","07","D",122,"D",,"A",,"A",,"A",,"A"
"20133",2600165,41,0,"1","420","D","07","D",96,"D",,"A",,"A",,"A",,"A"
"20133",2600245,64,0,"1","405","D","06","D",275,"D",,"A",,"A",,"A",,"A"
"20133",2600335,57,0,"1","420","D","06","D",300,"D",,"A",,"A",,"A",,"A"
"20133",2600335,58,0,"1","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2600385,33,0,"2","410","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2600615,75,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2600815,32,0,"1","420","D","07","D",39,"D",,"A",,"A",,"A",,"A"
"20133",2600835,27,0,"1","420","D","05","D",35,"D",,"A",,"A",,"A",,"A"
"20133",2600885,64,0,"1","420","D","07","D",292,"D",,"A",,"A",,"A",,"A"
"20133",2600945,43,0,"1","420","D","05","D",285,"D",,"A",,"A",,"A",,"A"
"20133",2601065,75,0,"1","420","D","07","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2601125,26,0,"1","420","D","07","D",200,"F",,"A",,"A",,"A",,"A"
"20133",2601355,59,0,"1","420","D","07","D",287,"D",,"A",,"A",,"A",,"A"
"20133",2601355,60,0,"1","420","D","07","D",320,"D",,"A",,"A",,"A",,"A"
"20133",2601485,57,0,"1","420","D","08","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2601485,58,0,"2","420","D","06","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2601575,34,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2601705,64,0,"1","420","D","08","D",32,"D",,"A",,"A",,"A",,"A"
"20133",2601705,65,0,"1","400","D","08","D",14,"D",,"A",,"A",,"A",,"A"
"20133",2601855,48,0,"1","420","D","06","D",18,"D",,"A",,"A",,"A",,"A"
"20133",2601855,49,0,"1","405","D","06","D",71,"D",,"A",,"A",,"A",,"A"
"20133",2601895,38,0,"1","420","D","08","D",112,"D",,"A",,"A",,"A",,"A"
"20133",2601915,34,0,"1","410","D","07","D",5,"D",,"A",,"A",,"A",,"A"
"20133",2601955,37,0,"1","420","D","08","D",2,"D",,"A",,"A",,"A",,"A"
"20133",2601965,28,0,"1","410","D","08","D",52,"D",,"A",,"A",,"A",,"A"
"20133",2602015,41,0,"1","400","D","07","D",42,"D",,"A",,"A",,"A",,"A"
"20133",2602045,67,0,"1","420","D","06","D",42,"D",,"A",,"A",,"A",,"A"
"20133",2602045,68,0,"2","420","D","06","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2602125,60,0,"1","420","D","07","D",79,"D",,"A",,"A",,"A",,"A"
"20133",2602175,39,0,"1","420","D","08","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2602235,22,0,"1","420","D","07","D",213,"D",,"A",,"A",,"A",,"A"
"20133",2602255,49,0,"1","420","D","07","D",600,"D",,"A",,"A",,"A",,"A"
"20133",2602305,81,0,"1","400","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2602365,57,0,"1","410","D","08","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2602365,58,0,"1","420","D","07","D",62,"D",,"A",,"A",,"A",,"A"
"20133",2602435,32,0,"1","400","D","07","D",29,"D",,"A",,"A",,"A",,"A"
"20133",2602455,45,0,"1","405","D","08","D",43,"D",,"A",,"A",,"A",,"A"
"20133",2602505,53,0,"1","400","D","07","D",55,"D",,"A",,"A",,"A",,"A"
"20133",2602505,54,0,"1","410","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2602605,38,0,"1","410","D","06","D",10,"D",,"A",,"A",,"A",,"A"
"20133",2602755,98,0,"1","405","D","06","D",175,"D",,"A",,"A",,"A",,"A"
"20133",2602835,13,0,"2","400","D","06","D",45,"D",,"A",,"A",,"A",,"A"
"20133",2602845,56,0,"1","410","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2602845,57,0,"1","420","D","08","D",208,"D",,"A",,"A",,"A",,"A"
"20133",2602925,38,0,"1","420","D","08","D",124,"D",,"A",,"A",,"A",,"A"
"20133",2602925,39,0,"1","410","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2603135,27,0,"1","410","D","08","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2603175,89,0,"2","420","D","06","D",115,"D",,"A",,"A",,"A",,"A"
"20133",2603465,85,0,"1","420","D","08","D",200,"D",,"A",,"A",,"A",,"A"
"20133",2603605,55,0,"1","420","D","08","D",190,"D",,"A",,"A",,"A",,"A"
"20133",2603605,56,0,"1","410","D","07","D",14,"D",,"A",,"A",,"A",,"A"
"20133",2603705,58,0,"1","420","D","07","D",120,"F",,"A",,"A",,"A",,"A"
"20133",2603865,38,0,"1","400","D","08","D",7,"D",,"A",,"A",,"A",,"A"
"20133",2603925,31,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2604035,60,0,"1","430","D","08","D",.,"H","405","D","415","D",,"A",,"A"
"20133",2604035,60,1,"1","420","D","08","D",1357,"E",,"A",,"A",,"A",,"A"
"20133",2604085,54,0,"1","400","D","08","D",80,"D",,"A",,"A",,"A",,"A"
"20133",2604135,34,0,"1","420","D","06","D",165,"D",,"A",,"A",,"A",,"A"
"20133",2604135,35,0,"1","420","D","07","D",125,"D",,"A",,"A",,"A",,"A"
"20133",2604145,21,0,"2","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2604165,36,0,"1","410","D","07","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2604225,25,0,"2","400","D","06","D",10,"D",,"A",,"A",,"A",,"A"
"20133",2604315,53,0,"1","420","D","06","D",289,"D",,"A",,"A",,"A",,"A"
"20133",2604435,18,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2604475,42,0,"1","420","D","08","D",53,"D",,"A",,"A",,"A",,"A"
"20133",2604535,23,0,"1","420","D","07","D",194,"D",,"A",,"A",,"A",,"A"
"20133",2604555,52,0,"1","400","D","07","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2604555,53,0,"1","420","D","07","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2604785,35,0,"1","405","D","08","D",78,"D",,"A",,"A",,"A",,"A"
"20133",2604825,54,0,"1","420","D","06","D",41,"D",,"A",,"A",,"A",,"A"
"20133",2604835,66,0,"1","420","D","07","D",108,"D",,"A",,"A",,"A",,"A"
"20133",2604985,67,0,"1","410","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2605065,35,0,"2","405","D","06","D",600,"D",,"A",,"A",,"A",,"A"
"20133",2605285,38,0,"1","400","D","08","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2605335,63,0,"1","420","D","08","D",24,"D",,"A",,"A",,"A",,"A"
"20133",2605385,44,0,"1","420","D","08","D",280,"D",,"A",,"A",,"A",,"A"
"20133",2605435,39,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2605435,40,0,"1","405","D","08","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2605515,35,0,"1","410","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2605515,36,0,"1","420","D","08","D",55,"D",,"A",,"A",,"A",,"A"
"20133",2605555,64,0,"1","420","D","07","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2605595,55,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2605675,61,0,"1","400","D","08","D",85,"D",,"A",,"A",,"A",,"A"
"20133",2605675,62,0,"1","420","D","08","D",285,"D",,"A",,"A",,"A",,"A"
"20133",2605905,23,0,"1","400","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2605905,24,0,"1","420","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2606045,28,0,"1","420","D","08","D",92,"D",,"A",,"A",,"A",,"A"
"20133",2606115,37,0,"1","420","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2606115,38,0,"1","420","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2606265,26,0,"1","420","D","08","D",90,"D",,"A",,"A",,"A",,"A"
"20133",2606335,54,0,"1","410","D","08","D",38,"D",,"A",,"A",,"A",,"A"
"20133",2606335,55,0,"2","420","D","06","D",104,"D",,"A",,"A",,"A",,"A"
"20133",2606505,51,0,"1","420","D","06","D",103,"D",,"A",,"A",,"A",,"A"
"20133",2606505,52,0,"1","420","D","07","D",103,"D",,"A",,"A",,"A",,"A"
"20133",2606535,64,0,"1","420","D","07","D",401,"D",,"A",,"A",,"A",,"A"
"20133",2606645,77,0,"1","420","D","07","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2606805,35,0,"1","410","D","07","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2606825,33,0,"1","420","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2606865,27,0,"1","420","D","07","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2606865,28,0,"1","420","D","06","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2606945,50,0,"1","410","D","08","D",20,"D",,"A",,"A",,"A",,"A"
"20133",2607035,34,0,"1","400","D","06","D",21,"D",,"A",,"A",,"A",,"A"
"20133",2607035,35,0,"1","405","D","06","D",325,"D",,"A",,"A",,"A",,"A"
"20133",2607075,31,0,"1","420","D","07","D",130,"D",,"A",,"A",,"A",,"A"
"20133",2607115,24,0,"1","420","D","07","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2607225,30,0,"1","410","D","07","D",20,"D",,"A",,"A",,"A",,"A"
"20133",2607265,43,0,"2","420","D","06","D",68,"D",,"A",,"A",,"A",,"A"
"20133",2607405,37,0,"1","410","D","08","D",18,"D",,"A",,"A",,"A",,"A"
"20133",2607405,38,0,"2","410","D","06","D",34,"D",,"A",,"A",,"A",,"A"
"20133",2607405,39,0,"2","420","D","06","D",89,"D",,"A",,"A",,"A",,"A"
"20133",2607425,57,0,"1","410","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2607425,58,0,"1","420","D","06","D",63,"D",,"A",,"A",,"A",,"A"
"20133",2607445,33,0,"1","420","D","06","D",312,"D",,"A",,"A",,"A",,"A"
"20133",2607445,34,0,"1","420","D","07","D",260,"D",,"A",,"A",,"A",,"A"
"20133",2607535,59,0,"1","410","D","06","D",5,"D",,"A",,"A",,"A",,"A"
"20133",2607535,60,0,"2","405","D","06","D",300,"D",,"A",,"A",,"A",,"A"
"20133",2607545,31,0,"1","400","D","07","D",26,"D",,"A",,"A",,"A",,"A"
"20133",2607835,24,0,"1","420","D","08","D",89,"D",,"A",,"A",,"A",,"A"
"20133",2607905,63,0,"1","420","D","06","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2607905,64,0,"1","420","D","07","D",115,"D",,"A",,"A",,"A",,"A"
"20133",2607925,49,0,"1","420","D","08","D",67,"D",,"A",,"A",,"A",,"A"
"20133",2608205,59,0,"1","420","D","07","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2608285,20,0,"1","420","D","08","D",120,"D",,"A",,"A",,"A",,"A"
"20133",2608475,20,0,"1","400","D","06","D",26,"D",,"A",,"A",,"A",,"A"
"20133",2608505,43,0,"1","420","D","07","D",101,"D",,"A",,"A",,"A",,"A"
"20133",2608505,44,0,"1","420","D","06","D",71,"D",,"A",,"A",,"A",,"A"
"20133",2608535,21,0,"1","410","D","08","D",80,"D",,"A",,"A",,"A",,"A"
"20133",2608575,17,0,"1","420","D","08","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2608665,49,0,"1","420","D","07","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2608705,43,0,"1","400","D","08","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2608745,12,0,"2","420","D","06","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2608845,27,0,"1","420","D","06","D",160,"D",,"A",,"A",,"A",,"A"
"20133",2608915,39,0,"1","420","D","08","D",38,"D",,"A",,"A",,"A",,"A"
"20133",2609185,35,0,"1","420","D","08","D",300,"D",,"A",,"A",,"A",,"A"
"20133",2609195,55,0,"1","420","D","06","D",127,"D",,"A",,"A",,"A",,"A"
"20133",2609195,56,0,"1","420","D","06","D",26,"D",,"A",,"A",,"A",,"A"
"20133",2609205,53,0,"2","420","D","06","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2609235,44,0,"1","420","D","08","D",64,"D",,"A",,"A",,"A",,"A"
"20133",2609305,92,0,"1","405","D","08","D",871,"D",,"A",,"A",,"A",,"A"
"20133",2609345,54,0,"1","410","D","07","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2609345,55,0,"1","420","D","07","D",190,"D",,"A",,"A",,"A",,"A"
"20133",2609495,49,0,"1","420","D","07","D",24,"D",,"A",,"A",,"A",,"A"
"20133",2609705,18,0,"2","420","D","06","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2609945,43,0,"1","405","D","07","D",325,"D",,"A",,"A",,"A",,"A"
"20133",2609945,44,0,"1","405","D","07","D",280,"D",,"A",,"A",,"A",,"A"
"20133",2610235,38,0,"1","420","D","06","D",145,"D",,"A",,"A",,"A",,"A"
"20133",2610355,27,0,"1","400","D","08","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2610355,28,0,"1","410","D","08","D",29,"D",,"A",,"A",,"A",,"A"
"20133",2610355,29,0,"1","420","D","08","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2610375,36,0,"2","410","D","06","D",160,"D",,"A",,"A",,"A",,"A"
"20133",2610485,44,0,"1","420","D","08","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2610485,45,0,"1","420","D","07","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2610485,46,0,"1","400","D","07","D",12,"D",,"A",,"A",,"A",,"A"
"20133",2610575,26,0,"1","420","D","06","D",101,"D",,"A",,"A",,"A",,"A"
"20133",2610585,53,0,"1","410","D","07","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2610585,54,0,"2","420","D","06","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2610775,43,0,"1","420","D","06","D",200,"D",,"A",,"A",,"A",,"A"
"20133",2610845,51,0,"1","410","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2610845,52,0,"1","420","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20133",2610865,52,0,"1","410","D","08","D",28,"D",,"A",,"A",,"A",,"A"
"20133",2610865,53,0,"1","420","D","08","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2610895,34,0,"2","420","D","06","D",168,"D",,"A",,"A",,"A",,"A"
"20133",2610975,44,0,"1","420","D","08","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2611005,20,0,"1","410","D","08","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2611005,21,0,"1","420","D","08","D",41,"D",,"A",,"A",,"A",,"A"
"20133",2611065,67,0,"1","420","D","06","D",240,"D",,"A",,"A",,"A",,"A"
"20133",2611205,50,0,"1","405","D","07","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2611375,27,0,"1","420","D","08","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2611425,32,0,"1","420","D","06","D",146,"D",,"A",,"A",,"A",,"A"
"20133",2611535,49,0,"1","420","D","08","D",110,"D",,"A",,"A",,"A",,"A"
"20133",2611625,65,0,"1","420","D","06","D",103,"D",,"A",,"A",,"A",,"A"
"20133",2611685,39,0,"1","420","D","08","D",65,"D",,"A",,"A",,"A",,"A"
"20133",2611725,66,0,"1","420","D","07","D",92,"D",,"A",,"A",,"A",,"A"
"20133",2611725,67,0,"1","420","D","08","D",188,"D",,"A",,"A",,"A",,"A"
"20133",2611725,68,0,"2","420","D","06","D",123,"D",,"A",,"A",,"A",,"A"
"20133",2611965,32,0,"1","420","D","07","D",270,"D",,"A",,"A",,"A",,"A"
"20133",2612235,25,0,"1","400","D","07","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2612235,26,0,"1","420","D","08","D",200,"D",,"A",,"A",,"A",,"A"
"20133",2612255,49,0,"1","420","D","07","D",169,"D",,"A",,"A",,"A",,"A"
"20133",2612275,20,0,"1","420","D","06","D",27,"D",,"A",,"A",,"A",,"A"
"20133",2612325,37,0,"1","420","D","08","D",45,"D",,"A",,"A",,"A",,"A"
"20133",2612325,38,0,"1","405","D","08","D",164,"D",,"A",,"A",,"A",,"A"
"20133",2612445,72,0,"1","420","D","08","D",300,"D",,"A",,"A",,"A",,"A"
"20133",2612555,19,0,"1","420","D","07","D",24,"D",,"A",,"A",,"A",,"A"
"20133",2612555,20,0,"1","405","D","07","D",236,"D",,"A",,"A",,"A",,"A"
"20133",2612625,52,0,"1","420","D","08","D",60,"D",,"A",,"A",,"A",,"A"
"20133",2612625,53,0,"2","420","D","06","D",141,"D",,"A",,"A",,"A",,"A"
"20133",2612635,37,0,"1","420","D","08","D",136,"D",,"A",,"A",,"A",,"A"
"20133",2612645,40,0,"1","420","D","08","D",95,"D",,"A",,"A",,"A",,"A"
"20133",2612685,43,0,"1","400","D","07","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2612764,46,0,"1","410","D","06","D",82,"D",,"A",,"A",,"A",,"A"
"20133",2612774,94,0,"1","420","D","04","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2612774,95,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2612815,40,0,"1","410","D","05","D",45,"D",,"A",,"A",,"A",,"A"
"20133",2612815,41,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2612815,42,0,"1","420","D","06","D",150,"D",,"A",,"A",,"A",,"A"
"20133",2612924,43,0,"1","405","D","04","D",456,"D",,"A",,"A",,"A",,"A"
"20133",2612994,43,0,"1","400","D","06","D",108,"D",,"A",,"A",,"A",,"A"
"20133",2612994,44,0,"1","410","D","05","D",12,"D",,"A",,"A",,"A",,"A"
"20133",2612994,45,0,"1","405","D","06","D",200,"D",,"A",,"A",,"A",,"A"
"20133",2613004,28,0,"1","420","D","05","D",81,"D",,"A",,"A",,"A",,"A"
"20133",2613084,35,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2613084,36,0,"1","430","D","05","D",.,"H","425","D","415","D",,"A",,"A"
"20133",2613084,36,1,"1","420","D","05","D",27,"E",,"A",,"A",,"A",,"A"
"20133",2613084,36,2,"1","420","D","05","D",26,"E",,"A",,"A",,"A",,"A"
"20133",2613274,43,0,"1","410","D","06","D",5,"D",,"A",,"A",,"A",,"A"
"20133",2613284,36,0,"1","420","D","06","D",71,"D",,"A",,"A",,"A",,"A"
"20133",2613334,28,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2613364,28,0,"1","420","D","06","D",235,"D",,"A",,"A",,"A",,"A"
"20133",2613444,55,0,"1","420","D","06","D",241,"D",,"A",,"A",,"A",,"A"
"20133",2613584,48,0,"1","420","D","06","D",101,"D",,"A",,"A",,"A",,"A"
"20133",2613604,34,0,"1","410","D","05","D",28,"D",,"A",,"A",,"A",,"A"
"20133",2613604,35,0,"1","420","D","06","D",67,"D",,"A",,"A",,"A",,"A"
"20133",2613704,34,0,"1","420","D","05","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2613724,25,0,"1","420","D","06","D",155,"D",,"A",,"A",,"A",,"A"
"20133",2613734,86,0,"1","430","D","04","D",.,"H","405","D","415","D",,"A",,"A"
"20133",2613734,86,1,"1","420","D","04","D",384,"E",,"A",,"A",,"A",,"A"
"20133",2613804,40,0,"1","420","D","05","D",54,"D",,"A",,"A",,"A",,"A"
"20133",2613834,50,0,"1","410","D","05","D",18,"D",,"A",,"A",,"A",,"A"
"20133",2613884,21,0,"1","405","D","06","D",125,"D",,"A",,"A",,"A",,"A"
"20133",2614064,15,0,"1","410","D","06","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2614344,49,0,"1","400","D","06","D",60,"D",,"A",,"A",,"A",,"A"
"20133",2614424,81,0,"1","420","D","05","D",550,"D",,"A",,"A",,"A",,"A"
"20133",2614424,82,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2614424,83,0,"1","400","D","06","D",25,"D",,"A",,"A",,"A",,"A"
"20133",2614444,70,0,"2","400","D","04","D",32,"D",,"A",,"A",,"A",,"A"
"20133",2614514,76,0,"1","420","D","06","D",590,"D",,"A",,"A",,"A",,"A"
"20133",2614514,77,0,"1","420","D","06","D",90,"D",,"A",,"A",,"A",,"A"
"20133",2614544,61,0,"1","410","D","06","D",20,"D",,"A",,"A",,"A",,"A"
"20133",2614574,50,0,"1","400","D","05","D",24,"D",,"A",,"A",,"A",,"A"
"20133",2614574,51,0,"1","420","D","06","D",64,"D",,"A",,"A",,"A",,"A"
"20133",2614654,22,0,"1","420","D","04","D",100,"D",,"A",,"A",,"A",,"A"
"20133",2614714,106,0,"1","410","D","04","D",32,"D",,"A",,"A",,"A",,"A"
"20133",2614714,107,0,"1","420","D","04","D",297,"D",,"A",,"A",,"A",,"A"
"20133",2614714,108,0,"1","420","D","04","D",518,"D",,"A",,"A",,"A",,"A"
"20133",2614724,39,0,"1","420","D","06","D",46,"D",,"A",,"A",,"A",,"A"
"20133",2614784,48,0,"1","400","D","06","D",18,"D",,"A",,"A",,"A",,"A"
"20133",2614784,49,0,"1","420","D","06","D",311,"D",,"A",,"A",,"A",,"A"
"20133",2614804,36,0,"1","420","D","06","D",121,"D",,"A",,"A",,"A",,"A"
"20133",2614904,57,0,"1","420","D","06","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2614944,56,0,"1","410","D","05","D",29,"D",,"A",,"A",,"A",,"A"
"20133",2614944,57,0,"2","420","D","04","D",50,"D",,"A",,"A",,"A",,"A"
"20133",2614974,119,0,"1","400","D","04","D",48,"D",,"A",,"A",,"A",,"A"
"20133",2615104,51,0,"1","420","D","06","D",36,"D",,"A",,"A",,"A",,"A"
"20133",2615194,38,0,"1","420","D","05","D",130,"D",,"A",,"A",,"A",,"A"
"20133",2615254,87,0,"1","420","D","04","D",202,"D",,"A",,"A",,"A",,"A"
"20133",2615324,38,0,"1","420","D","06","D",280,"D",,"A",,"A",,"A",,"A"
"20133",2615664,40,0,"1","420","D","06","D",76,"D",,"A",,"A",,"A",,"A"
"20133",2615724,63,0,"1","420","D","06","D",56,"D",,"A",,"A",,"A",,"A"
"20133",2615744,38,0,"1","420","D","06","D",116,"D",,"A",,"A",,"A",,"A"
"20133",2615764,18,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2615904,37,0,"1","420","D","06","D",75,"D",,"A",,"A",,"A",,"A"
"20133",2616134,45,0,"1","420","D","06","D",443,"D",,"A",,"A",,"A",,"A"
"20133",2616134,46,0,"2","400","D","04","D",10,"D",,"A",,"A",,"A",,"A"
"20133",2616204,29,0,"2","410","D","04","D",35,"D",,"A",,"A",,"A",,"A"
"20133",2616274,48,0,"1","410","D","04","D",15,"D",,"A",,"A",,"A",,"A"
"20133",2616384,21,0,"1","400","D","05","D",45,"D",,"A",,"A",,"A",,"A"
"20133",2616534,51,0,"1","400","D","04","D",27,"D",,"A",,"A",,"A",,"A"
"20133",2616594,41,0,"1","420","D","06","D",40,"D",,"A",,"A",,"A",,"A"
"20133",2616644,28,0,"1","420","D","06","D",70,"D",,"A",,"A",,"A",,"A"
"20133",2616644,29,0,"1","400","D","06","D",30,"D",,"A",,"A",,"A",,"A"
"20133",2616664,49,0,"1","420","D","04","D",86,"D",,"A",,"A",,"A",,"A"
"20133",2616664,50,0,"1","400","D","05","D",146,"D",,"A",,"A",,"A",,"A"
"20133",2616664,51,0,"1","400","D","05","D",221,"D",,"A",,"A",,"A",,"A"
"20133",2616704,53,0,"1","430","D","06","D",.,"H","400","D","415","D",,"A",,"A"
"20133",2616704,53,1,"1","400","D","06","D",10,"E",,"A",,"A",,"A",,"A"
