"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20134",2633265,19,0,"1","100","D","1","D",,"A","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633365,4,0,"1","350","D","1","D","2","D","08","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633475,3,0,"1","350","D","1","D","4","D","08","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633505,5,0,"1","200","D","1","D",,"A","13","D",.,"A",144,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633505,6,0,"1","350","D","1","D","1","D","08","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633505,7,0,"1","350","D","1","D","2","D","08","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633505,8,0,"1","100","D","1","D",,"A","13","D",.,"A",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633525,6,0,"1","200","D","1","D",,"A","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633585,7,0,"1","200","D","1","D",,"A","13","D",.,"A",664,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633665,6,0,"1","300","D","2","D","1","D","13","D",.,"A",1331,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2633935,3,0,"1","300","D","1","D","1","D","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634265,6,0,"1","350","D","1","D","2","D","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634265,7,0,"1","360","D","1","D",,"A","10","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634265,8,0,"2","200","D","1","D",,"A","08","D",.,"A",840,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634265,9,0,"2","100","D","1","D",,"A","08","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634285,6,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634285,7,0,"1","300","D","1","D","2","D","13","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634345,15,0,"1","300","D","1","D","1","D","08","D",.,"A",1400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634345,16,0,"1","350","D","1","D","1","D","08","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634505,2,0,"1","310","D","2","D",,"A","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634505,3,0,"1","300","D","2","D","1","D","13","D",.,"A",367,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634505,4,0,"1","350","D","2","D","1","D","08","D",.,"A",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634505,5,0,"2","300","D","2","D","1","D","08","D",.,"A",392,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634575,2,0,"1","350","D","1","D","1","D","08","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634685,7,0,"2","300","D","1","D","2","D","08","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634685,8,0,"2","350","D","1","D","2","D","08","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634835,4,0,"1","360","D","1","D",,"A","09","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634875,21,0,"1","100","D","1","D",,"A","09","D",.,"A",144,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634875,22,0,"1","100","D","1","D",,"A","08","D",.,"A",244,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634945,6,0,"2","300","D","1","D","1","D","08","D",.,"A",16000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634945,7,0,"2","300","D","1","D","1","D","08","D",.,"A",9000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634955,4,0,"2","380","D","2","D","1","D","08","D",.,"A",.,"H","320","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634955,4,1,"2","300","D","2","D","1","D","08","D",.,"A",5000,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2634955,5,0,"2","350","D","2","D","1","D","08","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635165,4,0,"1","320","D","2","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635335,4,0,"1","300","D","1","D","1","D","08","D",400,"D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635335,5,0,"1","200","D","1","D",,"A","13","D",.,"A",920,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635345,5,0,"1","100","D","1","D",,"A","08","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635465,4,0,"2","350","D","1","D","2","D","08","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635575,8,0,"2","360","D","1","D",,"A","08","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635595,8,0,"1","100","D","1","D",,"A","13","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635595,9,0,"1","300","D","1","D","1","D","08","D",.,"A",4000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635595,10,0,"1","350","D","1","D","1","D","09","D",350,"D",0,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635595,11,0,"2","300","D","1","D","1","D","08","D",.,"A",3300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635735,5,0,"1","360","D","2","D",,"A","10","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2635985,7,0,"1","350","D","1","D","2","D","11","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636005,11,0,"1","350","D","2","D","2","D","11","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636025,3,0,"1","300","D","1","D","1","D","13","D",.,"A",6200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636095,4,0,"1","360","D","1","D",,"A","11","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636135,15,0,"1","300","D","2","D","1","D","10","D",.,"A",6000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636135,16,0,"1","300","D","2","D","1","D","10","D",.,"A",6000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636135,17,0,"1","320","D","2","D",,"A","13","D",.,"A",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636135,18,0,"1","320","D","2","D",,"A","13","D",.,"A",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636135,19,0,"1","350","D","2","D","1","D","09","D",.,"A",386,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636235,3,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636315,4,0,"1","350","D","1","D","1","D","09","D",.,"A",104,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636395,5,0,"1","200","D","1","D",,"A","13","D",.,"A",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636545,3,0,"1","100","D","1","D",,"A","13","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636875,8,0,"1","200","D","1","D",,"A","13","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636875,9,0,"1","350","D","1","D","2","D","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2636875,10,0,"2","350","D","1","D","4","D","09","D",.,"A",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2637115,2,0,"2","350","D","1","D","2","D","09","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2637465,10,0,"1","360","D","1","D",,"A","10","D",.,"A",330,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2637465,11,0,"1","360","D","1","D",,"A","11","D",.,"A",195,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2637535,32,0,"1","300","D","1","D","2","D","13","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2637535,33,0,"1","345","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638205,7,0,"1","300","D","1","D","1","D","09","D",.,"A",1200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638245,11,0,"1","200","D","1","D",,"A","10","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638245,12,0,"1","350","D","1","D","5","D","10","D",.,"A",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638465,2,0,"1","350","D","1","D","2","D","09","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638515,5,0,"1","350","D","1","D","1","D","11","D",.,"A",227,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638515,6,0,"1","300","D","1","D","1","D","09","D",.,"A",2561,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638605,7,0,"1","310","D","2","D",,"A","13","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638725,5,0,"1","100","D","1","D",,"A","13","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638875,5,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638985,4,0,"2","300","D","1","D","1","D","09","D",.,"A",4457,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2638985,5,0,"2","350","D","1","D","1","D","09","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639235,7,0,"1","300","D","2","D","1","D","09","D",.,"A",23000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639245,20,0,"1","100","D","1","D",,"A","13","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639245,21,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639265,2,0,"1","200","D","1","D",,"A","13","D",.,"A",941,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639295,7,0,"1","350","D","1","D","2","D","10","D",.,"A",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639305,7,0,"1","350","D","1","D","1","D","10","D",.,"A",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639305,8,0,"2","350","D","1","D","1","D","09","D",.,"A",220,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639305,9,0,"2","360","D","1","D",,"A","09","D",.,"A",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639415,2,0,"1","100","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639415,3,0,"1","100","D","1","D",,"A","13","D",.,"A",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639415,4,0,"2","100","D","1","D",,"A","09","D",.,"A",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639665,3,0,"1","300","D","1","D","1","D","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639665,4,0,"1","350","D","1","D","1","D","13","D",.,"A",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639665,5,0,"2","360","D","1","D",,"A","09","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,7,0,"1","300","D","1","D","1","D","11","D",.,"A",3000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,8,0,"1","350","D","1","D","1","D","09","D",.,"A",460,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,9,0,"1","350","D","1","D","1","D","09","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,10,0,"2","300","D","1","D","1","D","09","D",500,"D",4700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,11,0,"2","300","D","1","D","1","D","09","D",.,"A",2561,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639685,12,0,"2","350","D","1","D","1","D","09","D",.,"A",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639785,8,0,"1","100","D","1","D",,"A","13","D",.,"A",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639785,9,0,"1","100","D","1","D",,"A","13","D",.,"A",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639785,10,0,"1","345","D","1","D",,"A","13","D",.,"A",480,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2639975,4,0,"1","350","D","1","D","1","D","11","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640035,2,0,"1","100","D","1","D",,"A","10","D",.,"A",3000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640295,10,0,"1","360","D","1","D",,"A","13","D",.,"A",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640555,2,0,"1","100","D","1","D",,"A","11","D",.,"A",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640625,3,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640725,12,0,"1","300","D","1","D","1","D","09","D",.,"A",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640725,13,0,"1","300","D","1","D","1","D","10","D",.,"A",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640725,14,0,"1","300","D","1","D","1","D","11","D",.,"A",1700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640725,15,0,"1","300","D","1","D","1","D","09","D",.,"A",5000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640735,3,0,"1","380","D","1","D","1","D","09","D",.,"A",.,"H","310","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640735,3,1,"1","300","D","1","D","1","D","09","D",.,"A",12000,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640825,3,0,"1","300","D","1","D","2","D","09","D",.,"A",7000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640945,7,0,"1","380","D","2","D","1","D","09","D",.,"A",.,"H","320","D","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640945,7,1,"1","350","D","2","D","1","D","09","D",.,"A",665,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640945,7,2,"1","300","D","2","D","1","D","09","D",.,"A",4335,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640945,8,0,"1","300","D","2","D","1","D","09","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2640945,9,0,"1","300","D","2","D","1","D","09","D",.,"A",2500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641055,5,0,"1","350","D","1","D","1","D","09","D",.,"A",370,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641085,6,0,"1","350","D","1","D","1","D","09","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641085,7,0,"1","350","D","1","D","1","D","09","D",.,"A",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641155,2,0,"1","300","D","1","D","1","D","13","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641155,3,0,"1","350","D","1","D","1","D","09","D",.,"A",90,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641385,5,0,"1","100","D","1","D",,"A","10","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641415,7,0,"1","100","D","1","D",,"A","13","D",.,"A",52,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641415,8,0,"1","360","D","1","D",,"A","09","D",.,"A",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641415,9,0,"2","360","D","1","D",,"A","09","D",.,"A",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641885,3,0,"1","300","D","1","D","2","D","13","D",.,"A",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641895,6,0,"1","350","D","1","D","2","D","11","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2641895,7,0,"2","350","D","1","D","2","D","09","D",.,"A",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2642035,6,0,"1","100","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2642485,3,0,"1","100","D","1","D",,"A","13","D",.,"A",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2642725,8,0,"1","100","D","1","D",,"A","10","D",.,"A",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2642945,3,0,"1","300","D","1","D","1","D","11","D",.,"A",1500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2642985,13,0,"1","200","D","1","D",,"A","13","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643115,3,0,"1","300","D","1","D","1","D","13","D",.,"A",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643125,9,0,"1","200","D","1","D",,"A","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643215,3,0,"1","370","D","1","D","1","D","09","D",.,"A",.,"H","350","D","300","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643215,3,1,"1","350","D","1","D","1","D","09","D",.,"A",88,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643215,3,2,"1","300","D","1","D","1","D","09","D",.,"A",587,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643325,2,0,"1","300","D","2","D","1","D","09","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643325,3,0,"1","300","D","2","D","1","D","09","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643365,2,0,"1","300","D","1","D","1","D","13","D",.,"A",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643395,6,0,"1","300","D","1","D","1","D","09","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643405,4,0,"1","310","D","1","D",,"A","13","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643525,4,0,"1","300","D","1","D","1","D","11","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643645,4,0,"1","200","D","1","D",,"A","13","D",.,"A",520,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643785,5,0,"1","200","D","1","D",,"A","13","D",.,"A",260,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2643835,1,0,"1","360","D","1","D",,"A","11","D",.,"A",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644305,8,0,"1","300","D","1","D","5","D","09","D",.,"A",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644305,9,0,"1","350","D","1","D","5","D","09","D",.,"A",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644505,3,0,"1","100","D","1","D",,"A","11","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644505,4,0,"1","360","D","1","D",,"A","11","D",.,"A",37,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644505,5,0,"2","100","D","1","D",,"A","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644585,2,0,"1","300","D","1","D","1","D","11","D",.,"A",800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644705,6,0,"1","360","D","2","D",,"A","09","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,23,0,"1","300","D","1","D","2","D","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,24,0,"1","300","D","1","D","2","D","10","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,25,0,"1","300","D","1","D","2","D","11","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,26,0,"1","320","D","1","D",,"A","10","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,27,0,"1","320","D","1","D",,"A","11","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2644995,28,0,"2","320","D","1","D",,"A","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645015,10,0,"1","300","D","1","D","1","D","09","D",.,"A",2900,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645015,11,0,"1","300","D","1","D","1","D","10","D",.,"A",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645015,12,0,"1","300","D","1","D","1","D","11","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645125,6,0,"1","300","D","1","D","2","D","13","D",.,"A",675,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645125,7,0,"2","300","D","1","D","2","D","09","D",.,"A",660,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,18,0,"1","200","D","1","D",,"A","09","D",.,"A",550,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,19,0,"1","200","D","1","D",,"A","10","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,20,0,"1","200","D","1","D",,"A","11","D",.,"A",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,21,0,"2","200","D","1","D",,"A","09","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,22,0,"2","350","D","1","D","2","D","09","D",.,"A",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645155,23,0,"2","360","D","1","D",,"A","09","D",.,"A",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645215,8,0,"1","200","D","1","D",,"A","13","D",.,"A",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645215,9,0,"1","100","D","2","D",,"A","09","D",.,"A",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20134",2645215,10,0,"1","300","D","2","D","1","D","11","D",.,"A",580,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
