era_id,source_file,release_date,page_number,metadata_type,text_raw,ocr_confidence
4,1980s/1986-12-16_491221_December_16_1986.pdf,1986-12-16,1,other_non_table_material,"1/ REPRESENTS ACCOUNTS OF INDIVIDUALS, PARTBERSUIPS, AND CORPORATIONS AND OF STATES ABD POLITICAL
SUBDIVISIONS.
27 ACCOOWTS AUTHORIZED FOR WEGOTIABLE ORDERS OF WITHORAGAL (BOW) ABD ACCOUBTS AUTSORIZED FOR AUTOMATIC
TRANSFER TO DERAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS SITH DECESBER 1978.
3/ MONEY BARKE1 VEPOSIT ACCOUNTS.
4/ ¥ZACLUDES ATS aND HOW ACCOUNTS, SADA, AND SPECIAL CLUB ACCOUNTS, SUCH AS CHRISTAAS AND VACATION CLUBS.
e NOTE: HISTORICAL DATA FOR DEBSAND DEPOSITS ARE AVALLABLE BACK TO 1970 BSTIBATED Iu PART PROS THE ORBITS
S£RIgS POR 233 SHSA*S WHICH WERE AVAILABLE fHROUGH JOBE 1977. MISTORICAL DATA FOR ATS/HOB ABD
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JOLY 1977. BACK DATA ARE AVAILABLE ON REQUEST FROM BANKING
SiCTION, DIVISION OF KYSEARCH AND STATISTICS, BOARD OP GOVEREORS OF THE PEDERAL RESERVE SYSTEA,
WASHINGTON, D.C. 20551.
for FRASER",74.79
4,1980s/1986-12-16_491221_December_16_1986.pdf,1986-12-16,2,other_non_table_material,"1/ BRPRESESTS ACCOUNTS OF IMDIVIDUALS, PARTEBRSHLPS, AND CORPORATIONS AND OF STATES ABD POLITICAL
2/ ACCOUNTS AUTHORIZED FOR BEGOTIABLE ORDERS OF SITHDRAGAL (NOS) ABD ACCOUBTS AUFBORIZED FOR agroaaric
SUBDIVISIONS.
TRAUSFER TO DESABD DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS SITE DECRABER 1976.
3/ RBECLODES ATS AND HOS ACCOUNTS, MBDA, ABD SPECIAL CLUB ACCOUNTS, SUCH AS CHRISTMAS AND VACATION CLUBS.
HOTS: HXSTORICAL DATA POR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 ESTIHATED IS PART FROA THE DEBITS
SERIEZES FOR 233 SMSA‘S WHICH WERE AVAILABLE THROUGH JUNE 1977. HISTORICAL DATA FOR ATS/SOW AND @
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULZ 1977. BACK DATA ARE AVAILABLE ON REQUEST FROM BABKIEG
SECTIOS, DIVISION OF RESEARCH AWD STATISTICS, BOARD OF GOVERBORS OF THE PEOSRAL RESERVE SYSTEA,
SASHINGTON, D.C. 20551.
for @",76.01
4,1980s/1987-01-14_491222_January_14_1987.pdf,1987-01-14,1,other_non_table_material,"1/ REBPRESESTS ACCOUNTS OF ISDIVIDUALS, PARTNERSHIPS, AND CORPORATIOBS AND OF STATES AND POLITICAL
SOBDIVISIONS.
2/ ACCOGNTS AUTHORIZED FOR BEGOTIABLE ORDERS OF WITHDRAGAL (BOW) AND ACCOUNTS AUTHORIZED FOR AUTOMATIC
r ) TRABSPER TO DESAND DEPOSITS (ATS). ATS DATA AVAILABILITE STARTS SITH DECEABER 1978.
3/ BECLODES ATS ABD NOW ACCOUSTS, SADA, AUD SPECIAL CLUS ACCOUBTS, SUCH AS CHRISTMAS AED ¥ACATION CLBAS.
OB: HISTORICAL DATA POR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 RSTIBATED IBS PART PROS THE DEBITS
SERIBS FOR 233 SSSA*S UHICH VERE AVAILABLE THROUGH JUNE 1977. HESPORICAL DATA FOR ATS/BOW ABD
SAVIEGS DBPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE OB REQUEST FROM BARKING
SBCTION, DIVISION OF RESEARCH AND STATISTICS, BOARD OF GOVERBORS OF THE PEDERAL RESERVE SESTEA,
WASHINGTOB, D.C. 20551.
igitized for FRASER",76.76
4,1980s/1987-01-14_491222_January_14_1987.pdf,1987-01-14,2,footnotes,"7
1/ BBPRESEETS ACCOUSTS OF IBDIVIDUALS, PARTHERSHIPS, AND CORPORATIONS ABD OF STATES ABD POLITICAL
SUBDIVISIONS.
2/ ACCOUBTS AUTHORIZED FOR BECOTIABLE ORDERS OF SITHDRAGAL (HO) AND ACCOUBTS AUTHORIZED FOR AUTOSATIC
TRAMSPER TO DESAND DEPOSITS (ATS). ATS DATA AVAILABILIZY STARTS SITH DECRABER 1978. e
3/ MSOBRY SARKET DEPOSIT ACCOUsTS.
&/ BXCLODES ASS ABD HOW ACCOUNTS, HADA, AED SPECIAL CLUB ACCOUBTS, SOCH AS CHRISTMAS AND VACATION“ CLUBS.
yDTE: HISTORICAL DATA POR DBHABD DEPOSITS ARE AVAILABLE BACK TO 1970 ESTIHATED I¥ PART FROH THE DEBITS
SERIES FOR 233 SASA°S WBICH WERK AVAILABLE THROUGS JUBR 1977. BESTORICAL DATA POR ATS/BOS ABD
SAVINGS OBPOSITS ARB AVAILABLE BACK TO JOULE 1977. BACK DATA ARB AVAILABLE O8 REQUEST FROM BARKING
SECTION, DIVISION OP RESEARCH AND STATISTICS, BOARD OP GOVERBORS OF THE FRORBAL RESERVE SYST£A,
WASBINGTON, D.C. 20551.
for FRASER °",67.03
4,1980s/1987-02-20_491223_February_20_1987.pdf,1987-02-20,1,other_non_table_material,"e 1/ REPRESEUTS ACCOUBTS OP INDIVIDUALS, PARTBBESGIPS, AND CORPORATIONS ABD OF STATES AWD POLITICAL
SUBDIVISLONS.
2/ ACCOUNTS AUTHORIZED FOR SEGOTIABLE ORDERS OF WITHDRAWAL (¥OB) AND ACCOUNTS AUTHORIZED POR AUTOMATIC
TRAUSPER TO DEAAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECEMBER 1978.
3/ BXCLODES afS AMD WON ACCOUNTS, HADA, AND SPECIAL CLUB ACCOUNTS, SUCH AS CHRISTMAS AND VACATION CLUBS.
MOTB: HISTORICAL DATA POR DEAABD DEPOSITS ABB AVAILABLE BACK TO 1970 BSTIMATED IM PART PROM THE DEBITS
SERIES POR 233 SHSA*°S WHICH WERE AVAILABLE fHROUGH JOBE 1977. AISTORICAL DATA FOR ATS/#Ow AND
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULY 1977, BACK DATA AKE AVAILABLE ON REQUEST P8O8 BANKING
SECTION, DIVISION OF RESEARCH AND STATISTICS, BOAKD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM,
e WASHINGTON, D.C. 20551.
for FRASER",78.16
4,1980s/1987-02-20_491223_February_20_1987.pdf,1987-02-20,2,other_non_table_material,"1/ BBPRESKUTS ACCOUNTS OF INDIVIDUALS, PARTNERSHIPS, AWD CORPORATIONS AUD OF STATES AND POLITICAL
SUBDIVISIONS. e
2/ aCCUUHTS AUTAORI4ED FUb NEGUTIABLE ONDERS OP WITHDRAWAL (BOW) AND ACCOUNTS AUTHORIZED POR AUTOMATIC
TRAMSPEK TO DEMAWD DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS ITH DECESBER 1978.
3/ @ONEY MARKET DEPOSIT ACLOUSTS.
4/ KXCLUDES ATS AND NOW ACCOUNTS, BADA, AUD SPECLAL CLUB ACCOUNTS, SUCH AS CHBISTAAS AND VACATION CLUBS.",71.03
4,1980s/1987-03-13_491224_March_13_1987.pdf,1987-03-13,1,other_non_table_material,"1/ REPRESENTS ACCOUNTS OF INDIVIDUALS, PARTHBRSHIPS, AND CORPORATIONS AND OF STATES AMD POLITICAL
SUBDIVISIONS.
2/ ACCOUBTS AUTHORIZED FOR NEGOTIABLE ORDERS OF WITHDRAWAL (BOW) ABD ACCOUNTS AUTHORIZED POR AUTOBATIC
e TRANSFER TO DEAABD DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECBABBR 1978.
3/ MSOMBY BARKET DEPOSIT aCcousTS.
&/ BXCLUDES ATS AND BOW ACCOUNTS, BEDA, AND SPECIAL CLOB ACCOUNTS, SUCH AS CHRISTHAS ABD VACATION CLUBS.
* wore: BISTORICAL DATA POR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 ESTIAATED IM PART PROS THE DEBLTS
SBRIES POR 233 SMSA°S WHICH WERE AVAILABLE THROUGH JUNE 1977. HISTORICAL DATA POR ATS/#OW AND
SAVISGS DEPOSITS ARE AVAILABLE BACK TO JOLY 1977. BACK DATA ARB AVAILABLE O8 RBQUEST FROA BANKING ’
SECTION, DIVISION OF RESEARCH AND STATISTICS, BOARD OF GOVERNORS OP THE FEDERAL RESERVE SYSTEA,
@ASHINGTON, D.C. 20551.
for FRASER",77.17
4,1980s/1987-03-13_491224_March_13_1987.pdf,1987-03-13,2,other_non_table_material,"1/ REPRESESTS ACCOUNTS OF IEDIVIDGALS, PARTBRRSHLPS, AUD CORPORATIOBS AUD OF STATES AND POLITICAL
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED FOR BECOTIABLE ORDERS OF SITUDRAWAL (HOW) ABD ACCOUNTS AUTBORIZED FoR agronaric
TRAUSRRR TO DBAAED DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITS DECEABER 1978. @
3/ RXCLODES ATS AMD HOW ACCOUNTS, ABDA, AND SPECIAL CLUB ACCOUSTS, SUCH AS CHRISTAAS AND VACATION CLUBS.
NOTE: BISTORICAL DATA POR DEGAND DEPOSITS ARE AVAILABLE BACK TO 1970 ESTIGATED IN PART FROM THE DEBITS
SERIZS FOR 233 S8SA°S WHICH WERE AVAILABLE THROGGH JUNE 1977. HISTORICAL DATA FOR ATS/NOW AND
, SAVINGS DEPOSITS ARB AVAILABLE BACK TO JOLY 1977. BACK DATA ARE AVAILABLE OB REQUEST FROS BANKING
SECTION, DIVISION OF RESEARCH AND STATISTICS, BOARD OF GOVERBORS OF TAE PEDESAL RESERVE SISTEA,
@ASHINGTOB, D.C. 20551.
for FRASER . . e",73.89
4,1980s/1987-04-15_491225_April_15_1987.pdf,1987-04-15,1,other_non_table_material,"dT :
1/ REPRESENTS ACCOUNTS OF LEDIVIDUALS, PARTNERSHIPS, AND CORPORATIONS ABD OF STATRS ABD POLITICAL
SUBDIVISIONS.
2/ ACCOUBTS AUTHORIZED FOR NEGOTIABLE ORDERS OF WITHDRASAL (VOW) AND ACCOUNTS AUTHORIZED FOR AUTOMATIC
TRAUSPER TO OBAAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS MITH DECRABER 1978.
3/ BXCLODES ATS AND BOW ACCOUNTS, BADA, AND SPECIAL CLUB ACCOONTS, SOCH AS CHRISTAAS ABD VACATION CLUBS.
@ NOTR: HISTORICAL DATA FOR DESAND DEPOSITS ARE AVAILABLE BACK TO 1970 BSTIMATED IN PART PROB THE DEBITS
SBRIES FOR 233 SSSA‘'S WHICE WERE AVALLABLE THROUGH JUNE 1977. HISTORICAL DATA FOR ATS/#OW ABD
SAVINGS DEPOSITS ARB AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE O8 REQUEST FROS BANKING
SBCTION, DIVISION OF RESEARCH AND SPATISTICS, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SISTEA,
WASHINGTON, D.C. 20551.
for FRASER",70.96
4,1980s/1987-04-15_491225_April_15_1987.pdf,1987-04-15,2,footnotes,"e
1/ REPEESEBTS ACCOUNTS OF INDIVIDUALS, PARTWERSHIPS, AMD CORPORATIONS AND OF STATES ABD POLITICAL ‘
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED FOR WEGOTIABLE ORDERS OF WITHDRAWAL (HOW) AND ACCOUN3S AUTHORIZED FOR AUTOMATIC
TRANSFER TO DESABD DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS MITE DECBABER 1978.
3/ MOBRY MARKBT DEPOSIT ACCOUNTS.
4/7 RXCLODES ATS AND NOW ACCOUBTS, BADA, AND SPECIAL CLUB ACCOUSTS, SUCH AS CHRISTMAS ABD VACATION CLUBS.
WorB: HISTORICAL DATA FOR DEAAND DEPOSITS ABB AVALLABLRZ BACK TO 1970 ESTIMATED IN PART PROB THE DEBITS e
SERIES POR 233 SASA°S WHICH WERE AVAILABLE TdROUGH JUNE 1977. HISTORICAL DATA FOR ATS/HOW AND
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE O8 REQUEST FROS BANEIEG
SECTION, DIVISION OP RESEAGCH AMD STATISTICS, BOARD OF GOVERNORS OF TUR FEDERAL RESERVE SISTEA,
WASHINGTON, D.C. 20551. :
for FRASER",75.22
4,1980s/1987-05-15_491226_May_15_1987.pdf,1987-05-15,1,other_non_table_material,"1/ REPRESENTS ACCOUNTS OP INDIVIDUALS, PARTHERSHIPS, AND CORPORATIONS AND OF STATES AND POLITICAL ~ ~
SUBDIVISIONS.
2/ ACCOGNTS AUTHORIZED POR SEGOTIABLE ORDERS OF SITHDRAGAL (NOW) AND ACCOUNTS AUTHORIZED FOR AUTOSATIC
TRAUSFER TO DESAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECBABER 1978.
3/ SONEY MARKET DEPOSIT ACCOUNTS.
@ wy arciopes ars auD NOW ACCOUNES, SSDA, AND SPECIAL CLUB ACCOUNTS, SUCH AS CHRISTMAS AND VACATION CLUBS.
| OTR: ALSTORICAL DATA POR DESAMD DEPOSITS ARB AVAiLABLE BACK TO 1970 ESTIAATED IW PART PROA THE DEBITS
SBRIBS POR 233 SSSA*S WHICH WERE AVAILABLE THROUGH JUNB 1977. HISTORICAL DATA POR ATS/NOW ABD
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE OM BEQUEST FROK BABKIEG
SECTIOB, DIVISION OP RESEARCH AMD STATISTICS, BOARD OP -GOYZRBORS OF THE FEDERAL RESERVE SISTES,
WASHINGTON, D.C. 20551.
for FRASER",78.22
4,1980s/1987-05-15_491226_May_15_1987.pdf,1987-05-15,2,other_non_table_material,"1/ REPRESENTS ACCOUNTS OF INDIVIDUALS, PARTNERSHIPS, AND CORPORATIONS AND OF STATES ABD FO TT
SUBDIVISIONS. ee
2/ ACCOUNTS AUTHORIZED FOR BEGOTIABLB ORDESS OF SITHDRAWAL (NOW) AND ACCOUNTS AUTHORIZED FOR AUTOMATIC
TRAWSPBE TO DEMAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITR DECBABER 1978.
3/ BXCLUDES ATS ABD NOW ACCOUNTS, HADA, AND SPECIAL CLUB ACCOUBTS, SUCH AS CHRISTMAS AND VACATION CLUBS. @
NOTE: HISTORICAL DATA FOR DENAWD DEPOSITS ARE AVAILABLE BACK TO 1970 EBSTISATED IN PART PROB THE DEBITS
SERIES FOR 233 SHSA@*S WHICA WERE AVAILABLE THROUGH JONE 1977. HISTORICAL DATA FOR aTs/uoOe AND
SAVINGS DEPOSITS ARB AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE ON REQUEST PROS BASKING
SECTION, DIVISION OF RESEARCA AND STATISTICS, BOARD OF GOVERNORS OF THE FEDERAL RESERVE SISTEA,
WASHINGTOB, D.C. 20551.",75.0
4,1980s/1987-06-15_491227_June_15_1987.pdf,1987-06-15,1,other_non_table_material,"1/ REPRESEBUTS ACCOUNTS OF IBDIVIDUALS, PARTHERSHIPS, AND CORPORATIONS ASD OF STATES AND POLITICAL
SUBDIVISIONS. .
2/ ACCOUETS AGTSORIZED FOR BEGOTIABLE ORDERS OF VITHDRASAL (BOB) AND ACCOGNTS AUTHORISED POR ASTOAATIC
TRAUSTER TO DEAAND DBPOSITS (ATS). ATS DATA AVAILABILITY STARTS HITE DECESBER 1976.
3/ SOBRY SARKET DEPOSIT aCcourTS.
&/ BECLOUDES ATS ABD BOW ACCOUNTS, BEDA, ABD SPECIAL CLUB ACCOSETS, SUCH AS CERISTEAS ABD VACATION CLUBS.
@ * GOTB: HISTORICAL DATA FOR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 ESTISATED IB PART PROA THE DEBITS
SBRIES POR 233 SHSA‘°S GHICH BERE AVAILABLE TEROUGE JOBE 1977. MXSTORICAL DATA FOR ATS/SO8 AUD
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARB AVAILABLE OB REQUEST FROM BANKING
SECTION, DIVISION OF RESEASCE ABD STATISTICS, BOARD OF GOVERBORS OF THE FEDERAL RESERVE SYSTEA, .
BASAIRGTOB, D.C. 20551.
for FRASER",69.71
4,1980s/1987-06-15_491227_June_15_1987.pdf,1987-06-15,2,other_non_table_material,"17 REPRESENTS ACCOUNTS OF LUDIVIDUALS, PARTBBRSHIPS, AND CORPORATIONS ABD OF STATES ABD POLITICAL
SUBD IVIS10BS.
2/ ACCOOETS AUTHOBIZED FOR BECOTIABLE ORDERS OF BIFADRAGAL (NOS) AND ACCOUSTS AUTEORIZED POR avrouarIc
TRAUSPER TO DERAUD DEPOSITS (ATS). ATS DATA AVAILABILITI STARTS EITH ORCERBER 1978.
37 RECLODES ATS AND HOW ACCOUSTS, MEDA, ABD SPECIAL CLOS ACCOUNTS, SUCHE AS CURISTEAS AUD VACATION CLUBS.
SOTE: BISTORICAL DATA POR DEMAUD DEPOSITS ARE AVAILABLE BACK TO 1970 BSTISATED IB PART PROB TEE BRSITS ®
SERIES FOR 233 SHSA°S GHICH WERE AVAILABLE THOUGH JOBE 1977. BISTORICAL DATA POR ATS/BOS AED
SAVINGS DEPOSITS ABE AVAILABLE BACK TO JOLY 1977. BACK DATA ARE AVAILABLE OF REQUEST PROM BASKIEG
SBECTIOS, DIVISION OF RESEARCH ASD STATISTICS, BOARD OF GOVERSORS OF THE FEDERAL RESERVE SISTES,
SASBIBGTON, D.C. 20551.
for FRASER °",61.15
4,1980s/1987-07-15_491228_July_15_1987.pdf,1987-07-15,1,other_non_table_material,"e 1/ REPRESKUTS ACCOUNTS OF INDIVIDUALS, PARTNERSHIPS, AMD CORPORATIONS AND OF STATES AWD POLITICAL
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED PUR WEGOTIABLE ORDERS OF SITHDRAWAL (BOW) AND ACCOUSTS AUTHORIZED POR AUTOMATIC
TRANSFER TO DEMAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECEMBER 1978.
3/ GBONBY MARKET DEPOSIT ACCOUNTS.
&/ BXCLUDES ATS ABD NOW ACCOUNTS, HSDA, AND SPECIAL CLUS ACCOUNTS, SUCH AS CHRISTMAS AMD VACATION CLUBS.
MOTE: HISTORICAL DATA FOR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 EBSTIGATEBD IM PART FROS THB DSBITS
SBKIES FOR 233 SASA*S WHICH WE@E AVAILABLE THROUGH JUMB 1977. HISTORICAL DATA FOR ATS/¥OW AND
@ SAVINGS DBPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE ON REQUEST PROA BAUKIUG
DIVISIOW OF KESEARCH AND STATISTICS, BOARD OP GOVERNORS OF THE FEDERAL RESERVS SISTER,",77.59
4,1980s/1987-07-15_491228_July_15_1987.pdf,1987-07-15,2,other_non_table_material,"1/ REPHESRNTS ACCOUNTS OF INDIVIDUALS, PARTNERSHIPS, AND CORPORATIONS AND OF STATES AND POLITICAL
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED POR NEGOTIABLE ORDERS OF WITHDRAWAL (HOW) AND ACCOUNTS AUTHORIZED FOR AUTOMATIC
TRASSPER TO DEMAND DBPOSITS (ATS). ATS DATA AVAILABILITY STARTS GITH DECESBER 1978.
3/ BECLUOES ATS AND WOM ACCOUNTS, MBDA, AND SPRCIAL CLUB ACCOUNTS, SUCH AS CHRISTAAS ABD VACATION CLoBS.
NOTE: HISTORICAL DATA POR DESABD DEPOSITS ARE AVALLABLE BACK TO 1970 ESTIMATED IN PART PROS THE DEBITS
SBBIES FOR 233 SHSA'S WHICH WERE iVAILABLE THMOUGH JONR 1977. HESTORICAL DATA FOR ATS/NOM AMD e
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JULY 1977. BACK DATA ARE AVAILABLE ON REQUEST PRO BASKING
SBgt iON, DIVISION OF RESEARCH AND STATISTICS, BOARD OF GOVERAORS OP THE PEDERAL RESERVE
for",74.57
4,1980s/1987-08-14_491229_August_14_1987.pdf,1987-08-14,1,footnotes,"| 1/ REPRESEMTS ACCOUNTS OF IBDIVIDUALS, PARTNERSHIPS, ABD CORPORATIONS AUD OF STATES AND POLITICAL
SUBDIVISIONS.
2/ aCCOONTS AUTHORIZED FOR NEGOTIABLE ORDERS OF WITHDRABAL (BOW) AND ACCOUNTS AUTHORIZED FOR AUTOBATIC
TRABSPER TO DESAWD DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS SITH DECEABBR 1978.
@ 3/ EXCLUDES ATS AMD NOW ACCOUSTS, NADA, AND SPECIAL CLUB ACCOUBTS, SUCH AS CBRISTAAS ABD VACATION CLUBS.
7 NOTR: HISTORICAL DATA POR DEMAND DEPOSITS ARE AVAILABLE BACK TO 1970 ESTISATED I8 PART FROA THE DEBITS
SERIZS FOR 233 SMSA‘S WHICH WERE AVAILABLE THROUGH JUNE 1977. GISTORICAL DATA FOR ATS/BOU ABD
SAVIBGS DEPOSITS ARE AVAILABLE BACK TO JOLY 1977. BACK DATA ARB AVAILABLE OB REQUEST PROS BASKING
SECTION, DIVISION OF RESRARCH ABD STATISTICS, BOARD OF GOVERORS OF THE FEDERAL RESERVE SYSTEA,
WASHINGTOU, D.C. 20551.
for FRASER",75.04
4,1980s/1987-08-14_491229_August_14_1987.pdf,1987-08-14,2,other_non_table_material,"1/ REPRESENTS ACCOUBTS OF LBDIVIDUALS, PARTOERSHIPS, EBD CORPORATIONS AND OP STATES AND POLITICAL
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED FOR NEGOTIABLE ORDERS OF WITHDRAWAL (HON) AND ACCOUBTS AUTHORIZED POR AUTOMATIC
TRAMSFER TO DERAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECBABER 1978.
3/ SOMEY AARKET DEPOSIT ACCOUNTS. r )
4s EXCLUDES ATS AWD BOW ACCOUNTS, MBDA, AUD SPECIAL CLEB ACCOUBTS, SOCH AS CERISTSAS AUD VACATION CLUBS.
MOTE: HISTORICAL DATA POR DESAND DEPOSITS ARE AVAILABLE BACK TO 1970 BSTIAATED IB PART PROM THE DEBITS
SERIES FOR 233 SASA°S WHICH WERE AVAILABLE THROUGH JONK 1977. AISTORICAL DATA FOR ATS/BOS ABD
SAVINGS DEPOSITS ARE AVAILABLE BACK TO JOLY 1977. BACK DATA ARE AVAILABLE O8 REQUEST FROM BASKING
SECTIOB, DIVISION OP RESEARCH AND STATISTICS, BOARD OF COVERBORS OF TEE FEDERAL RESERVE SYSTES,
WASHINGTON, DeCo 20552.
for FRASER sd",70.05
4,1980s/1987-11-20_491230_November_20_1987.pdf,1987-11-20,1,revision_notice,"\@ \ s
G.6 Data Revised
e
The bank debits and deposit turnover series have been revised to
le reflect new benchmark adjustments and revised seasonal factors as well
as some revisions of reported data. The revisions affect the not
seasonally adjusted data beginning in 1982, except in the case of :
e savings deposits which have been revised back to March 1979. Seasonal
factor revisions affect the seasonally adjusted series over the entire
span of the series--from 1970 to date for the demand deposit series, and
e from July 1977 to date for the ATS/NOW and savings deposits series. The
MMDA series, which dates back only to 1983, continues to be reported
only on a not seasonally adjusted basis. Seasonal factors were
e computed by the X-11 ARIMA method with business-day adjustments
incorporated in seasonal adjustments for the debits to demand deposits
series.
Ps This issue of the G.6 release provides revised data for the latest
available 13 months through August 1987. Historical tables containing
revised data for earlier periods may be obtained from the Banking
e Section, Division of Monetary Affairs, Board of Governors of the Federal
Reserve System, Washington, D.C. 20551
od
Jigitized for FRASER
ederal Reserve Bank of St. Louis _ _",83.35
4,1980s/1987-11-20_491230_November_20_1987.pdf,1987-11-20,2,footnotes,"1/ REPRESENTS ACCOUNTS OF (BDAVLDUALS, PABTNERSHLYS, AWD CORPORATIONS AND OF STATBS AWD POLITICAL
SUBUIVISIONS.
2/ ACCOUNTS AUTHOBLZED POR WEGOTLABLE ORVERS OF sLTHD@AWAL (NOW) AND ACCOUNTS AUTHORIZED POR AUTOMATIC
@ TRANSPcK TO DESAND DEvUSITS (ATS). ATS DATA AVAILABILITY STARTS WITH DECBABER 1978.
3/4 BXCLUDES ATS a8D NOW aCCUURTS, AADA, AND SPECZAL CLUB ACCOUNTS SOCH AS CHRISTMAS AND VACATION CLUBS.
HOTEL: HISiORICAL DATA YOR DEMAND UcPUSI1S AaB &VALLADLE BACK TO 1970 ESTIMATED IB PART FROM DEBITS
ScBLES PCR £33 SMSA'S WHICH wWeb2 AVAILABLE THROUGH JUDE 1977. ALSTORICAL DATA FOR ATS/HOM AND
SAVINGS DEPUSITS ARZ AVAILABLE BACK YO JULY 1977. BACK DATA ARE AVAILABLE OW REQUEST PROM BARKING
SECTION, DIVISION OF HZSEARCH AND STATISTICS, BOAGD OF GOVERNORS OF THE PEDBRAL RESERVE S¥STEA,
| WASHINGTON, 0.C. 20591.
for FRASER",68.56
4,1980s/1987-11-20_491230_November_20_1987.pdf,1987-11-20,3,footnotes,"1/ Q@BPRESENTS ACCOUNTS OF INDIVIDUALS, PARTNERSHIPS, AUD CORPORATIOBS AND OF STATES AMD POLITICAL
SUBDIVISIONS.
2/ ACCOUNTS AUTHORIZED POR BBGOTIABLE ORDERS OF SITHDRAWAL (NOM) AND ACCOUNTS AUTHORIZED POR AUTOMATIC
TRAMSPER TO DESAND DEPOSITS (ATS). ATS DATA AVAILABILITY STARTS ITH DECESBER 1978.
3/ BOMBY SARKET DEPOSIT ACCOUNTS.
4/7 BXCLUDES ATS ABD HOW ACCOUNTS, BADA, AND SPECLAL CLUB ACCOUBTS SUCH AS CHRISTAAS AND VACATION CLOBS. ®
“NOPE: HISTOKICAL DATA FOR DEMAND DEPOSITS ABE AVALLABLE BACK TO 1970 ESTIMATED IN PART PRON DEBITS
SERIES FOR 233 SHSA‘S @HICH WERE AVAILABLE THROUGH JUNE 1977. BISTORICAL DATA FOR ATS/MOM AND ~
SAVINGS DEPOSITS ARB AVAILABLE BALK FO JULY 1977. BACK DATA ARR AVAILABLE OM REQUEST FROS BANKING “
SECTION, DIVISION OF RESEARCH ABD STTISTI{CS, BOARD OF GOVERNORS OF TAE PECERAL RESERVK SYSTEM, +
WASHINGTON, D.C. 20551.
gitized for FRASER e",76.08
