era_id,source_file,total_pages,page_number,printed_release_code,printed_release_title,printed_release_date,page_adjustment_status,direct_table_title_count,inferred_table_title_count,detected_month_row_count,detected_numeric_column_count,cells_extracted,page_classification,classification_score,classification_reason
8,1990s/1994-04-20_491305_April_20_1994.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-04-20,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-04-20_491305_April_20_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-04-20,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-05-20_491306_May_20_1994.pdf,2,1,G.6,r DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-05-20,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-05-20_491306_May_20_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release @,1994-05-20,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-06-21_491307_June_21_1994.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-06-21,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-06-21_491307_June_21_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release e,1994-06-21,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-07-19_491308_July_19_1994.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-07-19,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-07-19_491308_July_19_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1994-07-19,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-08-23_491309_August_23_1994.pdf,2,1,G.6,r DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-08-23,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-08-23_491309_August_23_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release .,1994-08-23,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-09-21_491310_September_21_1994.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1994-09-21,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-09-21_491310_September_21_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release @,1994-09-21,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-10-19_491311_October_19_1994.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-10-19,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-10-19_491311_October_19_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release @,1994-10-19,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-11-17_491312_November_17_1994.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immeciate Revease,,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-11-17_491312_November_17_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For tmmeciate Aevease,,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-12-15_491313_December_15_1994.pdf,2,1,G.6,| @ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1994-12-15,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1994-12-15_491313_December_15_1994.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release,1994-12-15,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-01-12_491314_January_12_1995.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-01-12,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-01-12_491314_January_12_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-01-12,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-02-13_491315_February_13_1995.pdf,2,1,G.6,e DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-02-13,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-02-13_491315_February_13_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-02-13,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-03-16_491316_March_16_1995.pdf,2,1,G.6,! DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-03-16,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-03-16_491316_March_16_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1995-03-16,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-04-13_491317_April_13_1995.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-04-13,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-04-13_491317_April_13_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1995-04-13,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-05-15_491318_May_15_1995.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-05-15,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-05-15_491318_May_15_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1995-05-15,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-06-15_491319_June_15_1995.pdf,2,1,G.6,e DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-06-15,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-06-15_491319_June_15_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release e,1995-06-15,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-07-18_491320_July_18_1995.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-07-18,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-07-18_491320_July_18_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release @,1995-07-18,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-08-15_491321_August_15_1995.pdf,2,1,G.6,e@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-08-15,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-08-15_491321_August_15_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release e,1995-08-15,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-09-15_491322_September_15_1995.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release,1995-09-15,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-09-15_491322_September_15_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-09-15,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-10-12_491323_October_12_1995.pdf,2,1,G.6,@ DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-10-12,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-10-12_491323_October_12_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1995-10-12,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-11-14_491324_November_14_1995.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1995-11-14,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-11-14_491324_November_14_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release e,1995-11-14,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-12-18_491325_December_18_1995.pdf,2,1,G.6,EBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1995-12-18,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1995-12-18_491325_December_18_1995.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Yi],1995-12-18,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-01-18_491326_January_18_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-01-18,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-01-18_491326_January_18_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1996-01-18,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-02-20_491327_February_20_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release,1996-02-20,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-02-20_491327_February_20_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release r),1996-02-20,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-03-13_491328_March_13_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-03-13,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-03-13_491328_March_13_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-03-13,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-04-18_491329_April_18_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-04-18,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-04-18_491329_April_18_1996.pdf,2,2,G.6,OEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-04-18,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-05-20_491330_May_20_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1996-05-20,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-05-20_491330_May_20_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release @,1996-05-20,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-06-19_491331_June_19_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-06-19,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-06-19_491331_June_19_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1996-06-19,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-07-18_491332_July_18_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1996-07-18,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-07-18_491332_July_18_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For immediate Release,1996-07-18,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-08-22_491333_August_22_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-08-22,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-08-22_491333_August_22_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS,1996-08-22,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-09-16_491334_September_16_1996.pdf,2,1,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-09-16,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-09-16_491334_September_16_1996.pdf,2,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-09-16,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-10-23_491335_October_23_1996.pdf,3,1,G.6,DEBITS AND DEPOSIT TURNOVER,1996-10-23,unknown,0,0,0,0,0,metadata_page,0.94,Explicit G.6 page without a structurally valid monthly table grid.
8,1990s/1996-10-23_491335_October_23_1996.pdf,3,2,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release,1996-10-23,SA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
8,1990s/1996-10-23_491335_October_23_1996.pdf,3,3,G.6,DEBITS AND DEPOSIT TURNOVER AT COMMERCIAL BANKS For Immediate Release @,1996-10-23,NSA,3,0,14,5,210,table_page,0.99,"Three semantic G.6 title bands have credible grids, month rows, and aligned numeric columns."
