"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20163","03464531",4,0,"1","170","D","13","D",50,"D"
"20163","03464531",5,0,"1","150","D","13","D",280,"D"
"20163","03464561",5,0,"1","170","D","07","D",75,"D"
"20163","03464561",6,0,"1","150","D","05","D",50,"D"
"20163","03464601",6,0,"1","150","D","13","D",100,"D"
"20163","03464631",3,0,"1","150","D","07","D",600,"D"
"20163","03464711",1,0,"1","160","D","07","D",1000,"D"
"20163","03464721",5,0,"1","150","D","13","D",167,"F"
"20163","03464761",5,0,"1","150","D","13","D",95,"D"
"20163","03464811",18,0,"1","150","D","05","D",300,"D"
"20163","03464811",19,0,"1","150","D","06","D",300,"D"
"20163","03464811",20,0,"1","150","D","07","D",300,"D"
"20163","03464841",1,0,"1","150","D","13","D",500,"D"
"20163","03464851",7,0,"1","110","D","13","D",494,"D"
"20163","03464861",7,0,"1","160","D","06","D",20,"D"
"20163","03464861",8,0,"1","160","D","07","D",20,"D"
"20163","03464861",9,0,"1","160","D","13","D",300,"D"
"20163","03464921",3,0,"1","140","D","13","D",25,"D"
"20163","03464921",4,0,"1","160","D","13","D",70,"D"
"20163","03464931",1,0,"1","100","D","07","D",300,"D"
"20163","03464931",2,0,"1","160","D","06","D",40,"D"
"20163","03464941",8,0,"1","160","D","13","D",50,"D"
"20163","03464961",26,0,"1","150","D","13","D",25,"D"
"20163","03464991",8,0,"1","160","D","13","D",10,"D"
"20163","03465001",2,0,"1","170","D","06","D",10000,"D"
"20163","03465001",3,0,"1","160","D","13","D",30,"D"
"20163","03465021",8,0,"1","170","D","05","D",550,"D"
"20163","03465021",9,0,"1","170","D","05","D",150,"D"
"20163","03465031",9,0,"1","170","D","07","D",100,"D"
"20163","03465031",10,0,"1","160","D","13","D",45,"D"
"20163","03465031",11,0,"1","160","D","13","D",14,"D"
"20163","03465031",12,0,"1","160","D","13","D",1,"D"
"20163","03465061",11,0,"1","170","D","05","D",150,"D"
"20163","03465061",12,0,"1","170","D","06","D",150,"D"
"20163","03465081",4,0,"1","150","D","07","D",367,"D"
"20163","03465081",5,0,"1","150","D","06","D",234,"D"
"20163","03465081",6,0,"1","150","D","05","D",448,"D"
"20163","03465091",10,0,"1","150","D","13","D",500,"D"
"20163","03465091",11,0,"1","160","D","13","D",20,"D"
"20163","03465101",6,0,"1","150","D","13","D",167,"F"
"20163","03465121",15,0,"1","170","D","06","D",320,"D"
"20163","03465121",16,0,"1","170","D","05","D",35,"D"
"20163","03465121",17,0,"1","170","D","06","D",50,"D"
"20163","03465141",1,0,"1","160","D","13","D",100,"D"
"20163","03465141",2,0,"1","150","D","13","D",600,"D"
"20163","03465151",20,0,"1","150","D","13","D",1500,"D"
"20163","03465174",1,0,"1","150","D","13","D",60,"D"
"20163","03465201",4,0,"1","160","D","07","D",100,"D"
"20163","03465224",6,0,"1","120","D","13","D",800,"D"
"20163","03465224",7,0,"1","150","D","13","D",40,"D"
"20163","03465301",10,0,"1","130","D","06","D",25,"D"
"20163","03465301",11,0,"1","150","D","05","D",50,"D"
"20163","03465314",4,0,"1","160","D","13","D",32,"D"
"20163","03465341",2,0,"1","170","D","07","D",100,"D"
"20163","03465431",3,0,"1","150","D","13","D",55,"D"
"20163","03465441",1,0,"1","150","D","13","D",218,"F"
"20163","03465471",15,0,"1","170","D","06","D",300,"D"
"20163","03465471",16,0,"1","150","D","13","D",100,"D"
"20163","03465481",3,0,"1","160","D","13","D",100,"D"
"20163","03465561",2,0,"1","170","D","06","D",200,"D"
"20163","03465591",11,0,"1","170","D","05","D",350,"D"
"20163","03465591",12,0,"1","170","D","07","D",200,"D"
"20163","03465601",8,0,"1","170","D","13","D",500,"D"
"20163","03465601",9,0,"1","140","D","05","D",650,"D"
"20163","03465611",3,0,"1","160","D","06","D",200,"D"
"20163","03465711",3,0,"1","170","D","07","D",300,"D"
"20163","03465711",4,0,"1","160","D","13","D",25,"D"
"20163","03465821",3,0,"1","150","D","13","D",80,"D"
"20163","03465831",3,0,"1","150","D","13","D",20,"D"
"20163","03465841",1,0,"1","170","D","13","D",40,"D"
"20163","03465861",7,0,"1","150","D","13","D",30,"D"
"20163","03465861",8,0,"1","160","D","13","D",20,"D"
"20163","03465871",10,0,"1","150","D","13","D",500,"D"
"20163","03465871",11,0,"1","150","D","13","D",50,"D"
"20163","03465881",16,0,"1","170","D","06","D",300,"D"
"20163","03465881",17,0,"1","160","D","06","D",250,"D"
"20163","03465881",18,0,"1","150","D","13","D",500,"D"
"20163","03465901",3,0,"1","170","D","06","D",3000,"D"
"20163","03465901",4,0,"1","150","D","06","D",300,"D"
"20163","03465951",9,0,"1","150","D","13","D",200,"D"
"20163","03465981",2,0,"1","150","D","13","D",375,"D"
"20163","03466011",3,0,"1","170","D","05","D",350,"D"
"20163","03466011",4,0,"1","160","D","06","D",400,"D"
"20163","03466011",5,0,"1","150","D","13","D",350,"D"
"20163","03466051",3,0,"1","160","D","13","D",25,"D"
"20163","03466101",1,0,"1","150","D","05","D",250,"D"
"20163","03466121",2,0,"1","140","D","13","D",50,"D"
"20163","03466121",3,0,"1","160","D","13","D",150,"D"
"20163","03466161",1,0,"1","150","D","13","D",20,"D"
"20163","03466191",1,0,"1","150","D","13","D",300,"D"
"20163","03466191",2,0,"1","160","D","13","D",100,"D"
"20163","03466201",2,0,"1","170","D","13","D",5,"D"
"20163","03466201",3,0,"1","170","D","07","D",110,"D"
"20163","03466221",5,0,"1","150","D","05","D",75,"D"
"20163","03466221",6,0,"1","150","D","06","D",25,"D"
"20163","03466221",7,0,"1","150","D","07","D",50,"D"
"20163","03466271",7,0,"1","150","D","13","D",300,"D"
"20163","03466271",8,0,"1","160","D","13","D",60,"D"
"20163","03466361",9,0,"1","170","D","13","D",100,"D"
"20163","03466361",10,0,"1","150","D","13","D",125,"D"
"20163","03466381",5,0,"1","170","D","07","D",100,"D"
"20163","03466403",12,0,"1","170","D","06","D",50,"D"
"20163","03466431",7,0,"1","170","D","07","D",100,"D"
"20163","03466441",1,0,"1","150","D","13","D",200,"D"
"20163","03466461",2,0,"1","160","D","13","D",10,"D"
"20163","03466461",3,0,"1","160","D","06","D",40,"D"
"20163","03466471",3,0,"1","170","D","07","D",200,"D"
"20163","03466471",4,0,"1","150","D","06","D",100,"D"
"20163","03466491",1,0,"1","110","D","13","D",500,"D"
"20163","03466501",5,0,"1","150","D","13","D",100,"D"
"20163","03466551",2,0,"1","150","D","13","D",100,"D"
"20163","03466711",3,0,"1","160","D","13","D",295,"F"
"20163","03466721",2,0,"1","100","D","05","D",347,"F"
"20163","03466771",5,0,"1","150","D","13","D",80,"D"
"20163","03466771",6,0,"1","160","D","13","D",36,"D"
"20163","03466821",4,0,"1","160","D","05","D",30,"D"
"20163","03466921",6,0,"1","150","D","13","D",125,"D"
"20163","03466961",4,0,"1","150","D","13","D",30,"D"
"20163","03466971",1,0,"1","150","D","13","D",1000,"D"
"20163","03466971",2,0,"1","160","D","13","D",25,"D"
"20163","03466971",3,0,"1","140","D","13","D",15,"D"
"20163","03466981",4,0,"1","100","D","06","D",1000,"D"
"20163","03466981",5,0,"1","150","D","13","D",25,"D"
"20163","03466991",6,0,"1","160","D","13","D",300,"D"
"20163","03467011",9,0,"1","150","D","13","D",128,"D"
"20163","03467111",3,0,"1","170","D","13","D",20,"D"
"20163","03467111",4,0,"1","160","D","13","D",20,"D"
"20163","03467211",3,0,"1","170","D","07","D",300,"D"
"20163","03467211",4,0,"1","120","D","13","D",300,"D"
"20163","03467271",6,0,"1","170","D","07","D",200,"D"
"20163","03467281",1,0,"1","150","D","13","D",100,"D"
"20163","03467311",4,0,"1","150","D","13","D",146,"F"
"20163","03467331",5,0,"1","150","D","13","D",80,"D"
"20163","03467351",11,0,"1","130","D","05","D",35,"D"
"20163","03467351",12,0,"1","160","D","05","D",17,"D"
"20163","03467351",13,0,"1","160","D","13","D",33,"D"
"20163","03467351",14,0,"1","160","D","13","D",20,"D"
"20163","03467351",15,0,"1","160","D","06","D",169,"F"
"20163","03467361",2,0,"1","150","D","13","D",250,"D"
"20163","03467361",3,0,"1","160","D","06","D",100,"D"
"20163","03467411",1,0,"1","160","D","13","D",40,"D"
"20163","03467421",3,0,"1","150","D","13","D",40,"D"
"20163","03467453",2,0,"1","170","D","13","D",100,"D"
"20163","03467461",3,0,"1","170","D","06","D",5000,"D"
"20163","03467461",4,0,"1","160","D","05","D",310,"D"
"20163","03467461",5,0,"1","160","D","06","D",420,"D"
"20163","03467481",4,0,"1","150","D","13","D",40,"D"
"20163","03467511",5,0,"1","170","D","05","D",200,"D"
"20163","03467511",6,0,"1","160","D","05","D",200,"D"
"20163","03467541",1,0,"1","150","D","13","D",20,"D"
"20163","03467541",2,0,"1","150","D","06","D",20,"D"
"20163","03467541",3,0,"1","150","D","07","D",20,"D"
"20163","03467571",3,0,"1","170","D","05","D",800,"D"
"20163","03467571",4,0,"1","170","D","06","D",800,"D"
"20163","03467571",5,0,"1","170","D","07","D",800,"D"
"20163","03467571",6,0,"1","150","D","05","D",40,"D"
"20163","03467571",7,0,"1","150","D","06","D",40,"D"
"20163","03467571",8,0,"1","150","D","07","D",40,"D"
"20163","03467611",5,0,"1","170","D","06","D",100,"D"
"20163","03467611",6,0,"1","150","D","13","D",60,"D"
"20163","03467621",5,0,"1","150","D","13","D",140,"D"
"20163","03467701",2,0,"1","150","D","13","D",80,"D"
"20163","03467731",6,0,"1","100","D","13","D",280,"D"
"20163","03467731",7,0,"1","130","D","06","D",250,"D"
"20163","03467731",8,0,"1","150","D","13","D",600,"D"
"20163","03467841",11,0,"1","100","D","06","D",1500,"D"
"20163","03467841",12,0,"1","150","D","13","D",300,"D"
"20163","03467921",4,0,"1","140","D","13","D",28,"D"
"20163","03467964",1,0,"1","110","D","13","D",595,"D"
"20163","03467971",2,0,"1","160","D","06","D",100,"D"
"20163","03468011",9,0,"1","170","D","07","D",60,"D"
"20163","03468021",3,0,"1","110","D","13","D",425,"D"
"20163","03468021",4,0,"1","150","D","13","D",100,"D"
"20163","03468021",5,0,"1","160","D","13","D",8,"D"
"20163","03468041",2,0,"1","130","D","07","D",100,"D"
"20163","03468131",11,0,"1","150","D","13","D",75,"D"
"20163","03468151",3,0,"1","160","D","13","D",20,"D"
"20163","03468161",14,0,"1","130","D","05","D",25,"D"
"20163","03468161",15,0,"1","140","D","06","D",25,"D"
"20163","03468161",16,0,"1","160","D","06","D",25,"D"
"20163","03468201",7,0,"1","150","D","13","D",40,"D"
"20163","03468211",1,0,"1","150","D","13","D",20,"D"
"20163","03468261",5,0,"1","150","D","13","D",420,"D"
"20163","03468261",6,0,"1","160","D","13","D",60,"D"
"20163","03468311",5,0,"1","100","D","13","D",100,"D"
"20163","03468351",6,0,"1","150","D","13","D",20,"D"
"20163","03468351",7,0,"1","160","D","06","D",100,"D"
"20163","03468361",7,0,"1","160","D","07","D",15,"D"
"20163","03468361",8,0,"1","160","D","05","D",35,"D"
"20163","03468381",3,0,"1","170","D","07","D",100,"D"
"20163","03468441",4,0,"1","100","D","13","D",400,"D"
"20163","03468571",5,0,"1","150","D","13","D",150,"D"
"20163","03468581",3,0,"1","150","D","13","D",330,"D"
"20163","03468661",5,0,"1","170","D","13","D",4,"D"
"20163","03468671",5,0,"1","150","D","13","D",60,"D"
"20163","03468711",8,0,"1","160","D","13","D",25,"D"
"20163","03468721",5,0,"1","170","D","06","D",500,"D"
"20163","03468721",6,0,"1","170","D","07","D",50,"D"
"20163","03468721",7,0,"1","170","D","06","D",50,"D"
"20163","03468721",8,0,"1","160","D","07","D",10,"D"
"20163","03468731",10,0,"1","160","D","13","D",25,"D"
"20163","03468751",1,0,"1","150","D","13","D",1000,"D"
"20163","03468761",1,0,"1","160","D","05","D",50,"D"
"20163","03468784",12,0,"1","110","D","13","D",312,"D"
"20163","03468791",7,0,"1","150","D","13","D",800,"D"
"20163","03468791",8,0,"1","160","D","13","D",38,"D"
"20163","03468831",8,0,"1","170","D","05","D",60,"D"
"20163","03468831",9,0,"1","170","D","07","D",60,"D"
"20163","03468831",10,0,"1","130","D","05","D",25,"D"
"20163","03468831",11,0,"1","140","D","13","D",50,"D"
"20163","03468851",4,0,"1","150","D","13","D",350,"D"
"20163","03468851",5,0,"1","160","D","13","D",10,"D"
"20163","03468871",1,0,"1","120","D","13","D",150,"D"
"20163","03468881",9,0,"1","110","D","13","D",500,"D"
"20163","03468971",7,0,"1","170","D","05","D",1000,"D"
"20163","03468971",8,0,"1","170","D","06","D",2000,"D"
"20163","03468971",9,0,"1","150","D","06","D",300,"D"
"20163","03468971",10,0,"1","150","D","07","D",300,"D"
"20163","03468981",7,0,"1","160","D","13","D",25,"D"
"20163","03469011",6,0,"1","170","D","05","D",25,"D"
"20163","03469031",7,0,"1","170","D","05","D",250,"D"
"20163","03469031",8,0,"1","170","D","05","D",250,"D"
"20163","03469031",9,0,"1","170","D","05","D",150,"D"
"20163","03469031",10,0,"1","150","D","13","D",100,"D"
"20163","03469051",3,0,"1","170","D","07","D",165,"D"
"20163","03469051",4,0,"1","170","D","07","D",20,"D"
"20163","03469051",5,0,"1","150","D","07","D",225,"D"
"20163","03469081",1,0,"1","150","D","13","D",33,"D"
"20163","03469091",5,0,"1","170","D","05","D",2000,"D"
"20163","03469091",6,0,"1","170","D","05","D",250,"D"
"20163","03469091",7,0,"1","170","D","06","D",250,"D"
"20163","03469091",8,0,"1","170","D","06","D",150,"D"
"20163","03469091",9,0,"1","130","D","06","D",100,"D"
"20163","03469091",10,0,"1","150","D","13","D",300,"D"
"20163","03469091",11,0,"1","150","D","13","D",75,"D"
"20163","03469091",12,0,"1","160","D","13","D",10,"D"
"20163","03469101",1,0,"1","160","D","07","D",300,"D"
"20163","03469121",2,0,"1","150","D","13","D",80,"D"
"20163","03469131",4,0,"1","100","D","05","D",1500,"D"
"20163","03469131",5,0,"1","100","D","06","D",1500,"D"
"20163","03469131",6,0,"1","100","D","07","D",500,"D"
"20163","03469131",7,0,"1","140","D","13","D",200,"D"
"20163","03469151",4,0,"1","150","D","13","D",200,"D"
"20163","03469171",6,0,"1","170","D","06","D",1000,"D"
"20163","03469191",10,0,"1","150","D","13","D",300,"D"
"20163","03469191",11,0,"1","180","D","13","D",85,"D"
"20163","03469202",19,0,"1","170","D","07","D",200,"D"
"20163","03469291",6,0,"1","150","D","13","D",200,"D"
"20163","03469301",23,0,"1","170","D","13","D",20,"D"
"20163","03469301",24,0,"1","140","D","13","D",20,"D"
"20163","03469301",25,0,"1","140","D","13","D",5,"D"
"20163","03469301",26,0,"1","150","D","13","D",50,"D"
"20163","03469311",4,0,"1","150","D","13","D",4,"D"
"20163","03469321",16,0,"1","160","D","13","D",45,"D"
"20163","03469321",17,0,"1","150","D","13","D",120,"D"
"20163","03469341",3,0,"1","170","D","07","D",30,"D"
"20163","03469351",4,0,"1","170","D","06","D",100,"D"
"20163","03469351",5,0,"1","150","D","13","D",300,"D"
"20163","03469461",13,0,"1","150","D","13","D",100,"D"
"20163","03469491",6,0,"1","170","D","05","D",50,"D"
"20163","03469491",7,0,"1","170","D","06","D",60,"D"
"20163","03469491",8,0,"1","150","D","13","D",80,"D"
"20163","03469591",7,0,"1","100","D","06","D",1100,"D"
"20163","03469591",8,0,"1","150","D","13","D",90,"D"
"20163","03469591",9,0,"1","160","D","13","D",20,"D"
"20163","03469621",24,0,"1","170","D","06","D",150,"D"
"20163","03469621",25,0,"1","150","D","13","D",25,"D"
"20163","03469621",26,0,"1","160","D","13","D",25,"D"
"20163","03469641",4,0,"1","160","D","07","D",100,"D"
"20163","03469661",4,0,"1","150","D","13","D",260,"D"
"20163","03469711",6,0,"1","170","D","05","D",700,"D"
"20163","03469711",7,0,"1","170","D","06","D",900,"D"
"20163","03469711",8,0,"1","170","D","07","D",650,"D"
"20163","03469721",1,0,"1","160","D","07","D",10,"D"
"20163","03469771",2,0,"1","130","D","07","D",50,"D"
"20163","03469781",5,0,"1","140","D","13","D",20,"D"
"20163","03469841",2,0,"1","170","D","06","D",1000,"D"
"20163","03469841",3,0,"1","150","D","13","D",975,"D"
"20163","03469871",17,0,"1","170","D","13","D",80,"D"
"20163","03469871",18,0,"1","150","D","13","D",750,"D"
"20163","03469901",5,0,"1","140","D","07","D",50,"D"
"20163","03469901",6,0,"1","160","D","13","D",40,"D"
"20163","03469981",1,0,"1","150","D","13","D",150,"D"
"20163","03470001",5,0,"1","160","D","07","D",300,"D"
"20163","03470021",1,0,"1","150","D","13","D",90,"D"
"20163","03470061",3,0,"1","170","D","13","D",110,"D"
"20163","03470061",4,0,"1","140","D","05","D",100,"D"
"20163","03470061",5,0,"1","160","D","05","D",75,"D"
"20163","03470061",6,0,"1","160","D","05","D",50,"D"
"20163","03470081",7,0,"1","150","D","13","D",328,"D"
"20163","03470081",8,0,"1","160","D","05","D",25,"D"
"20163","03470121",13,0,"1","160","D","05","D",50,"D"
"20163","03470141",3,0,"1","150","D","13","D",350,"D"
"20163","03470141",4,0,"1","150","D","13","D",50,"D"
"20163","03470171",4,0,"1","110","D","13","D",570,"D"
"20163","03470191",9,0,"1","140","D","13","D",5,"D"
"20163","03470251",5,0,"1","170","D","05","D",200,"D"
"20163","03470251",6,0,"1","110","D","13","D",915,"D"
"20163","03470361",8,0,"1","170","D","06","D",250,"D"
"20163","03470401",5,0,"1","150","D","13","D",20,"D"
"20163","03470411",6,0,"1","150","D","13","D",160,"D"
"20163","03470431",12,0,"1","170","D","07","D",30,"D"
"20163","03470431",13,0,"1","170","D","07","D",22,"D"
"20163","03470471",5,0,"1","170","D","13","D",3000,"D"
"20163","03470471",6,0,"1","150","D","13","D",200,"D"
"20163","03470501",7,0,"1","150","D","13","D",1400,"D"
"20163","03470501",8,0,"1","150","D","13","D",200,"D"
"20163","03470501",9,0,"1","160","D","13","D",35,"D"
"20163","03470601",5,0,"1","170","D","06","D",600,"D"
"20163","03470601",6,0,"1","160","D","07","D",200,"D"
"20163","03470641",3,0,"1","170","D","13","D",70,"D"
"20163","03470651",9,0,"1","100","D","06","D",450,"D"
"20163","03470651",10,0,"1","170","D","06","D",100,"D"
"20163","03470651",11,0,"1","130","D","05","D",50,"D"
"20163","03470651",12,0,"1","150","D","05","D",168,"D"
"20163","03470651",13,0,"1","150","D","06","D",650,"D"
"20163","03470651",14,0,"1","150","D","07","D",280,"D"
"20163","03470661",2,0,"1","110","D","13","D",649,"F"
"20163","03470671",3,0,"1","170","D","05","D",1000,"D"
"20163","03470671",4,0,"1","100","D","05","D",500,"D"
"20163","03470671",5,0,"1","150","D","13","D",400,"D"
"20163","03470701",7,0,"1","170","D","07","D",500,"D"
"20163","03470751",3,0,"1","150","D","13","D",40,"D"
"20163","03470751",4,0,"1","160","D","13","D",20,"D"
"20163","03470901",13,0,"1","100","D","13","D",3000,"D"
"20163","03470901",14,0,"1","100","D","13","D",500,"D"
"20163","03470901",15,0,"1","100","D","05","D",7000,"D"
"20163","03470901",16,0,"1","100","D","06","D",1000,"D"
"20163","03470901",17,0,"1","170","D","13","D",20,"D"
"20163","03470901",18,0,"1","170","D","13","D",10,"D"
"20163","03470961",10,0,"1","170","D","06","D",30,"D"
"20163","03470961",11,0,"1","150","D","13","D",180,"D"
"20163","03470971",10,0,"1","100","D","06","D",50,"D"
"20163","03470971",11,0,"1","170","D","06","D",200,"D"
"20163","03470971",12,0,"1","160","D","07","D",100,"D"
"20163","03470991",1,0,"1","160","D","05","D",25,"D"
"20163","03471051",3,0,"1","170","D","05","D",50,"D"
"20163","03471051",4,0,"1","170","D","07","D",100,"D"
"20163","03471051",5,0,"1","150","D","13","D",60,"D"
"20163","03471101",8,0,"1","150","D","13","D",100,"D"
"20163","03471111",1,0,"1","110","D","13","D",121,"D"
"20163","03471151",2,0,"1","160","D","13","D",300,"D"
"20163","03471211",2,0,"1","170","D","07","D",1000,"D"
"20163","03471211",3,0,"1","170","D","05","D",300,"D"
"20163","03471211",4,0,"1","170","D","07","D",100,"D"
"20163","03471211",5,0,"1","170","D","05","D",400,"D"
"20163","03471221",2,0,"1","170","D","06","D",15,"D"
"20163","03471221",3,0,"1","150","D","13","D",125,"D"
"20163","03471241",4,0,"1","150","D","13","D",200,"D"
"20163","03471281",7,0,"1","170","D","13","D",60,"D"
"20163","03471281",8,0,"1","160","D","13","D",250,"D"
"20163","03471281",9,0,"1","160","D","06","D",20,"D"
"20163","03471291",6,0,"1","120","D","13","D",2000,"D"
"20163","03491961",26,0,"1","130","D","08","D",36,"D"
"20163","03491971",4,0,"1","150","D","13","D",312,"F"
"20163","03491981",6,0,"1","110","D","13","D",400,"D"
"20163","03492041",7,0,"1","170","D","07","D",60,"D"
"20163","03492041",8,0,"1","160","D","13","D",35,"D"
"20163","03492091",3,0,"1","170","D","06","D",200,"D"
"20163","03492091",4,0,"1","170","D","13","D",170,"D"
"20163","03492121",8,0,"1","150","D","13","D",250,"D"
"20163","03492141",9,0,"1","150","D","13","D",800,"D"
"20163","03492151",7,0,"1","150","D","08","D",300,"D"
"20163","03492181",14,0,"1","110","D","13","D",750,"D"
"20163","03492191",1,0,"1","170","D","06","D",50,"D"
"20163","03492191",2,0,"1","170","D","07","D",25,"D"
"20163","03492191",3,0,"1","160","D","07","D",30,"D"
"20163","03492201",2,0,"1","170","D","07","D",150,"D"
"20163","03492201",3,0,"1","170","D","08","D",500,"D"
"20163","03492232",1,0,"1","150","D","13","D",300,"D"
"20163","03492241",2,0,"1","150","D","13","D",200,"D"
"20163","03492251",2,0,"1","160","D","13","D",70,"D"
"20163","03492271",4,0,"1","150","D","13","D",250,"D"
"20163","03492321",14,0,"1","170","D","07","D",300,"D"
"20163","03492321",15,0,"1","170","D","08","D",200,"D"
"20163","03492321",16,0,"1","160","D","08","D",350,"D"
"20163","03492321",17,0,"1","160","D","07","D",100,"D"
"20163","03492361",5,0,"1","170","D","08","D",30,"D"
"20163","03492391",3,0,"1","140","D","13","D",5,"D"
"20163","03492431",1,0,"1","150","D","13","D",11,"D"
"20163","03492441",4,0,"1","150","D","13","D",120,"D"
"20163","03492441",5,0,"1","160","D","06","D",128,"F"
"20163","03492471",13,0,"1","170","D","13","D",70,"D"
"20163","03492471",14,0,"1","150","D","13","D",900,"D"
"20163","03492491",17,0,"1","150","D","13","D",10,"D"
"20163","03492531",1,0,"1","150","D","13","D",40,"D"
"20163","03492541",8,0,"1","170","D","08","D",100,"D"
"20163","03492551",4,0,"1","150","D","13","D",100,"D"
"20163","03492621",1,0,"1","110","D","13","D",200,"D"
"20163","03492631",9,0,"1","160","D","06","D",2500,"D"
"20163","03492662",7,0,"1","110","D","13","D",500,"D"
"20163","03492711",5,0,"1","170","D","08","D",200,"D"
"20163","03492711",6,0,"1","150","D","13","D",60,"D"
"20163","03492711",7,0,"1","160","D","08","D",200,"D"
"20163","03492731",1,0,"1","150","D","13","D",100,"D"
"20163","03492751",7,0,"1","170","D","08","D",50,"D"
"20163","03492751",8,0,"1","170","D","06","D",100,"D"
"20163","03492751",9,0,"1","170","D","06","D",100,"D"
"20163","03492781",1,0,"1","170","D","06","D",20,"D"
"20163","03492781",2,0,"1","170","D","06","D",20,"D"
"20163","03492781",3,0,"1","150","D","13","D",10,"D"
"20163","03492841",7,0,"1","100","D","08","D",7500,"D"
"20163","03492841",8,0,"1","150","D","13","D",110,"D"
"20163","03492841",9,0,"1","160","D","07","D",25,"D"
"20163","03492841",10,0,"1","160","D","06","D",100,"D"
"20163","03492841",11,0,"1","160","D","07","D",50,"D"
"20163","03492841",12,0,"1","160","D","07","D",25,"D"
"20163","03492841",13,0,"1","160","D","08","D",300,"D"
"20163","03492841",14,0,"1","160","D","08","D",100,"D"
"20163","03492841",15,0,"1","160","D","08","D",25,"D"
"20163","03492861",3,0,"1","150","D","13","D",530,"D"
"20163","03492861",4,0,"1","150","D","13","D",400,"D"
"20163","03492901",7,0,"1","150","D","13","D",400,"D"
"20163","03492901",8,0,"1","160","D","13","D",100,"D"
"20163","03492921",2,0,"1","170","D","13","D",10,"D"
"20163","03492971",5,0,"1","170","D","06","D",100,"D"
"20163","03492971",6,0,"1","170","D","13","D",10,"D"
"20163","03492971",7,0,"1","170","D","07","D",172,"D"
"20163","03492971",8,0,"1","170","D","08","D",70,"D"
"20163","03492991",7,0,"1","160","D","13","D",250,"D"
"20163","03493002",5,0,"1","170","D","13","D",40,"D"
"20163","03493021",6,0,"1","170","D","13","D",25,"D"
"20163","03493021",7,0,"1","150","D","13","D",538,"F"
"20163","03493061",32,0,"1","170","D","07","D",200,"D"
"20163","03493061",33,0,"1","160","D","13","D",25,"D"
"20163","03493061",34,0,"1","130","D","08","D",75,"D"
"20163","03493131",8,0,"1","130","D","08","D",180,"D"
"20163","03493171",6,0,"1","160","D","06","D",50,"D"
"20163","03493191",4,0,"1","160","D","08","D",50,"D"
"20163","03493191",5,0,"1","150","D","13","D",15,"D"
"20163","03493231",4,0,"1","170","D","06","D",500,"D"
"20163","03493231",5,0,"1","150","D","13","D",120,"D"
"20163","03493271",9,0,"1","160","D","07","D",40,"D"
"20163","03493322",6,0,"1","170","D","06","D",240,"F"
"20163","03493351",7,0,"1","170","D","13","D",40,"D"
"20163","03493351",8,0,"1","170","D","08","D",300,"D"
"20163","03493351",9,0,"1","150","D","13","D",330,"D"
"20163","03493351",10,0,"1","160","D","08","D",30,"D"
"20163","03493371",22,0,"1","150","D","06","D",600,"D"
"20163","03493371",23,0,"1","150","D","07","D",450,"D"
"20163","03493371",24,0,"1","150","D","08","D",550,"D"
"20163","03493431",4,0,"1","170","D","06","D",200,"D"
"20163","03493431",5,0,"1","170","D","07","D",205,"D"
"20163","03493431",6,0,"1","170","D","08","D",205,"D"
"20163","03493431",7,0,"1","140","D","06","D",45,"D"
"20163","03493431",8,0,"1","150","D","13","D",300,"D"
"20163","03493431",9,0,"1","150","D","13","D",60,"D"
"20163","03493461",1,0,"1","150","D","07","D",100,"D"
"20163","03493461",2,0,"1","160","D","06","D",150,"D"
"20163","03493591",2,0,"1","140","D","06","D",1000,"D"
"20163","03493631",7,0,"1","150","D","13","D",160,"D"
"20163","03493691",3,0,"1","170","D","07","D",100,"D"
"20163","03493701",2,0,"1","100","D","08","D",100,"D"
"20163","03493701",3,0,"1","160","D","08","D",25,"D"
"20163","03493804",10,0,"1","170","D","06","D",50,"D"
"20163","03493851",1,0,"1","150","D","13","D",350,"D"
"20163","03493891",3,0,"1","160","D","07","D",20,"D"
"20163","03493941",4,0,"1","170","D","07","D",50,"D"
"20163","03493941",5,0,"1","170","D","06","D",50,"D"
"20163","03493941",6,0,"1","150","D","13","D",100,"D"
"20163","03493941",7,0,"1","150","D","06","D",80,"D"
"20163","03493941",8,0,"1","150","D","07","D",80,"D"
"20163","03493941",9,0,"1","160","D","06","D",100,"D"
"20163","03494001",5,0,"1","160","D","06","D",5,"D"
"20163","03494021",5,0,"1","150","D","13","D",80,"D"
"20163","03494121",2,0,"1","150","D","13","D",50,"D"
"20163","03494141",1,0,"1","160","D","13","D",10,"D"
"20163","03494151",5,0,"1","150","D","13","D",33,"D"
"20163","03494211",12,0,"1","170","D","07","D",80,"D"
"20163","03494211",13,0,"1","160","D","08","D",75,"D"
"20163","03494241",6,0,"1","170","D","06","D",150,"D"
"20163","03494271",3,0,"1","160","D","08","D",30,"D"
"20163","03494291",3,0,"1","170","D","08","D",3000,"D"
"20163","03494291",4,0,"1","150","D","13","D",300,"D"
"20163","03494291",5,0,"1","150","D","06","D",800,"D"
"20163","03494291",6,0,"1","150","D","07","D",800,"D"
"20163","03494291",7,0,"1","150","D","08","D",800,"D"
"20163","03494333",10,0,"1","160","D","06","D",25,"D"
"20163","03494361",3,0,"1","160","D","13","D",20,"D"
