"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20161","03341211",57,2,"1","420","D","11","D",112,"E",,"A",,"A",,"A",,"A"
"20161","03341211",57,3,"1","420","D","11","D",6,"E",,"A",,"A",,"A",,"A"
"20161","03341211",58,0,"1","430","D","12","D",.,"H","410","D","425","D","405","D","415","D"
"20161","03341211",58,1,"1","410","D","12","D",2,"E",,"A",,"A",,"A",,"A"
"20161","03341211",58,2,"1","420","D","12","D",112,"E",,"A",,"A",,"A",,"A"
"20161","03341211",58,3,"1","420","D","12","D",6,"E",,"A",,"A",,"A",,"A"
"20161","03341231",18,0,"1","420","D","01","D",235,"D",,"A",,"A",,"A",,"A"
"20161","03341231",19,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03341391",24,0,"1","405","D","01","D",230,"D",,"A",,"A",,"A",,"A"
"20161","03341401",62,0,"1","400","D","12","D",39,"D",,"A",,"A",,"A",,"A"
"20161","03341443",12,0,"1","410","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03341451",26,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03341471",26,0,"1","410","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03341471",27,0,"1","410","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03341481",27,0,"1","420","D","12","D",202,"D",,"A",,"A",,"A",,"A"
"20161","03341511",29,0,"1","410","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03341511",30,0,"1","420","D","11","D",154,"D",,"A",,"A",,"A",,"A"
"20161","03341581",26,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03341631",34,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03341631",35,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03341641",30,0,"1","420","D","12","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03341651",27,0,"1","420","D","12","D",66,"D",,"A",,"A",,"A",,"A"
"20161","03341971",21,0,"1","420","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03341981",64,0,"1","420","D","11","D",102,"D",,"A",,"A",,"A",,"A"
"20161","03341981",65,0,"1","420","D","12","D",102,"D",,"A",,"A",,"A",,"A"
"20161","03342141",10,0,"1","430","D","11","D",.,"H","415","D","410","D",,"A",,"A"
"20161","03342141",10,1,"1","420","D","11","D",72,"E",,"A",,"A",,"A",,"A"
"20161","03342141",10,2,"1","410","D","11","D",28,"E",,"A",,"A",,"A",,"A"
"20161","03342211",30,0,"1","400","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03342331",31,0,"1","410","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03342331",32,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03342371",32,0,"1","420","D","12","D",128,"D",,"A",,"A",,"A",,"A"
"20161","03342451",24,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03342451",25,0,"1","420","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03342561",23,0,"1","405","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03342821",17,0,"1","430","D","11","D",.,"H","415","D","410","D",,"A",,"A"
"20161","03342821",17,1,"1","420","D","11","D",19,"E",,"A",,"A",,"A",,"A"
"20161","03342821",17,2,"1","410","D","11","D",11,"E",,"A",,"A",,"A",,"A"
"20161","03342951",18,0,"1","410","D","01","D",7,"D",,"A",,"A",,"A",,"A"
"20161","03343071",68,0,"1","420","D","01","D",301,"D",,"A",,"A",,"A",,"A"
"20161","03343151",35,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03343161",22,0,"1","400","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03343211",16,0,"1","400","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20161","03343251",45,0,"1","420","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03343333",13,0,"1","420","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03343341",25,0,"1","405","D","12","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03343411",22,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03343411",23,0,"1","410","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03343411",24,0,"1","410","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03343411",25,0,"1","420","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03343411",26,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03343411",27,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03343573",19,0,"1","400","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03343691",41,0,"1","400","D","11","D",230,"D",,"A",,"A",,"A",,"A"
"20161","03343841",31,0,"1","410","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03343861",15,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03343881",39,0,"1","405","D","12","D",114,"F",,"A",,"A",,"A",,"A"
"20161","03343901",32,0,"1","405","D","12","D",350,"D",,"A",,"A",,"A",,"A"
"20161","03343921",45,0,"1","430","D","01","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03343921",45,1,"1","405","D","01","D",6,"E",,"A",,"A",,"A",,"A"
"20161","03343921",45,2,"1","420","D","01","D",74,"E",,"A",,"A",,"A",,"A"
"20161","03343931",21,0,"1","410","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03344011",48,0,"1","420","D","01","D",52,"D",,"A",,"A",,"A",,"A"
"20161","03344151",26,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03344331",29,0,"1","400","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03344401",16,0,"1","420","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03344411",15,0,"1","420","D","01","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03344561",35,0,"1","420","D","11","D",400,"D",,"A",,"A",,"A",,"A"
"20161","03344561",36,0,"1","420","D","01","D",280,"D",,"A",,"A",,"A",,"A"
"20161","03344631",29,0,"1","430","D","11","D",.,"H","415","D","405","D","410","D",,"A"
"20161","03344631",29,1,"1","420","D","11","D",640,"E",,"A",,"A",,"A",,"A"
"20161","03344631",29,2,"1","405","D","11","D",360,"E",,"A",,"A",,"A",,"A"
"20161","03344631",30,0,"1","420","D","11","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03344651",31,0,"1","410","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03344651",32,0,"1","430","D","11","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03344651",32,1,"1","405","D","11","D",56,"E",,"A",,"A",,"A",,"A"
"20161","03344651",32,2,"1","420","D","11","D",19,"E",,"A",,"A",,"A",,"A"
"20161","03344711",28,0,"1","430","D","11","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03344711",28,1,"1","405","D","11","D",23,"E",,"A",,"A",,"A",,"A"
"20161","03344711",28,2,"1","420","D","11","D",7,"E",,"A",,"A",,"A",,"A"
"20161","03344741",24,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03344741",25,0,"1","410","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03344741",26,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03344801",20,0,"1","400","D","01","D",8,"D",,"A",,"A",,"A",,"A"
"20161","03344881",42,0,"1","400","D","12","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03344881",43,0,"1","430","D","01","D",.,"H","425","D","405","D","415","D",,"A"
"20161","03344881",43,1,"1","420","D","01","D",11,"E",,"A",,"A",,"A",,"A"
"20161","03344881",43,2,"1","420","D","01","D",91,"E",,"A",,"A",,"A",,"A"
"20161","03345101",21,0,"1","420","D","01","D",240,"D",,"A",,"A",,"A",,"A"
"20161","03345121",26,0,"1","410","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03345191",27,0,"1","400","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03345261",27,0,"1","420","D","01","D",565,"D",,"A",,"A",,"A",,"A"
"20161","03345411",40,0,"1","400","D","11","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03345421",29,0,"1","410","D","12","D",7,"D",,"A",,"A",,"A",,"A"
"20161","03345421",30,0,"1","420","D","12","D",67,"D",,"A",,"A",,"A",,"A"
"20161","03345531",39,0,"1","420","D","01","D",114,"D",,"A",,"A",,"A",,"A"
"20161","03345591",35,0,"1","410","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03345681",36,0,"1","400","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03345731",70,0,"1","420","D","11","D",280,"D",,"A",,"A",,"A",,"A"
"20161","03345731",71,0,"1","400","D","12","D",27,"D",,"A",,"A",,"A",,"A"
"20161","03345751",39,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03346011",74,0,"1","430","D","01","D",.,"H","405","D","425","D",,"A",,"A"
"20161","03346011",74,1,"1","405","D","01","D",1,"E",,"A",,"A",,"A",,"A"
"20161","03346011",74,2,"1","420","D","01","D",206,"E",,"A",,"A",,"A",,"A"
"20161","03346081",37,0,"1","410","D","02","D",12,"D",,"A",,"A",,"A",,"A"
"20161","03346161",26,0,"1","400","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20161","03346161",27,0,"1","420","D","12","D",142,"D",,"A",,"A",,"A",,"A"
"20161","03346201",22,0,"1","420","D","12","D",170,"D",,"A",,"A",,"A",,"A"
"20161","03346241",35,0,"1","420","D","02","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03346281",49,0,"1","420","D","12","D",500,"D",,"A",,"A",,"A",,"A"
"20161","03346281",50,0,"1","420","D","01","D",220,"D",,"A",,"A",,"A",,"A"
"20161","03346351",14,0,"1","420","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20161","03346452",26,0,"1","420","D","02","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03346471",18,0,"1","420","D","02","D",65,"D",,"A",,"A",,"A",,"A"
"20161","03346501",22,0,"1","410","D","12","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03346551",19,0,"1","405","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03346601",14,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03346721",19,0,"1","420","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03346731",29,0,"1","410","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03346731",30,0,"1","420","D","02","D",42,"D",,"A",,"A",,"A",,"A"
"20161","03346744",23,0,"1","420","D","12","D",280,"D",,"A",,"A",,"A",,"A"
"20161","03346811",26,0,"1","410","D","01","D",17,"D",,"A",,"A",,"A",,"A"
"20161","03346921",31,0,"1","420","D","01","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03346921",32,0,"1","410","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03346961",48,0,"1","420","D","01","D",425,"D",,"A",,"A",,"A",,"A"
"20161","03347031",29,0,"1","430","D","02","D",.,"H","410","D","415","D",,"A",,"A"
"20161","03347031",29,1,"1","420","D","02","D",125,"E",,"A",,"A",,"A",,"A"
"20161","03347041",16,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03347051",12,0,"1","400","D","01","D",18,"F",,"A",,"A",,"A",,"A"
"20161","03347061",23,0,"1","430","D","01","D",.,"H","415","D","400","D",,"A",,"A"
"20161","03347061",23,1,"1","420","D","01","D",78,"E",,"A",,"A",,"A",,"A"
"20161","03347061",23,2,"1","400","D","01","D",12,"E",,"A",,"A",,"A",,"A"
"20161","03347071",26,0,"1","405","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03347091",21,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03347151",85,0,"1","405","D","12","D",396,"D",,"A",,"A",,"A",,"A"
"20161","03347191",25,0,"1","400","D","02","D",13,"D",,"A",,"A",,"A",,"A"
"20161","03347261",15,0,"1","410","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20161","03347261",16,0,"1","420","D","02","D",62,"D",,"A",,"A",,"A",,"A"
"20161","03347351",18,0,"1","420","D","02","D",79,"D",,"A",,"A",,"A",,"A"
"20161","03347361",44,0,"1","420","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20161","03347401",45,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20161","03347501",26,0,"1","420","D","12","D",67,"D",,"A",,"A",,"A",,"A"
"20161","03347701",29,0,"1","420","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03347753",26,0,"1","405","D","02","D",450,"D",,"A",,"A",,"A",,"A"
"20161","03347851",17,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03347881",19,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03347901",44,0,"1","400","D","02","D",49,"D",,"A",,"A",,"A",,"A"
"20161","03348001",50,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03348083",15,0,"1","410","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03348091",37,0,"1","405","D","12","D",375,"D",,"A",,"A",,"A",,"A"
"20161","03348241",9,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03348261",21,0,"1","420","D","02","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03348261",22,0,"1","405","D","02","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03348501",23,0,"1","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03348501",24,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03348571",20,0,"1","420","D","02","D",53,"D",,"A",,"A",,"A",,"A"
"20161","03348591",24,0,"1","420","D","12","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03348731",39,0,"1","420","D","02","D",49,"D",,"A",,"A",,"A",,"A"
"20161","03348791",26,0,"1","400","D","02","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03348791",27,0,"1","420","D","02","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03348801",13,0,"1","400","D","02","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03348871",42,0,"1","420","D","02","D",213,"D",,"A",,"A",,"A",,"A"
"20161","03349031",35,0,"1","410","D","02","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03349031",36,0,"1","420","D","02","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03349261",27,0,"1","410","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03349261",28,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03349281",119,0,"1","400","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03349281",120,0,"1","400","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03349291",30,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03349411",14,0,"1","420","D","12","D",240,"D",,"A",,"A",,"A",,"A"
"20161","03349431",58,0,"1","410","D","02","D",16,"D",,"A",,"A",,"A",,"A"
"20161","03349431",59,0,"1","420","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03349811",7,0,"1","400","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03349821",23,0,"1","420","D","01","D",84,"D",,"A",,"A",,"A",,"A"
"20161","03349821",24,0,"1","420","D","12","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03349881",41,0,"1","420","D","12","D",136,"D",,"A",,"A",,"A",,"A"
"20161","03350171",26,0,"1","420","D","02","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03350191",16,0,"1","400","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03350311",43,0,"1","420","D","12","D",102,"D",,"A",,"A",,"A",,"A"
"20161","03350311",44,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03350353",31,0,"1","420","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03350391",39,0,"1","420","D","01","D",60,"F",,"A",,"A",,"A",,"A"
"20161","03350401",23,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03350571",15,0,"1","420","D","01","D",101,"D",,"A",,"A",,"A",,"A"
"20161","03350611",48,0,"1","420","D","01","D",165,"D",,"A",,"A",,"A",,"A"
"20161","03350681",23,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03350781",21,0,"1","420","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20161","03350891",12,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03350931",53,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03350971",27,0,"1","410","D","02","D",238,"D",,"A",,"A",,"A",,"A"
"20161","03351031",19,0,"1","420","D","01","D",7,"D",,"A",,"A",,"A",,"A"
"20161","03351091",53,0,"1","400","D","01","D",43,"D",,"A",,"A",,"A",,"A"
"20161","03351091",54,0,"1","420","D","01","D",120,"F",,"A",,"A",,"A",,"A"
"20161","03351241",30,0,"1","420","D","02","D",101,"D",,"A",,"A",,"A",,"A"
"20161","03351361",22,0,"1","430","D","01","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03351361",22,1,"1","405","D","01","D",117,"E",,"A",,"A",,"A",,"A"
"20161","03351361",22,2,"1","420","D","01","D",38,"E",,"A",,"A",,"A",,"A"
"20161","03351361",23,0,"1","410","D","01","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03351551",32,0,"1","420","D","02","D",32,"D",,"A",,"A",,"A",,"A"
"20161","03351671",23,0,"1","430","D","12","D",.,"H","415","D","400","D",,"A",,"A"
"20161","03351671",23,1,"1","420","D","12","D",130,"E",,"A",,"A",,"A",,"A"
"20161","03351671",23,2,"1","400","D","12","D",20,"E",,"A",,"A",,"A",,"A"
"20161","03351691",36,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03351711",41,0,"1","400","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03351751",22,0,"1","410","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20161","03351851",43,0,"1","405","D","12","D",89,"D",,"A",,"A",,"A",,"A"
"20161","03351891",49,0,"1","410","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03352061",22,0,"1","400","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03352061",23,0,"1","420","D","01","D",110,"D",,"A",,"A",,"A",,"A"
"20161","03352061",24,0,"1","410","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03352101",66,0,"1","430","D","02","D",.,"H","405","D","425","D","415","D",,"A"
"20161","03352101",66,1,"1","420","D","02","D",7,"E",,"A",,"A",,"A",,"A"
"20161","03352101",66,2,"1","420","D","02","D",53,"E",,"A",,"A",,"A",,"A"
"20161","03352191",16,0,"1","410","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03352191",17,0,"1","430","D","01","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03352191",17,1,"1","405","D","01","D",72,"E",,"A",,"A",,"A",,"A"
"20161","03352191",17,2,"1","420","D","01","D",23,"E",,"A",,"A",,"A",,"A"
"20161","03352261",20,0,"1","400","D","01","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03352261",21,0,"1","400","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03352291",70,0,"1","420","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03352351",23,0,"1","420","D","02","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03352361",65,0,"1","400","D","02","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03352361",66,0,"1","420","D","01","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03352371",22,0,"1","400","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03352521",57,0,"1","420","D","12","D",250,"D",,"A",,"A",,"A",,"A"
"20161","03352591",47,0,"1","420","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20161","03352641",45,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03352641",46,0,"1","430","D","02","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03352641",46,1,"1","405","D","02","D",116,"E",,"A",,"A",,"A",,"A"
"20161","03352641",46,2,"1","420","D","02","D",34,"E",,"A",,"A",,"A",,"A"
"20161","03352662",28,0,"1","420","D","12","D",235,"D",,"A",,"A",,"A",,"A"
"20161","03352691",37,0,"1","420","D","01","D",154,"D",,"A",,"A",,"A",,"A"
"20161","03352701",31,0,"1","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03352701",32,0,"1","410","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03352701",33,0,"1","420","D","12","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03352701",34,0,"1","420","D","02","D",140,"D",,"A",,"A",,"A",,"A"
"20161","03352731",39,0,"1","400","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03352751",22,0,"1","410","D","01","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03352801",30,0,"1","410","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03352901",45,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03352931",22,0,"1","430","D","02","D",.,"H","425","D","400","D","415","D",,"A"
"20161","03352931",22,1,"1","420","D","02","D",53,"E",,"A",,"A",,"A",,"A"
"20161","03352931",22,2,"1","400","D","02","D",22,"E",,"A",,"A",,"A",,"A"
"20161","03352931",22,3,"1","420","D","02","D",25,"E",,"A",,"A",,"A",,"A"
"20161","03353011",33,0,"1","400","D","02","D",32,"D",,"A",,"A",,"A",,"A"
"20161","03353041",27,0,"1","410","D","02","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03353041",28,0,"1","420","D","02","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03353111",24,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03353111",25,0,"1","410","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03353341",37,0,"1","420","D","12","D",86,"D",,"A",,"A",,"A",,"A"
"20161","03353341",38,0,"1","405","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20161","03353551",20,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03353571",30,0,"1","405","D","12","D",1000,"D",,"A",,"A",,"A",,"A"
"20161","03353571",31,0,"1","420","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03353581",46,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03353621",50,0,"1","410","D","12","D",16,"D",,"A",,"A",,"A",,"A"
"20161","03353621",51,0,"1","410","D","02","D",16,"D",,"A",,"A",,"A",,"A"
"20161","03353621",52,0,"1","420","D","02","D",41,"D",,"A",,"A",,"A",,"A"
"20161","03353711",18,0,"1","405","D","12","D",124,"F",,"A",,"A",,"A",,"A"
"20161","03353721",16,0,"1","420","D","01","D",215,"D",,"A",,"A",,"A",,"A"
"20161","03353984",16,0,"1","420","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03354101",15,0,"1","430","D","12","D",.,"H","415","D","410","D",,"A",,"A"
"20161","03354101",15,1,"1","420","D","12","D",19,"E",,"A",,"A",,"A",,"A"
"20161","03354101",15,2,"1","410","D","12","D",7,"E",,"A",,"A",,"A",,"A"
"20161","03354101",16,0,"1","420","D","12","D",77,"D",,"A",,"A",,"A",,"A"
"20161","03354121",24,0,"1","400","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03354131",30,0,"1","410","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03354201",44,0,"1","410","D","12","D",24,"D",,"A",,"A",,"A",,"A"
"20161","03354201",45,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03354201",46,0,"1","405","D","12","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03354281",16,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03354471",38,0,"1","420","D","01","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03354491",13,0,"1","400","D","02","D",48,"D",,"A",,"A",,"A",,"A"
"20161","03354571",54,0,"1","420","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03354631",44,0,"1","420","D","02","D",73,"D",,"A",,"A",,"A",,"A"
"20161","03354701",35,0,"1","420","D","02","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03354721",48,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03354741",24,0,"1","400","D","02","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03354811",20,0,"1","405","D","12","D",113,"D",,"A",,"A",,"A",,"A"
"20161","03354811",21,0,"1","400","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03354831",42,0,"1","400","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03354831",43,0,"1","410","D","12","D",14,"D",,"A",,"A",,"A",,"A"
"20161","03354881",20,0,"1","400","D","01","D",25,"F",,"A",,"A",,"A",,"A"
"20161","03355063",23,0,"1","410","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03355201",23,0,"1","400","D","01","D",1,"D",,"A",,"A",,"A",,"A"
"20161","03355301",20,0,"1","420","D","12","D",59,"D",,"A",,"A",,"A",,"A"
"20161","03355321",36,0,"1","420","D","01","D",49,"D",,"A",,"A",,"A",,"A"
"20161","03355331",47,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03355381",58,0,"1","420","D","02","D",390,"D",,"A",,"A",,"A",,"A"
"20161","03355451",32,0,"1","430","D","02","D",.,"H","410","D","415","D","425","D","405","D"
"20161","03355451",32,1,"1","410","D","02","D",13,"E",,"A",,"A",,"A",,"A"
"20161","03355451",32,2,"1","420","D","02","D",18,"E",,"A",,"A",,"A",,"A"
"20161","03355451",32,3,"1","420","D","02","D",13,"E",,"A",,"A",,"A",,"A"
"20161","03355451",32,4,"1","405","D","02","D",54,"E",,"A",,"A",,"A",,"A"
"20161","03355541",23,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03355541",24,0,"1","420","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03355561",34,0,"1","420","D","12","D",90,"D",,"A",,"A",,"A",,"A"
"20161","03355671",36,0,"1","410","D","01","D",17,"D",,"A",,"A",,"A",,"A"
"20161","03355911",26,0,"1","420","D","01","D",360,"D",,"A",,"A",,"A",,"A"
"20161","03355962",14,0,"1","410","D","02","D",35,"F",,"A",,"A",,"A",,"A"
"20161","03355971",34,0,"1","420","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03355991",27,0,"1","405","D","12","D",900,"D",,"A",,"A",,"A",,"A"
"20161","03356011",24,0,"1","400","D","02","D",54,"D",,"A",,"A",,"A",,"A"
"20161","03356011",25,0,"1","420","D","02","D",68,"D",,"A",,"A",,"A",,"A"
"20161","03356081",15,0,"1","420","D","01","D",74,"D",,"A",,"A",,"A",,"A"
"20161","03356081",16,0,"1","420","D","01","D",66,"D",,"A",,"A",,"A",,"A"
"20161","03356121",29,0,"1","420","D","02","D",60,"D",,"A",,"A",,"A",,"A"
