"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TELBSNZ","TELBSNZ_","TELRESD","TELRESD_","TELCELL","TELCELL_","TINTNET","TINTNET_","TCABLE","TCABLE_","BILPERD","BILPERD_","QADINE1X","QADI_E1X","QADINE2X","QADI_E2X","QADINE3X","QADI_E3X","QADCAB1X","QADC_B1X","QADCAB2X","QADC_B2X","QADCAB3X","QADC_B3X","TELRES1X","TELR_S1X","TELRES2X","TELR_S2X","TELRES3X","TELR_S3X","TELCEL1X","TELC_L1X","TELCEL2X","TELC_L2X","TELCEL3X","TELC_L3X","QADAPG1X","QADA_G1X","QADAPG2X","QADA_G2X","QADAPG3X","QADA_G3X","TELBLPRS","TELB_PRS"
"20164","03386873",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03386883",31,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",39,"D",39,"D",39,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03386883",32,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03386893",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",90,"D",90,"D",90,"D",.,"A",.,"A",.,"A",,"A"
"20164","03386903",8,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",37,"D",37,"D",37,"D",.,"A",.,"A",.,"A",,"A"
"20164","03386913",27,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",29,"F",25,"F",25,"F",80,"F",20,"F",20,"F",23,"F",87,"F",87,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03386943",14,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",78,"D",78,"D",78,"D",.,"A",.,"A",.,"A",,"A"
"20164","03386943",15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03387003",36,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",47,"D",47,"D",47,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387003",37,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387053",43,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",50,"F",50,"F",50,"F",135,"F",135,"F",135,"F",45,"G",44,"G",44,"G",120,"G",121,"G",121,"G",.,"A",.,"A",.,"A","2","D"
"20164","03387063",11,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",75,"F",22,"F",75,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"F",88,"F",35,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387083",25,0,"1",0.6,"D",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",52,"F",52,"F",52,"F",0,"F",0,"F",0,"F","2","D"
"20164","03387103",67,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",40,"F",40,"F",100,"F",100,"F",100,"F",152,"F",152,"F",152,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387113",41,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",84,"D",84,"D",84,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387133",20,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",160,"D",160,"D",160,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387153",26,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",17,"F",39,"F",39,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",48,"F",26,"F",26,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387163",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",199,"D",199,"D",199,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387173",23,0,"1",0.3,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387193",16,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",8,"F",8,"F",8,"F",31,"F",31,"F",31,"F",11,"F",11,"F",11,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387223",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",120,"D",120,"D",120,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387233",27,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",50,"F",60,"F",50,"F",2,"F",130,"F",70,"F",168,"F",30,"F",100,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387233",28,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",71,"D",71,"D",71,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387303",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387313",48,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"F",20,"F",60,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",280,"F",280,"F",240,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387343",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387353",20,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387383",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387403",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03387403",27,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387413",32,0,"1",.,"A","1","D","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",52,"G",51,"G",54,"G",110,"G",111,"G",114,"G",.,"A",.,"A",.,"A","2","D"
"20164","03387423",53,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",64,"F",64,"F",47,"F",99,"F",99,"F",94,"F",20,"F",20,"F",42,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387423",54,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",245,"D",245,"D",245,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387443",25,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",30,"D",30,"D",30,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03387443",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387473",15,0,"1",0.5,"D",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387534",13,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387573",26,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03387583",40,0,"1",.,"A",,"A","2","D","1","D","1","D",,"A",80,"D",80,"D",80,"D",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",41,"F",41,"F",41,"F",.,"A",.,"A",.,"A","1","D"
"20164","03387593",50,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",60,"D",60,"D",60,"D",130,"D",130,"D",130,"D",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","1","D"
"20164","03387593",51,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387613",31,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",65,"F",15,"F",65,"F",103,"F",45,"F",103,"F",6,"F",114,"F",6,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387653",15,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",40,"F",40,"F",40,"F",40,"F",40,"F",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387653",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",38,"D",38,"D",38,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387663",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",195,"D",195,"D",195,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387673",31,0,"1",.,"A","1","D","2","D","1","D","1","D",,"A",50,"F",50,"F",50,"F",150,"F",150,"F",150,"F",100,"G",101,"G",107,"G",212,"G",211,"G",205,"G",.,"A",.,"A",.,"A","2","D"
"20164","03387683",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387693",38,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03387693",39,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",81,"D",81,"D",81,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387713",10,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",40,"F",40,"F",40,"F",.,"A",.,"A",.,"A","1","D"
"20164","03387713",11,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",35,"F",35,"F",35,"F",50,"F",50,"F",50,"F",50,"F",50,"F",50,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387743",17,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",43,"F",43,"F",43,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387743",18,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",20,"F",20,"F",7,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",15,"F",15,"F",28,"F",.,"A",.,"A",.,"A","2","D"
"20164","03387773",19,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",20,"F",8,"F",20,"F",20,"F",31,"F",19,"F",5,"F",6,"F",6,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387784",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",60,"D",60,"D",60,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387813",21,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",245,"D",245,"D",245,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387833",33,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",86,"D",86,"D",86,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387903",44,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",49,"F",49,"F",49,"F",.,"A",.,"A",.,"A",19,"F",19,"F",19,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03387903",45,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",200,"D",200,"D",200,"D",.,"A",.,"A",.,"A",,"A"
"20164","03387993",19,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",536,"V",537,"V",522,"V",.,"A",.,"A",.,"A","2","D"
"20164","03388043",23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",32,"D",32,"D",32,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388093",46,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",53,"F",53,"F",53,"F",77,"F",77,"F",77,"F",30,"F",30,"F",30,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388093",47,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",107,"D",107,"D",107,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388173",22,0,"1",.,"A","1","D",,"A","2","D","1","D",,"A",.,"A",.,"A",.,"A",118,"F",118,"F",118,"F",32,"F",32,"F",32,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388193",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388213",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",55,"D",55,"D",55,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388223",26,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",240,"D",240,"D",240,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388243",35,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",285,"D",285,"D",285,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388263",29,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",0,"F",0,"F",40,"F",0,"F",0,"F",180,"F",246,"F",246,"F",26,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388283",22,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",120,"F",120,"F",.,"A",.,"A",.,"A",.,"A",120,"F",120,"F",100,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388283",23,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",100,"D",100,"D",100,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388293",14,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",72,"D",72,"D",72,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388293",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",69,"D",69,"D",69,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388303",10,0,"1",.,"A","1","D",,"A","2","F","2","F",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"F",82,"F",70,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388313",45,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",300,"D",300,"D",300,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388313",46,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",19,"F",27,"F",49,"F",60,"F",105,"F",89,"F",74,"F",38,"F",32,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388394",9,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",180,"D",180,"D",180,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388453",28,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",46,"F",30,"F",70,"F",.,"A",.,"A",.,"A",26,"F",42,"F",2,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388453",29,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",105,"F",105,"F",105,"F",.,"A",.,"A",.,"A","2","D"
"20164","03388463",11,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",20,"F",50,"F",50,"F",.,"A",.,"A",.,"A",63,"F",33,"F",33,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388473",23,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",25,"F",25,"F",25,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"F",35,"F",35,"F",.,"A",.,"A",.,"A","2","D"
"20164","03388483",53,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",89,"D",89,"D",89,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388483",54,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",53,"D",53,"D",53,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388523",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",56,"D",56,"D",56,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388523",20,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",20,"D",20,"D",20,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388533",15,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",170,"D",170,"D",170,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388543",12,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388553",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388573",23,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",40,"F",30,"F",30,"F",75,"F",88,"F",88,"F",34,"F",31,"F",31,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388573",24,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",72,"D",72,"D",72,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388583",15,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388583",16,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",272,"D",272,"D",272,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388593",22,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388603",26,0,"1",.,"A","1","D",,"A","1","D","2","D",,"A",45,"F",45,"F",45,"F",.,"A",.,"A",.,"A",105,"F",105,"F",115,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388623",56,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",107,"D",107,"D",107,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388623",57,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",68,"F",68,"F",115,"F",104,"F",104,"F",100,"F",53,"F",53,"F",10,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388673",70,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",192,"D",192,"D",192,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388683",11,0,"1",.,"A",,"A","2","D","1","D","2","D",,"A",0,"F",0,"F",0,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",92,"F",92,"F",92,"F",0,"F",0,"F",0,"F","2","D"
"20164","03388703",31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",272,"D",272,"D",272,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388713",31,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",50,"D",50,"D",50,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388723",11,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388733",78,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",218,"D",218,"D",218,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388753",28,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",65,"D",65,"D",65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388753",29,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",75,"D",75,"D",75,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388773",14,0,"1",.,"A","1","D",,"A","1","D","1","D",,"A",45,"F",45,"F",45,"F",30,"F",30,"F",30,"F",135,"F",135,"F",135,"F",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D"
"20164","03388783",19,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",35,"D",35,"D",35,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388793",66,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",101,"D",101,"D",101,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388853",10,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",80,"D",80,"D",80,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388873",18,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",174,"D",174,"D",174,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388893",44,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388923",24,0,"1",.,"A","1","D",,"A","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",70,"D",70,"D",70,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A"
"20164","03388923",25,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",150,"D",150,"D",150,"D",.,"A",.,"A",.,"A",,"A"
"20164","03388963",56,0,"1",.,"A",,"A","2","D","2","D","2","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",130,"D",130,"D",130,"D",.,"A",.,"A",.,"A",,"A"
