"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2579455,1,"2012","2011",1,0.133,0.133,"2",0.2484,0.2484,"44","D",0,0,0,"D",0,"D",83000,"D",76500,"D",1840,"D",0,"D",0,"D",0,"D",0,"D",4400,"D",965,"D",0,"D",0,"D",5564,"D",26544,0,26677.31,26410.05,0,0,21213.5,21213.5,161340,161340,0,0,0,0,0,0,0,0,0,0,155776,155776,0,0,26677.31,26410.05,26677.31,26410.05,0,0,0,0,0,0,0,0,0,0,0
2579455,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"44","D",0,0,0,"D",0,"D",43680,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4678,0,4702,4654.5,0,0,5809.44,5809.44,43680,43680,0,0,0,0,0,0,0,0,0,0,43680,43680,0,0,4702,4654.5,4702,4654.5,0,0,0,0,0,0,0,0,0,0,0
2579545,1,"2012","2011",0,0.133,0.133,"1",0.1765,0.1765,"38","D",0.0676,0.0856,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7200,"D",0,"D",90,"D",0,"D",0,"D",0,"D",-254,298,-229.63,-277.87,304.52,292.3,1330,1330,10000,10000,10000.01,10000.01,0,0,0,0,0,0,279.63,302.87,10000,10000,0,0,50,25,50,25,1979.97,2025.4,90,90,0,0,0,0,16.78,18.17,0
2579575,1,"2012","2011",0,0.133,0.133,"1",0.0765,0.0765,"23","D",0.0563,0.0679,0,"D",0,"D",8266,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-424,109,-412.29,-435.53,82.19,134.85,1099.38,1099.38,8266,8266,8266.01,8266.01,0,0,0,0,0,0,412.29,435.53,8266,8266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.46,26.13,0
2579575,2,"2012","2011",0,0.133,0.133,"1",0.0765,0.0765,"23","D",0.0563,0.0679,0,"D",0,"D",7930,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-450,88,-437.99,-461.23,59.38,115.94,1054.69,1054.69,7930,7930,7930.01,7930.01,0,0,0,0,0,0,437.99,461.23,7930,7930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.6,27.67,0
2579585,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3902,"D",0,"D",0,"D",0,"D",2565,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579625,1,"2012","2011",0,0,0,"2",0.25,0.25,"07","D",0.0485,0.0485,2,"D",2,"D",0,"D",0,"D",0,"D",91379,"D",36007,"D",0,"D",0,"D",2400,"D",0,"D",0,"D",0,"D",0,"D",17264,4132,17421.24,17106.24,4131.88,4131.88,0,0,121984.95,121984.95,99379.01,99379.01,0,0,0,0,0,0,0,0,121984.95,121984.95,0,0,17421.24,17106.24,17421.24,17106.24,0,0,0,0,0,0,0,0,0,0,0
2579635,1,"2012","2011",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",15659,"D",0,"D",0,"D",2000,"D",0,"D",0,"D",0,"D",180,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579665,1,"2012","2011",0,0.133,0.133,"2",0.1,0.1,"44","D",0,0,0,"D",0,"D",19000,"D",16000,"D",0,"D",0,"D",0,"D",0,"D",5400,"D",0,"D",100,"D",0,"D",0,"D",0,"D",1575,0,1600,1550,0,0,4655,4655,35000,35000,0,0,0,0,0,0,0,0,0,0,35000,35000,0,0,1600,1550,1600,1550,0,0,0,0,0,0,0,0,0,0,0
2579675,1,"2012","2011",0,0.133,0.133,"1",0.141,0.141,"05","D",0.06,0.06,0,"D",0,"D",52000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5000,"D",203,"D",0,"D",0,"D",13356,"D",3885,927,3895.6,3873.68,937.01,916.45,6916,6916,52000,52000,52000.01,52000.01,0,0,0,0,0,0,0,0,38644,38644,0,0,3895.6,3873.68,3895.6,3873.68,3769,3841,18559,18559,0,0,0,0,0,0,0
